进出口类型,日期,商品编码,商品名称,金额,第一数量,第一计量单位,贸易伙伴名称,贸易方式,货币,地址,第二数量,第二计量单位,商品1996编码
进口,2021-05,10059000,玉米，种用除外,1545979.0,5100000.0,千克,俄罗斯,进料加工贸易,usd,山东省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,115086474.0,367513670.0,千克,乌克兰,一般贸易,usd,北京市,0.0,—,
进口,2021-05,10059000,玉米，种用除外,18503611.0,66874102.0,千克,乌克兰,一般贸易,usd,吉林省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,13193466.0,41620000.0,千克,乌克兰,一般贸易,usd,浙江省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,3931857.0,12552000.0,千克,乌克兰,一般贸易,usd,安徽省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,8245204.0,27244600.0,千克,乌克兰,一般贸易,usd,福建省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,6358254.0,20837250.0,千克,乌克兰,一般贸易,usd,广东省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,7459082.0,23692000.0,千克,乌克兰,一般贸易,usd,海南省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,25699760.0,82850580.0,千克,乌克兰,进料加工贸易,usd,内蒙古自治区,0.0,—,
进口,2021-05,10059000,玉米，种用除外,3262057.0,10559420.0,千克,乌克兰,进料加工贸易,usd,黑龙江省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,18477836.0,58122600.0,千克,乌克兰,进料加工贸易,usd,浙江省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,67346835.0,235026250.0,千克,乌克兰,进料加工贸易,usd,山东省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,668173.0,2100000.0,千克,乌克兰,进料加工贸易,usd,河南省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,6491499.0,20481295.0,千克,乌克兰,进料加工贸易,usd,广西壮族自治区,0.0,—,
进口,2021-05,10059000,玉米，种用除外,2389007.0,7621175.0,千克,乌克兰,保税监管场所进出境货物,usd,福建省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,20936149.0,74748729.0,千克,乌克兰,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,31384343.0,102092364.0,千克,乌克兰,海关特殊监管区域物流货物,usd,山东省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,14804397.0,64402748.0,千克,乌克兰,海关特殊监管区域物流货物,usd,湖南省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,13304689.0,42857378.0,千克,乌克兰,海关特殊监管区域物流货物,usd,广西壮族自治区,0.0,—,
进口,2021-05,10059000,玉米，种用除外,372346093.0,1496547020.0,千克,美国,一般贸易,usd,北京市,0.0,—,
进口,2021-05,10059000,玉米，种用除外,16805409.0,54536000.0,千克,美国,一般贸易,usd,福建省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,8043975.0,33208519.0,千克,美国,一般贸易,usd,广东省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,3247287.0,13406000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,4873130.0,15000000.0,千克,美国,海关特殊监管区域物流货物,usd,福建省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,62353221.0,224111455.0,千克,美国,海关特殊监管区域物流货物,usd,山东省,0.0,—,
进口,2021-05,10059000,玉米，种用除外,14946875.0,49486422.0,千克,美国,海关特殊监管区域物流货物,usd,湖南省,0.0,—,
进口,2021-05,10079000,其他食用高粱,17318.0,70000.0,千克,缅甸,一般贸易,usd,云南省,0.0,—,
进口,2021-05,10079000,其他食用高粱,50886484.0,150050000.0,千克,美国,一般贸易,usd,北京市,0.0,—,
进口,2021-05,10079000,其他食用高粱,43957076.0,126953000.0,千克,美国,一般贸易,usd,上海市,0.0,—,
进口,2021-05,10079000,其他食用高粱,431646.0,1386008.0,千克,美国,一般贸易,usd,江苏省,0.0,—,
进口,2021-05,10079000,其他食用高粱,283560.0,826347.0,千克,美国,一般贸易,usd,浙江省,0.0,—,
进口,2021-05,10079000,其他食用高粱,37289161.0,117901004.0,千克,美国,一般贸易,usd,福建省,0.0,—,
进口,2021-05,10079000,其他食用高粱,25075516.0,87526000.0,千克,美国,一般贸易,usd,广东省,0.0,—,
进口,2021-05,10079000,其他食用高粱,19309058.0,58281000.0,千克,美国,保税监管场所进出境货物,usd,广东省,0.0,—,
进口,2021-05,10079000,其他食用高粱,5017409.0,17341420.0,千克,澳大利亚,一般贸易,usd,北京市,0.0,—,
进口,2021-05,10079000,其他食用高粱,713927.0,1960835.0,千克,澳大利亚,一般贸易,usd,河北省,0.0,—,
进口,2021-05,10079000,其他食用高粱,1312349.0,4169100.0,千克,澳大利亚,一般贸易,usd,辽宁省,0.0,—,
进口,2021-05,10079000,其他食用高粱,150808.0,447040.0,千克,澳大利亚,一般贸易,usd,上海市,0.0,—,
进口,2021-05,10079000,其他食用高粱,2422246.0,8544600.0,千克,澳大利亚,一般贸易,usd,江苏省,0.0,—,
进口,2021-05,10079000,其他食用高粱,536440.0,1498140.0,千克,澳大利亚,一般贸易,usd,浙江省,0.0,—,
进口,2021-05,10079000,其他食用高粱,5335657.0,15714100.0,千克,澳大利亚,一般贸易,usd,安徽省,0.0,—,
进口,2021-05,10079000,其他食用高粱,1880780.0,6407890.0,千克,澳大利亚,一般贸易,usd,福建省,0.0,—,
进口,2021-05,10079000,其他食用高粱,1489811.0,4572510.0,千克,澳大利亚,一般贸易,usd,山东省,0.0,—,
进口,2021-05,10079000,其他食用高粱,687339.0,2553060.0,千克,澳大利亚,一般贸易,usd,湖南省,0.0,—,
进口,2021-05,10079000,其他食用高粱,351689.0,1004160.0,千克,澳大利亚,一般贸易,usd,广东省,0.0,—,
进口,2021-05,10079000,其他食用高粱,1362833.0,4962980.0,千克,澳大利亚,一般贸易,usd,四川省,0.0,—,
进口,2021-05,10079000,其他食用高粱,962506.0,2955900.0,千克,澳大利亚,一般贸易,usd,甘肃省,0.0,—,
