scenario,commodity,year,production,net_import,supply_available,domestic_demand_total,food_demand_total,balance_error,balance_error_pct_of_use
B4,WHEA,2032,14605,0,14605,14428.9,7561.93,176.147,1.2208
B4,WHEA,2033,14608.9,0,14608.9,14309.7,7391.88,299.243,2.09119
B4,WHEA,2034,14607.3,0,14607.3,14191.8,7223.98,415.493,2.9277
B4,WHEA,2035,14599.8,0,14599.8,14079.3,7062.36,520.481,3.69677
B4,WHEA,2036,14588.4,0,14588.4,13961,6909.21,627.43,4.49417
B4,WHEA,2037,14573.5,0,14573.5,13843.7,6758.37,729.76,5.27142
B4,WHEA,2038,14555.4,0,14555.4,13728.1,6610.36,827.263,6.02604
B4,WHEA,2039,14534.5,0,14534.5,13614.4,6465.27,920.105,6.75834
B4,WHEA,2040,14511,0,14511,13502,6322.54,1009.07,7.4735
B4,WHEA,2041,14485.3,0,14485.3,13394.9,6186.16,1090.42,8.14061
B4,WHEA,2042,14457.6,0,14457.6,13288.5,6051.44,1169.06,8.79757
B4,WHEA,2043,14428,0,14428,13183.2,5918.79,1244.78,9.44213
B4,WHEA,2044,14396.8,0,14396.8,13079.1,5788.21,1317.73,10.0751
B4,WHEA,2045,14364.2,0,14364.2,12975.9,5659.51,1388.35,10.6995
B4,WHEA,2046,14330.4,0,14330.4,12874.2,5533.28,1456.13,11.3104
B4,WHEA,2047,14295.4,0,14295.4,12773,5408.33,1522.4,11.9189
B4,WHEA,2048,14259.4,0,14259.4,12672.4,5284.92,1587,12.5233
B4,WHEA,2049,14222.5,0,14222.5,12572.1,5162.77,1650.35,13.1271
B4,WHEA,2050,14184.8,0,14184.8,12472.3,5041.88,1712.56,13.731
B4,MAIZ,2023,28884,2712.1,31596.1,31596.1,1890,0,0
B4,MAIZ,2024,29492,1363,30855,30855,1890,0,0
B4,MAIZ,2025,29896.1,1142.6,31038.7,31038.7,1880.31,1.09139e-11,3.51624e-14
B4,MAIZ,2026,30301.1,927.091,31228.2,31228.2,1872.55,-2.54659e-11,-8.15476e-14
B4,MAIZ,2027,30706.7,1386.06,32092.7,32092.7,1865,3.63798e-12,1.13358e-14
B4,MAIZ,2028,31112.1,1295.11,32407.2,32407.2,1857.01,7.27596e-12,2.24517e-14
B4,MAIZ,2029,31516.8,1113.11,32629.9,32629.9,1848.56,-7.27596e-12,-2.22984e-14
B4,MAIZ,2030,31920.1,905.747,32825.9,32825.9,1841.24,-7.27596e-12,-2.21653e-14
B4,MAIZ,2031,31929.1,877.478,32806.6,32806.6,1835.15,1.45519e-11,4.43567e-14
B4,MAIZ,2032,31930.2,864.553,32794.8,32794.8,1828.67,-7.27596e-12,-2.21863e-14
B4,MAIZ,2033,31922.7,852.37,32775.1,32775.1,1821.85,0,0
B4,MAIZ,2034,31915,834.233,32749.2,32749.2,1814.66,0,0
B4,MAIZ,2035,31897,819.881,32716.9,32716.9,1808.2,3.63798e-12,1.11196e-14
B4,MAIZ,2036,31872,1000.64,32872.6,32872.6,1802.88,-2.18279e-11,-6.64014e-14
B4,MAIZ,2037,31840.8,1180.08,33020.9,33020.9,1797.27,-1.45519e-11,-4.40688e-14
B4,MAIZ,2038,31804.1,1358.98,33163.1,33163.1,1791.37,-7.27596e-12,-2.19399e-14
B4,MAIZ,2039,31762.5,1537.71,33300.2,33300.2,1785.23,-7.27596e-12,-2.18496e-14
B4,MAIZ,2040,31716.5,1716.44,33432.9,33432.9,1778.71,-7.27596e-12,-2.17629e-14
B4,MAIZ,2041,31666.6,1895.99,33562.6,33562.6,1773.03,0,0
B4,MAIZ,2042,31613.3,2074.94,33688.2,33688.2,1766.96,7.27596e-12,2.15979e-14
B4,MAIZ,2043,31556.9,2253.09,33810,33810,1760.49,7.27596e-12,2.15201e-14
B4,MAIZ,2044,31497.8,2430.23,33928.1,33928.1,1753.65,0,0
B4,MAIZ,2045,31436.3,2605.25,34041.6,34041.6,1746.37,-7.27596e-12,-2.13737e-14
B4,MAIZ,2046,31372.7,2778.88,34151.6,34151.6,1738.88,7.27596e-12,2.13049e-14
B4,MAIZ,2047,31307.2,2950.44,34257.6,34257.6,1730.81,-7.27596e-12,-2.12389e-14
B4,MAIZ,2048,31240,3119.74,34359.8,34359.8,1722.22,-7.27596e-12,-2.11758e-14
B4,MAIZ,2049,31171.4,3286.34,34457.7,34457.7,1713.02,0,0
B4,MAIZ,2050,31101.4,3449.96,34551.4,34551.4,1703.2,7.27596e-12,2.10584e-14
B4,POTA,2023,9150,0,9150,9125,5872,25,0.273973
B4,POTA,2024,9500,0,9500,9445,6081.92,55,0.582319
B4,POTA,2025,9564.68,0,9564.68,9390.31,5993.65,174.376,1.85698
B4,POTA,2026,9625.18,0,9625.18,9352.14,5912.49,273.037,2.91952
B4,POTA,2027,9681.49,0,9681.49,9341.57,5833.38,339.92,3.63878
B4,POTA,2028,9733.56,0,9733.56,9326.8,5753.71,406.761,4.36121
B4,POTA,2029,9781.37,0,9781.37,9323.16,5673.59,458.207,4.91471
B4,POTA,2030,9824.87,0,9824.87,9321.65,5597.82,503.22,5.39841
B4,POTA,2031,9863.92,0,9863.92,9320.26,5526.78,543.66,5.8331
B4,POTA,2032,9898.47,0,9898.47,9317.07,5455.82,581.399,6.24015
B4,POTA,2033,9928.33,0,9928.33,9313.17,5384.71,615.159,6.60526
B4,POTA,2034,9953.35,0,9953.35,9307.74,5313.48,645.612,6.93628
B4,POTA,2035,9973.36,0,9973.36,9307.64,5245.27,665.711,7.15231
B4,POTA,2036,9993.11,0,9993.11,9314.59,5181.08,678.526,7.28456
B4,POTA,2037,10012.1,0,10012.1,9319.45,5116.91,692.604,7.43181
B4,POTA,2038,10030.2,0,10030.2,9321.95,5052.44,708.271,7.59788
B4,POTA,2039,10047.6,0,10047.6,9322.24,4987.82,725.397,7.78136
B4,POTA,2040,10064.3,0,10064.3,9319.97,4922.67,744.359,7.98671
B4,POTA,2041,10080.3,0,10080.3,9318.72,4860.57,761.605,8.17284
B4,POTA,2042,10095.7,0,10095.7,9315.18,4798.17,780.474,8.37851
B4,POTA,2043,10110.3,0,10110.3,9309.14,4735.25,801.189,8.60647
B4,POTA,2044,10124.4,0,10124.4,9300.7,4671.86,823.686,8.85617
B4,POTA,2045,10137.8,0,10137.8,9289.75,4607.91,848.083,9.12924
B4,POTA,2046,10150.7,0,10150.7,9276.98,4544.03,873.711,9.41806
B4,POTA,2047,10163,0,10163,9261.52,4479.33,901.451,9.73329
B4,POTA,2048,10174.7,0,10174.7,9243.53,4413.92,931.182,10.0739
B4,POTA,2049,10185.9,0,10185.9,9222.81,4347.6,963.1,10.4426
B4,POTA,2050,10196.6,0,10196.6,9199.42,4280.41,997.163,10.8394
B4,SOYS,2023,2084.17,9849,11933.2,11933.2,1550,0,0
B4,SOYS,2024,2065,10497,12562,12562,1675,-1.81899e-12,-1.44801e-14
B4,SOYS,2025,2190,10039.2,12229.2,12229.2,1679.45,1.09139e-11,8.92449e-14
B4,SOYS,2026,2322.21,9730.53,12052.7,12052.7,1683.95,-1.81899e-12,-1.50919e-14
B4,SOYS,2027,2462,9451.4,11913.4,11913.4,1688.96,-1.81899e-12,-1.52684e-14
B4,SOYS,2028,2609.75,9189.52,11799.3,11799.3,1693.51,-1.81899e-12,-1.54161e-14
B4,SOYS,2029,2765.82,8944.12,11709.9,11709.9,1697.67,3.63798e-12,3.10674e-14
B4,SOYS,2030,2930.63,8707.27,11637.9,11637.9,1702.81,3.63798e-12,3.12597e-14
B4,SOYS,2031,2961.78,8572.05,11533.8,11533.8,1707.91,0,0
B4,SOYS,2032,2992.54,8445.11,11437.6,11437.6,1713.01,-5.45697e-12,-4.77106e-14
B4,SOYS,2033,3022.79,8328.61,11351.4,11351.4,1717.83,1.81899e-12,1.60244e-14
B4,SOYS,2034,3052.01,8221.83,11273.8,11273.8,1722.38,0,0
B4,SOYS,2035,3080.52,8124.48,11205,11205,1727.7,0,0
B4,SOYS,2036,3096.98,8155.81,11252.8,11252.8,1732.89,-1.81899e-12,-1.61648e-14
B4,SOYS,2037,3105.98,8189.37,11295.4,11295.4,1737.92,-5.45697e-12,-4.83116e-14
B4,SOYS,2038,3110.42,8223.57,11334,11334,1742.51,1.81899e-12,1.6049e-14
B4,SOYS,2039,3112.05,8257.7,11369.7,11369.7,1746.69,-5.45697e-12,-4.79955e-14
B4,SOYS,2040,3111.96,8291.3,11403.3,11403.3,1750.33,-7.27596e-12,-6.38059e-14
B4,SOYS,2041,3110.79,8324.42,11435.2,11435.2,1753.7,0,0
B4,SOYS,2042,3108.92,8356.92,11465.8,11465.8,1756.75,-3.63798e-12,-3.17289e-14
B4,SOYS,2043,3106.6,8388.58,11495.2,11495.2,1759.22,-5.45697e-12,-4.74718e-14
B4,SOYS,2044,3103.96,8419.46,11523.4,11523.4,1761.12,-3.63798e-12,-3.15703e-14
B4,SOYS,2045,3101.09,8449.35,11550.4,11550.4,1762.39,-3.63798e-12,-3.14964e-14
B4,SOYS,2046,3098.05,8478.52,11576.6,11576.6,1763,0,0
B4,SOYS,2047,3094.87,8506.98,11601.9,11601.9,1762.89,1.81899e-12,1.56784e-14
B4,SOYS,2048,3091.56,8534.76,11626.3,11626.3,1762.04,-1.81899e-12,-1.56454e-14
B4,SOYS,2049,3088.15,8561.81,11650,11650,1760.35,-1.81899e-12,-1.56137e-14
B4,SOYS,2050,3084.63,8588.15,11672.8,11672.8,1757.8,-3.63798e-12,-3.11663e-14
B4,RAPS,2023,1631.74,519.81,2151.55,2151.55,0,0,0
B4,RAPS,2024,1674,638.56,2312.56,2312.56,0,0,0
B4,RAPS,2025,1717.63,628.481,2346.11,2346.11,0,-1.36424e-12,-5.8149e-14
B4,RAPS,2026,1762.14,614.208,2376.35,2376.35,0,0,0
B4,RAPS,2027,1807.5,586.552,2394.05,2394.05,0,0,0
B4,RAPS,2028,1853.7,559.211,2412.91,2412.91,0,-9.09495e-13,-3.76928e-14
B4,RAPS,2029,1900.72,532.654,2433.37,2433.37,0,-4.54747e-13,-1.8688e-14
B4,RAPS,2030,1948.52,506.343,2454.87,2454.87,0,-4.54747e-13,-1.85243e-14
B4,RAPS,2031,1961.93,501.691,2463.62,2463.62,0,-4.54747e-13,-1.84585e-14
B4,RAPS,2032,1974.95,496.164,2471.12,2471.12,0,9.09495e-13,3.6805e-14
B4,RAPS,2033,1987.52,491.508,2479.03,2479.03,0,0,0
B4,RAPS,2034,1999.29,487.977,2487.27,2487.27,0,-4.54747e-13,-1.8283e-14
B4,RAPS,2035,2010.48,485.339,2495.82,2495.82,0,-1.36424e-12,-5.46611e-14
B4,RAPS,2036,2021.33,482.675,2504.01,2504.01,0,-9.09495e-13,-3.63215e-14
B4,RAPS,2037,2031.72,479.673,2511.39,2511.39,0,9.09495e-13,3.62148e-14
B4,RAPS,2038,2041.69,476.494,2518.19,2518.19,0,-9.09495e-13,-3.61171e-14
B4,RAPS,2039,2051.31,473.233,2524.54,2524.54,0,0,0
B4,RAPS,2040,2060.61,469.995,2530.61,2530.61,0,-1.36424e-12,-5.39097e-14
B4,RAPS,2041,2069.63,466.769,2536.4,2536.4,0,4.54747e-13,1.79288e-14
B4,RAPS,2042,2078.39,463.583,2541.98,2541.98,0,0,0
B4,RAPS,2043,2086.92,460.457,2547.38,2547.38,0,-2.72848e-12,-1.07109e-13
B4,RAPS,2044,2095.23,457.407,2552.64,2552.64,0,-9.09495e-13,-3.56296e-14
B4,RAPS,2045,2103.34,454.329,2557.67,2557.67,0,0,0
B4,RAPS,2046,2111.26,451.359,2562.62,2562.62,0,0,0
B4,RAPS,2047,2119.01,448.502,2567.51,2567.51,0,0,0
B4,RAPS,2048,2126.58,445.764,2572.34,2572.34,0,-4.54747e-13,-1.76783e-14
B4,RAPS,2049,2133.99,443.146,2577.13,2577.13,0,-1.36424e-12,-5.29365e-14
B4,RAPS,2050,2141.24,440.653,2581.89,2581.89,0,-4.54747e-13,-1.7613e-14
B4,GRDS,2023,1860,20,1880,1070,810,810,75.7009
B4,GRDS,2024,1900,5,1905,1905,850,-4.54747e-13,-2.38713e-14
B4,GRDS,2025,1927.66,0,1927.66,1912.29,859.851,15.3661,0.803545
B4,GRDS,2026,1955.42,0,1955.42,1920.45,869.447,34.9696,1.8209
B4,GRDS,2027,1967.56,0,1967.56,1929.99,879.706,37.5738,1.94684
B4,GRDS,2028,1979.41,0,1979.41,1939.83,889.722,39.5851,2.04065
B4,GRDS,2029,1990.96,0,1990.96,1950.31,899.633,40.6461,2.08408
B4,GRDS,2030,2002.16,0,2002.16,1961.85,910.097,40.3055,2.05446
B4,GRDS,2031,2012.96,0,2012.96,1970.96,920.477,41.9984,2.13087
B4,GRDS,2032,2023.32,0,2023.32,1980.17,931.321,43.1514,2.17918
B4,GRDS,2033,2033.18,0,2033.18,1989.7,942.176,43.4812,2.18532
B4,GRDS,2034,2042.2,0,2042.2,1999.55,953.053,42.6443,2.13269
B4,GRDS,2035,2050.6,0,2050.6,2010.31,964.558,40.2891,2.00413
B4,GRDS,2036,2057.18,0,2057.18,2027.31,975.803,29.8645,1.47311
B4,GRDS,2037,2062.3,0,2062.3,2044.13,987.173,18.1657,0.888673
B4,GRDS,2038,2066.24,0,2066.24,2060.38,998.187,5.86361,0.284589
B4,GRDS,2039,2069.24,6.87931,2076.12,2076.12,1008.85,2.72848e-12,1.31422e-13
B4,GRDS,2040,2071.48,19.8445,2091.33,2091.33,1019.07,0,0
B4,GRDS,2041,2073.12,33.012,2106.13,2106.13,1028.97,-9.09495e-13,-4.31832e-14
B4,GRDS,2042,2074.26,46.5462,2120.81,2120.81,1038.8,1.36424e-12,6.43265e-14
B4,GRDS,2043,2075.01,59.9472,2134.96,2134.96,1048.16,2.27374e-12,1.065e-13
B4,GRDS,2044,2075.45,73.1389,2148.59,2148.59,1057.02,-4.54747e-13,-2.11649e-14
B4,GRDS,2045,2075.64,85.9722,2161.62,2161.62,1065.34,4.54747e-13,2.10374e-14
B4,GRDS,2046,2075.63,98.4215,2174.06,2174.06,1073.08,4.54747e-13,2.0917e-14
B4,GRDS,2047,2075.46,110.49,2185.95,2185.95,1080.27,-9.09495e-13,-4.16063e-14
B4,GRDS,2048,2075.16,122.049,2197.21,2197.21,1086.82,9.09495e-13,4.13931e-14
B4,GRDS,2049,2074.76,133.001,2207.76,2207.76,1092.65,-1.36424e-12,-6.1793e-14
B4,GRDS,2050,2074.28,143.307,2217.58,2217.58,1097.73,4.54747e-13,2.05064e-14
B4,COTT,2023,561.8,191,752.8,752.8,0,0,0
B4,COTT,2024,616.4,261.8,878.2,878.2,0,0,0
B4,COTT,2025,617.205,188.852,806.057,806.057,0,-4.54747e-13,-5.64163e-14
B4,COTT,2026,617.917,185.654,803.572,803.572,0,3.41061e-13,4.24431e-14
B4,COTT,2027,618.53,182.543,801.073,801.073,0,-1.13687e-13,-1.41918e-14
B4,COTT,2028,619.032,179.524,798.556,798.556,0,2.27374e-13,2.84731e-14
B4,COTT,2029,619.417,176.648,796.065,796.065,0,3.41061e-13,4.28433e-14
B4,COTT,2030,619.673,173.937,793.61,793.61,0,1.13687e-13,1.43253e-14
B4,COTT,2031,619.787,171.365,791.152,791.152,0,0,0
B4,COTT,2032,619.75,168.972,788.722,788.722,0,0,0
B4,COTT,2033,619.544,166.77,786.314,786.314,0,1.13687e-13,1.44582e-14
B4,COTT,2034,615.991,168.622,784.613,784.613,0,2.27374e-13,2.89791e-14
B4,COTT,2035,612.262,170.716,782.978,782.978,0,2.27374e-13,2.90396e-14
B4,COTT,2036,608.524,172.787,781.311,781.311,0,2.27374e-13,2.91016e-14
B4,COTT,2037,604.721,175.491,780.212,780.212,0,2.27374e-13,2.91425e-14
B4,COTT,2038,600.856,178.76,779.616,779.616,0,1.13687e-13,1.45824e-14
B4,COTT,2039,596.933,182.532,779.464,779.464,0,2.27374e-13,2.91705e-14
B4,COTT,2040,592.955,186.746,779.701,779.701,0,1.13687e-13,1.45808e-14
B4,COTT,2041,588.928,191.353,780.28,780.28,0,1.13687e-13,1.457e-14
B4,COTT,2042,584.853,196.306,781.16,781.16,0,0,0
B4,COTT,2043,580.736,201.567,782.303,782.303,0,-2.27374e-13,-2.90647e-14
B4,COTT,2044,576.578,207.099,783.677,783.677,0,-3.41061e-13,-4.35205e-14
B4,COTT,2045,572.383,212.868,785.252,785.252,0,0,0
B4,COTT,2046,568.155,218.84,786.995,786.995,0,0,0
B4,COTT,2047,563.897,224.986,788.883,788.883,0,-1.13687e-13,-1.44111e-14
B4,COTT,2048,559.61,231.284,790.894,790.894,0,-2.27374e-13,-2.87489e-14
B4,COTT,2049,555.298,237.708,793.007,793.007,0,0,0
B4,COTT,2050,550.964,244.237,795.202,795.202,0,3.41061e-13,4.28898e-14
B4,SUGC,2023,789,0,789,789,0,0,0
B4,SUGC,2024,882,0,882,882,0,0,0
B4,SUGC,2025,1050.8,0,1050.8,895.23,0,155.567,17.3774
B4,SUGC,2026,1241.72,0,1241.72,908.658,0,333.059,36.6539
B4,SUGC,2027,1455.87,0,1455.87,922.288,0,533.584,57.8544
B4,SUGC,2028,1694.16,0,1694.16,936.123,0,758.041,80.9766
B4,SUGC,2029,1957.28,0,1957.28,950.164,0,1007.11,105.993
B4,SUGC,2030,2245.63,0,2245.63,964.417,0,1281.22,132.849
B4,SUGC,2031,2559.37,0,2559.37,978.883,0,1580.49,161.458
B4,SUGC,2032,2898.37,0,2898.37,993.566,0,1904.8,191.713
B4,SUGC,2033,3262.15,0,3262.15,1008.47,0,2253.68,223.475
B4,SUGC,2034,3649.96,0,3649.96,1023.6,0,2626.36,256.582
B4,SUGC,2035,4060.74,0,4060.74,1038.95,0,3021.79,290.85
B4,SUGC,2036,4425.45,0,4425.45,1054.54,0,3370.92,319.659
B4,SUGC,2037,4742.47,0,4742.47,1070.35,0,3672.11,343.075
B4,SUGC,2038,5013.21,0,5013.21,1086.41,0,3926.8,361.448
B4,SUGC,2039,5241.07,0,5241.07,1102.7,0,4138.36,375.292
B4,SUGC,2040,5430.5,0,5430.5,1119.25,0,4311.25,385.193
B4,SUGC,2041,5586.33,0,5586.33,1136.03,0,4450.3,391.74
B4,SUGC,2042,5713.35,0,5713.35,1153.07,0,4560.28,395.489
B4,SUGC,2043,5816.03,0,5816.03,1170.37,0,4645.66,396.939
B4,SUGC,2044,5898.38,0,5898.38,1187.93,0,4710.46,396.528
B4,SUGC,2045,5963.91,0,5963.91,1205.75,0,4758.16,394.624
B4,SUGC,2046,6015.6,0,6015.6,1223.83,0,4791.77,391.539
B4,SUGC,2047,6056,0,6056,1242.19,0,4813.81,387.527
B4,SUGC,2048,6087.22,0,6087.22,1260.82,0,4826.4,382.798
B4,SUGC,2049,6110.99,0,6110.99,1279.73,0,4831.25,377.52
B4,SUGC,2050,6128.74,0,6128.74,1298.93,0,4829.81,371.83
B4,SUGB,2023,108,0,108,108,0,0,0
B4,SUGB,2024,114,0,114,114,0,0,0
B4,SUGB,2025,114.232,0,114.232,114,0,0.232277,0.203752
B4,SUGB,2026,114.448,0,114.448,114,0,0.447737,0.392752
B4,SUGB,2027,114.645,0,114.645,114,0,0.645003,0.565792
B4,SUGB,2028,114.822,0,114.822,114,0,0.821923,0.720985
B4,SUGB,2029,114.977,0,114.977,114,0,0.977227,0.857217
B4,SUGB,2030,115.109,0,115.109,114,0,1.10884,0.972668
B4,SUGB,2031,115.214,0,115.214,114,0,1.21417,1.06506
B4,SUGB,2032,115.291,0,115.291,114,0,1.29149,1.13288
B4,SUGB,2033,115.337,0,115.337,114,0,1.33743,1.17319
B4,SUGB,2034,115.432,0,115.432,114,0,1.43248,1.25656
B4,SUGB,2035,115.49,0,115.49,114,0,1.49044,1.30741
B4,SUGB,2036,115.548,0,115.548,114,0,1.54844,1.35828
B4,SUGB,2037,115.606,0,115.606,114,0,1.60647,1.40918
B4,SUGB,2038,115.665,0,115.665,114,0,1.66453,1.46011
B4,SUGB,2039,115.723,0,115.723,114,0,1.72261,1.51106
B4,SUGB,2040,115.781,0,115.781,114,0,1.78073,1.56204
B4,SUGB,2041,115.839,0,115.839,114,0,1.83887,1.61304
B4,SUGB,2042,115.897,0,115.897,114,0,1.89704,1.66407
B4,SUGB,2043,115.955,0,115.955,114,0,1.95524,1.71513
B4,SUGB,2044,116.013,0,116.013,114,0,2.01347,1.76621
B4,SUGB,2045,116.072,0,116.072,114,0,2.07174,1.81731
B4,SUGB,2046,116.13,0,116.13,114,0,2.13002,1.86844
B4,SUGB,2047,116.188,0,116.188,114,0,2.18834,1.9196
B4,SUGB,2048,116.247,0,116.247,114,0,2.24669,1.97078
B4,SUGB,2049,116.305,0,116.305,114,0,2.30507,2.02199
B4,SUGB,2050,116.363,0,116.363,114,0,2.36348,2.07323
B4,FRTO,2023,32744.3,365.6,33109.9,33109.9,15628.1,0,0
B4,FRTO,2024,34500,109.86,34609.9,34609.9,16380,0,0
B4,FRTO,2025,34682.7,0,34682.7,34615.3,16374.3,67.3821,0.19466
B4,FRTO,2026,34862.3,0,34862.3,34606.9,16355.5,255.395,0.737987
B4,FRTO,2027,35038.7,0,35038.7,34600,16338.7,438.65,1.26777
B4,FRTO,2028,35211.1,0,35211.1,34587.7,16317.1,623.426,1.80245
B4,FRTO,2029,35379.4,0,35379.4,34570.1,16290.9,809.325,2.34111
B4,FRTO,2030,35543,0,35543,34561.2,16273.7,981.767,2.84066
B4,FRTO,2031,35701.1,0,35701.1,34540,16244.9,1161.1,3.36162
B4,FRTO,2032,35853.4,0,35853.4,34514.7,16212.8,1338.72,3.8787
B4,FRTO,2033,35999,0,35999,34484.8,16176.8,1514.21,4.39096
B4,FRTO,2034,36163.2,0,36163.2,34456.6,16137,1706.6,4.95288
B4,FRTO,2035,36319.4,0,36319.4,34433.5,16102.8,1885.89,5.47691
B4,FRTO,2036,36458.1,0,36458.1,34440.9,16058.9,2017.24,5.85712
B4,FRTO,2037,36582.7,0,36582.7,34442.2,16012.6,2140.53,6.21485
B4,FRTO,2038,36696,0,36696,34437.6,15963.4,2258.44,6.55806
B4,FRTO,2039,36800.3,0,36800.3,34428,15911.6,2372.27,6.89051
B4,FRTO,2040,36897.3,0,36897.3,34412.6,15856.1,2484.64,7.22013
B4,FRTO,2041,36988.5,0,36988.5,34387,15791.9,2601.47,7.56528
B4,FRTO,2042,37075,0,37075,34356.7,15724.5,2718.33,7.91209
B4,FRTO,2043,37157.9,0,37157.9,34321.5,15653.4,2836.39,8.26416
B4,FRTO,2044,37237.8,0,37237.8,34281.7,15578.6,2956.1,8.62297
B4,FRTO,2045,37315.4,0,37315.4,34237.1,15499.7,3078.37,8.99133
B4,FRTO,2046,37391.2,0,37391.2,34185.4,15414.6,3205.81,9.37773
B4,FRTO,2047,37465.5,0,37465.5,34127.9,15324.4,3337.56,9.77955
B4,FRTO,2048,37538.6,0,37538.6,34065.1,15229.5,3473.49,10.1966
B4,FRTO,2049,37610.9,0,37610.9,33996.3,15129,3614.61,10.6324
B4,FRTO,2050,37682.5,0,37682.5,33921.4,15023,3761.09,11.0877
B4,VEGT,2023,82868.1,0,82868.1,81577.7,19187.1,1290.41,1.58182
B4,VEGT,2024,83696.8,0,83696.8,82264,20415.5,1432.82,1.74174
B4,VEGT,2025,84308.9,0,84308.9,82724.3,20499.4,1584.62,1.91555
B4,VEGT,2026,84861.6,0,84861.6,83170.6,20579.8,1691.05,2.03323
B4,VEGT,2027,85356.2,0,85356.2,83607.7,20663.6,1748.58,2.09141
B4,VEGT,2028,85792.8,0,85792.8,84023.9,20742.6,1768.81,2.10513
B4,VEGT,2029,86172.1,0,86172.1,84419.3,20816.8,1752.78,2.07628
B4,VEGT,2030,86493.9,0,86493.9,84808,20904,1685.95,1.98796
B4,VEGT,2031,86757.1,0,86757.1,85169.5,20986.7,1587.63,1.86408
B4,VEGT,2032,86961.4,0,86961.4,85505.2,21066.4,1456.19,1.70305
B4,VEGT,2033,87104.2,0,87104.2,85811.9,21142.8,1292.31,1.50598
B4,VEGT,2034,87184,0,87184,86088,21215.7,1096.03,1.27315
B4,VEGT,2035,87198.2,0,87198.2,86345.6,21297.8,852.632,0.987464
B4,VEGT,2036,87130.6,0,87130.6,86566.8,21374.4,563.798,0.651287
B4,VEGT,2037,86997.5,0,86997.5,86749.4,21447.8,248.151,0.286055
B4,VEGT,2038,86812.4,86.8117,86899.2,86899.2,21517.4,-5.82077e-11,-6.69829e-14
B4,VEGT,2039,86586,436.147,87022.1,87022.1,21583.5,1.30967e-10,1.50499e-13
B4,VEGT,2040,86326.9,793.558,87120.4,87120.4,21644.4,1.45519e-11,1.67032e-14
B4,VEGT,2041,86042,1155.72,87197.7,87197.7,21700.2,-2.91038e-11,-3.33768e-14
B4,VEGT,2042,85736.9,1519.93,87256.9,87256.9,21751.3,0,0
B4,VEGT,2043,85416.1,1883.22,87299.3,87299.3,21796.8,1.45519e-11,1.6669e-14
B4,VEGT,2044,85083,2243.78,87326.7,87326.7,21836.9,-1.45519e-11,-1.66638e-14
B4,VEGT,2045,84740.5,2599.36,87339.8,87339.8,21870.8,0,0
B4,VEGT,2046,84390.8,2947.18,87338,87338,21897.1,1.45519e-11,1.66616e-14
B4,VEGT,2047,84035.8,3285.82,87321.6,87321.6,21915.5,-1.45519e-11,-1.66647e-14
B4,VEGT,2048,83676.8,3614.89,87291.7,87291.7,21926.2,0,0
B4,VEGT,2049,83315.1,3932.32,87247.4,87247.4,21928.1,0,0
B4,VEGT,2050,82951.5,4237.36,87188.9,87188.9,21920.9,-2.91038e-11,-3.33802e-14
B4,OTGR,2023,3739.7,384.9,4124.6,4124.6,217.92,6.36646e-12,1.54353e-13
B4,OTGR,2024,3815.6,192.67,4008.27,4008.27,164.532,1.36424e-12,3.40357e-14
B4,OTGR,2025,3816.35,201.319,4017.67,4017.67,163.931,-1.81899e-12,-4.52748e-14
B4,OTGR,2026,3817.1,212.473,4029.57,4029.57,163.481,-9.09495e-13,-2.25705e-14
B4,OTGR,2027,3817.85,225.034,4042.88,4042.88,163.059,-1.81899e-12,-4.49924e-14
B4,OTGR,2028,3818.6,238.566,4057.16,4057.16,162.592,-1.36424e-12,-3.36255e-14
B4,OTGR,2029,3819.35,253.626,4072.97,4072.97,162.083,-1.81899e-12,-4.466e-14
B4,OTGR,2030,3820.1,269.773,4089.87,4089.87,161.667,-1.36424e-12,-3.33566e-14
B4,OTGR,2031,3820.85,280.114,4100.96,4100.96,161.352,9.09495e-13,2.21776e-14
B4,OTGR,2032,3821.6,289.23,4110.83,4110.83,161.011,9.09495e-13,2.21244e-14
B4,OTGR,2033,3822.35,298.915,4121.26,4121.26,160.639,9.09495e-13,2.20683e-14
B4,OTGR,2034,3825.85,306.464,4132.31,4132.31,160.234,0,0
B4,OTGR,2035,3829.36,314.691,4144.05,4144.05,159.893,0,0
B4,OTGR,2036,3832.86,322.597,4155.46,4155.46,159.64,-3.63798e-12,-8.75469e-14
B4,OTGR,2037,3836.38,329.626,4166,4166,159.365,1.81899e-12,4.36627e-14
B4,OTGR,2038,3839.89,335.992,4175.88,4175.88,159.057,-9.09495e-13,-2.17797e-14
B4,OTGR,2039,3843.41,341.843,4185.25,4185.25,158.718,0,0
B4,OTGR,2040,3846.93,347.301,4194.23,4194.23,158.338,-9.09495e-13,-2.16844e-14
B4,OTGR,2041,3850.46,352.49,4202.95,4202.95,158.023,0,0
B4,OTGR,2042,3853.98,357.357,4211.34,4211.34,157.674,0,0
B4,OTGR,2043,3857.51,361.932,4219.45,4219.45,157.281,-9.09495e-13,-2.15548e-14
B4,OTGR,2044,3861.05,366.248,4227.3,4227.3,156.847,2.72848e-12,6.45444e-14
B4,OTGR,2045,3864.59,370.198,4234.78,4234.78,156.366,-9.09495e-13,-2.14768e-14
B4,OTGR,2046,3868.13,373.944,4242.07,4242.07,155.858,2.72848e-12,6.43196e-14
