scenario,indicator,coef_source,region,commodity,year,value
BS,co2_faostat,faostat_wld,ARG,WHE,2040,3.74688
BS,water_green,,ARG,WHE,2040,27.4199
BS,water_blue,,ARG,WHE,2040,7.34346
BS,water_grey,,ARG,WHE,2040,4.44472
BS,nitrogen_total,crop_nfert,ARG,WHE,2040,0.644163
BS,land_harvested,ahv_physical,ARG,WHE,2040,6.32157
BS,land_prod,pn_land,ARG,WHE,2040,8.26676
BS,co2_faostat,faostat_wld,ARG,WHE,2045,4.00226
BS,water_green,,ARG,WHE,2045,29.2888
BS,water_blue,,ARG,WHE,2045,7.84398
BS,water_grey,,ARG,WHE,2045,4.74767
BS,nitrogen_total,crop_nfert,ARG,WHE,2045,0.688068
BS,land_harvested,ahv_physical,ARG,WHE,2045,6.55154
BS,land_prod,pn_land,ARG,WHE,2045,8.83021
BS,co2_faostat,faostat_wld,ARG,WHE,2050,4.29846
BS,water_green,,ARG,WHE,2050,31.4563
BS,water_blue,,ARG,WHE,2050,8.42449
BS,water_grey,,ARG,WHE,2050,5.09903
BS,nitrogen_total,crop_nfert,ARG,WHE,2050,0.73899
BS,land_harvested,ahv_physical,ARG,WHE,2050,6.81302
BS,land_prod,pn_land,ARG,WHE,2050,9.48371
BS,co2_faostat,faostat_wld,AUS,WHE,2024,4.30083
BS,water_green,,AUS,WHE,2024,31.4737
BS,water_blue,,AUS,WHE,2024,8.42914
BS,water_grey,,AUS,WHE,2024,5.10185
BS,nitrogen_total,crop_nfert,AUS,WHE,2024,0.739398
BS,land_harvested,ahv_physical,AUS,WHE,2024,13.4929
BS,land_prod,pn_land,AUS,WHE,2024,9.48894
BS,co2_faostat,faostat_wld,AUS,WHE,2030,4.58202
BS,water_green,,AUS,WHE,2030,33.5315
BS,water_blue,,AUS,WHE,2030,8.98024
BS,water_grey,,AUS,WHE,2030,5.43541
BS,nitrogen_total,crop_nfert,AUS,WHE,2030,0.78774
BS,land_harvested,ahv_physical,AUS,WHE,2030,13.6087
BS,land_prod,pn_land,AUS,WHE,2030,10.1093
BS,co2_faostat,faostat_wld,AUS,WHE,2035,4.78725
BS,water_green,,AUS,WHE,2035,35.0333
BS,water_blue,,AUS,WHE,2035,9.38246
BS,water_grey,,AUS,WHE,2035,5.67886
BS,nitrogen_total,crop_nfert,AUS,WHE,2035,0.823023
BS,land_harvested,ahv_physical,AUS,WHE,2035,13.6832
BS,land_prod,pn_land,AUS,WHE,2035,10.5621
BS,co2_faostat,faostat_wld,AUS,WHE,2040,5.05326
BS,water_green,,AUS,WHE,2040,36.98
BS,water_blue,,AUS,WHE,2040,9.90381
BS,water_grey,,AUS,WHE,2040,5.99441
BS,nitrogen_total,crop_nfert,AUS,WHE,2040,0.868755
BS,land_harvested,ahv_physical,AUS,WHE,2040,13.7843
BS,land_prod,pn_land,AUS,WHE,2040,11.149
BS,co2_faostat,faostat_wld,AUS,WHE,2045,5.35991
BS,water_green,,AUS,WHE,2045,39.2241
BS,water_blue,,AUS,WHE,2045,10.5048
BS,water_grey,,AUS,WHE,2045,6.35817
BS,nitrogen_total,crop_nfert,AUS,WHE,2045,0.921474
BS,land_harvested,ahv_physical,AUS,WHE,2045,13.903
BS,land_prod,pn_land,AUS,WHE,2045,11.8256
BS,co2_faostat,faostat_wld,AUS,WHE,2050,5.70973
BS,water_green,,AUS,WHE,2050,41.7841
BS,water_blue,,AUS,WHE,2050,11.1904
BS,water_grey,,AUS,WHE,2050,6.77314
BS,nitrogen_total,crop_nfert,AUS,WHE,2050,0.981615
BS,land_harvested,ahv_physical,AUS,WHE,2050,14.0352
BS,land_prod,pn_land,AUS,WHE,2050,12.5974
BS,co2_faostat,faostat_wld,BRZ,WHE,2024,1.38826
BS,water_green,,BRZ,WHE,2024,10.1594
BS,water_blue,,BRZ,WHE,2024,2.72084
BS,water_grey,,BRZ,WHE,2024,1.64682
BS,nitrogen_total,crop_nfert,BRZ,WHE,2024,0.23867
BS,land_harvested,ahv_physical,BRZ,WHE,2024,3.53754
BS,land_prod,pn_land,BRZ,WHE,2024,3.06293
BS,co2_faostat,faostat_wld,BRZ,WHE,2030,1.42533
BS,water_green,,BRZ,WHE,2030,10.4306
BS,water_blue,,BRZ,WHE,2030,2.79348
BS,water_grey,,BRZ,WHE,2030,1.69079
BS,nitrogen_total,crop_nfert,BRZ,WHE,2030,0.245042
BS,land_harvested,ahv_physical,BRZ,WHE,2030,3.50095
BS,land_prod,pn_land,BRZ,WHE,2030,3.14471
BS,co2_faostat,faostat_wld,BRZ,WHE,2035,1.43546
BS,water_green,,BRZ,WHE,2035,10.5048
BS,water_blue,,BRZ,WHE,2035,2.81334
BS,water_grey,,BRZ,WHE,2035,1.70281
BS,nitrogen_total,crop_nfert,BRZ,WHE,2035,0.246784
BS,land_harvested,ahv_physical,BRZ,WHE,2035,3.43954
BS,land_prod,pn_land,BRZ,WHE,2035,3.16706
BS,co2_faostat,faostat_wld,BRZ,WHE,2040,1.44509
BS,water_green,,BRZ,WHE,2040,10.5752
BS,water_blue,,BRZ,WHE,2040,2.8322
BS,water_grey,,BRZ,WHE,2040,1.71423
BS,nitrogen_total,crop_nfert,BRZ,WHE,2040,0.248439
BS,land_harvested,ahv_physical,BRZ,WHE,2040,3.3757
BS,land_prod,pn_land,BRZ,WHE,2040,3.1883
BS,co2_faostat,faostat_wld,BRZ,WHE,2045,1.45897
BS,water_green,,BRZ,WHE,2045,10.6768
BS,water_blue,,BRZ,WHE,2045,2.85942
BS,water_grey,,BRZ,WHE,2045,1.7307
BS,nitrogen_total,crop_nfert,BRZ,WHE,2045,0.250826
BS,land_harvested,ahv_physical,BRZ,WHE,2045,3.31602
BS,land_prod,pn_land,BRZ,WHE,2045,3.21894
BS,co2_faostat,faostat_wld,BRZ,WHE,2050,1.47652
BS,water_green,,BRZ,WHE,2050,10.8053
BS,water_blue,,BRZ,WHE,2050,2.89382
BS,water_grey,,BRZ,WHE,2050,1.75152
BS,nitrogen_total,crop_nfert,BRZ,WHE,2050,0.253843
BS,land_harvested,ahv_physical,BRZ,WHE,2050,3.25889
BS,land_prod,pn_land,BRZ,WHE,2050,3.25766
BS,co2_faostat,faostat_wld,CAN,WHE,2024,5.57199
BS,water_green,,CAN,WHE,2024,40.7761
BS,water_blue,,CAN,WHE,2024,10.9205
BS,water_grey,,CAN,WHE,2024,6.60976
BS,nitrogen_total,crop_nfert,CAN,WHE,2024,0.957936
BS,land_harvested,ahv_physical,CAN,WHE,2024,10.7837
BS,land_prod,pn_land,CAN,WHE,2024,12.2935
BS,co2_faostat,faostat_wld,CAN,WHE,2030,6.0061
BS,water_green,,CAN,WHE,2030,43.9529
BS,water_blue,,CAN,WHE,2030,11.7713
BS,water_grey,,CAN,WHE,2030,7.12471
BS,nitrogen_total,crop_nfert,CAN,WHE,2030,1.03257
BS,land_harvested,ahv_physical,CAN,WHE,2030,11.036
BS,land_prod,pn_land,CAN,WHE,2030,13.2513
BS,co2_faostat,faostat_wld,CAN,WHE,2035,6.36719
BS,water_green,,CAN,WHE,2035,46.5954
BS,water_blue,,CAN,WHE,2035,12.479
BS,water_grey,,CAN,WHE,2035,7.55306
BS,nitrogen_total,crop_nfert,CAN,WHE,2035,1.09465
BS,land_harvested,ahv_physical,CAN,WHE,2035,11.2426
BS,land_prod,pn_land,CAN,WHE,2035,14.048
BS,co2_faostat,faostat_wld,CAN,WHE,2040,6.77686
BS,water_green,,CAN,WHE,2040,49.5934
BS,water_blue,,CAN,WHE,2040,13.2819
BS,water_grey,,CAN,WHE,2040,8.03903
BS,nitrogen_total,crop_nfert,CAN,WHE,2040,1.16508
BS,land_harvested,ahv_physical,CAN,WHE,2040,11.4725
BS,land_prod,pn_land,CAN,WHE,2040,14.9518
BS,co2_faostat,faostat_wld,CAN,WHE,2045,7.25021
BS,water_green,,CAN,WHE,2045,53.0574
BS,water_blue,,CAN,WHE,2045,14.2096
BS,water_grey,,CAN,WHE,2045,8.60054
BS,nitrogen_total,crop_nfert,CAN,WHE,2045,1.24645
BS,land_harvested,ahv_physical,CAN,WHE,2045,11.7303
BS,land_prod,pn_land,CAN,WHE,2045,15.9962
BS,co2_faostat,faostat_wld,CAN,WHE,2050,7.79373
BS,water_green,,CAN,WHE,2050,57.0349
BS,water_blue,,CAN,WHE,2050,15.2748
BS,water_grey,,CAN,WHE,2050,9.24528
BS,nitrogen_total,crop_nfert,CAN,WHE,2050,1.3399
BS,land_harvested,ahv_physical,CAN,WHE,2050,12.0141
BS,land_prod,pn_land,CAN,WHE,2050,17.1953
BS,co2_faostat,faostat_chn,CHN,WHE,2024,23.4027
BS,water_green,,CHN,WHE,2024,175.796
BS,water_blue,,CHN,WHE,2024,47.0807
BS,water_grey,,CHN,WHE,2024,28.4962
BS,nitrogen_total,crop_nfert,CHN,WHE,2024,4.12989
BS,land_harvested,ahv_physical,CHN,WHE,2024,23.6966
BS,land_prod,pn_land,CHN,WHE,2024,53.0003
BS,co2_faostat,faostat_chn,CHN,WHE,2030,24.1845
BS,water_green,,CHN,WHE,2030,181.669
BS,water_blue,,CHN,WHE,2030,48.6536
BS,water_grey,,CHN,WHE,2030,29.4482
BS,nitrogen_total,crop_nfert,CHN,WHE,2030,4.26786
BS,land_harvested,ahv_physical,CHN,WHE,2030,23.8629
BS,land_prod,pn_land,CHN,WHE,2030,54.7709
BS,co2_faostat,faostat_chn,CHN,WHE,2035,25.0058
BS,water_green,,CHN,WHE,2035,187.838
BS,water_blue,,CHN,WHE,2035,50.3058
BS,water_grey,,CHN,WHE,2035,30.4483
BS,nitrogen_total,crop_nfert,CHN,WHE,2035,4.41279
BS,land_harvested,ahv_physical,CHN,WHE,2035,24.0046
BS,land_prod,pn_land,CHN,WHE,2035,56.6308
BS,co2_faostat,faostat_chn,CHN,WHE,2040,25.8145
BS,water_green,,CHN,WHE,2040,193.912
BS,water_blue,,CHN,WHE,2040,51.9327
BS,water_grey,,CHN,WHE,2040,31.4329
BS,nitrogen_total,crop_nfert,CHN,WHE,2040,4.5555
BS,land_harvested,ahv_physical,CHN,WHE,2040,24.1523
BS,land_prod,pn_land,CHN,WHE,2040,58.4622
BS,co2_faostat,faostat_chn,CHN,WHE,2045,26.7351
BS,water_green,,CHN,WHE,2045,200.827
BS,water_blue,,CHN,WHE,2045,53.7846
BS,water_grey,,CHN,WHE,2045,32.5539
BS,nitrogen_total,crop_nfert,CHN,WHE,2045,4.71795
BS,land_harvested,ahv_physical,CHN,WHE,2045,24.3329
BS,land_prod,pn_land,CHN,WHE,2045,60.547
BS,co2_faostat,faostat_chn,CHN,WHE,2050,27.7741
BS,water_green,,CHN,WHE,2050,208.632
BS,water_blue,,CHN,WHE,2050,55.8749
BS,water_grey,,CHN,WHE,2050,33.819
BS,nitrogen_total,crop_nfert,CHN,WHE,2050,4.90131
BS,land_harvested,ahv_physical,CHN,WHE,2050,24.544
BS,land_prod,pn_land,CHN,WHE,2050,62.9001
BS,co2_faostat,faostat_wld,E15,WHE,2024,23.472
BS,water_green,,E15,WHE,2024,171.769
BS,water_blue,,E15,WHE,2024,46.0024
BS,water_grey,,E15,WHE,2024,27.8436
BS,nitrogen_total,crop_nfert,E15,WHE,2024,4.0353
BS,land_harvested,ahv_physical,E15,WHE,2024,24.1846
BS,land_prod,pn_land,E15,WHE,2024,51.7863
BS,co2_faostat,faostat_wld,E15,WHE,2030,24.4958
BS,water_green,,E15,WHE,2030,179.261
BS,water_blue,,E15,WHE,2030,48.0089
BS,water_grey,,E15,WHE,2030,29.058
BS,nitrogen_total,crop_nfert,E15,WHE,2030,4.21131
BS,land_harvested,ahv_physical,E15,WHE,2030,24.7195
BS,land_prod,pn_land,E15,WHE,2030,54.0451
BS,co2_faostat,faostat_wld,E15,WHE,2035,25.5367
BS,water_green,,E15,WHE,2035,186.879
BS,water_blue,,E15,WHE,2035,50.049
BS,water_grey,,E15,WHE,2035,30.2928
BS,nitrogen_total,crop_nfert,E15,WHE,2035,4.39026
BS,land_harvested,ahv_physical,E15,WHE,2035,25.2609
BS,land_prod,pn_land,E15,WHE,2035,56.3417
BS,co2_faostat,faostat_wld,E15,WHE,2040,26.6931
BS,water_green,,E15,WHE,2040,195.341
BS,water_blue,,E15,WHE,2040,52.3154
BS,water_grey,,E15,WHE,2040,31.6646
BS,nitrogen_total,crop_nfert,E15,WHE,2040,4.58907
BS,land_harvested,ahv_physical,E15,WHE,2040,25.8634
BS,land_prod,pn_land,E15,WHE,2040,58.8931
BS,co2_faostat,faostat_wld,E15,WHE,2045,28.0228
BS,water_green,,E15,WHE,2045,205.072
BS,water_blue,,E15,WHE,2045,54.9214
BS,water_grey,,E15,WHE,2045,33.2419
BS,nitrogen_total,crop_nfert,E15,WHE,2045,4.81767
BS,land_harvested,ahv_physical,E15,WHE,2045,26.5518
BS,land_prod,pn_land,E15,WHE,2045,61.8268
BS,co2_faostat,faostat_wld,E15,WHE,2050,29.528
BS,water_green,,E15,WHE,2050,216.088
BS,water_blue,,E15,WHE,2050,57.8715
BS,water_grey,,E15,WHE,2050,35.0275
BS,nitrogen_total,crop_nfert,E15,WHE,2050,5.07645
BS,land_harvested,ahv_physical,E15,WHE,2050,27.316
BS,land_prod,pn_land,E15,WHE,2050,65.1478
BS,co2_faostat,faostat_wld,IND,WHE,2024,19.8925
BS,water_green,,IND,WHE,2024,145.574
BS,water_blue,,IND,WHE,2024,38.987
BS,water_grey,,IND,WHE,2024,23.5974
BS,nitrogen_total,crop_nfert,IND,WHE,2024,3.41991
BS,land_harvested,ahv_physical,IND,WHE,2024,31.9962
BS,land_prod,pn_land,IND,WHE,2024,43.8888
BS,co2_faostat,faostat_wld,IND,WHE,2030,20.9177
BS,water_green,,IND,WHE,2030,153.077
BS,water_blue,,IND,WHE,2030,40.9962
BS,water_grey,,IND,WHE,2030,24.8135
BS,nitrogen_total,crop_nfert,IND,WHE,2030,3.59616
BS,land_harvested,ahv_physical,IND,WHE,2030,32.637
BS,land_prod,pn_land,IND,WHE,2030,46.1507
BS,co2_faostat,faostat_wld,IND,WHE,2035,21.6905
BS,water_green,,IND,WHE,2035,158.732
BS,water_blue,,IND,WHE,2035,42.5109
BS,water_grey,,IND,WHE,2035,25.7303
BS,nitrogen_total,crop_nfert,IND,WHE,2035,3.72903
BS,land_harvested,ahv_physical,IND,WHE,2035,33.1466
BS,land_prod,pn_land,IND,WHE,2035,47.8559
BS,co2_faostat,faostat_wld,IND,WHE,2040,22.7499
BS,water_green,,IND,WHE,2040,166.485
BS,water_blue,,IND,WHE,2040,44.5872
BS,water_grey,,IND,WHE,2040,26.987
BS,nitrogen_total,crop_nfert,IND,WHE,2040,3.91116
BS,land_harvested,ahv_physical,IND,WHE,2040,33.8071
BS,land_prod,pn_land,IND,WHE,2040,50.1932
BS,co2_faostat,faostat_wld,IND,WHE,2045,23.9657
BS,water_green,,IND,WHE,2045,175.382
BS,water_blue,,IND,WHE,2045,46.9699
BS,water_grey,,IND,WHE,2045,28.4292
BS,nitrogen_total,crop_nfert,IND,WHE,2045,4.12017
BS,land_harvested,ahv_physical,IND,WHE,2045,34.5542
BS,land_prod,pn_land,IND,WHE,2045,52.8755
BS,co2_faostat,faostat_wld,IND,WHE,2050,25.3494
BS,water_green,,IND,WHE,2050,185.509
BS,water_blue,,IND,WHE,2050,49.682
BS,water_grey,,IND,WHE,2050,30.0707
BS,nitrogen_total,crop_nfert,IND,WHE,2050,4.35807
BS,land_harvested,ahv_physical,IND,WHE,2050,35.3892
BS,land_prod,pn_land,IND,WHE,2050,55.9286
BS,co2_faostat,faostat_wld,JPN,WHE,2024,0.191978
BS,water_green,,JPN,WHE,2024,1.4049
BS,water_blue,,JPN,WHE,2024,0.376255
BS,water_grey,,JPN,WHE,2024,0.227733
BS,nitrogen_total,crop_nfert,JPN,WHE,2024,0.0330048
BS,land_harvested,ahv_physical,JPN,WHE,2024,0.236975
BS,land_prod,pn_land,JPN,WHE,2024,0.423562
BS,co2_faostat,faostat_wld,JPN,WHE,2030,0.190222
BS,water_green,,JPN,WHE,2030,1.39206
BS,water_blue,,JPN,WHE,2030,0.372814
BS,water_grey,,JPN,WHE,2030,0.225651
BS,nitrogen_total,crop_nfert,JPN,WHE,2030,0.032703
BS,land_harvested,ahv_physical,JPN,WHE,2030,0.232739
BS,land_prod,pn_land,JPN,WHE,2030,0.419689
BS,co2_faostat,faostat_wld,JPN,WHE,2035,0.201842
BS,water_green,,JPN,WHE,2035,1.47709
BS,water_blue,,JPN,WHE,2035,0.395588
BS,water_grey,,JPN,WHE,2035,0.239435
BS,nitrogen_total,crop_nfert,JPN,WHE,2035,0.0347007
BS,land_harvested,ahv_physical,JPN,WHE,2035,0.237107
BS,land_prod,pn_land,JPN,WHE,2035,0.445326
BS,co2_faostat,faostat_wld,JPN,WHE,2040,0.216869
BS,water_green,,JPN,WHE,2040,1.58706
BS,water_blue,,JPN,WHE,2040,0.425038
BS,water_grey,,JPN,WHE,2040,0.25726
BS,nitrogen_total,crop_nfert,JPN,WHE,2040,0.037284
BS,land_harvested,ahv_physical,JPN,WHE,2040,0.243125
BS,land_prod,pn_land,JPN,WHE,2040,0.478478
BS,co2_faostat,faostat_wld,JPN,WHE,2045,0.234758
BS,water_green,,JPN,WHE,2045,1.71797
BS,water_blue,,JPN,WHE,2045,0.460099
BS,water_grey,,JPN,WHE,2045,0.278481
BS,nitrogen_total,crop_nfert,JPN,WHE,2045,0.0403596
BS,land_harvested,ahv_physical,JPN,WHE,2045,0.250264
BS,land_prod,pn_land,JPN,WHE,2045,0.517948
BS,co2_faostat,faostat_wld,JPN,WHE,2050,0.25588
BS,water_green,,JPN,WHE,2050,1.87254
BS,water_blue,,JPN,WHE,2050,0.501495
BS,water_grey,,JPN,WHE,2050,0.303537
BS,nitrogen_total,crop_nfert,JPN,WHE,2050,0.0439908
BS,land_harvested,ahv_physical,JPN,WHE,2050,0.258505
BS,land_prod,pn_land,JPN,WHE,2050,0.564549
BS,co2_faostat,faostat_wld,MEX,WHE,2024,0.602589
BS,water_green,,MEX,WHE,2024,4.40977
BS,water_blue,,MEX,WHE,2024,1.181
BS,water_grey,,MEX,WHE,2024,0.714819
BS,nitrogen_total,crop_nfert,MEX,WHE,2024,0.103597
BS,land_harvested,ahv_physical,MEX,WHE,2024,0.55866
BS,land_prod,pn_land,MEX,WHE,2024,1.32949
BS,co2_faostat,faostat_wld,MEX,WHE,2030,0.673535
BS,water_green,,MEX,WHE,2030,4.92896
BS,water_blue,,MEX,WHE,2030,1.32005
BS,water_grey,,MEX,WHE,2030,0.798979
BS,nitrogen_total,crop_nfert,MEX,WHE,2030,0.115794
BS,land_harvested,ahv_physical,MEX,WHE,2030,0.579413
BS,land_prod,pn_land,MEX,WHE,2030,1.48602
BS,co2_faostat,faostat_wld,MEX,WHE,2035,0.707762
BS,water_green,,MEX,WHE,2035,5.17944
BS,water_blue,,MEX,WHE,2035,1.38713
BS,water_grey,,MEX,WHE,2035,0.83958
BS,nitrogen_total,crop_nfert,MEX,WHE,2035,0.121678
BS,land_harvested,ahv_physical,MEX,WHE,2035,0.590439
BS,land_prod,pn_land,MEX,WHE,2035,1.56154
BS,co2_faostat,faostat_wld,MEX,WHE,2040,0.74574
BS,water_green,,MEX,WHE,2040,5.45736
BS,water_blue,,MEX,WHE,2040,1.46156
BS,water_grey,,MEX,WHE,2040,0.884631
BS,nitrogen_total,crop_nfert,MEX,WHE,2040,0.128207
BS,land_harvested,ahv_physical,MEX,WHE,2040,0.602108
BS,land_prod,pn_land,MEX,WHE,2040,1.64533
BS,co2_faostat,faostat_wld,MEX,WHE,2045,0.789347
BS,water_green,,MEX,WHE,2045,5.77648
BS,water_blue,,MEX,WHE,2045,1.54703
BS,water_grey,,MEX,WHE,2045,0.93636
BS,nitrogen_total,crop_nfert,MEX,WHE,2045,0.135704
BS,land_harvested,ahv_physical,MEX,WHE,2045,0.615287
BS,land_prod,pn_land,MEX,WHE,2045,1.74154
BS,co2_faostat,faostat_wld,MEX,WHE,2050,0.838886
BS,water_green,,MEX,WHE,2050,6.13901
BS,water_blue,,MEX,WHE,2050,1.64412
BS,water_grey,,MEX,WHE,2050,0.995126
BS,nitrogen_total,crop_nfert,MEX,WHE,2050,0.144221
BS,land_harvested,ahv_physical,MEX,WHE,2050,0.629779
BS,land_prod,pn_land,MEX,WHE,2050,1.85084
BS,co2_faostat,faostat_wld,NZL,WHE,2024,0.0786068
BS,water_green,,NZL,WHE,2024,0.575249
BS,water_blue,,NZL,WHE,2024,0.15406
BS,water_grey,,NZL,WHE,2024,0.0932471
BS,nitrogen_total,crop_nfert,NZL,WHE,2024,0.0135141
BS,land_harvested,ahv_physical,NZL,WHE,2024,0.0465868
BS,land_prod,pn_land,NZL,WHE,2024,0.173431
BS,co2_faostat,faostat_wld,NZL,WHE,2030,0.0861224
BS,water_green,,NZL,WHE,2030,0.630248
BS,water_blue,,NZL,WHE,2030,0.16879
BS,water_grey,,NZL,WHE,2030,0.102162
BS,nitrogen_total,crop_nfert,NZL,WHE,2030,0.0148061
BS,land_harvested,ahv_physical,NZL,WHE,2030,0.0483544
BS,land_prod,pn_land,NZL,WHE,2030,0.190012
BS,co2_faostat,faostat_wld,NZL,WHE,2035,0.0935158
BS,water_green,,NZL,WHE,2035,0.684353
BS,water_blue,,NZL,WHE,2035,0.18328
BS,water_grey,,NZL,WHE,2035,0.110933
BS,nitrogen_total,crop_nfert,NZL,WHE,2035,0.0160772
BS,land_harvested,ahv_physical,NZL,WHE,2035,0.0500686
BS,land_prod,pn_land,NZL,WHE,2035,0.206324
BS,co2_faostat,faostat_wld,NZL,WHE,2040,0.100591
BS,water_green,,NZL,WHE,2040,0.736129
BS,water_blue,,NZL,WHE,2040,0.197147
BS,water_grey,,NZL,WHE,2040,0.119326
BS,nitrogen_total,crop_nfert,NZL,WHE,2040,0.0172936
BS,land_harvested,ahv_physical,NZL,WHE,2040,0.0518286
BS,land_prod,pn_land,NZL,WHE,2040,0.221934
BS,co2_faostat,faostat_wld,NZL,WHE,2045,0.108828
BS,water_green,,NZL,WHE,2045,0.796411
BS,water_blue,,NZL,WHE,2045,0.213291
BS,water_grey,,NZL,WHE,2045,0.129097
BS,nitrogen_total,crop_nfert,NZL,WHE,2045,0.0187097
BS,land_harvested,ahv_physical,NZL,WHE,2045,0.0538008
BS,land_prod,pn_land,NZL,WHE,2045,0.240108
BS,co2_faostat,faostat_wld,NZL,WHE,2050,0.118375
BS,water_green,,NZL,WHE,2050,0.866272
BS,water_blue,,NZL,WHE,2050,0.232001
BS,water_grey,,NZL,WHE,2050,0.140422
BS,nitrogen_total,crop_nfert,NZL,WHE,2050,0.0203509
BS,land_harvested,ahv_physical,NZL,WHE,2050,0.0559719
BS,land_prod,pn_land,NZL,WHE,2050,0.261171
BS,co2_faostat,faostat_wld,ROW,WHE,2024,41.9011
BS,water_green,,ROW,WHE,2024,306.635
BS,water_blue,,ROW,WHE,2024,82.1214
BS,water_grey,,ROW,WHE,2024,49.705
BS,nitrogen_total,crop_nfert,ROW,WHE,2024,7.20363
BS,land_harvested,ahv_physical,ROW,WHE,2024,85.3573
BS,land_prod,pn_land,ROW,WHE,2024,92.4466
BS,co2_faostat,faostat_wld,ROW,WHE,2030,43.7712
BS,water_green,,ROW,WHE,2030,320.32
BS,water_blue,,ROW,WHE,2030,85.7866
BS,water_grey,,ROW,WHE,2030,51.9235
BS,nitrogen_total,crop_nfert,ROW,WHE,2030,7.52514
BS,land_harvested,ahv_physical,ROW,WHE,2030,86.9233
BS,land_prod,pn_land,ROW,WHE,2030,96.5726
BS,co2_faostat,faostat_wld,ROW,WHE,2035,45.4178
BS,water_green,,ROW,WHE,2035,332.37
BS,water_blue,,ROW,WHE,2035,89.0137
BS,water_grey,,ROW,WHE,2035,53.8767
BS,nitrogen_total,crop_nfert,ROW,WHE,2035,7.80822
BS,land_harvested,ahv_physical,ROW,WHE,2035,88.2958
BS,land_prod,pn_land,ROW,WHE,2035,100.205
BS,co2_faostat,faostat_wld,ROW,WHE,2040,47.634
BS,water_green,,ROW,WHE,2040,348.588
BS,water_blue,,ROW,WHE,2040,93.3571
BS,water_grey,,ROW,WHE,2040,56.5056
BS,nitrogen_total,crop_nfert,ROW,WHE,2040,8.18922
BS,land_harvested,ahv_physical,ROW,WHE,2040,90.0521
BS,land_prod,pn_land,ROW,WHE,2040,105.095
BS,co2_faostat,faostat_wld,ROW,WHE,2045,50.1766
BS,water_green,,ROW,WHE,2045,367.195
BS,water_blue,,ROW,WHE,2045,98.3404
BS,water_grey,,ROW,WHE,2045,59.5218
BS,nitrogen_total,crop_nfert,ROW,WHE,2045,8.62635
BS,land_harvested,ahv_physical,ROW,WHE,2045,92.0391
BS,land_prod,pn_land,ROW,WHE,2045,110.705
BS,co2_faostat,faostat_wld,ROW,WHE,2050,53.0714
BS,water_green,,ROW,WHE,2050,388.379
BS,water_blue,,ROW,WHE,2050,104.014
BS,water_grey,,ROW,WHE,2050,62.9557
BS,nitrogen_total,crop_nfert,ROW,WHE,2050,9.12402
BS,land_harvested,ahv_physical,ROW,WHE,2050,94.2605
BS,land_prod,pn_land,ROW,WHE,2050,117.092
BS,co2_faostat,faostat_wld,USA,WHE,2024,8.24954
BS,water_green,,USA,WHE,2024,60.3706
BS,water_blue,,USA,WHE,2024,16.1682
BS,water_grey,,USA,WHE,2024,9.78599
BS,nitrogen_total,crop_nfert,USA,WHE,2024,1.41826
BS,land_harvested,ahv_physical,USA,WHE,2024,15.4715
BS,land_prod,pn_land,USA,WHE,2024,18.201
BS,co2_faostat,faostat_wld,USA,WHE,2030,8.35736
BS,water_green,,USA,WHE,2030,61.1596
BS,water_blue,,USA,WHE,2030,16.3795
BS,water_grey,,USA,WHE,2030,9.91389
BS,nitrogen_total,crop_nfert,USA,WHE,2030,1.4368
BS,land_harvested,ahv_physical,USA,WHE,2030,15.6873
BS,land_prod,pn_land,USA,WHE,2030,18.4389
BS,co2_faostat,faostat_wld,USA,WHE,2035,8.41059
BS,water_green,,USA,WHE,2035,61.5491
BS,water_blue,,USA,WHE,2035,16.4838
BS,water_grey,,USA,WHE,2035,9.97703
BS,nitrogen_total,crop_nfert,USA,WHE,2035,1.44595
BS,land_harvested,ahv_physical,USA,WHE,2035,15.7872
BS,land_prod,pn_land,USA,WHE,2035,18.5563
BS,co2_faostat,faostat_wld,USA,WHE,2040,8.46639
BS,water_green,,USA,WHE,2040,61.9575
BS,water_blue,,USA,WHE,2040,16.5932
BS,water_grey,,USA,WHE,2040,10.0432
BS,nitrogen_total,crop_nfert,USA,WHE,2040,1.45554
BS,land_harvested,ahv_physical,USA,WHE,2040,15.8919
BS,land_prod,pn_land,USA,WHE,2040,18.6794
BS,co2_faostat,faostat_wld,USA,WHE,2045,8.53308
BS,water_green,,USA,WHE,2045,62.4456
BS,water_blue,,USA,WHE,2045,16.7239
BS,water_grey,,USA,WHE,2045,10.1223
BS,nitrogen_total,crop_nfert,USA,WHE,2045,1.46701
BS,land_harvested,ahv_physical,USA,WHE,2045,16.0171
BS,land_prod,pn_land,USA,WHE,2045,18.8266
BS,co2_faostat,faostat_wld,USA,WHE,2050,8.60868
BS,water_green,,USA,WHE,2050,62.9988
BS,water_blue,,USA,WHE,2050,16.872
BS,water_grey,,USA,WHE,2050,10.212
BS,nitrogen_total,crop_nfert,USA,WHE,2050,1.48
BS,land_harvested,ahv_physical,USA,WHE,2050,16.159
BS,land_prod,pn_land,USA,WHE,2050,18.9934
BS,co2_faostat,faostat_wld,ARG,CRN,2024,11.1603
BS,water_green,,ARG,CRN,2024,60.5662
BS,water_blue,,ARG,CRN,2024,5.18043
BS,water_grey,,ARG,CRN,2024,12.4074
BS,nitrogen_total,crop_nfert,ARG,CRN,2024,1.40703
