province,crop,year,month,price
湖北,wheat,2024,10,117.65
湖北,wheat,2024,11,117.7
湖北,wheat,2024,12,117.08333333333333
湖北,wheat,2025,1,115.7
湖北,wheat,2025,2,115.7
湖北,wheat,2025,3,116.36666666666666
湖北,wheat,2025,4,116.21666666666667
湖北,wheat,2025,5,116.25
湖北,wheat,2025,6,116.35
湖北,wheat,2025,7,116.35
湖北,wheat,2025,8,116.35
湖北,wheat,2025,9,116.35
湖北,wheat,2025,10,116.85
湖北,wheat,2025,11,117.01666666666667
湖北,wheat,2025,12,117.35
湖北,wheat,2026,1,118.88333333333334
湖北,wheat,2026,2,119.6375
湖北,wheat,2026,3,120.85
湖北,wheat,2026,4,121.65
湖南,rice_early_indica,2020,6,113.1796
湖南,rice_early_indica,2020,7,116.98306666666666
湖南,rice_early_indica,2020,8,118.14333333333333
湖南,rice_early_indica,2020,9,120.65666666666667
湖南,rice_early_indica,2020,10,120.59
湖南,rice_early_indica,2020,11,120.79
湖南,rice_early_indica,2020,12,120.39
湖南,rice_early_indica,2021,1,121.25666666666666
湖南,rice_early_indica,2021,2,121.92333333333333
湖南,rice_early_indica,2021,3,122.07
湖南,rice_early_indica,2021,4,121.87
湖南,rice_early_indica,2021,5,122.27
湖南,rice_early_indica,2021,6,122.67
湖南,rice_early_indica,2021,7,122.87
湖南,rice_early_indica,2021,8,123.83666666666667
湖南,rice_early_indica,2021,9,124.15
湖南,rice_early_indica,2021,10,124.08333333333333
湖南,rice_early_indica,2021,11,122.78333333333333
湖南,rice_early_indica,2021,12,122.83
湖南,rice_early_indica,2022,1,122.43
湖南,rice_early_indica,2022,2,122.69666666666667
湖南,rice_early_indica,2022,3,122.43
湖南,rice_early_indica,2022,4,123.00333333333333
湖南,rice_early_indica,2022,5,123.53666666666666
湖南,rice_early_indica,2022,6,123.80333333333333
湖南,rice_early_indica,2022,7,124.07
湖南,rice_early_indica,2022,8,126.83666666666667
湖南,rice_early_indica,2022,9,127.76
湖南,rice_early_indica,2022,10,127.76
湖南,rice_early_indica,2022,11,127.76
湖南,rice_early_indica,2022,12,127.76
湖南,rice_early_indica,2023,1,127.76
湖南,rice_early_indica,2023,2,127.57
湖南,rice_early_indica,2023,3,127.57
湖南,rice_early_indica,2023,4,127.57
湖南,rice_early_indica,2023,5,127.70333333333333
湖南,rice_early_indica,2023,6,128.17
湖南,rice_early_indica,2023,7,127.64333333333333
湖南,rice_early_indica,2023,8,128.04333333333332
湖南,rice_early_indica,2023,9,128.75
湖南,rice_early_indica,2023,10,129.03666666666666
湖南,rice_early_indica,2023,11,129.25
湖南,rice_early_indica,2023,12,129.34
湖南,rice_early_indica,2024,1,129.34
湖南,rice_early_indica,2024,2,129.34
湖南,rice_early_indica,2024,3,129.34
湖南,rice_early_indica,2024,4,129.34
湖南,rice_early_indica,2024,5,129.20666666666668
湖南,rice_early_indica,2024,6,129.14
湖南,rice_early_indica,2024,7,128.87333333333333
湖南,rice_early_indica,2024,8,129.84333333333333
湖南,rice_early_indica,2024,9,129.95333333333335
湖南,rice_early_indica,2024,10,129.8
湖南,rice_early_indica,2024,11,129.26
湖南,rice_early_indica,2024,12,129.26
湖南,rice_early_indica,2025,1,129.26
湖南,rice_early_indica,2025,2,129.26
湖南,rice_early_indica,2025,3,129.26
湖南,rice_early_indica,2025,4,129.39333333333335
湖南,rice_early_indica,2025,5,129.46
湖南,rice_early_indica,2025,6,129.52666666666667
湖南,rice_early_indica,2025,7,129.14666666666668
湖南,rice_early_indica,2025,8,128.89666666666668
湖南,rice_early_indica,2025,9,128.07
湖南,rice_early_indica,2025,10,127.54333333333334
湖南,rice_early_indica,2025,11,126.80333333333333
湖南,rice_early_indica,2025,12,126.66333333333333
湖南,rice_early_indica,2026,1,126.64
湖南,rice_early_indica,2026,2,126.64
湖南,rice_early_indica,2026,3,126.64
湖南,rice_early_indica,2026,4,126.64
湖南,rice_late_indica,2020,6,121.21
湖南,rice_late_indica,2020,7,124.30333333333333
湖南,rice_late_indica,2020,8,124.63
湖南,rice_late_indica,2020,9,124.76333333333334
湖南,rice_late_indica,2020,10,125.01
湖南,rice_late_indica,2020,11,128.35666666666665
湖南,rice_late_indica,2020,12,129.71333333333334
湖南,rice_late_indica,2021,1,130.89333333333335
湖南,rice_late_indica,2021,2,132.18666666666667
湖南,rice_late_indica,2021,3,132.06333333333333
湖南,rice_late_indica,2021,4,131.73
湖南,rice_late_indica,2021,5,131.73
湖南,rice_late_indica,2021,6,131.33
湖南,rice_late_indica,2021,7,131.46666666666667
湖南,rice_late_indica,2021,8,131.96666666666667
湖南,rice_late_indica,2021,9,132.09
湖南,rice_late_indica,2021,10,131.21
湖南,rice_late_indica,2021,11,130.28666666666666
湖南,rice_late_indica,2021,12,130.22
湖南,rice_late_indica,2022,1,129.91333333333333
湖南,rice_late_indica,2022,2,130.18
湖南,rice_late_indica,2022,3,129.78
湖南,rice_late_indica,2022,4,129.98
湖南,rice_late_indica,2022,5,130.04666666666665
湖南,rice_late_indica,2022,6,130.18
湖南,rice_late_indica,2022,7,129.91333333333333
湖南,rice_late_indica,2022,8,130.18
湖南,rice_late_indica,2022,9,130.20666666666668
湖南,rice_late_indica,2022,10,130.65333333333334
湖南,rice_late_indica,2022,11,131.70333333333335
湖南,rice_late_indica,2022,12,131.86
湖南,rice_late_indica,2023,1,131.86
湖南,rice_late_indica,2023,2,131.86
湖南,rice_late_indica,2023,3,131.86
湖南,rice_late_indica,2023,4,131.86
湖南,rice_late_indica,2023,5,132.06
湖南,rice_late_indica,2023,6,132.66
湖南,rice_late_indica,2023,7,132.66
湖南,rice_late_indica,2023,8,132.66
湖南,rice_late_indica,2023,9,132.99333333333334
湖南,rice_late_indica,2023,10,134.06
湖南,rice_late_indica,2023,11,134.54333333333332
湖南,rice_late_indica,2023,12,135.52
湖南,rice_late_indica,2024,1,135.52
湖南,rice_late_indica,2024,2,135.52
湖南,rice_late_indica,2024,3,135.72
湖南,rice_late_indica,2024,4,135.72
湖南,rice_late_indica,2024,5,135.58666666666667
湖南,rice_late_indica,2024,6,135.52
湖南,rice_late_indica,2024,7,135.52
湖南,rice_late_indica,2024,8,135.44
湖南,rice_late_indica,2024,9,135.4
湖南,rice_late_indica,2024,10,135.2
湖南,rice_late_indica,2024,11,133.67333333333335
湖南,rice_late_indica,2024,12,133.14
湖南,rice_late_indica,2025,1,132.94
湖南,rice_late_indica,2025,2,132.51333333333332
湖南,rice_late_indica,2025,3,132.4
湖南,rice_late_indica,2025,4,132.4
湖南,rice_late_indica,2025,5,132.4
湖南,rice_late_indica,2025,6,132.46666666666667
湖南,rice_late_indica,2025,7,132.46666666666667
湖南,rice_late_indica,2025,8,132.6
湖南,rice_late_indica,2025,9,132.26666666666668
湖南,rice_late_indica,2025,10,130.70506666666665
湖南,rice_late_indica,2025,11,129.64333333333335
湖南,rice_late_indica,2025,12,129.04333333333332
湖南,rice_late_indica,2026,1,128.95666666666668
湖南,rice_late_indica,2026,2,128.98
湖南,rice_late_indica,2026,3,128.98
湖南,rice_late_indica,2026,4,128.98
甘肃,corn,2020,6,103.33333333333333
甘肃,corn,2020,7,104.58333333333333
甘肃,corn,2020,8,116.33333333333333
甘肃,corn,2020,9,116.45833333333333
甘肃,corn,2020,10,115.625
甘肃,corn,2020,11,117.29166666666667
甘肃,corn,2020,12,119.41666666666667
甘肃,corn,2021,1,126.0
甘肃,corn,2021,2,129.375
甘肃,corn,2021,3,130.70833333333334
甘肃,corn,2021,4,137.125
甘肃,corn,2021,5,137.79166666666666
甘肃,corn,2021,6,140.29166666666666
甘肃,corn,2021,7,140.70833333333334
甘肃,corn,2021,8,137.5
甘肃,corn,2021,9,136.66666666666666
甘肃,corn,2021,10,129.79166666666666
甘肃,corn,2021,11,128.29166666666666
甘肃,corn,2021,12,130.625
甘肃,corn,2022,1,130.25
甘肃,corn,2022,2,128.75
甘肃,corn,2022,3,131.29166666666666
甘肃,corn,2022,4,133.5
甘肃,corn,2022,5,135.0
甘肃,corn,2022,6,135.83333333333334
甘肃,corn,2022,7,135.91666666666666
甘肃,corn,2022,8,138.625
甘肃,corn,2022,9,137.625
甘肃,corn,2022,10,134.58333333333334
甘肃,corn,2022,11,135.16666666666666
甘肃,corn,2022,12,141.33333333333334
甘肃,corn,2023,1,140.125
甘肃,corn,2023,2,140.08333333333334
甘肃,corn,2023,3,139.83333333333334
甘肃,corn,2023,4,137.83333333333334
甘肃,corn,2023,5,136.45833333333334
甘肃,corn,2023,6,135.54166666666666
甘肃,corn,2023,7,135.45833333333334
甘肃,corn,2023,8,137.04166666666666
甘肃,corn,2023,9,137.79166666666666
甘肃,corn,2023,10,136.20833333333334
甘肃,corn,2023,11,133.875
甘肃,corn,2023,12,130.54166666666666
甘肃,corn,2024,1,125.04166666666667
甘肃,corn,2024,2,124.20833333333333
甘肃,corn,2024,3,124.375
甘肃,corn,2024,4,123.95833333333333
甘肃,corn,2024,5,123.70833333333333
甘肃,corn,2024,6,124.54166666666667
甘肃,corn,2024,7,125.125
甘肃,corn,2024,8,120.375
甘肃,corn,2024,9,114.04166666666667
甘肃,corn,2024,10,99.33333333333333
甘肃,corn,2024,11,96.25
甘肃,corn,2024,12,95.41666666666667
甘肃,corn,2025,1,94.83333333333333
甘肃,corn,2025,2,95.83333333333333
甘肃,corn,2025,3,97.79166666666667
甘肃,corn,2025,4,99.875
甘肃,corn,2025,5,101.20833333333333
甘肃,corn,2025,6,106.375
甘肃,corn,2025,7,109.625
甘肃,corn,2025,8,112.125
甘肃,corn,2025,9,113.91666666666667
甘肃,corn,2025,10,113.08333333333333
甘肃,corn,2025,11,111.75
甘肃,corn,2025,12,111.91666666666667
甘肃,corn,2026,1,112.16666666666667
甘肃,corn,2026,2,112.875
甘肃,corn,2026,3,113.5
甘肃,corn,2026,4,115.75
甘肃,wheat,2020,6,113.91666666666667
甘肃,wheat,2020,7,114.3
甘肃,wheat,2020,8,116.1
甘肃,wheat,2020,9,117.2
甘肃,wheat,2020,10,119.14166666666667
甘肃,wheat,2020,11,120.825
甘肃,wheat,2020,12,121.95833333333333
甘肃,wheat,2021,1,126.79166666666667
甘肃,wheat,2021,2,130.3
甘肃,wheat,2021,3,129.71666666666667
甘肃,wheat,2021,4,129.4
甘肃,wheat,2021,5,128.15
甘肃,wheat,2021,6,128.875
甘肃,wheat,2021,7,129.23333333333332
甘肃,wheat,2021,8,129.08333333333334
甘肃,wheat,2021,9,130.10833333333332
甘肃,wheat,2021,10,131.03333333333333
甘肃,wheat,2021,11,133.39166666666668
甘肃,wheat,2021,12,136.43333333333334
甘肃,wheat,2022,1,138.09166666666667
甘肃,wheat,2022,2,140.025
甘肃,wheat,2022,3,146.975
甘肃,wheat,2022,4,149.40833333333333
甘肃,wheat,2022,5,149.225
甘肃,wheat,2022,6,150.83333333333334
甘肃,wheat,2022,7,151.26666666666668
甘肃,wheat,2022,8,151.3
甘肃,wheat,2022,9,153.65
甘肃,wheat,2022,10,155.80833333333334
甘肃,wheat,2022,11,158.26666666666668
甘肃,wheat,2022,12,162.425
甘肃,wheat,2023,1,162.025
甘肃,wheat,2023,2,161.2
甘肃,wheat,2023,3,158.375
甘肃,wheat,2023,4,147.88333333333333
甘肃,wheat,2023,5,142.875
甘肃,wheat,2023,6,139.00833333333333
甘肃,wheat,2023,7,138.36666666666667
甘肃,wheat,2023,8,139.99166666666667
甘肃,wheat,2023,9,141.45
甘肃,wheat,2023,10,141.825
甘肃,wheat,2023,11,141.51666666666668
甘肃,wheat,2023,12,141.4
甘肃,wheat,2024,1,139.875
甘肃,wheat,2024,2,135.925
甘肃,wheat,2024,3,136.35833333333332
甘肃,wheat,2024,4,133.56666666666666
甘肃,wheat,2024,5,130.65833333333333
甘肃,wheat,2024,6,127.875
甘肃,wheat,2024,7,123.6
甘肃,wheat,2024,8,120.58333333333333
甘肃,wheat,2024,9,119.55
甘肃,wheat,2024,10,119.88333333333334
甘肃,wheat,2024,11,120.1
甘肃,wheat,2024,12,119.65
甘肃,wheat,2025,1,118.76666666666667
甘肃,wheat,2025,2,118.8
甘肃,wheat,2025,3,118.50833333333334
甘肃,wheat,2025,4,118.50833333333334
甘肃,wheat,2025,5,119.4
甘肃,wheat,2025,6,119.6
甘肃,wheat,2025,7,118.69166666666666
甘肃,wheat,2025,8,118.225
甘肃,wheat,2025,9,117.7
甘肃,wheat,2025,10,117.975
甘肃,wheat,2025,11,119.075
甘肃,wheat,2025,12,119.33333333333333
甘肃,wheat,2026,1,119.25
甘肃,wheat,2026,2,119.425
甘肃,wheat,2026,3,119.8
甘肃,wheat,2026,4,121.23333333333333
福建,rice_early_indica,2020,6,129.10444444444445
福建,rice_early_indica,2020,7,129.69555555555556
福建,rice_early_indica,2020,8,131.45222222222222
福建,rice_early_indica,2020,9,132.7588888888889
福建,rice_early_indica,2020,10,132.94555555555556
福建,rice_early_indica,2020,11,133.0311111111111
福建,rice_early_indica,2020,12,133.05444444444444
福建,rice_early_indica,2021,1,133.12444444444446
福建,rice_early_indica,2021,2,133.67666666666668
福建,rice_early_indica,2021,3,134.64888888888888
福建,rice_early_indica,2021,4,134.26
福建,rice_early_indica,2021,5,133.33444444444444
福建,rice_early_indica,2021,6,133.2411111111111
福建,rice_early_indica,2021,7,133.76999999999998
福建,rice_early_indica,2021,8,135.56666666666666
福建,rice_early_indica,2021,9,135.44222222222223
福建,rice_early_indica,2021,10,135.38
福建,rice_early_indica,2021,11,135.51999999999998
福建,rice_early_indica,2021,12,135.59777777777776
福建,rice_early_indica,2022,1,135.59777777777776
福建,rice_early_indica,2022,2,135.64444444444445
福建,rice_early_indica,2022,3,135.68333333333334
福建,rice_early_indica,2022,4,135.69111111111113
福建,rice_early_indica,2022,5,135.64444444444445
福建,rice_early_indica,2022,6,135.63666666666668
福建,rice_early_indica,2022,7,134.87444444444446
福建,rice_early_indica,2022,8,135.7711111111111
福建,rice_early_indica,2022,9,136.02777777777777
福建,rice_early_indica,2022,10,136.22222222222223
福建,rice_early_indica,2022,11,136.37
福建,rice_early_indica,2022,12,135.53
福建,rice_early_indica,2023,1,135.6
福建,rice_early_indica,2023,2,135.67
福建,rice_early_indica,2023,3,135.75555555555556
福建,rice_early_indica,2023,4,135.7711111111111
福建,rice_early_indica,2023,5,135.16444444444446
福建,rice_early_indica,2023,6,135.32000000000002
福建,rice_early_indica,2023,7,135.0088888888889
福建,rice_early_indica,2023,8,135.02777777777777
福建,rice_early_indica,2023,9,136.72333333333333
福建,rice_early_indica,2023,10,137.54
福建,rice_early_indica,2023,11,137.59444444444443
福建,rice_early_indica,2023,12,137.60999999999999
福建,rice_early_indica,2024,1,137.54777777777778
福建,rice_early_indica,2024,2,137.51666666666668
福建,rice_early_indica,2024,3,137.51666666666668
福建,rice_early_indica,2024,4,137.49333333333334
福建,rice_early_indica,2024,5,137.42333333333335
福建,rice_early_indica,2024,6,137.01111111111112
福建,rice_early_indica,2024,7,136.13333333333333
福建,rice_early_indica,2024,8,135.9111111111111
福建,rice_early_indica,2024,9,134.1888888888889
福建,rice_early_indica,2024,10,134.01777777777778
福建,rice_early_indica,2024,11,133.92444444444445
福建,rice_early_indica,2024,12,133.91666666666666
福建,rice_early_indica,2025,1,133.81555555555556
福建,rice_early_indica,2025,2,133.72222222222223
福建,rice_early_indica,2025,3,133.60555555555555
福建,rice_early_indica,2025,4,133.56666666666666
福建,rice_early_indica,2025,5,133.56666666666666
福建,rice_early_indica,2025,6,133.1
福建,rice_early_indica,2025,7,132.86666666666667
福建,rice_early_indica,2025,8,130.7288888888889
福建,rice_early_indica,2025,9,130.14222222222222
福建,rice_early_indica,2025,10,129.81555555555556
福建,rice_early_indica,2025,11,129.25555555555556
福建,rice_early_indica,2025,12,129.1
福建,rice_early_indica,2026,1,128.85111111111112
福建,rice_early_indica,2026,2,128.82
福建,rice_early_indica,2026,3,128.49333333333334
福建,rice_early_indica,2026,4,128.37666666666667
福建,rice_late_indica,2020,6,138.58333333333334
福建,rice_late_indica,2020,7,138.57555555555555
福建,rice_late_indica,2020,8,138.68444444444444
福建,rice_late_indica,2020,9,139.01555555555555
福建,rice_late_indica,2020,10,140.54888888888888
福建,rice_late_indica,2020,11,140.70444444444445
福建,rice_late_indica,2020,12,141.16333333333336
福建,rice_late_indica,2021,1,141.45888888888888
福建,rice_late_indica,2021,2,142.30666666666667
福建,rice_late_indica,2021,3,144.36111111111111
福建,rice_late_indica,2021,4,144.62222222222223
福建,rice_late_indica,2021,5,144.60666666666668
福建,rice_late_indica,2021,6,144.82444444444445
福建,rice_late_indica,2021,7,144.7
福建,rice_late_indica,2021,8,144.47444444444446
福建,rice_late_indica,2021,9,143.7311111111111
福建,rice_late_indica,2021,10,142.4466666666667
福建,rice_late_indica,2021,11,142.37666666666667
福建,rice_late_indica,2021,12,142.02666666666667
福建,rice_late_indica,2022,1,141.82444444444445
福建,rice_late_indica,2022,2,141.8711111111111
福建,rice_late_indica,2022,3,141.92555555555555
福建,rice_late_indica,2022,4,141.80888888888887
福建,rice_late_indica,2022,5,141.54444444444445
福建,rice_late_indica,2022,6,141.07777777777778
福建,rice_late_indica,2022,7,140.91444444444443
福建,rice_late_indica,2022,8,140.79777777777778
福建,rice_late_indica,2022,9,140.57222222222222
福建,rice_late_indica,2022,10,140.51777777777778
福建,rice_late_indica,2022,11,140.90666666666667
福建,rice_late_indica,2022,12,141.26444444444445
福建,rice_late_indica,2023,1,141.77
福建,rice_late_indica,2023,2,141.8051111111111
福建,rice_late_indica,2023,3,141.86333333333334
福建,rice_late_indica,2023,4,141.8788888888889
福建,rice_late_indica,2023,5,140.87555555555556
福建,rice_late_indica,2023,6,140.72
福建,rice_late_indica,2023,7,141.1088888888889
福建,rice_late_indica,2023,8,140.80555555555554
福建,rice_late_indica,2023,9,141.71666666666667
福建,rice_late_indica,2023,10,145.94333333333333
福建,rice_late_indica,2023,11,147.33555555555557
福建,rice_late_indica,2023,12,147.6
福建,rice_late_indica,2024,1,147.69333333333333
福建,rice_late_indica,2024,2,147.46
福建,rice_late_indica,2024,3,147.40555555555557
福建,rice_late_indica,2024,4,147.32777777777778
福建,rice_late_indica,2024,5,147.08666666666664
福建,rice_late_indica,2024,6,146.70555555555555
福建,rice_late_indica,2024,7,145.85
福建,rice_late_indica,2024,8,144.9788888888889
福建,rice_late_indica,2024,9,141.65444444444444
福建,rice_late_indica,2024,10,141.8422222222222
福建,rice_late_indica,2024,11,141.54222222222222
福建,rice_late_indica,2024,12,141.2
福建,rice_late_indica,2025,1,140.98222222222222
福建,rice_late_indica,2025,2,140.88888888888889
福建,rice_late_indica,2025,3,140.7722222222222
福建,rice_late_indica,2025,4,140.73333333333332
福建,rice_late_indica,2025,5,140.26666666666668
福建,rice_late_indica,2025,6,140.05666666666667
福建,rice_late_indica,2025,7,140.04888888888888
福建,rice_late_indica,2025,8,139.94
福建,rice_late_indica,2025,9,139.6288888888889
福建,rice_late_indica,2025,10,139.45
福建,rice_late_indica,2025,11,138.03333333333333
福建,rice_late_indica,2025,12,137.03333333333333
福建,rice_late_indica,2026,1,137.09555555555556
福建,rice_late_indica,2026,2,137.22
福建,rice_late_indica,2026,3,137.1888888888889
福建,rice_late_indica,2026,4,137.23555555555555
贵州,rice_late_indica,2020,6,148.65555555555557
贵州,rice_late_indica,2020,7,147.12222222222223
贵州,rice_late_indica,2020,8,147.08333333333334
贵州,rice_late_indica,2020,9,146.9611111111111
贵州,rice_late_indica,2020,10,146.62222222222223
贵州,rice_late_indica,2020,11,148.05
贵州,rice_late_indica,2020,12,148.41666666666666
贵州,rice_late_indica,2021,1,148.88333333333333
贵州,rice_late_indica,2021,2,150.89444444444445
贵州,rice_late_indica,2021,3,151.44444444444446
贵州,rice_late_indica,2021,4,151.01666666666668
贵州,rice_late_indica,2021,5,150.45555555555555
贵州,rice_late_indica,2021,6,150.50555555555556
贵州,rice_late_indica,2021,7,149.05
贵州,rice_late_indica,2021,8,145.5388888888889
贵州,rice_late_indica,2021,9,144.84444444444443
贵州,rice_late_indica,2021,10,143.31666666666666
贵州,rice_late_indica,2021,11,143.26111111111112
贵州,rice_late_indica,2021,12,145.9111111111111
贵州,rice_late_indica,2022,1,145.63333333333333
贵州,rice_late_indica,2022,2,146.13333333333333
贵州,rice_late_indica,2022,3,145.10555555555555
贵州,rice_late_indica,2022,4,144.88888888888889
贵州,rice_late_indica,2022,5,145.63333333333333
贵州,rice_late_indica,2022,6,146.1
贵州,rice_late_indica,2022,7,146.1
贵州,rice_late_indica,2022,8,146.1
贵州,rice_late_indica,2022,9,146.1
贵州,rice_late_indica,2022,10,146.4111111111111
贵州,rice_late_indica,2022,11,146.56666666666666
贵州,rice_late_indica,2022,12,147.23333333333332
贵州,rice_late_indica,2023,1,147.6
贵州,rice_late_indica,2023,2,147.78333333333333
贵州,rice_late_indica,2023,3,147.9388888888889
贵州,rice_late_indica,2023,4,148.25
贵州,rice_late_indica,2023,5,148.25
贵州,rice_late_indica,2023,6,148.88333333333333
贵州,rice_late_indica,2023,7,149.2
贵州,rice_late_indica,2023,8,149.2
贵州,rice_late_indica,2023,9,149.51111111111112
贵州,rice_late_indica,2023,10,149.77777777777777
贵州,rice_late_indica,2023,11,150.30555555555554
贵州,rice_late_indica,2023,12,150.48333333333332
贵州,rice_late_indica,2024,1,151.18333333333334
贵州,rice_late_indica,2024,2,152.55
贵州,rice_late_indica,2024,3,152.78333333333333
贵州,rice_late_indica,2024,4,151.10555555555555
贵州,rice_late_indica,2024,5,149.4611111111111
贵州,rice_late_indica,2024,6,149.1
贵州,rice_late_indica,2024,7,149.68333333333334
贵州,rice_late_indica,2024,8,149.68333333333334
贵州,rice_late_indica,2024,9,148.56666666666666
贵州,rice_late_indica,2024,10,148.12222222222223
贵州,rice_late_indica,2024,11,147.3
贵州,rice_late_indica,2024,12,147.76111111111112
贵州,rice_late_indica,2025,1,148.65555555555557
贵州,rice_late_indica,2025,2,148.73333333333332
贵州,rice_late_indica,2025,3,149.36666666666667
贵州,rice_late_indica,2025,4,149.36666666666667
贵州,rice_late_indica,2025,5,149.44444444444446
贵州,rice_late_indica,2025,6,149.6
贵州,rice_late_indica,2025,7,149.6
贵州,rice_late_indica,2025,8,149.11666666666667
贵州,rice_late_indica,2025,9,147.33333333333334
贵州,rice_late_indica,2025,10,143.18333333333334
贵州,rice_late_indica,2025,11,143.18333333333334
贵州,rice_late_indica,2025,12,143.06666666666666
贵州,rice_late_indica,2026,1,142.87777777777777
贵州,rice_late_indica,2026,2,142.9
贵州,rice_late_indica,2026,3,144.23888888888888
贵州,rice_late_indica,2026,4,144.93333333333334
辽宁,corn,2020,6,99.125
辽宁,corn,2020,7,101.04166666666667
辽宁,corn,2020,8,103.35
辽宁,corn,2020,9,105.44166666666666
辽宁,corn,2020,10,108.85
辽宁,corn,2020,11,116.85833333333333
辽宁,corn,2020,12,121.6125
辽宁,corn,2021,1,130.62083333333334
辽宁,corn,2021,2,137.6125
辽宁,corn,2021,3,139.54166666666666
辽宁,corn,2021,4,135.3625
辽宁,corn,2021,5,137.67083333333332
辽宁,corn,2021,6,135.5875
辽宁,corn,2021,7,131.03333333333333
辽宁,corn,2021,8,131.29166666666666
辽宁,corn,2021,9,128.825
辽宁,corn,2021,10,123.975
辽宁,corn,2021,11,124.45
辽宁,corn,2021,12,125.30833333333334
辽宁,corn,2022,1,126.05833333333334
辽宁,corn,2022,2,126.81666666666666
辽宁,corn,2022,3,131.45
辽宁,corn,2022,4,133.19583333333333
辽宁,corn,2022,5,138.32916666666668
辽宁,corn,2022,6,138.525
辽宁,corn,2022,7,136.6125
辽宁,corn,2022,8,134.9
辽宁,corn,2022,9,136.16666666666666
辽宁,corn,2022,10,136.67083333333332
辽宁,corn,2022,11,137.375
辽宁,corn,2022,12,139.15
辽宁,corn,2023,1,137.675
辽宁,corn,2023,2,136.89583333333334
辽宁,corn,2023,3,135.00416666666666
辽宁,corn,2023,4,133.4
辽宁,corn,2023,5,129.59583333333333
辽宁,corn,2023,6,130.17916666666667
辽宁,corn,2023,7,133.7875
辽宁,corn,2023,8,135.76666666666668
辽宁,corn,2023,9,137.14166666666668
辽宁,corn,2023,10,130.44583333333333
辽宁,corn,2023,11,126.0875
辽宁,corn,2023,12,122.84166666666667
辽宁,corn,2024,1,117.04166666666667
辽宁,corn,2024,2,113.97916666666667
辽宁,corn,2024,3,114.9
辽宁,corn,2024,4,114.425
辽宁,corn,2024,5,115.5125
辽宁,corn,2024,6,118.0125
辽宁,corn,2024,7,118.52916666666667
辽宁,corn,2024,8,116.5
辽宁,corn,2024,9,113.81666666666666
辽宁,corn,2024,10,106.48333333333333
辽宁,corn,2024,11,103.39583333333333
辽宁,corn,2024,12,100.29166666666667
辽宁,corn,2025,1,98.34166666666667
辽宁,corn,2025,2,100.4125
辽宁,corn,2025,3,104.6625
辽宁,corn,2025,4,105.525
辽宁,corn,2025,5,109.96666666666667
辽宁,corn,2025,6,112.075
辽宁,corn,2025,7,113.225
辽宁,corn,2025,8,112.70416666666667
辽宁,corn,2025,9,113.09583333333333
辽宁,corn,2025,10,107.16666666666667
辽宁,corn,2025,11,106.1125
辽宁,corn,2025,12,109.475
辽宁,corn,2026,1,111.65416666666667
辽宁,corn,2026,2,112.56875
辽宁,corn,2026,3,115.17083333333333
辽宁,corn,2026,4,114.69166666666666
辽宁,rice_japonica,2020,6,153.58766666666668
辽宁,rice_japonica,2020,7,149.092
辽宁,rice_japonica,2020,8,148.43766666666667
辽宁,rice_japonica,2020,9,148.09633333333335
辽宁,rice_japonica,2020,10,148.15466666666669
辽宁,rice_japonica,2020,11,147.00866666666667
辽宁,rice_japonica,2020,12,143.5
辽宁,rice_japonica,2021,1,144.00033333333334
辽宁,rice_japonica,2021,2,144.35
辽宁,rice_japonica,2021,3,146.096
辽宁,rice_japonica,2021,4,143.23766666666668
辽宁,rice_japonica,2021,5,141.99166666666667
辽宁,rice_japonica,2021,6,136.917
辽宁,rice_japonica,2021,7,129.38333333333333
辽宁,rice_japonica,2021,8,130.13333333333333
辽宁,rice_japonica,2021,9,128.95
辽宁,rice_japonica,2021,10,130.99166666666667
辽宁,rice_japonica,2021,11,136.36700000000002
辽宁,rice_japonica,2021,12,136.83333333333334
辽宁,rice_japonica,2022,1,137.142
辽宁,rice_japonica,2022,2,136.57433333333333
辽宁,rice_japonica,2022,3,135.585
辽宁,rice_japonica,2022,4,136.32133333333334
辽宁,rice_japonica,2022,5,142.98766666666668
辽宁,rice_japonica,2022,6,146.192
辽宁,rice_japonica,2022,7,145.95833333333334
辽宁,rice_japonica,2022,8,145.98333333333332
辽宁,rice_japonica,2022,9,144.3
辽宁,rice_japonica,2022,10,145.82933333333332
辽宁,rice_japonica,2022,11,146.971
辽宁,rice_japonica,2022,12,147.907
辽宁,rice_japonica,2023,1,148.1
辽宁,rice_japonica,2023,2,148.88166666666666
辽宁,rice_japonica,2023,3,150.767
辽宁,rice_japonica,2023,4,150.72166666666666
辽宁,rice_japonica,2023,5,150.59166666666667
辽宁,rice_japonica,2023,6,151.95200000000003
辽宁,rice_japonica,2023,7,152.65
辽宁,rice_japonica,2023,8,152.6
辽宁,rice_japonica,2023,9,155.15833333333333
辽宁,rice_japonica,2023,10,154.70833333333334
辽宁,rice_japonica,2023,11,153.54166666666666
辽宁,rice_japonica,2023,12,152.43333333333334
辽宁,rice_japonica,2024,1,149.99166666666667
辽宁,rice_japonica,2024,2,148.675
辽宁,rice_japonica,2024,3,148.825
辽宁,rice_japonica,2024,4,148.79166666666666
辽宁,rice_japonica,2024,5,149.025
辽宁,rice_japonica,2024,6,149.06666666666666
辽宁,rice_japonica,2024,7,146.51666666666668
辽宁,rice_japonica,2024,8,144.65
辽宁,rice_japonica,2024,9,143.99166666666667
