province,year,item,unit,price,n_periods
福建,2019,greenhouse_film,元/公斤,15.0,36
福建,2020,greenhouse_film,元/公斤,14.9514,36
福建,2021,greenhouse_film,元/公斤,15.0798,40
福建,2022,greenhouse_film,元/公斤,16.0125,40
福建,2023,greenhouse_film,元/公斤,15.9878,41
福建,2024,greenhouse_film,元/公斤,15.5769,39
福建,2025,greenhouse_film,元/公斤,15.7625,40
贵州,2003,greenhouse_film,元/公斤,8.7683,6
贵州,2004,greenhouse_film,元/公斤,8.782,10
贵州,2005,greenhouse_film,元/公斤,12.2083,12
贵州,2006,greenhouse_film,元/公斤,13.0597,36
贵州,2007,greenhouse_film,元/公斤,13.8639,36
贵州,2008,greenhouse_film,元/公斤,14.5403,36
贵州,2009,greenhouse_film,元/公斤,14.1931,36
贵州,2010,greenhouse_film,元/公斤,13.9444,36
贵州,2011,greenhouse_film,元/公斤,14.9722,36
贵州,2012,greenhouse_film,元/公斤,15.5775,36
贵州,2013,greenhouse_film,元/公斤,14.8714,35
贵州,2014,greenhouse_film,元/公斤,14.5694,36
贵州,2015,greenhouse_film,元/公斤,14.5694,36
贵州,2016,greenhouse_film,元/公斤,14.5972,36
贵州,2017,greenhouse_film,元/公斤,14.6111,36
贵州,2018,greenhouse_film,元/公斤,14.4375,36
贵州,2019,greenhouse_film,元/公斤,14.4792,36
贵州,2020,greenhouse_film,元/公斤,14.4236,36
贵州,2021,greenhouse_film,元/公斤,14.5,40
贵州,2022,greenhouse_film,元/公斤,14.5,40
贵州,2023,greenhouse_film,元/公斤,14.5,41
贵州,2024,greenhouse_film,元/公斤,14.1308,39
贵州,2025,greenhouse_film,元/公斤,13.07,40
辽宁,2003,greenhouse_film,元/公斤,7.8367,9
辽宁,2004,greenhouse_film,元/公斤,9.3355,11
辽宁,2005,greenhouse_film,元/公斤,12.4823,11
辽宁,2006,greenhouse_film,元/公斤,13.1203,36
辽宁,2007,greenhouse_film,元/公斤,13.9306,36
辽宁,2008,greenhouse_film,元/公斤,15.0896,36
辽宁,2009,greenhouse_film,元/公斤,12.0417,36
辽宁,2010,greenhouse_film,元/公斤,13.2778,36
辽宁,2011,greenhouse_film,元/公斤,13.9069,36
辽宁,2012,greenhouse_film,元/公斤,14.0,36
辽宁,2013,greenhouse_film,元/公斤,13.2143,35
辽宁,2014,greenhouse_film,元/公斤,13.5,36
辽宁,2015,greenhouse_film,元/公斤,13.0139,36
辽宁,2016,greenhouse_film,元/公斤,12.1806,36
辽宁,2017,greenhouse_film,元/公斤,12.875,36
辽宁,2018,greenhouse_film,元/公斤,13.3333,36
辽宁,2019,greenhouse_film,元/公斤,13.0639,36
辽宁,2020,greenhouse_film,元/公斤,13.7389,36
辽宁,2021,greenhouse_film,元/公斤,14.35,40
辽宁,2022,greenhouse_film,元/公斤,14.7375,40
辽宁,2023,greenhouse_film,元/公斤,15.4512,41
辽宁,2024,greenhouse_film,元/公斤,15.5641,39
辽宁,2025,greenhouse_film,元/公斤,16.0,40
重庆,2003,greenhouse_film,元/公斤,8.3638,8
重庆,2004,greenhouse_film,元/公斤,11.2427,11
重庆,2005,greenhouse_film,元/公斤,13.5,11
重庆,2006,greenhouse_film,元/公斤,13.7542,36
重庆,2007,greenhouse_film,元/公斤,14.2847,36
重庆,2008,greenhouse_film,元/公斤,14.7743,36
重庆,2009,greenhouse_film,元/公斤,13.2431,36
重庆,2010,greenhouse_film,元/公斤,13.6389,36
重庆,2011,greenhouse_film,元/公斤,13.8889,36
重庆,2012,greenhouse_film,元/公斤,14.5694,36
重庆,2013,greenhouse_film,元/公斤,15.1964,35
重庆,2014,greenhouse_film,元/公斤,16.4792,36
重庆,2015,greenhouse_film,元/公斤,16.8889,36
重庆,2016,greenhouse_film,元/公斤,16.25,36
重庆,2017,greenhouse_film,元/公斤,15.7778,36
重庆,2018,greenhouse_film,元/公斤,15.4826,36
重庆,2019,greenhouse_film,元/公斤,14.5208,36
重庆,2020,greenhouse_film,元/公斤,14.8611,36
重庆,2021,greenhouse_film,元/公斤,14.6188,40
重庆,2022,greenhouse_film,元/公斤,14.9312,40
重庆,2023,greenhouse_film,元/公斤,15.0,41
重庆,2024,greenhouse_film,元/公斤,15.0,39
重庆,2025,greenhouse_film,元/公斤,14.7438,40
陕西,2003,greenhouse_film,元/公斤,6.9556,9
陕西,2004,greenhouse_film,元/公斤,8.1292,12
陕西,2005,greenhouse_film,元/公斤,11.4583,12
陕西,2006,greenhouse_film,元/公斤,11.6814,36
陕西,2007,greenhouse_film,元/公斤,11.7411,36
陕西,2008,greenhouse_film,元/公斤,13.1264,36
陕西,2009,greenhouse_film,元/公斤,12.5589,36
陕西,2010,greenhouse_film,元/公斤,13.1458,36
陕西,2011,greenhouse_film,元/公斤,13.9917,36
陕西,2012,greenhouse_film,元/公斤,14.2819,36
陕西,2013,greenhouse_film,元/公斤,14.12,35
陕西,2014,greenhouse_film,元/公斤,14.0,36
陕西,2015,greenhouse_film,元/公斤,14.0,36
陕西,2016,greenhouse_film,元/公斤,13.0833,36
陕西,2017,greenhouse_film,元/公斤,13.0208,36
陕西,2018,greenhouse_film,元/公斤,13.7743,36
陕西,2019,greenhouse_film,元/公斤,13.5,36
陕西,2020,greenhouse_film,元/公斤,13.1389,36
陕西,2021,greenhouse_film,元/公斤,12.9994,40
陕西,2022,greenhouse_film,元/公斤,13.97,40
陕西,2023,greenhouse_film,元/公斤,13.5982,41
陕西,2024,greenhouse_film,元/公斤,13.3269,39
陕西,2025,greenhouse_film,元/公斤,13.5512,40
青海,2006,greenhouse_film,元/公斤,16.8681,36
青海,2007,greenhouse_film,元/公斤,17.5569,36
青海,2008,greenhouse_film,元/公斤,19.7576,33
青海,2009,greenhouse_film,元/公斤,17.9167,36
青海,2010,greenhouse_film,元/公斤,17.9485,34
青海,2011,greenhouse_film,元/公斤,17.3438,32
青海,2012,greenhouse_film,元/公斤,17.8125,12
青海,2013,greenhouse_film,元/公斤,18.75,3
青海,2014,greenhouse_film,元/公斤,18.6861,36
青海,2015,greenhouse_film,元/公斤,17.5681,36
青海,2016,greenhouse_film,元/公斤,18.25,36
青海,2017,greenhouse_film,元/公斤,18.0208,36
青海,2018,greenhouse_film,元/公斤,19.125,36
青海,2019,greenhouse_film,元/公斤,19.5,36
青海,2020,greenhouse_film,元/公斤,19.5,36
青海,2021,greenhouse_film,元/公斤,19.9125,40
青海,2022,greenhouse_film,元/公斤,21.0,40
青海,2023,greenhouse_film,元/公斤,17.561,41
青海,2024,greenhouse_film,元/公斤,16.5,39
青海,2025,greenhouse_film,元/公斤,17.1312,40
黑龙江,2003,greenhouse_film,元/公斤,8.26,9
黑龙江,2004,greenhouse_film,元/公斤,10.5027,11
黑龙江,2005,greenhouse_film,元/公斤,12.811,10
黑龙江,2006,greenhouse_film,元/公斤,13.3431,36
黑龙江,2007,greenhouse_film,元/公斤,14.4111,36
黑龙江,2008,greenhouse_film,元/公斤,15.2153,36
黑龙江,2009,greenhouse_film,元/公斤,14.9583,36
黑龙江,2010,greenhouse_film,元/公斤,15.3403,36
黑龙江,2011,greenhouse_film,元/公斤,15.1111,36
黑龙江,2012,greenhouse_film,元/公斤,15.7569,36
黑龙江,2013,greenhouse_film,元/公斤,16.1714,35
黑龙江,2014,greenhouse_film,元/公斤,15.691,36
黑龙江,2015,greenhouse_film,元/公斤,14.7194,36
黑龙江,2016,greenhouse_film,元/公斤,14.3194,36
黑龙江,2017,greenhouse_film,元/公斤,14.0556,36
黑龙江,2018,greenhouse_film,元/公斤,13.9653,36
黑龙江,2019,greenhouse_film,元/公斤,14.1181,36
黑龙江,2020,greenhouse_film,元/公斤,13.4097,36
黑龙江,2021,greenhouse_film,元/公斤,14.2538,40
黑龙江,2022,greenhouse_film,元/公斤,15.5625,40
黑龙江,2023,greenhouse_film,元/公斤,15.8628,41
黑龙江,2024,greenhouse_film,元/公斤,15.3109,39
黑龙江,2025,greenhouse_film,元/公斤,14.7125,40
云南,2006,kcl,元/公斤,1.8,2
云南,2007,kcl,元/公斤,1.8,36
云南,2008,kcl,元/公斤,1.8,15
内蒙古,2006,kcl,元/公斤,1.8642,18
内蒙古,2007,kcl,元/公斤,2.0222,36
内蒙古,2008,kcl,元/公斤,3.8286,36
内蒙古,2009,kcl,元/公斤,3.859,36
内蒙古,2010,kcl,元/公斤,3.2941,36
吉林,2006,kcl,元/公斤,1.8,18
吉林,2007,kcl,元/公斤,1.9653,36
吉林,2008,kcl,元/公斤,3.3278,36
吉林,2009,kcl,元/公斤,4.0611,36
吉林,2010,kcl,元/公斤,3.275,36
四川,2006,kcl,元/公斤,2.1333,18
四川,2007,kcl,元/公斤,2.2253,36
四川,2008,kcl,元/公斤,3.3188,36
四川,2009,kcl,元/公斤,3.7396,36
四川,2010,kcl,元/公斤,3.5403,36
宁夏,2006,kcl,元/公斤,1.95,18
宁夏,2007,kcl,元/公斤,1.95,36
宁夏,2008,kcl,元/公斤,2.7562,36
宁夏,2009,kcl,元/公斤,4.6645,31
宁夏,2010,kcl,元/公斤,3.6036,35
安徽,2006,kcl,元/公斤,2.0058,18
安徽,2007,kcl,元/公斤,2.1981,36
安徽,2008,kcl,元/公斤,4.2378,36
安徽,2009,kcl,元/公斤,3.6089,36
安徽,2010,kcl,元/公斤,3.0681,36
山东,2006,kcl,元/公斤,1.9819,18
山东,2007,kcl,元/公斤,2.0875,36
山东,2008,kcl,元/公斤,3.2256,36
山东,2009,kcl,元/公斤,4.0069,36
山东,2010,kcl,元/公斤,3.175,36
山西,2006,kcl,元/公斤,2.1131,18
山西,2007,kcl,元/公斤,2.4628,36
山西,2008,kcl,元/公斤,3.0,36
山西,2009,kcl,元/公斤,3.0972,36
山西,2010,kcl,元/公斤,3.0,36
广东,2006,kcl,元/公斤,2.3111,18
广东,2007,kcl,元/公斤,2.3939,36
广东,2008,kcl,元/公斤,4.3389,36
广东,2009,kcl,元/公斤,4.1406,36
广东,2010,kcl,元/公斤,3.3204,36
广西,2006,kcl,元/公斤,2.0786,18
广西,2007,kcl,元/公斤,2.1568,36
广西,2008,kcl,元/公斤,4.1222,36
广西,2009,kcl,元/公斤,3.9285,36
广西,2010,kcl,元/公斤,3.2844,36
新疆,2007,kcl,元/公斤,1.93,5
新疆,2008,kcl,元/公斤,2.4306,36
新疆,2009,kcl,元/公斤,2.8,18
新疆,2010,kcl,元/公斤,2.8833,24
江苏,2006,kcl,元/公斤,1.9839,18
江苏,2007,kcl,元/公斤,2.1846,36
江苏,2008,kcl,元/公斤,4.1594,36
江苏,2009,kcl,元/公斤,4.0294,36
江苏,2010,kcl,元/公斤,3.4833,36
江西,2006,kcl,元/公斤,2.1283,18
江西,2007,kcl,元/公斤,2.2689,36
江西,2008,kcl,元/公斤,4.1993,36
江西,2009,kcl,元/公斤,3.9778,36
江西,2010,kcl,元/公斤,3.3354,36
河北,2006,kcl,元/公斤,1.7867,18
河北,2007,kcl,元/公斤,2.0353,36
河北,2008,kcl,元/公斤,3.3962,36
河北,2009,kcl,元/公斤,3.3953,36
河北,2010,kcl,元/公斤,3.3106,36
河南,2006,kcl,元/公斤,1.995,18
河南,2007,kcl,元/公斤,2.1804,36
河南,2008,kcl,元/公斤,3.9076,36
河南,2009,kcl,元/公斤,3.785,36
河南,2010,kcl,元/公斤,3.2736,36
浙江,2006,kcl,元/公斤,2.0033,18
浙江,2007,kcl,元/公斤,2.1476,36
浙江,2008,kcl,元/公斤,3.7569,36
浙江,2009,kcl,元/公斤,4.25,36
浙江,2010,kcl,元/公斤,4.25,36
海南,2006,kcl,元/公斤,2.1525,16
海南,2007,kcl,元/公斤,2.3128,36
海南,2008,kcl,元/公斤,4.1594,36
海南,2009,kcl,元/公斤,3.8203,36
海南,2010,kcl,元/公斤,3.1,36
湖北,2006,kcl,元/公斤,2.1058,18
湖北,2007,kcl,元/公斤,2.2397,36
湖北,2008,kcl,元/公斤,3.9921,36
湖北,2009,kcl,元/公斤,3.8885,36
湖北,2010,kcl,元/公斤,3.4612,36
湖南,2006,kcl,元/公斤,2.1444,18
湖南,2007,kcl,元/公斤,2.2161,36
湖南,2008,kcl,元/公斤,4.2389,36
湖南,2009,kcl,元/公斤,3.7389,36
湖南,2010,kcl,元/公斤,3.2583,36
福建,2006,kcl,元/公斤,2.1578,18
福建,2007,kcl,元/公斤,2.2786,36
福建,2008,kcl,元/公斤,4.1672,36
福建,2009,kcl,元/公斤,4.0764,36
福建,2010,kcl,元/公斤,3.3497,36
贵州,2006,kcl,元/公斤,1.9761,18
贵州,2007,kcl,元/公斤,2.0936,36
贵州,2008,kcl,元/公斤,3.4339,36
贵州,2009,kcl,元/公斤,3.9622,36
贵州,2010,kcl,元/公斤,3.6844,36
辽宁,2006,kcl,元/公斤,2.0214,18
辽宁,2007,kcl,元/公斤,2.2001,36
辽宁,2008,kcl,元/公斤,3.8668,36
辽宁,2009,kcl,元/公斤,4.1399,36
辽宁,2010,kcl,元/公斤,3.3184,36
重庆,2006,kcl,元/公斤,2.2,18
重庆,2007,kcl,元/公斤,2.4042,36
重庆,2008,kcl,元/公斤,4.1294,36
重庆,2009,kcl,元/公斤,3.8118,36
重庆,2010,kcl,元/公斤,3.5056,36
陕西,2006,kcl,元/公斤,1.955,18
陕西,2007,kcl,元/公斤,2.1222,34
陕西,2008,kcl,元/公斤,3.6361,36
陕西,2009,kcl,元/公斤,3.7042,36
陕西,2010,kcl,元/公斤,3.5375,36
黑龙江,2006,kcl,元/公斤,1.9382,18
黑龙江,2007,kcl,元/公斤,2.0096,36
黑龙江,2008,kcl,元/公斤,2.9301,36
黑龙江,2009,kcl,元/公斤,3.801,36
黑龙江,2010,kcl,元/公斤,3.3514,36
云南,2012,machine_harvest,元/亩,70.625,12
云南,2014,machine_harvest,元/亩,133.3333,12
云南,2015,machine_harvest,元/亩,140.0,12
云南,2016,machine_harvest,元/亩,135.0,12
云南,2017,machine_harvest,元/亩,140.0,12
云南,2018,machine_harvest,元/亩,140.0,12
云南,2019,machine_harvest,元/亩,140.0,12
云南,2020,machine_harvest,元/亩,140.0,12
云南,2021,machine_harvest,元/亩,126.6667,12
云南,2022,machine_harvest,元/亩,177.5,10
云南,2023,machine_harvest,元/亩,160.4167,12
云南,2024,machine_harvest,元/亩,150.0,3
内蒙古,2012,machine_harvest,元/亩,52.5,12
内蒙古,2014,machine_harvest,元/亩,62.5,12
内蒙古,2015,machine_harvest,元/亩,64.1667,12
内蒙古,2016,machine_harvest,元/亩,67.5,12
内蒙古,2017,machine_harvest,元/亩,65.0,12
内蒙古,2018,machine_harvest,元/亩,60.0,12
内蒙古,2019,machine_harvest,元/亩,60.0,12
内蒙古,2020,machine_harvest,元/亩,60.0,12
内蒙古,2021,machine_harvest,元/亩,60.0,12
内蒙古,2022,machine_harvest,元/亩,57.25,10
内蒙古,2023,machine_harvest,元/亩,57.5,12
内蒙古,2024,machine_harvest,元/亩,57.5,3
吉林,2012,machine_harvest,元/亩,100.0,12
吉林,2014,machine_harvest,元/亩,100.0,12
吉林,2015,machine_harvest,元/亩,100.0,12
吉林,2016,machine_harvest,元/亩,100.0,12
吉林,2017,machine_harvest,元/亩,106.6667,12
吉林,2018,machine_harvest,元/亩,110.0,12
吉林,2019,machine_harvest,元/亩,110.0,12
吉林,2020,machine_harvest,元/亩,110.0,12
吉林,2021,machine_harvest,元/亩,110.0,12
吉林,2022,machine_harvest,元/亩,87.075,10
吉林,2023,machine_harvest,元/亩,87.075,12
吉林,2024,machine_harvest,元/亩,88.75,3
四川,2012,machine_harvest,元/亩,140.0,12
四川,2014,machine_harvest,元/亩,150.0,12
四川,2015,machine_harvest,元/亩,150.0,12
四川,2016,machine_harvest,元/亩,150.0,12
四川,2017,machine_harvest,元/亩,150.0,12
四川,2018,machine_harvest,元/亩,150.0,12
四川,2019,machine_harvest,元/亩,150.0,12
四川,2020,machine_harvest,元/亩,150.0,12
四川,2021,machine_harvest,元/亩,150.0,12
四川,2022,machine_harvest,元/亩,150.0,10
四川,2023,machine_harvest,元/亩,150.0,12
四川,2024,machine_harvest,元/亩,150.0,3
宁夏,2012,machine_harvest,元/亩,56.25,12
宁夏,2014,machine_harvest,元/亩,56.25,12
宁夏,2015,machine_harvest,元/亩,57.5,12
宁夏,2016,machine_harvest,元/亩,55.0,12
宁夏,2017,machine_harvest,元/亩,55.0,12
宁夏,2018,machine_harvest,元/亩,66.25,12
宁夏,2019,machine_harvest,元/亩,70.0,12
宁夏,2020,machine_harvest,元/亩,80.2083,12
宁夏,2021,machine_harvest,元/亩,75.8333,12
宁夏,2022,machine_harvest,元/亩,90.0,9
宁夏,2023,machine_harvest,元/亩,91.6667,12
宁夏,2024,machine_harvest,元/亩,95.0,3
安徽,2012,machine_harvest,元/亩,60.0,12
安徽,2014,machine_harvest,元/亩,61.6667,12
安徽,2015,machine_harvest,元/亩,60.0,12
安徽,2016,machine_harvest,元/亩,69.0,12
安徽,2017,machine_harvest,元/亩,64.0833,12
安徽,2018,machine_harvest,元/亩,60.0,12
安徽,2019,machine_harvest,元/亩,60.0,12
安徽,2020,machine_harvest,元/亩,60.0,12
安徽,2021,machine_harvest,元/亩,60.0,12
安徽,2022,machine_harvest,元/亩,79.5,10
安徽,2023,machine_harvest,元/亩,80.0,12
安徽,2024,machine_harvest,元/亩,80.0,3
山东,2012,machine_harvest,元/亩,52.0833,12
山东,2014,machine_harvest,元/亩,64.1667,12
山东,2015,machine_harvest,元/亩,57.0833,12
山东,2016,machine_harvest,元/亩,55.4167,12
山东,2017,machine_harvest,元/亩,60.0,12
山东,2018,machine_harvest,元/亩,60.0,12
山东,2019,machine_harvest,元/亩,60.0,12
山东,2020,machine_harvest,元/亩,60.0,12
山东,2021,machine_harvest,元/亩,60.0,12
山东,2022,machine_harvest,元/亩,70.0,10
山东,2023,machine_harvest,元/亩,70.0,12
山东,2024,machine_harvest,元/亩,70.0,3
山西,2012,machine_harvest,元/亩,39.1667,12
山西,2014,machine_harvest,元/亩,45.0,12
山西,2015,machine_harvest,元/亩,49.1667,12
山西,2016,machine_harvest,元/亩,50.0,12
山西,2017,machine_harvest,元/亩,50.0,12
山西,2018,machine_harvest,元/亩,46.6667,12
山西,2019,machine_harvest,元/亩,47.0833,12
山西,2020,machine_harvest,元/亩,50.0,12
山西,2021,machine_harvest,元/亩,50.0,12
山西,2022,machine_harvest,元/亩,53.5,10
山西,2023,machine_harvest,元/亩,56.4583,12
山西,2024,machine_harvest,元/亩,57.5,3
广东,2012,machine_harvest,元/亩,75.4167,12
广东,2014,machine_harvest,元/亩,80.0,12
广东,2015,machine_harvest,元/亩,80.0,12
广东,2016,machine_harvest,元/亩,80.0,12
广东,2017,machine_harvest,元/亩,83.125,12
广东,2018,machine_harvest,元/亩,94.7917,12
广东,2019,machine_harvest,元/亩,105.0,12
广东,2020,machine_harvest,元/亩,105.0,12
广东,2021,machine_harvest,元/亩,105.0,12
广东,2022,machine_harvest,元/亩,150.0,7
广东,2023,machine_harvest,元/亩,150.0,12
广东,2024,machine_harvest,元/亩,150.0,3
广西,2012,machine_harvest,元/亩,121.25,12
广西,2014,machine_harvest,元/亩,117.0833,12
广西,2015,machine_harvest,元/亩,117.0833,12
广西,2016,machine_harvest,元/亩,105.4167,12
广西,2017,machine_harvest,元/亩,107.2917,12
广西,2018,machine_harvest,元/亩,117.9167,12
广西,2019,machine_harvest,元/亩,124.1667,12
广西,2020,machine_harvest,元/亩,119.1667,12
广西,2021,machine_harvest,元/亩,104.1667,12
广西,2022,machine_harvest,元/亩,114.5,10
广西,2023,machine_harvest,元/亩,105.0,12
广西,2024,machine_harvest,元/亩,100.0,3
新疆,2012,machine_harvest,元/亩,30.0,12
新疆,2014,machine_harvest,元/亩,30.0,12
新疆,2015,machine_harvest,元/亩,29.4583,12
新疆,2016,machine_harvest,元/亩,29.5417,12
新疆,2017,machine_harvest,元/亩,30.0,12
新疆,2018,machine_harvest,元/亩,30.0,12
新疆,2019,machine_harvest,元/亩,30.0,12
新疆,2020,machine_harvest,元/亩,39.5833,12
新疆,2021,machine_harvest,元/亩,80.0,12
新疆,2022,machine_harvest,元/亩,71.1111,9
新疆,2023,machine_harvest,元/亩,70.0,12
新疆,2024,machine_harvest,元/亩,70.0,3
江苏,2012,machine_harvest,元/亩,68.3333,12
江苏,2014,machine_harvest,元/亩,84.25,12
江苏,2015,machine_harvest,元/亩,76.5,12
江苏,2016,machine_harvest,元/亩,75.0,12
江苏,2017,machine_harvest,元/亩,77.5,12
江苏,2018,machine_harvest,元/亩,77.5,12
江苏,2019,machine_harvest,元/亩,77.5,12
江苏,2020,machine_harvest,元/亩,77.5,12
江苏,2021,machine_harvest,元/亩,78.3333,12
江苏,2022,machine_harvest,元/亩,85.0,10
江苏,2023,machine_harvest,元/亩,82.5,12
江苏,2024,machine_harvest,元/亩,70.0,3
江西,2012,machine_harvest,元/亩,71.875,12
江西,2014,machine_harvest,元/亩,104.1667,12
江西,2015,machine_harvest,元/亩,122.5,12
江西,2016,machine_harvest,元/亩,126.6667,12
江西,2017,machine_harvest,元/亩,130.0,12
江西,2018,machine_harvest,元/亩,108.75,12
江西,2019,machine_harvest,元/亩,99.5833,12
江西,2020,machine_harvest,元/亩,95.8333,12
江西,2021,machine_harvest,元/亩,90.0,12
江西,2022,machine_harvest,元/亩,92.0,10
江西,2023,machine_harvest,元/亩,90.0,12
江西,2024,machine_harvest,元/亩,90.0,3
河北,2012,machine_harvest,元/亩,42.2083,12
河北,2014,machine_harvest,元/亩,46.6667,12
河北,2015,machine_harvest,元/亩,45.0,12
河北,2016,machine_harvest,元/亩,49.5833,12
河北,2017,machine_harvest,元/亩,55.0,12
河北,2018,machine_harvest,元/亩,60.2083,12
河北,2019,machine_harvest,元/亩,67.5,12
河北,2020,machine_harvest,元/亩,68.9583,12
河北,2021,machine_harvest,元/亩,71.25,12
河北,2022,machine_harvest,元/亩,72.75,10
河北,2023,machine_harvest,元/亩,74.6875,12
河北,2024,machine_harvest,元/亩,73.75,3
河南,2012,machine_harvest,元/亩,41.5,9
河南,2014,machine_harvest,元/亩,47.0833,12
河南,2015,machine_harvest,元/亩,50.4167,12
河南,2016,machine_harvest,元/亩,58.125,12
河南,2017,machine_harvest,元/亩,67.5,12
河南,2018,machine_harvest,元/亩,72.7083,12
河南,2019,machine_harvest,元/亩,80.0,12
河南,2020,machine_harvest,元/亩,80.0,12
河南,2021,machine_harvest,元/亩,80.0,12
河南,2022,machine_harvest,元/亩,62.25,10
河南,2023,machine_harvest,元/亩,65.0,12
河南,2024,machine_harvest,元/亩,65.0,3
浙江,2012,machine_harvest,元/亩,101.6667,12
浙江,2014,machine_harvest,元/亩,120.0,12
浙江,2015,machine_harvest,元/亩,120.0,12
浙江,2016,machine_harvest,元/亩,120.0,12
浙江,2017,machine_harvest,元/亩,120.0,12
浙江,2018,machine_harvest,元/亩,120.0,12
