province_std,city_std,county_std,区县代码,省,城市,区县名称
内蒙古,巴彦淖尔市,乌拉特前旗,150823,内蒙古自治区,巴彦淖尔市,乌拉特前旗
内蒙古,巴彦淖尔市,乌拉特中旗,150824,内蒙古自治区,巴彦淖尔市,乌拉特中旗
内蒙古,巴彦淖尔市,乌拉特后旗,150825,内蒙古自治区,巴彦淖尔市,乌拉特后旗
内蒙古,巴彦淖尔市,杭锦后旗,150826,内蒙古自治区,巴彦淖尔市,杭锦后旗
内蒙古,乌兰察布市,集宁区,150902,内蒙古自治区,乌兰察布市,集宁区
内蒙古,乌兰察布市,卓资县,150921,内蒙古自治区,乌兰察布市,卓资县
内蒙古,乌兰察布市,化德县,150922,内蒙古自治区,乌兰察布市,化德县
内蒙古,乌兰察布市,商都县,150923,内蒙古自治区,乌兰察布市,商都县
内蒙古,乌兰察布市,兴和县,150924,内蒙古自治区,乌兰察布市,兴和县
内蒙古,乌兰察布市,凉城县,150925,内蒙古自治区,乌兰察布市,凉城县
内蒙古,乌兰察布市,察哈尔右翼前旗,150926,内蒙古自治区,乌兰察布市,察哈尔右翼前旗
内蒙古,乌兰察布市,察哈尔右翼中旗,150927,内蒙古自治区,乌兰察布市,察哈尔右翼中旗
内蒙古,乌兰察布市,察哈尔右翼后旗,150928,内蒙古自治区,乌兰察布市,察哈尔右翼后旗
内蒙古,乌兰察布市,四子王旗,150929,内蒙古自治区,乌兰察布市,四子王旗
内蒙古,乌兰察布市,丰镇市,150981,内蒙古自治区,乌兰察布市,丰镇市
内蒙古,兴安盟,乌兰浩特市,152201,内蒙古自治区,兴安盟,乌兰浩特市
内蒙古,兴安盟,阿尔山市,152202,内蒙古自治区,兴安盟,阿尔山市
内蒙古,兴安盟,科尔沁右翼前旗,152221,内蒙古自治区,兴安盟,科尔沁右翼前旗
内蒙古,兴安盟,科尔沁右翼中旗,152222,内蒙古自治区,兴安盟,科尔沁右翼中旗
内蒙古,兴安盟,扎赉特旗,152223,内蒙古自治区,兴安盟,扎赉特旗
内蒙古,兴安盟,突泉县,152224,内蒙古自治区,兴安盟,突泉县
内蒙古,锡林郭勒盟,二连浩特市,152501,内蒙古自治区,锡林郭勒盟,二连浩特市
内蒙古,锡林郭勒盟,锡林浩特市,152502,内蒙古自治区,锡林郭勒盟,锡林浩特市
内蒙古,锡林郭勒盟,阿巴嘎旗,152522,内蒙古自治区,锡林郭勒盟,阿巴嘎旗
内蒙古,锡林郭勒盟,苏尼特左旗,152523,内蒙古自治区,锡林郭勒盟,苏尼特左旗
内蒙古,锡林郭勒盟,苏尼特右旗,152524,内蒙古自治区,锡林郭勒盟,苏尼特右旗
内蒙古,锡林郭勒盟,东乌珠穆沁旗,152525,内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗
内蒙古,锡林郭勒盟,西乌珠穆沁旗,152526,内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗
内蒙古,锡林郭勒盟,太仆寺旗,152527,内蒙古自治区,锡林郭勒盟,太仆寺旗
内蒙古,锡林郭勒盟,镶黄旗,152528,内蒙古自治区,锡林郭勒盟,镶黄旗
内蒙古,锡林郭勒盟,正镶白旗,152529,内蒙古自治区,锡林郭勒盟,正镶白旗
内蒙古,锡林郭勒盟,正蓝旗,152530,内蒙古自治区,锡林郭勒盟,正蓝旗
内蒙古,锡林郭勒盟,多伦县,152531,内蒙古自治区,锡林郭勒盟,多伦县
内蒙古,锡林郭勒盟,乌拉盖管理区管委会,152571,内蒙古自治区,锡林郭勒盟,乌拉盖管理区管委会
内蒙古,锡林郭勒盟,乌拉盖管理区管,152571,内蒙古自治区,锡林郭勒盟,乌拉盖管理区管
内蒙古,阿拉善盟,阿拉善左旗,152921,内蒙古自治区,阿拉善盟,阿拉善左旗
内蒙古,阿拉善盟,阿拉善右旗,152922,内蒙古自治区,阿拉善盟,阿拉善右旗
内蒙古,阿拉善盟,额济纳旗,152923,内蒙古自治区,阿拉善盟,额济纳旗
内蒙古,阿拉善盟,内蒙古阿拉善高新技术产业开发区,152971,内蒙古自治区,阿拉善盟,内蒙古阿拉善高新技术产业开发区
辽宁,沈阳市,和平区,210102,辽宁省,沈阳市,和平区
辽宁,沈阳市,沈河区,210103,辽宁省,沈阳市,沈河区
辽宁,沈阳市,大东区,210104,辽宁省,沈阳市,大东区
辽宁,沈阳市,皇姑区,210105,辽宁省,沈阳市,皇姑区
辽宁,沈阳市,铁西区,210106,辽宁省,沈阳市,铁西区
辽宁,沈阳市,苏家屯区,210111,辽宁省,沈阳市,苏家屯区
辽宁,沈阳市,浑南区,210112,辽宁省,沈阳市,浑南区
辽宁,沈阳市,沈北新区,210113,辽宁省,沈阳市,沈北新区
辽宁,沈阳市,于洪区,210114,辽宁省,沈阳市,于洪区
辽宁,沈阳市,辽中区,210115,辽宁省,沈阳市,辽中区
辽宁,沈阳市,康平县,210123,辽宁省,沈阳市,康平县
辽宁,沈阳市,法库县,210124,辽宁省,沈阳市,法库县
辽宁,沈阳市,新民市,210181,辽宁省,沈阳市,新民市
辽宁,大连市,中山区,210202,辽宁省,大连市,中山区
辽宁,大连市,西岗区,210203,辽宁省,大连市,西岗区
辽宁,大连市,沙河口区,210204,辽宁省,大连市,沙河口区
辽宁,大连市,甘井子区,210211,辽宁省,大连市,甘井子区
辽宁,大连市,旅顺口区,210212,辽宁省,大连市,旅顺口区
辽宁,大连市,金州区,210213,辽宁省,大连市,金州区
辽宁,大连市,普兰店区,210214,辽宁省,大连市,普兰店区
辽宁,大连市,长海县,210224,辽宁省,大连市,长海县
辽宁,大连市,瓦房店市,210281,辽宁省,大连市,瓦房店市
辽宁,大连市,庄河市,210283,辽宁省,大连市,庄河市
辽宁,鞍山市,铁东区,210302,辽宁省,鞍山市,铁东区
辽宁,鞍山市,铁西区,210303,辽宁省,鞍山市,铁西区
辽宁,鞍山市,立山区,210304,辽宁省,鞍山市,立山区
辽宁,鞍山市,千山区,210311,辽宁省,鞍山市,千山区
辽宁,鞍山市,台安县,210321,辽宁省,鞍山市,台安县
辽宁,鞍山市,岫岩满族自治县,210323,辽宁省,鞍山市,岫岩满族自治县
辽宁,鞍山市,海城市,210381,辽宁省,鞍山市,海城市
辽宁,抚顺市,新抚区,210402,辽宁省,抚顺市,新抚区
辽宁,抚顺市,东洲区,210403,辽宁省,抚顺市,东洲区
辽宁,抚顺市,望花区,210404,辽宁省,抚顺市,望花区
辽宁,抚顺市,顺城区,210411,辽宁省,抚顺市,顺城区
辽宁,抚顺市,抚顺县,210421,辽宁省,抚顺市,抚顺县
辽宁,抚顺市,新宾满族自治县,210422,辽宁省,抚顺市,新宾满族自治县
辽宁,抚顺市,清原满族自治县,210423,辽宁省,抚顺市,清原满族自治县
辽宁,本溪市,平山区,210502,辽宁省,本溪市,平山区
辽宁,本溪市,溪湖区,210503,辽宁省,本溪市,溪湖区
辽宁,本溪市,明山区,210504,辽宁省,本溪市,明山区
辽宁,本溪市,南芬区,210505,辽宁省,本溪市,南芬区
辽宁,本溪市,本溪满族自治县,210521,辽宁省,本溪市,本溪满族自治县
辽宁,本溪市,桓仁满族自治县,210522,辽宁省,本溪市,桓仁满族自治县
辽宁,丹东市,元宝区,210602,辽宁省,丹东市,元宝区
辽宁,丹东市,振兴区,210603,辽宁省,丹东市,振兴区
辽宁,丹东市,振安区,210604,辽宁省,丹东市,振安区
辽宁,丹东市,宽甸满族自治县,210624,辽宁省,丹东市,宽甸满族自治县
辽宁,丹东市,东港市,210681,辽宁省,丹东市,东港市
辽宁,丹东市,凤城市,210682,辽宁省,丹东市,凤城市
辽宁,锦州市,古塔区,210702,辽宁省,锦州市,古塔区
辽宁,锦州市,凌河区,210703,辽宁省,锦州市,凌河区
辽宁,锦州市,太和区,210711,辽宁省,锦州市,太和区
辽宁,锦州市,黑山县,210726,辽宁省,锦州市,黑山县
辽宁,锦州市,义县,210727,辽宁省,锦州市,义县
辽宁,锦州市,凌海市,210781,辽宁省,锦州市,凌海市
辽宁,锦州市,北镇市,210782,辽宁省,锦州市,北镇市
辽宁,营口市,站前区,210802,辽宁省,营口市,站前区
辽宁,营口市,西市区,210803,辽宁省,营口市,西市区
辽宁,营口市,鲅鱼圈区,210804,辽宁省,营口市,鲅鱼圈区
辽宁,营口市,老边区,210811,辽宁省,营口市,老边区
辽宁,营口市,盖州市,210881,辽宁省,营口市,盖州市
辽宁,营口市,大石桥市,210882,辽宁省,营口市,大石桥市
辽宁,阜新市,海州区,210902,辽宁省,阜新市,海州区
辽宁,阜新市,新邱区,210903,辽宁省,阜新市,新邱区
辽宁,阜新市,太平区,210904,辽宁省,阜新市,太平区
辽宁,阜新市,清河门区,210905,辽宁省,阜新市,清河门区
辽宁,阜新市,细河区,210911,辽宁省,阜新市,细河区
辽宁,阜新市,阜新蒙古族自治县,210921,辽宁省,阜新市,阜新蒙古族自治县
辽宁,阜新市,彰武县,210922,辽宁省,阜新市,彰武县
辽宁,辽阳市,白塔区,211002,辽宁省,辽阳市,白塔区
辽宁,辽阳市,文圣区,211003,辽宁省,辽阳市,文圣区
辽宁,辽阳市,宏伟区,211004,辽宁省,辽阳市,宏伟区
辽宁,辽阳市,弓长岭区,211005,辽宁省,辽阳市,弓长岭区
辽宁,辽阳市,太子河区,211011,辽宁省,辽阳市,太子河区
辽宁,辽阳市,辽阳县,211021,辽宁省,辽阳市,辽阳县
辽宁,辽阳市,灯塔市,211081,辽宁省,辽阳市,灯塔市
辽宁,盘锦市,双台子区,211102,辽宁省,盘锦市,双台子区
辽宁,盘锦市,兴隆台区,211103,辽宁省,盘锦市,兴隆台区
辽宁,盘锦市,大洼区,211104,辽宁省,盘锦市,大洼区
辽宁,盘锦市,盘山县,211122,辽宁省,盘锦市,盘山县
辽宁,铁岭市,银州区,211202,辽宁省,铁岭市,银州区
辽宁,铁岭市,清河区,211204,辽宁省,铁岭市,清河区
辽宁,铁岭市,铁岭县,211221,辽宁省,铁岭市,铁岭县
辽宁,铁岭市,西丰县,211223,辽宁省,铁岭市,西丰县
辽宁,铁岭市,昌图县,211224,辽宁省,铁岭市,昌图县
辽宁,铁岭市,调兵山市,211281,辽宁省,铁岭市,调兵山市
辽宁,铁岭市,开原市,211282,辽宁省,铁岭市,开原市
辽宁,朝阳市,双塔区,211302,辽宁省,朝阳市,双塔区
辽宁,朝阳市,龙城区,211303,辽宁省,朝阳市,龙城区
辽宁,朝阳市,朝阳县,211321,辽宁省,朝阳市,朝阳县
辽宁,朝阳市,建平县,211322,辽宁省,朝阳市,建平县
辽宁,朝阳市,喀喇沁左翼蒙古族自治县,211324,辽宁省,朝阳市,喀喇沁左翼蒙古族自治县
辽宁,朝阳市,北票市,211381,辽宁省,朝阳市,北票市
辽宁,朝阳市,凌源市,211382,辽宁省,朝阳市,凌源市
辽宁,葫芦岛市,连山区,211402,辽宁省,葫芦岛市,连山区
辽宁,葫芦岛市,龙港区,211403,辽宁省,葫芦岛市,龙港区
辽宁,葫芦岛市,南票区,211404,辽宁省,葫芦岛市,南票区
辽宁,葫芦岛市,绥中县,211421,辽宁省,葫芦岛市,绥中县
辽宁,葫芦岛市,建昌县,211422,辽宁省,葫芦岛市,建昌县
辽宁,葫芦岛市,兴城市,211481,辽宁省,葫芦岛市,兴城市
吉林,长春市,南关区,220102,吉林省,长春市,南关区
吉林,长春市,宽城区,220103,吉林省,长春市,宽城区
吉林,长春市,朝阳区,220104,吉林省,长春市,朝阳区
吉林,长春市,二道区,220105,吉林省,长春市,二道区
吉林,长春市,绿园区,220106,吉林省,长春市,绿园区
吉林,长春市,双阳区,220112,吉林省,长春市,双阳区
吉林,长春市,九台区,220113,吉林省,长春市,九台区
吉林,长春市,农安县,220122,吉林省,长春市,农安县
吉林,长春市,长春经济技术开发区,220171,吉林省,长春市,长春经济技术开发区
吉林,长春市,长春净月高新技术产业开发区,220172,吉林省,长春市,长春净月高新技术产业开发区
吉林,长春市,长春高新技术产业开发区,220173,吉林省,长春市,长春高新技术产业开发区
吉林,长春市,长春汽车经济技术开发区,220174,吉林省,长春市,长春汽车经济技术开发区
吉林,长春市,榆树市,220182,吉林省,长春市,榆树市
吉林,长春市,德惠市,220183,吉林省,长春市,德惠市
吉林,长春市,公主岭市,220184,吉林省,长春市,公主岭市
吉林,吉林市,昌邑区,220202,吉林省,吉林市,昌邑区
吉林,吉林市,龙潭区,220203,吉林省,吉林市,龙潭区
吉林,吉林市,船营区,220204,吉林省,吉林市,船营区
吉林,吉林市,丰满区,220211,吉林省,吉林市,丰满区
吉林,吉林市,永吉县,220221,吉林省,吉林市,永吉县
吉林,吉林市,吉林经济开发区,220271,吉林省,吉林市,吉林经济开发区
吉林,吉林市,吉林高新技术产业开发区,220272,吉林省,吉林市,吉林高新技术产业开发区
吉林,吉林市,吉林中国新加坡食品区,220273,吉林省,吉林市,吉林中国新加坡食品区
吉林,吉林市,蛟河市,220281,吉林省,吉林市,蛟河市
吉林,吉林市,桦甸市,220282,吉林省,吉林市,桦甸市
吉林,吉林市,舒兰市,220283,吉林省,吉林市,舒兰市
吉林,吉林市,磐石市,220284,吉林省,吉林市,磐石市
吉林,四平市,铁西区,220302,吉林省,四平市,铁西区
吉林,四平市,铁东区,220303,吉林省,四平市,铁东区
吉林,四平市,梨树县,220322,吉林省,四平市,梨树县
吉林,四平市,伊通满族自治县,220323,吉林省,四平市,伊通满族自治县
吉林,四平市,双辽市,220382,吉林省,四平市,双辽市
吉林,辽源市,龙山区,220402,吉林省,辽源市,龙山区
吉林,辽源市,西安区,220403,吉林省,辽源市,西安区
吉林,辽源市,东丰县,220421,吉林省,辽源市,东丰县
吉林,辽源市,东辽县,220422,吉林省,辽源市,东辽县
吉林,通化市,东昌区,220502,吉林省,通化市,东昌区
吉林,通化市,二道江区,220503,吉林省,通化市,二道江区
吉林,通化市,通化县,220521,吉林省,通化市,通化县
吉林,通化市,辉南县,220523,吉林省,通化市,辉南县
吉林,通化市,柳河县,220524,吉林省,通化市,柳河县
吉林,通化市,梅河口市,220581,吉林省,通化市,梅河口市
吉林,通化市,集安市,220582,吉林省,通化市,集安市
吉林,白山市,浑江区,220602,吉林省,白山市,浑江区
吉林,白山市,江源区,220605,吉林省,白山市,江源区
吉林,白山市,抚松县,220621,吉林省,白山市,抚松县
吉林,白山市,靖宇县,220622,吉林省,白山市,靖宇县
吉林,白山市,长白朝鲜族自治县,220623,吉林省,白山市,长白朝鲜族自治县
吉林,白山市,临江市,220681,吉林省,白山市,临江市
吉林,松原市,宁江区,220702,吉林省,松原市,宁江区
吉林,松原市,前郭尔罗斯蒙古族自治县,220721,吉林省,松原市,前郭尔罗斯蒙古族自治县
吉林,松原市,长岭县,220722,吉林省,松原市,长岭县
吉林,松原市,乾安县,220723,吉林省,松原市,乾安县
吉林,松原市,吉林松原经济开发区,220771,吉林省,松原市,吉林松原经济开发区
吉林,松原市,扶余市,220781,吉林省,松原市,扶余市
吉林,白城市,洮北区,220802,吉林省,白城市,洮北区
吉林,白城市,镇赉县,220821,吉林省,白城市,镇赉县
吉林,白城市,通榆县,220822,吉林省,白城市,通榆县
吉林,白城市,吉林白城经济开发区,220871,吉林省,白城市,吉林白城经济开发区
吉林,白城市,洮南市,220881,吉林省,白城市,洮南市
吉林,白城市,大安市,220882,吉林省,白城市,大安市
吉林,延边朝鲜族自治州,延吉市,222401,吉林省,延边朝鲜族自治州,延吉市
吉林,延边朝鲜族自治州,图们市,222402,吉林省,延边朝鲜族自治州,图们市
吉林,延边朝鲜族自治州,敦化市,222403,吉林省,延边朝鲜族自治州,敦化市
吉林,延边朝鲜族自治州,珲春市,222404,吉林省,延边朝鲜族自治州,珲春市
