construction,depth,commodity,year,kg_per_capita,note
annual_growth_path_linear,0.0,CATM,2023,6.56657,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2028,26.694,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2028,25.7292,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2028,26.694,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2029,25.6687,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2029,24.5922,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2029,25.6687,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2030,24.6702,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2030,23.5055,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2030,24.6702,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2031,23.6982,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2031,22.4669,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2031,23.6982,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2032,22.7521,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2032,21.4741,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2032,22.7521,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2033,21.8309,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2033,20.5252,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2033,21.8309,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2034,20.9343,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2034,19.6182,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2034,20.9343,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2035,20.0617,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2035,18.7513,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2035,20.0617,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2036,19.2132,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2036,17.9227,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2036,19.2132,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2037,18.3885,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2037,17.1307,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2037,18.3885,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2038,17.5864,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2038,16.3737,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2038,17.5864,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2039,16.8063,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2039,15.6502,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2039,16.8063,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2040,16.0475,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2040,14.9586,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2040,16.0475,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2041,15.3096,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2041,14.2976,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2041,15.3096,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2042,14.5921,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2042,13.6658,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2042,14.5921,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2043,13.8943,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2043,13.062,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2043,13.8943,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2044,13.2155,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2044,12.4848,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2044,13.2155,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2045,12.5555,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2045,11.9331,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2045,12.5555,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2046,11.9137,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2046,11.4058,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2046,11.9137,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2047,11.2896,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2047,10.9018,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2047,11.2896,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2048,10.6828,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2048,10.42,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2048,10.6828,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2049,10.0929,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2049,9.95959,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2049,10.0929,Target-path diagnostic; model not solved here.
annual_growth_path_linear,1.0,PIGM,2050,9.51949,Target-path diagnostic; model not solved here.
endpoint_level_linear,1.0,PIGM,2050,9.51949,Target-path diagnostic; model not solved here.
log_level_path,1.0,PIGM,2050,9.51949,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2023,112.08,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2023,112.08,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2023,112.08,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2024,111.736,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2024,111.184,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2024,111.736,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2025,111.449,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2025,110.295,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2025,111.449,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2026,111.156,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2026,109.414,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2026,111.156,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2027,110.859,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2027,108.539,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2027,110.859,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2028,110.562,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2028,107.672,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2028,110.562,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2029,110.263,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2029,106.811,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2029,110.263,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2030,109.96,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2030,105.958,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2030,109.96,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2031,109.658,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2031,105.111,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2031,109.658,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2032,108.339,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2032,104.27,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2032,108.339,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2033,107.032,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2033,103.437,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2033,107.032,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2034,105.744,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2034,102.61,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2034,105.744,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2035,104.488,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2035,101.79,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2035,104.488,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2036,103.284,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2036,100.977,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2036,103.284,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2037,102.161,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2037,100.169,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2037,102.161,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2038,101.086,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2038,99.3688,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2038,101.086,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2039,100.044,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2039,98.5746,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2039,100.044,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2040,99.041,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2040,97.7867,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2040,99.041,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2041,98.0712,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2041,97.0051,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2041,98.0712,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2042,97.1365,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2042,96.2298,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2042,97.1365,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2043,96.2279,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2043,95.4606,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2043,96.2279,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2044,95.3325,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2044,94.6976,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2044,95.3325,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2045,94.4614,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2045,93.9407,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2045,94.4614,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2046,93.5997,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2046,93.1899,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2046,93.5997,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2047,92.7523,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2047,92.445,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2047,92.7523,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2048,91.907,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2048,91.7061,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2048,91.907,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2049,91.0729,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2049,90.9731,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2049,91.0729,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.0,RICE,2050,90.246,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.0,RICE,2050,90.246,Target-path diagnostic; model not solved here.
log_level_path,0.0,RICE,2050,90.246,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,RICE,2023,112.08,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,RICE,2023,112.08,Target-path diagnostic; model not solved here.
log_level_path,0.25,RICE,2023,112.08,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,RICE,2024,111.286,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,RICE,2024,110.901,Target-path diagnostic; model not solved here.
log_level_path,0.25,RICE,2024,111.283,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,RICE,2025,110.549,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,RICE,2025,109.734,Target-path diagnostic; model not solved here.
log_level_path,0.25,RICE,2025,110.538,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,RICE,2026,109.818,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,RICE,2026,108.58,Target-path diagnostic; model not solved here.
log_level_path,0.25,RICE,2026,109.793,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,RICE,2027,109.094,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,RICE,2027,107.437,Target-path diagnostic; model not solved here.
log_level_path,0.25,RICE,2027,109.05,Target-path diagnostic; model not solved here.
annual_growth_path_linear,0.25,RICE,2028,108.38,Target-path diagnostic; model not solved here.
endpoint_level_linear,0.25,RICE,2028,106.307,Target-path diagnostic; model not solved here.
