obs_id,province,provincechn,year,population_10k,group,group_label,x,p,m
15_2016,15,内蒙古,2016,2436,oil,Oils and fats,0.11685353907945206,6012.846523457665,19934.818241886063
15_2016,15,内蒙古,2016,2436,vegfruit,Vegetables and fruits,0.05259012965747946,11258.709230594459,19934.818241886063
15_2016,15,内蒙古,2016,2436,pork,Pork,0.08312149281205482,3565.222691094727,19934.818241886063
15_2016,15,内蒙古,2016,2436,meatother,Non-pork meat/aquatic,0.050490280386493155,11410.321629773043,19934.818241886063
15_2016,15,内蒙古,2016,2436,dairyegg,Dairy and eggs,0.03406134077632876,4236.125979037898,19934.818241886063
15_2016,15,内蒙古,2016,2436,nonfood,Other/non-covered residual,186.76948105169032,91.89848123108537,19934.818241886063
15_2017,15,内蒙古,2017,2433,grain,Staples,0.4683710741948344,939.0840181583729,20205.257943567103
15_2017,15,内蒙古,2017,2433,oil,Oils and fats,0.10269542369589041,5899.7172520804015,20205.257943567103
15_2017,15,内蒙古,2017,2433,vegfruit,Vegetables and fruits,0.0493423916280685,10504.577283907218,20205.257943567103
15_2017,15,内蒙古,2017,2433,pork,Pork,0.08562454120504111,3232.741890281099,20205.257943567103
15_2017,15,内蒙古,2017,2433,meatother,Non-pork meat/aquatic,0.04649733754126027,11710.46741346907,20205.257943567103
15_2017,15,内蒙古,2017,2433,dairyegg,Dairy and eggs,0.03372104944580823,4066.2922472542787,20205.257943567103
15_2017,15,内蒙古,2017,2433,nonfood,Other/non-covered residual,187.52376063675518,94.29629570594568,20205.257943567103
15_2018,15,内蒙古,2018,2422,grain,Staples,0.47051165959587266,889.3805111483518,20233.169776750827
15_2018,15,内蒙古,2018,2422,oil,Oils and fats,0.09389672024794521,5732.0480881881,20233.169776750827
15_2018,15,内蒙古,2018,2422,vegfruit,Vegetables and fruits,0.05200525548709589,9922.02290207536,20233.169776750827
15_2018,15,内蒙古,2018,2422,pork,Pork,0.1007570923592055,2754.3767688230623,20233.169776750827
15_2018,15,内蒙古,2018,2422,meatother,Non-pork meat/aquatic,0.041726515925150684,11697.915916017804,20233.169776750827
15_2018,15,内蒙古,2018,2422,dairyegg,Dairy and eggs,0.03356223437742466,4100.966760255687,20233.169776750827
15_2018,15,内蒙古,2018,2422,nonfood,Other/non-covered residual,186.36482965963756,95.81858433517068,20233.169776750827
15_2019,15,内蒙古,2019,2415,grain,Staples,0.5220670807271204,812.1939307487673,20353.385371653374
15_2019,15,内蒙古,2019,2415,oil,Oils and fats,0.08241697449863014,5192.29329153748,20353.385371653374
15_2019,15,内蒙古,2019,2415,vegfruit,Vegetables and fruits,0.05850048228112329,11039.324236609202,20353.385371653374
15_2019,15,内蒙古,2019,2415,pork,Pork,0.09823733024572606,3560.041547981581,20353.385371653374
15_2019,15,内蒙古,2019,2415,meatother,Non-pork meat/aquatic,0.04230428219667123,11216.97530956716,20353.385371653374
15_2019,15,内蒙古,2019,2415,dairyegg,Dairy and eggs,0.03825373872942466,3808.4744909486676,20353.385371653374
15_2019,15,内蒙古,2019,2415,nonfood,Other/non-covered residual,185.3701514650337,96.48631759713722,20353.385371653374
15_2020,15,内蒙古,2020,2403,grain,Staples,0.5323989554210984,751.3890912406682,18704.680118562595
15_2020,15,内蒙古,2020,2403,oil,Oils and fats,0.09429996043972604,4506.215309222991,18704.680118562595
15_2020,15,内蒙古,2020,2403,vegfruit,Vegetables and fruits,0.05791807763239726,9103.3998098767,18704.680118562595
15_2020,15,内蒙古,2020,2403,pork,Pork,0.09205023632794522,5014.300201021037,18704.680118562595
15_2020,15,内蒙古,2020,2403,meatother,Non-pork meat/aquatic,0.04526695418991781,10780.675007455575,18704.680118562595
15_2020,15,内蒙古,2020,2403,dairyegg,Dairy and eggs,0.044838642308493146,3050.8016288733206,18704.680118562595
15_2020,15,内蒙古,2020,2403,nonfood,Other/non-covered residual,168.84695824934724,96.33625938192453,18704.680118562595
15_2021,15,内蒙古,2021,2400,grain,Staples,0.48804059233148644,765.6373699298956,21030.807944926557
15_2021,15,内蒙古,2021,2400,oil,Oils and fats,0.0936049315068493,4532.685319274712,21030.807944926557
15_2021,15,内蒙古,2021,2400,vegfruit,Vegetables and fruits,0.05924289452054794,8532.829967134474,21030.807944926557
15_2021,15,内蒙古,2021,2400,pork,Pork,0.13499930958904113,3272.7340040739364,21030.807944926557
15_2021,15,内蒙古,2021,2400,meatother,Non-pork meat/aquatic,0.04653294109589041,11586.597572517527,21030.807944926557
15_2021,15,内蒙古,2021,2400,dairyegg,Dairy and eggs,0.04306850410958904,3379.037328371341,21030.807944926557
15_2021,15,内蒙古,2021,2400,nonfood,Other/non-covered residual,190.63284411462433,97.57421023014912,21030.807944926557
15_2022,15,内蒙古,2022,2401,grain,Staples,0.4711096369439398,757.1988499647744,19971.22632041661
15_2022,15,内蒙古,2022,2401,oil,Oils and fats,0.08609562367397261,4882.351918580644,19971.22632041661
15_2022,15,内蒙古,2022,2401,vegfruit,Vegetables and fruits,0.051504591042698625,8406.008717253602,19971.22632041661
15_2022,15,内蒙古,2022,2401,pork,Pork,0.12526880114367123,2732.1439870079803,19971.22632041661
15_2022,15,内蒙古,2022,2401,meatother,Non-pork meat/aquatic,0.04408827068656165,11065.710079909359,19971.22632041661
15_2022,15,内蒙古,2022,2401,dairyegg,Dairy and eggs,0.04187061847408219,3460.2354554702542,19971.22632041661
15_2022,15,内蒙古,2022,2401,nonfood,Other/non-covered residual,179.26739347832793,99.21605097037963,19971.22632041661
15_2023,15,内蒙古,2023,2396,grain,Staples,0.5186264683569439,767.3324406656164,23917.510673831624
15_2023,15,内蒙古,2023,2396,oil,Oils and fats,0.09135150362876714,5123.589542928971,23917.510673831624
15_2023,15,内蒙古,2023,2396,vegfruit,Vegetables and fruits,0.06857129828832877,8229.890308899116,23917.510673831624
15_2023,15,内蒙古,2023,2396,pork,Pork,0.1382298581793699,2400.343343685643,23917.510673831624
15_2023,15,内蒙古,2023,2396,meatother,Non-pork meat/aquatic,0.05103565214324657,10944.08928317452,23917.510673831624
15_2023,15,内蒙古,2023,2396,dairyegg,Dairy and eggs,0.04939948714739725,3346.919198574367,23917.510673831624
15_2023,15,内蒙古,2023,2396,nonfood,Other/non-covered residual,214.31495942505026,100.0,23917.510673831624
21_2015,21,辽宁,2015,4338,grain,Staples,0.41764859105069924,969.6562350633349,19659.131993442414
21_2015,21,辽宁,2015,4338,oil,Oils and fats,0.14004857014520547,6430.45180820891,19659.131993442414
21_2015,21,辽宁,2015,4338,vegfruit,Vegetables and fruits,0.06173977620989041,10017.434177140598,19659.131993442414
21_2015,21,辽宁,2015,4338,pork,Pork,0.09104450154608221,3043.7189285187414,19659.131993442414
21_2015,21,辽宁,2015,4338,meatother,Non-pork meat/aquatic,0.030239615481383562,12127.421264851553,19659.131993442414
21_2015,21,辽宁,2015,4338,dairyegg,Dairy and eggs,0.03352329419649315,3373.854940703946,19659.131993442414
21_2015,21,辽宁,2015,4338,nonfood,Other/non-covered residual,186.43491464657703,91.06749977359131,19659.131993442414
21_2016,21,辽宁,2016,4327,grain,Staples,0.41426616837231944,936.5515729751854,21982.40379327318
21_2016,21,辽宁,2016,4327,oil,Oils and fats,0.14545809766849316,6048.552421939129,21982.40379327318
21_2016,21,辽宁,2016,4327,vegfruit,Vegetables and fruits,0.06270827926900001,8797.524727409274,21982.40379327318
21_2016,21,辽宁,2016,4327,pork,Pork,0.09223016824356166,3397.644079343874,21982.40379327318
21_2016,21,辽宁,2016,4327,meatother,Non-pork meat/aquatic,0.03419643229442466,11216.263272010176,21982.40379327318
21_2016,21,辽宁,2016,4327,dairyegg,Dairy and eggs,0.03558181141249315,3081.6909970865545,21982.40379327318
21_2016,21,辽宁,2016,4327,nonfood,Other/non-covered residual,210.3010616071706,92.04119002902209,21982.40379327318
21_2017,21,辽宁,2017,4312,grain,Staples,0.3953244088633664,942.5917584993201,22037.10499868077
21_2017,21,辽宁,2017,4312,oil,Oils and fats,0.14232288670273974,6203.890635210114,22037.10499868077
21_2017,21,辽宁,2017,4312,vegfruit,Vegetables and fruits,0.060850066238260274,8626.132648714394,22037.10499868077
21_2017,21,辽宁,2017,4312,pork,Pork,0.09301983864534248,2967.0952405539615,22037.10499868077
21_2017,21,辽宁,2017,4312,meatother,Non-pork meat/aquatic,0.03297117481868493,11136.863377641594,22037.10499868077
21_2017,21,辽宁,2017,4312,dairyegg,Dairy and eggs,0.03630018828241095,2994.403503496298,22037.10499868077
21_2017,21,辽宁,2017,4312,nonfood,Other/non-covered residual,206.9087126871726,94.26730874570906,22037.10499868077
21_2018,21,辽宁,2018,4291,grain,Staples,0.3930698120135563,891.1851413522897,21935.650301240596
21_2018,21,辽宁,2018,4291,oil,Oils and fats,0.12655614593835618,5864.367644444276,21935.650301240596
21_2018,21,辽宁,2018,4291,vegfruit,Vegetables and fruits,0.05765375647610958,8770.031963127973,21935.650301240596
21_2018,21,辽宁,2018,4291,pork,Pork,0.09566136711369864,2267.863454650339,21935.650301240596
21_2018,21,辽宁,2018,4291,meatother,Non-pork meat/aquatic,0.031386781077958906,11104.320148377954,21935.650301240596
21_2018,21,辽宁,2018,4291,dairyegg,Dairy and eggs,0.03350611724635616,3240.419766888099,21935.650301240596
21_2018,21,辽宁,2018,4291,nonfood,Other/non-covered residual,203.36037880407034,96.69290408342584,21935.650301240596
21_2019,21,辽宁,2019,4277,grain,Staples,0.3932877573495306,809.2001781373909,21706.152572014405
21_2019,21,辽宁,2019,4277,oil,Oils and fats,0.11796607063972604,5254.036942929634,21706.152572014405
21_2019,21,辽宁,2019,4277,vegfruit,Vegetables and fruits,0.06072818366935617,9995.647458550327,21706.152572014405
21_2019,21,辽宁,2019,4277,pork,Pork,0.09035126497947947,3337.659939406862,21706.152572014405
21_2019,21,辽宁,2019,4277,meatother,Non-pork meat/aquatic,0.03385085088072603,10296.193093039035,21706.152572014405
21_2019,21,辽宁,2019,4277,dairyegg,Dairy and eggs,0.036240153568657535,3074.4140736656445,21706.152572014405
21_2019,21,辽宁,2019,4277,nonfood,Other/non-covered residual,199.7913996478834,97.09914712142833,21706.152572014405
21_2020,21,辽宁,2020,4255,grain,Staples,0.44873616173420955,738.8235181808385,19273.29153167663
21_2020,21,辽宁,2020,4255,oil,Oils and fats,0.12850349800684932,4721.000358374223,19273.29153167663
21_2020,21,辽宁,2020,4255,vegfruit,Vegetables and fruits,0.06367951487446574,7756.27412440963,19273.29153167663
21_2020,21,辽宁,2020,4255,pork,Pork,0.08321210354268495,4630.476521191446,19273.29153167663
21_2020,21,辽宁,2020,4255,meatother,Non-pork meat/aquatic,0.03761139104669863,9586.669810265947,19273.29153167663
21_2020,21,辽宁,2020,4255,dairyegg,Dairy and eggs,0.043925437377753423,2363.511197736089,19273.29153167663
21_2020,21,辽宁,2020,4255,nonfood,Other/non-covered residual,175.56570227837037,96.78129444359853,19273.29153167663
21_2021,21,辽宁,2021,4229,grain,Staples,0.4960362164024497,756.6518006303583,24331.927619999995
21_2021,21,辽宁,2021,4229,oil,Oils and fats,0.13548082191780822,5058.321155310793,24331.927619999995
21_2021,21,辽宁,2021,4229,vegfruit,Vegetables and fruits,0.07072312739726028,7197.2971413848745,24331.927619999995
21_2021,21,辽宁,2021,4229,pork,Pork,0.13248066575342468,2899.6682179724103,24331.927619999995
21_2021,21,辽宁,2021,4229,meatother,Non-pork meat/aquatic,0.04218710136986302,10623.087620683962,24331.927619999995
21_2021,21,辽宁,2021,4229,dairyegg,Dairy and eggs,0.04674164383561644,2774.8304644057653,24331.927619999995
21_2021,21,辽宁,2021,4229,nonfood,Other/non-covered residual,221.88040847651365,98.25235502092436,24331.927619999995
21_2022,21,辽宁,2022,4197,grain,Staples,0.45905139630439995,751.551274685751,22626.603999999996
21_2022,21,辽宁,2022,4197,oil,Oils and fats,0.12143303718904108,5157.019638920116,22626.603999999996
21_2022,21,辽宁,2022,4197,vegfruit,Vegetables and fruits,0.06391974460482192,7216.966148850276,22626.603999999996
21_2022,21,辽宁,2022,4197,pork,Pork,0.1386243684752055,2520.278473654489,22626.603999999996
21_2022,21,辽宁,2022,4197,meatother,Non-pork meat/aquatic,0.040550767530726034,10504.576654340673,22626.603999999996
21_2022,21,辽宁,2022,4197,dairyegg,Dairy and eggs,0.04618153477391781,2831.4245291732113,22626.603999999996
21_2022,21,辽宁,2022,4197,nonfood,Other/non-covered residual,203.50788415045986,99.69129227565085,22626.603999999996
21_2023,21,辽宁,2023,4182,grain,Staples,0.4482158434225516,759.9246752188899,21756.793371426465
21_2023,21,辽宁,2023,4182,oil,Oils and fats,0.12459337368904108,5596.730473662376,21756.793371426465
21_2023,21,辽宁,2023,4182,vegfruit,Vegetables and fruits,0.06944341088241096,6995.728482061214,21756.793371426465
21_2023,21,辽宁,2023,4182,pork,Pork,0.15447995678983564,2059.0583935000313,21756.793371426465
21_2023,21,辽宁,2023,4182,meatother,Non-pork meat/aquatic,0.04417749224071233,10031.973037588748,21756.793371426465
21_2023,21,辽宁,2023,4182,dairyegg,Dairy and eggs,0.047527092968109586,2795.1427886094907,21756.793371426465
21_2023,21,辽宁,2023,4182,nonfood,Other/non-covered residual,193.38944639586072,100.0,21756.793371426465
22_2015,22,吉林,2015,2613,grain,Staples,0.3987092148527674,1055.0213464154735,15684.010139717797
22_2015,22,吉林,2015,2613,oil,Oils and fats,0.1379359314739726,6572.574489230201,15684.010139717797
22_2015,22,吉林,2015,2613,vegfruit,Vegetables and fruits,0.047668854298013694,10813.346864925383,15684.010139717797
22_2015,22,吉林,2015,2613,pork,Pork,0.07484137060586302,3163.7443690760833,15684.010139717797
22_2015,22,吉林,2015,2613,meatother,Non-pork meat/aquatic,0.018985690066123287,10721.843554234938,15684.010139717797
22_2015,22,吉林,2015,2613,dairyegg,Dairy and eggs,0.02499863329490411,3270.6426140372987,15684.010139717797
22_2015,22,吉林,2015,2613,nonfood,Other/non-covered residual,146.50816944327562,90.91102058187268,15684.010139717797
22_2016,22,吉林,2016,2567,grain,Staples,0.42310373165795506,969.29065748658,16307.350211518202
22_2016,22,吉林,2016,2567,oil,Oils and fats,0.14537336057260272,6164.253565174591,16307.350211518202
22_2016,22,吉林,2016,2567,vegfruit,Vegetables and fruits,0.051147919737013686,9137.249128274216,16307.350211518202
22_2016,22,吉林,2016,2567,pork,Pork,0.07142625075797261,3599.3588545048774,16307.350211518202
22_2016,22,吉林,2016,2567,meatother,Non-pork meat/aquatic,0.022536607043232876,9898.69943957961,16307.350211518202
22_2016,22,吉林,2016,2567,dairyegg,Dairy and eggs,0.026099205724712325,3074.327442696993,16307.350211518202
22_2016,22,吉林,2016,2567,nonfood,Other/non-covered residual,152.37757234913607,91.70221475917725,16307.350211518202
22_2017,22,吉林,2017,2526,grain,Staples,0.43716838805138253,946.8260913216365,16716.71706092857
22_2017,22,吉林,2017,2526,oil,Oils and fats,0.14995125754520547,6279.628264739786,16716.71706092857
22_2017,22,吉林,2017,2526,vegfruit,Vegetables and fruits,0.05361114205019178,9090.758266624418,16716.71706092857
22_2017,22,吉林,2017,2526,pork,Pork,0.07912690353961645,3139.0839637672298,16716.71706092857
22_2017,22,吉林,2017,2526,meatother,Non-pork meat/aquatic,0.02247172316561644,9811.991085473006,16716.71706092857
22_2017,22,吉林,2017,2526,dairyegg,Dairy and eggs,0.027373404454136982,2959.932301214662,16716.71706092857
22_2017,22,吉林,2017,2526,nonfood,Other/non-covered residual,151.74667159377714,94.39342966122604,16716.71706092857
22_2018,22,吉林,2018,2484,grain,Staples,0.40790958573110303,929.1605134139609,17643.621549523294
22_2018,22,吉林,2018,2484,oil,Oils and fats,0.13243978243972604,6079.120437998567,17643.621549523294
22_2018,22,吉林,2018,2484,vegfruit,Vegetables and fruits,0.049791671602506846,9511.087032199883,17643.621549523294
22_2018,22,吉林,2018,2484,pork,Pork,0.09497358592964385,2699.695002924111,17643.621549523294
22_2018,22,吉林,2018,2484,meatother,Non-pork meat/aquatic,0.022771643286753428,9873.71477900918,17643.621549523294
22_2018,22,吉林,2018,2484,dairyegg,Dairy and eggs,0.026140716210739726,3288.8393409608816,17643.621549523294
22_2018,22,吉林,2018,2484,nonfood,Other/non-covered residual,159.49955653494087,96.669263864919,17643.621549523294
22_2019,22,吉林,2019,2448,grain,Staples,0.43229463694748677,832.6002870060607,17476.43133150355
22_2019,22,吉林,2019,2448,oil,Oils and fats,0.12759311614931507,5383.749694953511,17476.43133150355
22_2019,22,吉林,2019,2448,vegfruit,Vegetables and fruits,0.054934940876863014,11365.155894821823,17476.43133150355
22_2019,22,吉林,2019,2448,pork,Pork,0.08421353144358906,3522.1908396849694,17476.43133150355
22_2019,22,吉林,2019,2448,meatother,Non-pork meat/aquatic,0.02644861165587671,9516.172715231094,17476.43133150355
22_2019,22,吉林,2019,2448,dairyegg,Dairy and eggs,0.02854287905249315,3054.4471720541114,17476.43133150355
22_2019,22,吉林,2019,2448,nonfood,Other/non-covered residual,155.72983396326057,97.41062670866003,17476.43133150355
22_2020,22,吉林,2020,2399,grain,Staples,0.4843589980022914,758.4819051773784,15999.756751778892
22_2020,22,吉林,2020,2399,oil,Oils and fats,0.1376674947,4897.878653177536,15999.756751778892
22_2020,22,吉林,2020,2399,vegfruit,Vegetables and fruits,0.05795575703265753,8120.977246000187,15999.756751778892
