scenario,commodity,region,year,variable,value
BS,SBM,KOR,2040,PCN,1036.82
BS,SBM,IND,2040,PCN,48.2555
BS,SBM,ROW,2040,PCN,34.7773
BS,NBS,USA,2040,PCN,1.39497
BS,NBS,E15,2040,PCN,1.16809
BS,NBS,JPN,2040,PCN,175.098
BS,NBS,CAN,2040,PCN,1.80962
BS,NBS,MEX,2040,PCN,25.8793
BS,NBS,BRZ,2040,PCN,6.69456
BS,NBS,ARG,2040,PCN,31.0656
BS,NBS,CHN,2040,PCN,10.5182
BS,NBS,AUS,2040,PCN,1.99283
BS,NBS,NZL,2040,PCN,2.4274
BS,NBS,KOR,2040,PCN,2099.44
BS,NBS,IND,2040,PCN,108.253
BS,NBS,ROW,2040,PCN,63.6692
BS,NBO,USA,2040,PCN,4.0886
BS,NBO,E15,2040,PCN,3.34218
BS,NBO,JPN,2040,PCN,552.641
BS,NBO,CAN,2040,PCN,5.29883
BS,NBO,MEX,2040,PCN,76.7948
BS,NBO,BRZ,2040,PCN,20.4307
BS,NBO,ARG,2040,PCN,89.9919
BS,NBO,CHN,2040,PCN,32.6056
BS,NBO,AUS,2040,PCN,5.83479
BS,NBO,NZL,2040,PCN,6.98895
BS,NBO,KOR,2040,PCN,5544.13
BS,NBO,IND,2040,PCN,1124.19
BS,NBO,ROW,2040,PCN,183.112
BS,NBM,USA,2040,PCN,0.313385
BS,NBM,E15,2040,PCN,0.276571
BS,NBM,JPN,2040,PCN,37.2542
BS,NBM,CAN,2040,PCN,0.425832
BS,NBM,MEX,2040,PCN,5.92782
BS,NBM,BRZ,2040,PCN,1.4224
BS,NBM,ARG,2040,PCN,6.60285
BS,NBM,CHN,2040,PCN,2.34694
BS,NBM,AUS,2040,PCN,0.436115
BS,NBM,NZL,2040,PCN,0.533761
BS,NBM,KOR,2040,PCN,406.803
BS,NBM,IND,2040,PCN,19.7713
BS,NBM,ROW,2040,PCN,13.664
BS,RBS,USA,2040,PCN,1.2366
BS,RBS,E15,2040,PCN,1.05363
BS,RBS,JPN,2040,PCN,155.507
BS,RBS,CAN,2040,PCN,1.58978
BS,RBS,MEX,2040,PCN,22.9852
BS,RBS,BRZ,2040,PCN,5.81193
BS,RBS,ARG,2040,PCN,27.5699
BS,RBS,CHN,2040,PCN,9.61337
BS,RBS,AUS,2040,PCN,1.7259
BS,RBS,NZL,2040,PCN,2.15819
BS,RBS,KOR,2040,PCN,1698.51
BS,RBS,IND,2040,PCN,90.2325
BS,RBS,ROW,2040,PCN,55.9183
BS,RBO,USA,2040,PCN,3.21861
BS,RBO,E15,2040,PCN,2.70474
BS,RBO,JPN,2040,PCN,454.085
BS,RBO,CAN,2040,PCN,4.18111
BS,RBO,MEX,2040,PCN,60.4388
BS,RBO,BRZ,2040,PCN,15.7108
BS,RBO,ARG,2040,PCN,76.2453
BS,RBO,CHN,2040,PCN,26.316
BS,RBO,AUS,2040,PCN,4.54816
BS,RBO,NZL,2040,PCN,5.66692
BS,RBO,KOR,2040,PCN,4581.23
BS,RBO,IND,2040,PCN,262.482
BS,RBO,ROW,2040,PCN,147.347
BS,RBM,USA,2040,PCN,0.446112
BS,RBM,E15,2040,PCN,0.356741
BS,RBM,JPN,2040,PCN,51.6041
BS,RBM,CAN,2040,PCN,0.526643
BS,RBM,MEX,2040,PCN,8.79344
BS,RBM,BRZ,2040,PCN,1.961
BS,RBM,ARG,2040,PCN,9.16648
BS,RBM,CHN,2040,PCN,3.23274
BS,RBM,AUS,2040,PCN,0.572397
BS,RBM,NZL,2040,PCN,0.730394
BS,RBM,KOR,2040,PCN,549.62
BS,RBM,IND,2040,PCN,26.0161
BS,RBM,ROW,2040,PCN,18.9134
BS,DDG,USA,2040,PCN,0.270904
BS,DDG,E15,2040,PCN,0.252538
BS,DDG,JPN,2040,PCN,35.5381
BS,DDG,CAN,2040,PCN,0.379788
BS,DDG,MEX,2040,PCN,5.3662
BS,DDG,BRZ,2040,PCN,1.32793
BS,DDG,ARG,2040,PCN,6.18926
BS,DDG,CHN,2040,PCN,2.18092
BS,DDG,AUS,2040,PCN,0.403844
BS,DDG,NZL,2040,PCN,0.523171
BS,DDG,KOR,2040,PCN,447.19
BS,DDG,IND,2040,PCN,20.2652
BS,DDG,ROW,2040,PCN,12.8489
BS,ETH,USA,2040,PCN,0.527198
BS,ETH,E15,2040,PCN,0.633282
BS,ETH,JPN,2040,PCN,76.1457
BS,ETH,CAN,2040,PCN,0.833689
BS,ETH,MEX,2040,PCN,14.3006
BS,ETH,BRZ,2040,PCN,2.49911
BS,ETH,ARG,2040,PCN,12.7317
BS,ETH,CHN,2040,PCN,3.91278
BS,ETH,AUS,2040,PCN,0.743348
BS,ETH,NZL,2040,PCN,0.940039
BS,ETH,KOR,2040,PCN,1983.69
BS,ETH,IND,2040,PCN,55.8052
BS,ETH,ROW,2040,PCN,102.583
BS,BDI,USA,2040,PCN,1.14683
BS,BDI,E15,2040,PCN,0.984565
BS,BDI,JPN,2040,PCN,136.17
BS,BDI,CAN,2040,PCN,1.44184
BS,BDI,MEX,2040,PCN,20.627
BS,BDI,BRZ,2040,PCN,4.96614
BS,BDI,ARG,2040,PCN,24.131
BS,BDI,CHN,2040,PCN,8.10068
BS,BDI,AUS,2040,PCN,1.5206
BS,BDI,NZL,2040,PCN,1.91746
BS,BDI,KOR,2040,PCN,1450.37
BS,BDI,IND,2040,PCN,69.7072
BS,BDI,ROW,2040,PCN,48.9631
BS,OTO,USA,2040,PCN,3.78455
BS,OTO,E15,2040,PCN,3.24177
BS,OTO,JPN,2040,PCN,480.662
BS,OTO,CAN,2040,PCN,5.01489
BS,OTO,MEX,2040,PCN,73.2624
BS,OTO,BRZ,2040,PCN,19.1551
BS,OTO,ARG,2040,PCN,85.1837
BS,OTO,CHN,2040,PCN,33.386
BS,OTO,AUS,2040,PCN,5.39942
BS,OTO,NZL,2040,PCN,6.66583
BS,OTO,KOR,2040,PCN,37586.7
BS,OTO,IND,2040,PCN,586.842
BS,OTO,ROW,2040,PCN,174.7
BS,CTN,USA,2040,PCN,5.01542
BS,CTN,E15,2040,PCN,4.22288
BS,CTN,JPN,2040,PCN,647.874
BS,CTN,CAN,2040,PCN,6.64147
BS,CTN,MEX,2040,PCN,95.6109
BS,CTN,BRZ,2040,PCN,23.6481
BS,CTN,ARG,2040,PCN,114.889
BS,CTN,CHN,2040,PCN,53.0975
BS,CTN,AUS,2040,PCN,7.19208
BS,CTN,NZL,2040,PCN,8.91572
BS,CTN,KOR,2040,PCN,6905.36
BS,CTN,IND,2040,PCN,326.952
BS,CTN,ROW,2040,PCN,231.848
BS,SUG,USA,2040,PCN,10.1094
BS,SUG,E15,2040,PCN,8.67488
BS,SUG,JPN,2040,PCN,778.901
BS,SUG,CAN,2040,PCN,7.99896
BS,SUG,MEX,2040,PCN,256.903
BS,SUG,BRZ,2040,PCN,28.4263
BS,SUG,ARG,2040,PCN,141.424
BS,SUG,CHN,2040,PCN,91.7564
BS,SUG,AUS,2040,PCN,8.64704
BS,SUG,NZL,2040,PCN,10.7347
BS,SUG,KOR,2040,PCN,8699.98
BS,SUG,IND,2040,PCN,465.564
BS,SUG,ROW,2040,PCN,310.217
BS,SCA,USA,2040,PCN,0.06524
BS,SCA,E15,2040,PCN,0.0546868
BS,SCA,JPN,2040,PCN,8.42708
BS,SCA,CAN,2040,PCN,0.0860741
BS,SCA,MEX,2040,PCN,1.24332
BS,SCA,BRZ,2040,PCN,0.307569
BS,SCA,ARG,2040,PCN,1.49451
BS,SCA,CHN,2040,PCN,0.49613
BS,SCA,AUS,2040,PCN,0.0935566
BS,SCA,NZL,2040,PCN,0.115658
BS,SCA,KOR,2040,PCN,89.8262
BS,SCA,IND,2040,PCN,4.25217
BS,SCA,ROW,2040,PCN,2.99874
BS,SBE,USA,2040,PCN,0.08209
BS,SBE,E15,2040,PCN,0.0688112
BS,SBE,JPN,2040,PCN,10.6036
BS,SBE,CAN,2040,PCN,0.108305
BS,SBE,MEX,2040,PCN,1.56444
BS,SBE,BRZ,2040,PCN,0.387007
BS,SBE,ARG,2040,PCN,1.88051
BS,SBE,CHN,2040,PCN,0.62427
BS,SBE,AUS,2040,PCN,0.11772
BS,SBE,NZL,2040,PCN,0.14553
BS,SBE,KOR,2040,PCN,113.026
BS,SBE,IND,2040,PCN,5.35041
BS,SBE,ROW,2040,PCN,3.77325
BS,BFV,USA,2040,PCN,13.4916
BS,BFV,E15,2040,PCN,10.168
BS,BFV,JPN,2040,PCN,1890.16
BS,BFV,CAN,2040,PCN,15.6053
BS,BFV,MEX,2040,PCN,228.208
BS,BFV,BRZ,2040,PCN,54.1081
BS,BFV,ARG,2040,PCN,262.513
BS,BFV,CHN,2040,PCN,98.2785
BS,BFV,AUS,2040,PCN,16.4096
BS,BFV,NZL,2040,PCN,20.2858
BS,BFV,KOR,2040,PCN,27865.6
BS,BFV,IND,2040,PCN,746.463
BS,BFV,ROW,2040,PCN,551.753
BS,PRK,USA,2040,PCN,5.68811
BS,PRK,E15,2040,PCN,4.78723
BS,PRK,JPN,2040,PCN,758.229
BS,PRK,CAN,2040,PCN,7.59296
BS,PRK,MEX,2040,PCN,124.564
BS,PRK,BRZ,2040,PCN,26.6578
BS,PRK,ARG,2040,PCN,136.584
BS,PRK,CHN,2040,PCN,48.6224
BS,PRK,AUS,2040,PCN,8.27876
BS,PRK,NZL,2040,PCN,10.6392
BS,PRK,KOR,2040,PCN,11593.1
BS,PRK,IND,2040,PCN,447.221
BS,PRK,ROW,2040,PCN,275.625
BS,PLM,USA,2040,PCN,3.75656
BS,PLM,E15,2040,PCN,3.6501
BS,PLM,JPN,2040,PCN,522.091
BS,PLM,CAN,2040,PCN,12.0159
BS,PLM,MEX,2040,PCN,315.451
BS,PLM,BRZ,2040,PCN,17.6891
BS,PLM,ARG,2040,PCN,86.3458
BS,PLM,CHN,2040,PCN,31.629
BS,PLM,AUS,2040,PCN,5.38003
BS,PLM,NZL,2040,PCN,6.67683
BS,PLM,KOR,2040,PCN,7031.53
BS,PLM,IND,2040,PCN,248.822
BS,PLM,ROW,2040,PCN,189.287
BS,MLK,USA,2040,PCN,0.937878
BS,MLK,E15,2040,PCN,0.87307
BS,MLK,JPN,2040,PCN,179.278
BS,MLK,CAN,2040,PCN,3.04333
BS,MLK,MEX,2040,PCN,30.6983
BS,MLK,BRZ,2040,PCN,5.09506
BS,MLK,ARG,2040,PCN,20.265
BS,MLK,CHN,2040,PCN,7.41751
BS,MLK,AUS,2040,PCN,1.27727
BS,MLK,NZL,2040,PCN,1.56901
BS,MLK,KOR,2040,PCN,4336.58
BS,MLK,IND,2040,PCN,65.9794
BS,MLK,ROW,2040,PCN,42.7184
BS,BUT,USA,2040,PCN,11.4778
BS,BUT,E15,2040,PCN,11.2439
BS,BUT,JPN,2040,PCN,2169.04
BS,BUT,CAN,2040,PCN,54.716
BS,BUT,MEX,2040,PCN,271.35
BS,BUT,BRZ,2040,PCN,55.2907
BS,BUT,ARG,2040,PCN,233.495
BS,BUT,CHN,2040,PCN,85.34
BS,BUT,AUS,2040,PCN,14.7781
BS,BUT,NZL,2040,PCN,18.0703
BS,BUT,KOR,2040,PCN,35121.9
BS,BUT,IND,2040,PCN,666.766
BS,BUT,ROW,2040,PCN,482.779
BS,CHE,USA,2040,PCN,9.25153
BS,CHE,E15,2040,PCN,7.75848
BS,CHE,JPN,2040,PCN,1316.6
BS,CHE,CAN,2040,PCN,35.7472
BS,CHE,MEX,2040,PCN,415.398
BS,CHE,BRZ,2040,PCN,49.3468
BS,CHE,ARG,2040,PCN,199.53
BS,CHE,CHN,2040,PCN,74.2142
BS,CHE,AUS,2040,PCN,13.6521
BS,CHE,NZL,2040,PCN,15.4119
BS,CHE,KOR,2040,PCN,16230
BS,CHE,IND,2040,PCN,602.026
BS,CHE,ROW,2040,PCN,418.79
BS,NDM,USA,2040,PCN,5.46
BS,NDM,E15,2040,PCN,4.81108
BS,NDM,JPN,2040,PCN,1055.83
BS,NDM,CAN,2040,PCN,9.22996
BS,NDM,MEX,2040,PCN,229.4
BS,NDM,BRZ,2040,PCN,33.0927
BS,NDM,ARG,2040,PCN,125.024
BS,NDM,CHN,2040,PCN,45.8229
BS,NDM,AUS,2040,PCN,7.85026
BS,NDM,NZL,2040,PCN,9.68385
BS,NDM,KOR,2040,PCN,33965.6
BS,NDM,IND,2040,PCN,452.457
BS,NDM,ROW,2040,PCN,268.129
BS,FMK,USA,2040,PCN,1.04209
BS,FMK,E15,2040,PCN,0.970077
BS,FMK,JPN,2040,PCN,199.198
BS,FMK,CAN,2040,PCN,3.38148
BS,FMK,MEX,2040,PCN,34.1092
BS,FMK,BRZ,2040,PCN,5.66117
BS,FMK,ARG,2040,PCN,22.5166
BS,FMK,CHN,2040,PCN,8.24168
BS,FMK,AUS,2040,PCN,1.41918
BS,FMK,NZL,2040,PCN,1.74335
BS,FMK,KOR,2040,PCN,4818.42
BS,FMK,IND,2040,PCN,73.3105
BS,FMK,ROW,2040,PCN,47.4648
BS,WDM,USA,2040,PCN,7.54467
BS,WDM,E15,2040,PCN,5.8918
BS,WDM,JPN,2040,PCN,3249.87
BS,WDM,CAN,2040,PCN,9.12808
BS,WDM,MEX,2040,PCN,162.931
BS,WDM,BRZ,2040,PCN,39.5207
BS,WDM,ARG,2040,PCN,155.381
BS,WDM,CHN,2040,PCN,56.8478
BS,WDM,AUS,2040,PCN,9.84588
BS,WDM,NZL,2040,PCN,12.0262
BS,WDM,KOR,2040,PCN,42212.5
BS,WDM,IND,2040,PCN,449.409
BS,WDM,ROW,2040,PCN,331.036
BS,ODA,USA,2040,PCN,5.21043
BS,ODA,E15,2040,PCN,4.85039
BS,ODA,JPN,2040,PCN,995.988
BS,ODA,CAN,2040,PCN,16.9074
BS,ODA,MEX,2040,PCN,170.546
BS,ODA,BRZ,2040,PCN,28.3059
BS,ODA,ARG,2040,PCN,112.583
BS,ODA,CHN,2040,PCN,41.2084
BS,ODA,AUS,2040,PCN,7.09592
BS,ODA,NZL,2040,PCN,8.71674
BS,ODA,KOR,2040,PCN,24092.1
BS,ODA,IND,2040,PCN,366.552
BS,ODA,ROW,2040,PCN,237.324
BS,RIC,WLD,2040,PRF,1.49788
BS,WHE,WLD,2040,PRF,0.713878
BS,CRN,WLD,2040,PRF,0.451963
BS,OCG,WLD,2040,PRF,0.398113
BS,SBS,WLD,2040,PRF,1.09573
BS,SBO,WLD,2040,PRF,3.63056
BS,SBM,WLD,2040,PRF,0.739994
BS,NBS,WLD,2040,PRF,1.35537
BS,NBO,WLD,2040,PRF,3.92843
BS,NBM,WLD,2040,PRF,0.288235
BS,RBS,WLD,2040,PRF,1.20351
BS,RBO,WLD,2040,PRF,3.16883
BS,RBM,WLD,2040,PRF,0.399151
BS,DDG,WLD,2040,PRF,0.270181
BS,ETH,WLD,2040,PRF,0.514522
BS,BDI,WLD,2040,PRF,1.05339
BS,OTO,WLD,2040,PRF,3.71853
BS,CTN,WLD,2040,PRF,5.01527
BS,SUG,WLD,2040,PRF,6.02964
BS,SCA,WLD,2040,PRF,0.06524
BS,SBE,WLD,2040,PRF,0.08209
BS,BFV,WLD,2040,PRF,11.4407
BS,PRK,WLD,2040,PRF,5.64789
BS,PLM,WLD,2040,PRF,3.75167
BS,MLK,WLD,2040,PRF,0.47453
BS,BUT,WLD,2040,PRF,10.1928
BS,CHE,WLD,2040,PRF,8.68963
BS,NDM,WLD,2040,PRF,5.45769
BS,FMK,WLD,2040,PRF,0.47453
BS,WDM,WLD,2040,PRF,6.78284
BS,ODA,WLD,2040,PRF,1.82376
BS,RIC,USA,2045,PRD,10.8117
BS,RIC,E15,2045,PRD,1.88932
BS,RIC,JPN,2045,PRD,10.3972
BS,RIC,MEX,2045,PRD,0.398158
BS,RIC,BRZ,2045,PRD,8.92346
BS,RIC,ARG,2045,PRD,1.20011
BS,RIC,CHN,2045,PRD,181.864
BS,RIC,AUS,2045,PRD,0.45505
BS,RIC,KOR,2045,PRD,4.7971
BS,RIC,IND,2045,PRD,172.873
BS,RIC,ROW,2045,PRD,279.132
BS,WHE,USA,2045,PRD,48.9002
BS,WHE,E15,2045,PRD,160.589
BS,WHE,JPN,2045,PRD,1.34532
BS,WHE,CAN,2045,PRD,41.5485
BS,WHE,MEX,2045,PRD,4.52348
BS,WHE,BRZ,2045,PRD,8.36088
BS,WHE,ARG,2045,PRD,22.9356
BS,WHE,CHN,2045,PRD,157.265
BS,WHE,AUS,2045,PRD,30.7158
BS,WHE,NZL,2045,PRD,0.623658
BS,WHE,IND,2045,PRD,137.339
BS,WHE,ROW,2045,PRD,287.545
BS,CRN,USA,2045,PRD,407.696
BS,CRN,E15,2045,PRD,69.5988
BS,CRN,CAN,2045,PRD,17.6073
BS,CRN,MEX,2045,PRD,33.0706
BS,CRN,BRZ,2045,PRD,148.432
BS,CRN,ARG,2045,PRD,80.0035
BS,CRN,CHN,2045,PRD,315.59
BS,CRN,AUS,2045,PRD,0.515051
BS,CRN,NZL,2045,PRD,0.205231
BS,CRN,KOR,2045,PRD,0.0971966
BS,CRN,IND,2045,PRD,39.0756
BS,CRN,ROW,2045,PRD,256.716
BS,OCG,USA,2045,PRD,12.2128
BS,OCG,E15,2045,PRD,72.9211
BS,OCG,JPN,2045,PRD,0.26169
BS,OCG,CAN,2045,PRD,11.8519
BS,OCG,MEX,2045,PRD,6.09337
BS,OCG,BRZ,2045,PRD,6.65388
BS,OCG,ARG,2045,PRD,8.18004
BS,OCG,CHN,2045,PRD,48.169
BS,OCG,AUS,2045,PRD,13.681
BS,OCG,NZL,2045,PRD,0.43896
BS,OCG,KOR,2045,PRD,0.202806
BS,OCG,IND,2045,PRD,17.9425
BS,OCG,ROW,2045,PRD,88.2431
BS,SBS,USA,2045,PRD,124.292
BS,SBS,E15,2045,PRD,3.37898
BS,SBS,JPN,2045,PRD,0.292725
BS,SBS,CAN,2045,PRD,7.6849
BS,SBS,MEX,2045,PRD,0.185892
BS,SBS,BRZ,2045,PRD,178.39
BS,SBS,ARG,2045,PRD,70.8206
BS,SBS,CHN,2045,PRD,21.4604
BS,SBS,AUS,2045,PRD,0.0726266
BS,SBS,KOR,2045,PRD,0.145573
BS,SBS,IND,2045,PRD,14.0019
BS,SBS,ROW,2045,PRD,40.8959
BS,SBO,USA,2045,PRD,13.6987
BS,SBO,E15,2045,PRD,3.0919
BS,SBO,JPN,2045,PRD,0.547817
BS,SBO,CAN,2045,PRD,0.327036
BS,SBO,MEX,2045,PRD,1.32441
BS,SBO,BRZ,2045,PRD,12.474
BS,SBO,ARG,2045,PRD,8.34892
BS,SBO,CHN,2045,PRD,17.1828
BS,SBO,AUS,2045,PRD,0.0151624
BS,SBO,KOR,2045,PRD,0.211448
BS,SBO,IND,2045,PRD,2.26919
BS,SBO,ROW,2045,PRD,12.6566
BS,SBM,USA,2045,PRD,54.6789
BS,SBM,E15,2045,PRD,12.8558
BS,SBM,JPN,2045,PRD,2.10214
BS,SBM,CAN,2045,PRD,1.39095
BS,SBM,MEX,2045,PRD,5.67025
BS,SBM,BRZ,2045,PRD,48.025
BS,SBM,ARG,2045,PRD,32.8557
BS,SBM,CHN,2045,PRD,86.9554
BS,SBM,AUS,2045,PRD,0.0606497
BS,SBM,KOR,2045,PRD,0.773759
BS,SBM,IND,2045,PRD,10.0853
BS,SBM,ROW,2045,PRD,41.1353
BS,NBS,USA,2045,PRD,1.09414
BS,NBS,E15,2045,PRD,11.3189
BS,NBS,CAN,2045,PRD,0.106262
BS,NBS,BRZ,2045,PRD,0.0764361
BS,NBS,ARG,2045,PRD,4.72163
BS,NBS,CHN,2045,PRD,2.15527
BS,NBS,AUS,2045,PRD,0.0361696
BS,NBS,IND,2045,PRD,0.116675
BS,NBS,ROW,2045,PRD,43.7958
BS,NBO,USA,2045,PRD,0.167065
BS,NBO,E15,2045,PRD,4.12734
BS,NBO,MEX,2045,PRD,0.0175365
BS,NBO,BRZ,2045,PRD,0.0344679
BS,NBO,ARG,2045,PRD,1.919
BS,NBO,CHN,2045,PRD,0.216152
BS,NBO,AUS,2045,PRD,0.0178633
BS,NBO,IND,2045,PRD,0.0421708
BS,NBO,ROW,2045,PRD,18.5172
BS,NBM,USA,2045,PRD,0.202789
BS,NBM,E15,2045,PRD,5.28049
BS,NBM,MEX,2045,PRD,0.0175365
BS,NBM,BRZ,2045,PRD,0.0344679
BS,NBM,ARG,2045,PRD,1.96312
BS,NBM,CHN,2045,PRD,0.328752
BS,NBM,AUS,2045,PRD,0.0189798
BS,NBM,IND,2045,PRD,0.053885
BS,NBM,ROW,2045,PRD,18.3546
BS,RBS,USA,2045,PRD,2.06544
BS,RBS,E15,2045,PRD,21.5599
BS,RBS,CAN,2045,PRD,21.6158
BS,RBS,ARG,2045,PRD,0.0567146
BS,RBS,CHN,2045,PRD,17.5275
BS,RBS,AUS,2045,PRD,6.75656
BS,RBS,IND,2045,PRD,12.9665
BS,RBS,ROW,2045,PRD,15.2439
BS,RBO,USA,2045,PRD,0.890775
BS,RBO,E15,2045,PRD,11.8324
BS,RBO,JPN,2045,PRD,1.01677
BS,RBO,CAN,2045,PRD,5.21548
BS,RBO,MEX,2045,PRD,0.446194
BS,RBO,CHN,2045,PRD,7.81757
BS,RBO,AUS,2045,PRD,0.497617
BS,RBO,IND,2045,PRD,4.49199
BS,RBO,ROW,2045,PRD,5.58893
BS,RBM,USA,2045,PRD,1.28611
BS,RBM,E15,2045,PRD,16.0582
BS,RBM,JPN,2045,PRD,1.36515
BS,RBM,CAN,2045,PRD,7.10174
BS,RBM,MEX,2045,PRD,0.642279
BS,RBM,CHN,2045,PRD,11.8287
BS,RBM,AUS,2045,PRD,0.697758
BS,RBM,IND,2045,PRD,7.02785
BS,RBM,ROW,2045,PRD,8.0124
BS,DDG,USA,2045,PRD,45.4639
BS,DDG,E15,2045,PRD,3.33971
BS,DDG,CAN,2045,PRD,1.60053
BS,DDG,ARG,2045,PRD,0.2916
BS,DDG,CHN,2045,PRD,5.65838
BS,DDG,ROW,2045,PRD,0.10731
BS,ETH,USA,2045,PRD,53.1674
BS,ETH,E15,2045,PRD,5.31417
BS,ETH,JPN,2045,PRD,0.03961
BS,ETH,CAN,2045,PRD,1.74736
BS,ETH,MEX,2045,PRD,0.1467
BS,ETH,BRZ,2045,PRD,30.5539
BS,ETH,ARG,2045,PRD,1.09727
BS,ETH,CHN,2045,PRD,9.06866
BS,ETH,AUS,2045,PRD,0.2983
BS,ETH,NZL,2045,PRD,0.00222
BS,ETH,KOR,2045,PRD,0.14084
BS,ETH,IND,2045,PRD,6.6328
BS,ETH,ROW,2045,PRD,35.2218
BS,BDI,USA,2045,PRD,12.8332
BS,BDI,E15,2045,PRD,16.7403
BS,BDI,JPN,2045,PRD,0.0207
BS,BDI,CAN,2045,PRD,0.37754
BS,BDI,BRZ,2045,PRD,6.705
BS,BDI,ARG,2045,PRD,1.32042
BS,BDI,CHN,2045,PRD,2.90493
BS,BDI,AUS,2045,PRD,0.0132
BS,BDI,KOR,2045,PRD,0.62924
BS,BDI,IND,2045,PRD,0.17077
BS,BDI,ROW,2045,PRD,23.7335
BS,OTO,USA,2045,PRD,0.271
BS,OTO,E15,2045,PRD,1.562
BS,OTO,JPN,2045,PRD,0.005
BS,OTO,MEX,2045,PRD,0.265
BS,OTO,BRZ,2045,PRD,1.484
BS,OTO,ARG,2045,PRD,0.135
BS,OTO,CHN,2045,PRD,4.512
BS,OTO,AUS,2045,PRD,0.032
BS,OTO,IND,2045,PRD,3.391
BS,OTO,ROW,2045,PRD,90.182
BS,CTN,USA,2045,PRD,3.21268
BS,CTN,E15,2045,PRD,0.327716
BS,CTN,MEX,2045,PRD,0.277262
BS,CTN,BRZ,2045,PRD,3.61448
BS,CTN,ARG,2045,PRD,0.410998
BS,CTN,CHN,2045,PRD,6.13979
BS,CTN,AUS,2045,PRD,1.03045
BS,CTN,IND,2045,PRD,6.36853
BS,CTN,ROW,2045,PRD,4.99132
BS,SUG,USA,2045,PRD,7.805
BS,SUG,E15,2045,PRD,15.4843
BS,SUG,JPN,2045,PRD,0.6
BS,SUG,CAN,2045,PRD,0.105
BS,SUG,MEX,2045,PRD,4.901
BS,SUG,BRZ,2045,PRD,44.519
BS,SUG,ARG,2045,PRD,1.55
BS,SUG,CHN,2045,PRD,8.97
BS,SUG,AUS,2045,PRD,4.15632
BS,SUG,IND,2045,PRD,31.7
BS,SUG,ROW,2045,PRD,53.5309
BS,SCA,USA,2045,PRD,28.553
BS,SCA,JPN,2045,PRD,1.22828
BS,SCA,MEX,2045,PRD,50.5954
BS,SCA,BRZ,2045,PRD,685.461
BS,SCA,ARG,2045,PRD,18.7126
BS,SCA,CHN,2045,PRD,104.157
BS,SCA,AUS,2045,PRD,29.6246
BS,SCA,IND,2045,PRD,414.976
BS,SCA,ROW,2045,PRD,407.106
BS,SBE,USA,2045,PRD,31.7411
BS,SBE,E15,2045,PRD,109.546
BS,SBE,JPN,2045,PRD,3.66336
BS,SBE,CAN,2045,PRD,1.16112
BS,SBE,CHN,2045,PRD,8.97231
BS,SBE,ROW,2045,PRD,108.527
BS,BFV,USA,2045,PRD,13.205
BS,BFV,E15,2045,PRD,6.3487
BS,BFV,JPN,2045,PRD,0.670997
BS,BFV,CAN,2045,PRD,2.54624
BS,BFV,MEX,2045,PRD,3.84454
BS,BFV,BRZ,2045,PRD,15.5343
BS,BFV,ARG,2045,PRD,5.44114
BS,BFV,CHN,2045,PRD,7.84372
BS,BFV,AUS,2045,PRD,4.04381
BS,BFV,NZL,2045,PRD,1.46124
BS,BFV,KOR,2045,PRD,0.571156
BS,BFV,IND,2045,PRD,3.38367
BS,BFV,ROW,2045,PRD,25.9428
BS,PRK,USA,2045,PRD,19.827
BS,PRK,E15,2045,PRD,20.8824
BS,PRK,JPN,2045,PRD,1.54218
BS,PRK,CAN,2045,PRD,3.08216
BS,PRK,MEX,2045,PRD,2.37673
BS,PRK,BRZ,2045,PRD,7.71801
BS,PRK,ARG,2045,PRD,1.39169
BS,PRK,CHN,2045,PRD,80.901
BS,PRK,AUS,2045,PRD,0.651547
BS,PRK,NZL,2045,PRD,0.0795174
BS,PRK,KOR,2045,PRD,1.8938
BS,PRK,IND,2045,PRD,0.494918
BS,PRK,ROW,2045,PRD,25.4186
BS,PLM,USA,2045,PRD,28.4549
BS,PLM,E15,2045,PRD,16.4114
BS,PLM,JPN,2045,PRD,2.11688
BS,PLM,CAN,2045,PRD,2.11054
BS,PLM,MEX,2045,PRD,5.58382
BS,PLM,BRZ,2045,PRD,21.899
BS,PLM,ARG,2045,PRD,3.15545
BS,PLM,CHN,2045,PRD,36.2157
BS,PLM,AUS,2045,PRD,2.04581
BS,PLM,NZL,2045,PRD,0.454283
BS,PLM,KOR,2045,PRD,1.30887
BS,PLM,IND,2045,PRD,5.11932
BS,PLM,ROW,2045,PRD,59.3216
BS,MLK,USA,2045,PRD,143.246
BS,MLK,E15,2045,PRD,195.162
BS,MLK,JPN,2045,PRD,8.89332
BS,MLK,CAN,2045,PRD,13.0629
BS,MLK,MEX,2045,PRD,15.1395
BS,MLK,BRZ,2045,PRD,46.1864
BS,MLK,ARG,2045,PRD,15.8391
BS,MLK,CHN,2045,PRD,48.5776
BS,MLK,AUS,2045,PRD,17.9214
BS,MLK,NZL,2045,PRD,30.8899
BS,MLK,KOR,2045,PRD,2.13998
BS,MLK,IND,2045,PRD,257.677
BS,MLK,ROW,2045,PRD,254.067
BS,BUT,USA,2045,PRD,1.36304
BS,BUT,E15,2045,PRD,3.08196
BS,BUT,JPN,2045,PRD,0.0876576
BS,BUT,CAN,2045,PRD,0.136324
BS,BUT,MEX,2045,PRD,0.25072
BS,BUT,BRZ,2045,PRD,0.138731
BS,BUT,ARG,2045,PRD,0.0447205
