T1,wave,total_豆类,ratio_豆类
45,2011,290.0,1.0
45,2011,150.0,1.0
45,2011,20.0,1.0
45,2011,200.0,1.0
45,2011,25.0,1.0
45,2011,50.0,1.0
45,2011,230.0,1.0
45,2011,150.0,1.0
45,2011,100.0,1.0
45,2011,700.0,0.71428573
45,2011,325.0,1.0
45,2011,150.0,1.0
45,2011,250.0,1.0
45,2011,265.0,0.0
45,2011,381.0,1.0
45,2011,200.0,1.0
45,2011,50.0,1.0
45,2011,250.0,1.0
45,2011,200.0,1.0
45,2011,200.0,1.0
45,2011,80.0,1.0
45,2011,130.0,1.0
45,2011,900.0,1.0
45,2011,30.0,1.0
45,2011,100.0,1.0
45,2011,425.0,1.0
45,2011,100.0,1.0
45,2011,330.0,1.0
45,2011,140.0,0.64285713
45,2011,350.0,1.0
45,2011,550.0,0.81818181
45,2011,210.0,1.0
45,2011,200.0,1.0
45,2011,250.0,1.0
45,2011,50.0,1.0
45,2011,105.0,0.0
45,2011,100.0,1.0
45,2011,290.0,0.65517241
45,2011,280.0,1.0
45,2011,150.0,1.0
45,2011,600.0,1.0
45,2011,100.0,1.0
45,2011,55.0,1.0
45,2011,100.0,1.0
45,2011,40.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,270.0,1.0
45,2011,550.0,1.0
45,2011,50.0,1.0
45,2011,50.0,1.0
45,2011,50.0,1.0
45,2011,50.0,1.0
45,2011,740.0,1.0
45,2011,100.0,1.0
45,2011,223.0,1.0
45,2011,140.0,1.0
45,2011,1125.0,1.0
45,2011,75.0,1.0
45,2011,225.0,1.0
45,2011,200.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,200.0,1.0
45,2011,550.0,1.0
45,2011,150.0,1.0
45,2011,100.0,1.0
45,2011,80.0,1.0
45,2011,100.0,1.0
45,2011,730.0,1.0
45,2011,520.0,1.0
45,2011,530.0,1.0
45,2011,750.0,1.0
45,2011,100.0,1.0
45,2011,15.0,1.0
45,2011,150.0,0.66666669
45,2011,500.0,0.0
45,2011,50.0,1.0
45,2011,100.0,1.0
45,2011,50.0,0.0
45,2011,60.0,1.0
45,2011,100.0,1.0
45,2011,150.0,1.0
45,2011,200.0,1.0
45,2011,315.0,1.0
45,2011,500.0,0.89999998
45,2011,80.0,1.0
45,2011,80.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,600.0,1.0
45,2011,50.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,150.0,1.0
45,2011,320.0,1.0
45,2011,485.0,0.38144329
45,2011,100.0,1.0
45,2011,30.0,1.0
45,2011,300.0,0.16666667
45,2011,615.0,0.16260162
45,2011,850.0,0.52941179
45,2011,680.0,0.55882353
45,2011,100.0,0.0
45,2011,190.0,1.0
45,2011,50.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,150.0,1.0
45,2011,200.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,30.0,1.0
45,2011,150.0,1.0
45,2011,80.0,1.0
45,2011,700.0,1.0
45,2011,100.0,1.0
45,2011,150.0,0.0
45,2011,50.0,1.0
45,2011,300.0,1.0
45,2011,230.0,1.0
45,2011,380.0,1.0
45,2011,650.0,0.46153846
45,2011,355.0,1.0
45,2011,200.0,1.0
45,2011,240.0,1.0
45,2011,230.0,1.0
45,2011,50.0,1.0
45,2011,60.0,1.0
45,2011,240.0,1.0
45,2011,50.0,1.0
45,2011,100.0,1.0
45,2011,270.0,1.0
45,2011,250.0,1.0
45,2011,465.0,0.4623656
45,2011,100.0,0.0
45,2011,400.0,0.0
45,2011,75.0,1.0
45,2011,180.0,1.0
45,2011,400.0,1.0
45,2011,250.0,1.0
45,2011,60.0,1.0
45,2011,140.0,1.0
45,2011,110.0,1.0
45,2011,50.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,375.0,1.0
45,2011,350.0,0.2857143
45,2011,160.0,1.0
45,2011,216.0,1.0
45,2011,510.0,1.0
45,2011,50.0,1.0
45,2011,50.0,1.0
45,2011,100.0,1.0
45,2011,260.0,1.0
45,2011,50.0,1.0
45,2011,30.0,1.0
45,2011,260.0,1.0
45,2011,310.0,1.0
45,2011,30.0,1.0
45,2011,490.0,1.0
45,2011,100.0,1.0
45,2011,100.0,1.0
45,2011,500.0,1.0
52,2011,225.0,1.0
52,2011,1075.0,1.0
52,2011,180.0,1.0
52,2011,1540.0,0.93506491
52,2011,530.0,1.0
52,2011,1880.0,0.39893618
52,2011,350.0,0.71428573
52,2011,150.0,1.0
52,2011,750.0,0.33333334
52,2011,320.0,1.0
52,2011,540.0,0.9074074
52,2011,275.0,0.63636363
52,2011,600.0,1.0
52,2011,860.0,1.0
52,2011,375.0,1.0
52,2011,300.0,1.0
52,2011,380.0,0.86842108
52,2011,100.0,1.0
52,2011,300.0,1.0
52,2011,700.0,1.0
52,2011,1630.0,1.0
52,2011,690.0,0.71014494
52,2011,850.0,1.0
52,2011,400.0,1.0
52,2011,210.0,1.0
52,2011,420.0,1.0
52,2011,220.0,0.90909094
52,2011,145.0,1.0
52,2011,945.0,1.0
52,2011,100.0,1.0
52,2011,690.0,1.0
52,2011,112.0,1.0
52,2011,300.0,1.0
52,2011,265.0,0.5471698
52,2011,1990.0,1.0
52,2011,1380.0,1.0
52,2011,260.0,1.0
52,2011,1140.0,0.3859649
52,2011,1030.0,1.0
52,2011,560.0,0.4642857
52,2011,100.0,1.0
52,2011,750.0,0.86666667
52,2011,160.0,1.0
52,2011,100.0,1.0
52,2011,260.0,1.0
52,2011,550.0,1.0
52,2011,285.0,1.0
52,2011,250.0,0.60000002
52,2011,610.0,1.0
52,2011,850.0,1.0
52,2011,340.0,1.0
52,2011,80.0,1.0
52,2011,200.0,1.0
52,2011,310.0,0.0
52,2011,1300.0,1.0
52,2011,250.0,1.0
52,2011,900.0,1.0
52,2011,500.0,1.0
52,2011,550.0,1.0
52,2011,864.0,1.0
52,2011,90.0,0.44444445
52,2011,1310.0,1.0
52,2011,1150.0,1.0
52,2011,460.0,0.43478259
52,2011,1350.0,0.8888889
52,2011,270.0,0.62962961
52,2011,350.0,1.0
52,2011,1075.0,1.0
52,2011,1300.0,1.0
52,2011,680.0,1.0
52,2011,1650.0,0.36363637
52,2011,395.0,1.0
52,2011,150.0,1.0
52,2011,500.0,0.60000002
52,2011,390.0,1.0
52,2011,425.0,0.7647059
52,2011,250.0,1.0
52,2011,950.0,1.0
52,2011,400.0,1.0
52,2011,510.0,1.0
52,2011,848.0,0.88207549
52,2011,200.0,0.5
52,2011,150.0,1.0
52,2011,550.0,1.0
52,2011,600.0,1.0
52,2011,1350.0,0.2962963
52,2011,200.0,1.0
52,2011,200.0,1.0
52,2011,150.0,1.0
52,2011,240.0,1.0
52,2011,780.0,1.0
52,2011,1506.0,0.98671979
52,2011,400.0,0.5
52,2011,120.0,1.0
52,2011,545.0,0.64220184
52,2011,735.0,1.0
52,2011,500.0,1.0
52,2011,1320.0,0.69696969
52,2011,450.0,1.0
52,2011,150.0,1.0
52,2011,975.0,1.0
52,2011,570.0,1.0
52,2011,1631.0,1.0
52,2011,370.0,1.0
52,2011,830.0,0.93975902
52,2011,200.0,1.0
52,2011,440.0,1.0
52,2011,975.0,1.0
52,2011,905.0,1.0
52,2011,200.0,1.0
52,2011,760.0,1.0
52,2011,400.0,1.0
52,2011,650.0,1.0
52,2011,1765.0,0.68838525
52,2011,1425.0,0.75438595
52,2011,920.0,0.60869563
52,2011,1295.0,1.0
52,2011,100.0,1.0
52,2011,300.0,1.0
52,2011,230.0,0.65217394
52,2011,745.0,0.86577183
52,2011,400.0,0.375
52,2011,120.0,1.0
52,2011,50.0,0.0
52,2011,130.0,1.0
52,2011,160.0,1.0
52,2011,1550.0,0.45161289
52,2011,1100.0,1.0
52,2011,100.0,1.0
52,2011,250.0,1.0
52,2011,280.0,1.0
52,2011,100.0,1.0
52,2011,160.0,1.0
52,2011,500.0,0.2
52,2011,120.0,1.0
52,2011,300.0,1.0
52,2011,1005.0,1.0
52,2011,860.0,1.0
52,2011,380.0,1.0
52,2011,200.0,1.0
52,2011,1140.0,0.90614033
52,2011,140.0,1.0
52,2011,100.0,1.0
52,2011,430.0,1.0
52,2011,500.0,1.0
52,2011,610.0,1.0
52,2011,100.0,1.0
52,2011,390.0,0.80769229
52,2011,1050.0,1.0
52,2011,1020.0,1.0
52,2011,1640.0,1.0
52,2011,550.0,1.0
52,2011,50.0,1.0
52,2011,950.0,0.91578948
52,2011,350.0,1.0
52,2011,755.0,1.0
52,2011,940.0,1.0
52,2011,890.0,0.93258429
52,2011,470.0,0.5106383
52,2011,310.0,1.0
52,2011,450.0,1.0
52,2011,200.0,1.0
52,2011,200.0,1.0
52,2011,810.0,0.67901236
52,2011,1990.0,1.0
52,2011,1380.0,0.692029
52,2011,400.0,1.0
52,2011,310.0,1.0
52,2011,580.0,1.0
52,2011,870.0,0.88505745
52,2011,240.0,1.0
52,2011,200.0,1.0
52,2011,530.0,1.0
52,2011,350.0,1.0
52,2011,380.0,1.0
52,2011,1430.0,0.86013985
52,2011,90.0,0.44444445
52,2011,300.0,1.0
52,2011,730.0,1.0
52,2011,550.0,1.0
52,2011,220.0,1.0
52,2011,930.0,1.0
52,2011,935.0,1.0
52,2011,210.0,1.0
52,2011,1178.0,1.0
52,2011,220.0,1.0
52,2011,200.0,1.0
52,2011,100.0,1.0
52,2011,630.0,1.0
52,2011,300.0,1.0
52,2011,980.0,1.0
52,2011,640.0,1.0
52,2011,330.0,0.0
52,2011,660.0,1.0
52,2011,1625.0,1.0
52,2011,1160.0,1.0
52,2011,270.0,1.0
52,2011,100.0,1.0
52,2011,600.0,1.0
52,2011,200.0,1.0
52,2011,670.0,1.0
52,2011,200.0,1.0
52,2011,350.0,1.0
52,2011,50.0,1.0
52,2011,750.0,0.73333335
