T1,wave,total_猪肉,ratio_猪肉
42,2011,490.0,0.34693879
42,2011,335.0,1.0
42,2011,520.0,0.61538464
42,2011,200.0,1.0
42,2011,451.0,1.0
42,2011,65.0,1.0
42,2011,40.0,1.0
42,2011,305.0,0.80327868
42,2011,1675.0,0.34626865
42,2011,285.0,0.61403507
42,2011,200.0,1.0
42,2011,522.0,1.0
42,2011,1680.0,1.0
42,2011,220.0,1.0
42,2011,450.0,1.0
42,2011,950.0,1.0
42,2011,755.0,0.92715234
42,2011,340.0,0.94117647
42,2011,80.0,0.625
42,2011,590.0,1.0
42,2011,400.0,0.875
42,2011,150.0,1.0
42,2011,316.0,1.0
42,2011,340.0,0.64705884
42,2011,1245.0,1.0
42,2011,1185.0,0.84388185
42,2011,100.0,1.0
42,2011,855.0,0.7719298
42,2011,250.0,1.0
42,2011,190.0,0.2631579
42,2011,330.0,0.75757575
42,2011,225.0,1.0
42,2011,500.0,0.60000002
42,2011,940.0,0.0
42,2011,670.0,1.0
42,2011,460.0,1.0
42,2011,650.0,0.76923078
42,2011,130.0,0.0
42,2011,1100.0,1.0
42,2011,150.0,1.0
42,2011,62.0,1.0
42,2011,295.0,1.0
42,2011,630.0,1.0
42,2011,180.0,1.0
42,2011,795.0,0.55974841
42,2011,1100.0,1.0
42,2011,1100.0,1.0
42,2011,760.0,1.0
42,2011,350.0,1.0
42,2011,70.0,1.0
42,2011,100.0,1.0
42,2011,300.0,1.0
42,2011,140.0,1.0
42,2011,300.0,1.0
42,2011,750.0,1.0
42,2011,1020.0,1.0
42,2011,570.0,1.0
42,2011,230.0,1.0
42,2011,230.0,1.0
42,2011,400.0,1.0
42,2011,200.0,1.0
42,2011,500.0,0.0
42,2011,840.0,1.0
42,2011,1335.0,0.88014984
42,2011,450.0,1.0
42,2011,395.0,0.73417723
42,2011,310.0,0.67741936
42,2011,935.0,0.95187163
42,2011,347.0,1.0
42,2011,50.0,1.0
42,2011,565.0,0.92920351
42,2011,65.0,0.76923078
42,2011,525.0,1.0
42,2011,460.0,1.0
42,2011,280.0,1.0
42,2011,620.0,0.69354838
42,2011,470.0,1.0
42,2011,910.0,1.0
42,2011,330.0,0.84848487
42,2011,930.0,0.75268817
42,2011,360.0,0.91666669
42,2011,235.0,0.95744681
42,2011,150.0,1.0
42,2011,200.0,1.0
42,2011,570.0,1.0
42,2011,760.0,1.0
42,2011,180.0,1.0
42,2011,200.0,1.0
42,2011,235.0,1.0
42,2011,450.0,0.8888889
42,2011,1285.0,0.82490271
42,2011,50.0,1.0
42,2011,160.0,1.0
42,2011,2088.0,1.0
42,2011,200.0,1.0
42,2011,470.0,0.85106385
42,2011,280.0,1.0
43,2011,170.0,0.70588237
43,2011,300.0,1.0
43,2011,510.0,1.0
43,2011,575.0,1.0
43,2011,1225.0,0.97551018
43,2011,707.0,1.0
43,2011,1190.0,0.54621851
43,2011,150.0,1.0
43,2011,1250.0,0.62400001
43,2011,420.0,1.0
43,2011,1800.0,0.89999998
43,2011,1040.0,1.0
43,2011,1010.0,0.8019802
43,2011,250.0,0.80000001
43,2011,350.0,1.0
43,2011,300.0,0.91666669
43,2011,150.0,1.0
43,2011,450.0,1.0
43,2011,650.0,1.0
43,2011,1245.0,1.0
43,2011,405.0,0.44444445
43,2011,510.0,1.0
43,2011,460.0,0.89130437
43,2011,920.0,0.89130437
43,2011,1100.0,1.0
43,2011,90.0,0.44444445
43,2011,660.0,1.0
43,2011,320.0,1.0
43,2011,720.0,0.22222222
43,2011,1240.0,0.9596774
43,2011,260.0,1.0
43,2011,400.0,1.0
43,2011,540.0,1.0
43,2011,430.0,0.51162791
43,2011,1085.0,1.0
43,2011,700.0,1.0
43,2011,700.0,0.71428573
43,2011,400.0,1.0
43,2011,145.0,1.0
43,2011,150.0,1.0
43,2011,530.0,1.0
43,2011,1107.0,0.93676603
43,2011,1040.0,0.38461539
43,2011,2050.0,0.78536588
43,2011,650.0,1.0
43,2011,600.0,0.29166666
43,2011,680.0,0.77941179
43,2011,120.0,1.0
43,2011,1050.0,0.90476191
43,2011,615.0,1.0
43,2011,1388.0,1.0
43,2011,1445.0,1.0
43,2011,835.0,0.67065871
43,2011,605.0,0.19008264
43,2011,1560.0,0.64102566
43,2011,230.0,1.0
43,2011,716.0,1.0
43,2011,780.0,0.87179488
43,2011,282.0,1.0
43,2011,530.0,0.56603771
43,2011,646.0,1.0
43,2011,280.0,1.0
43,2011,570.0,0.91228068
43,2011,340.0,0.52941179
43,2011,3620.0,0.99447513
43,2011,50.0,1.0
43,2011,200.0,1.0
43,2011,720.0,1.0
43,2011,850.0,1.0
43,2011,896.0,0.88839287
43,2011,660.0,0.59090906
43,2011,60.0,1.0
43,2011,150.0,1.0
43,2011,1355.0,1.0
43,2011,721.0,1.0
43,2011,60.0,1.0
43,2011,800.0,1.0
43,2011,50.0,1.0
43,2011,650.0,1.0
43,2011,630.0,1.0
43,2011,340.0,1.0
43,2011,1000.0,0.25
43,2011,1270.0,1.0
43,2011,340.0,1.0
43,2011,842.0,0.92636579
43,2011,550.0,1.0
43,2011,340.0,1.0
43,2011,450.0,1.0
43,2011,620.0,0.72580647
43,2011,890.0,1.0
43,2011,200.0,1.0
43,2011,565.0,1.0
43,2011,775.0,0.96774191
43,2011,150.0,0.66666669
43,2011,200.0,1.0
43,2011,200.0,1.0
43,2011,845.0,1.0
43,2011,270.0,0.0
43,2011,760.0,0.67105263
43,2011,885.0,1.0
43,2011,661.0,1.0
43,2011,1310.0,0.80534351
43,2011,90.0,1.0
43,2011,1515.0,0.98019803
43,2011,905.0,1.0
43,2011,1703.0,1.0
43,2011,1835.0,0.71389645
43,2011,200.0,1.0
43,2011,910.0,1.0
43,2011,470.0,1.0
43,2011,590.0,0.62711865
43,2011,1345.0,0.29368031
43,2011,400.0,0.0
43,2011,1260.0,1.0
43,2011,500.0,1.0
43,2011,1050.0,1.0
43,2011,1210.0,1.0
43,2011,920.0,0.82608694
43,2011,835.0,0.53293413
43,2011,390.0,1.0
43,2011,2175.0,0.62758619
43,2011,1798.0,0.7758621
43,2011,540.0,1.0
43,2011,750.0,1.0
43,2011,1257.0,1.0
43,2011,50.0,1.0
43,2011,710.0,1.0
43,2011,490.0,1.0
43,2011,1300.0,1.0
43,2011,170.0,0.23529412
43,2011,895.0,0.77653629
43,2011,810.0,1.0
43,2011,370.0,0.33783785
43,2011,150.0,1.0
43,2011,150.0,1.0
43,2011,150.0,1.0
43,2011,50.0,0.0
43,2011,250.0,1.0
43,2011,440.0,1.0
43,2011,480.0,1.0
43,2011,200.0,1.0
43,2011,1870.0,0.54545456
43,2011,890.0,0.77528089
43,2011,100.0,1.0
43,2011,250.0,0.80000001
43,2011,450.0,1.0
43,2011,2130.0,1.0
43,2011,1180.0,1.0
43,2011,1740.0,0.94252872
43,2011,460.0,1.0
43,2011,1390.0,0.71223021
43,2011,1390.0,0.89208633
43,2011,460.0,1.0
43,2011,1270.0,0.89763778
43,2011,1120.0,1.0
43,2011,1230.0,1.0
43,2011,645.0,0.95348835
43,2011,800.0,1.0
43,2011,1140.0,0.9649123
43,2011,470.0,0.95744681
43,2011,140.0,0.0
43,2011,690.0,1.0
43,2011,490.0,1.0
43,2011,1290.0,1.0
43,2011,1060.0,0.90566039
43,2011,900.0,1.0
43,2011,245.0,0.32653061
43,2011,530.0,1.0
43,2011,1423.0,1.0
43,2011,1270.0,0.86614174
43,2011,800.0,0.66250002
43,2011,730.0,1.0
43,2011,1421.0,1.0
43,2011,130.0,1.0
43,2011,665.0,1.0
43,2011,260.0,1.0
43,2011,1160.0,1.0
43,2011,910.0,0.87912089
43,2011,400.0,1.0
43,2011,360.0,1.0
43,2011,530.0,1.0
43,2011,282.0,0.96453899
43,2011,850.0,0.87058824
43,2011,400.0,1.0
43,2011,310.0,0.77419353
43,2011,100.0,1.0
43,2011,2900.0,1.0
43,2011,1640.0,0.27439025
43,2011,60.0,1.0
43,2011,160.0,1.0
43,2011,400.0,0.875
43,2011,280.0,0.8214286
43,2011,1660.0,0.9518072
43,2011,440.0,1.0
43,2011,1465.0,0.85324234
43,2011,1200.0,0.79166669
43,2011,890.0,1.0
43,2011,1150.0,0.39130434
43,2011,185.0,0.5945946
45,2011,1150.0,1.0
45,2011,530.0,0.6226415
45,2011,820.0,1.0
45,2011,470.0,1.0
45,2011,790.0,1.0
45,2011,370.0,1.0
45,2011,650.0,1.0
45,2011,180.0,1.0
45,2011,430.0,1.0
45,2011,1240.0,1.0
45,2011,830.0,1.0
45,2011,700.0,1.0
45,2011,425.0,1.0
45,2011,1250.0,1.0
45,2011,940.0,0.84042555
45,2011,950.0,1.0
45,2011,450.0,1.0
45,2011,400.0,1.0
45,2011,1451.0,1.0
45,2011,330.0,0.81818181
45,2011,675.0,1.0
45,2011,2650.0,0.86792451
45,2011,230.0,1.0
45,2011,1757.0,1.0
45,2011,160.0,1.0
45,2011,910.0,1.0
45,2011,100.0,1.0
45,2011,300.0,1.0
45,2011,170.0,1.0
45,2011,870.0,1.0
45,2011,160.0,1.0
45,2011,425.0,0.92941177
45,2011,560.0,0.4642857
45,2011,260.0,1.0
45,2011,2150.0,0.81395346
45,2011,180.0,1.0
45,2011,925.0,0.8918919
45,2011,1900.0,0.97368419
45,2011,1800.0,1.0
45,2011,525.0,1.0
45,2011,260.0,1.0
45,2011,1100.0,1.0
45,2011,800.0,1.0
45,2011,851.0,1.0
45,2011,350.0,1.0
45,2011,300.0,1.0
45,2011,350.0,1.0
45,2011,280.0,0.71428573
45,2011,375.0,1.0
45,2011,960.0,1.0
45,2011,425.0,1.0
45,2011,490.0,1.0
45,2011,710.0,1.0
45,2011,175.0,1.0
45,2011,100.0,1.0
45,2011,1310.0,1.0
45,2011,1025.0,1.0
45,2011,380.0,1.0
45,2011,1000.0,0.89999998
45,2011,450.0,1.0
45,2011,780.0,1.0
45,2011,350.0,1.0
45,2011,650.0,1.0
45,2011,365.0,1.0
45,2011,850.0,1.0
45,2011,840.0,1.0
45,2011,850.0,1.0
45,2011,110.0,1.0
45,2011,940.0,1.0
45,2011,1285.0,1.0
45,2011,450.0,1.0
45,2011,410.0,1.0
45,2011,1130.0,0.77876109
45,2011,300.0,1.0
45,2011,500.0,0.75999999
45,2011,1080.0,1.0
45,2011,1256.0,1.0
45,2011,880.0,1.0
45,2011,350.0,0.2
45,2011,873.0,1.0
45,2011,590.0,1.0
45,2011,1380.0,1.0
45,2011,820.0,1.0
45,2011,530.0,1.0
45,2011,360.0,1.0
45,2011,360.0,1.0
45,2011,1040.0,0.88461536
45,2011,1050.0,1.0
45,2011,470.0,0.52127659
45,2011,1015.0,1.0
45,2011,825.0,1.0
45,2011,1150.0,1.0
45,2011,680.0,0.79411763
45,2011,1145.0,0.91266376
45,2011,1240.0,0.59677422
45,2011,555.0,1.0
45,2011,1010.0,1.0
45,2011,610.0,1.0
45,2011,400.0,0.875
45,2011,250.0,1.0
45,2011,700.0,1.0
45,2011,750.0,1.0
45,2011,40.0,1.0
45,2011,320.0,1.0
45,2011,625.0,0.248
45,2011,475.0,1.0
45,2011,320.0,1.0
45,2011,220.0,0.0
45,2011,440.0,1.0
45,2011,1080.0,1.0
45,2011,1090.0,0.81651378
45,2011,1110.0,1.0
45,2011,400.0,1.0
45,2011,490.0,1.0
45,2011,780.0,1.0
45,2011,1000.0,1.0
45,2011,450.0,1.0
45,2011,160.0,1.0
45,2011,1090.0,1.0
45,2011,730.0,1.0
45,2011,100.0,1.0
45,2011,547.0,1.0
45,2011,600.0,1.0
45,2011,1370.0,1.0
45,2011,1660.0,1.0
45,2011,390.0,1.0
45,2011,180.0,1.0
45,2011,865.0,1.0
45,2011,280.0,0.10714286
45,2011,650.0,0.53846157
45,2011,1100.0,1.0
45,2011,1225.0,1.0
45,2011,300.0,1.0
45,2011,845.0,1.0
45,2011,600.0,1.0
45,2011,900.0,1.0
45,2011,200.0,1.0
45,2011,540.0,1.0
45,2011,450.0,1.0
45,2011,1305.0,0.42528737
45,2011,830.0,0.91566265
45,2011,210.0,1.0
45,2011,700.0,1.0
45,2011,450.0,1.0
45,2011,830.0,1.0
45,2011,150.0,1.0
45,2011,1680.0,1.0
45,2011,480.0,1.0
45,2011,2130.0,1.0
45,2011,1005.0,1.0
45,2011,1610.0,0.85714287
45,2011,950.0,1.0
45,2011,820.0,1.0
45,2011,200.0,1.0
45,2011,130.0,1.0
45,2011,1106.0,1.0
45,2011,895.0,0.77653629
45,2011,877.0,1.0
45,2011,255.0,1.0
45,2011,875.0,0.82857144
45,2011,640.0,0.53125
45,2011,650.0,1.0
45,2011,850.0,1.0
45,2011,350.0,1.0
45,2011,1130.0,1.0
45,2011,400.0,1.0
45,2011,200.0,1.0
45,2011,820.0,1.0
45,2011,245.0,1.0
45,2011,460.0,0.28260869
45,2011,1460.0,0.71917808
45,2011,1279.0,1.0
45,2011,1190.0,1.0
45,2011,800.0,1.0
45,2011,150.0,1.0
45,2011,275.0,1.0
45,2011,970.0,1.0
45,2011,360.0,1.0
45,2011,1190.0,0.91596639
45,2011,400.0,1.0
45,2011,1015.0,1.0
45,2011,740.0,0.91891891
45,2011,300.0,1.0
45,2011,930.0,0.5
45,2011,200.0,1.0
45,2011,430.0,1.0
45,2011,450.0,1.0
45,2011,450.0,1.0
45,2011,80.0,1.0
45,2011,200.0,1.0
45,2011,710.0,0.78873241
45,2011,710.0,0.70422536
45,2011,480.0,0.9375
45,2011,900.0,1.0
45,2011,1260.0,1.0
45,2011,750.0,1.0
45,2011,820.0,0.19512194
45,2011,450.0,1.0
45,2011,980.0,1.0
45,2011,240.0,1.0
45,2011,810.0,0.50617284
45,2011,760.0,1.0
45,2011,1175.0,1.0
45,2011,700.0,1.0
45,2011,1320.0,1.0
45,2011,1360.0,1.0
45,2011,230.0,1.0
45,2011,1620.0,1.0
45,2011,350.0,0.78571427
45,2011,1175.0,1.0
45,2011,770.0,0.74025977
45,2011,740.0,1.0
45,2011,890.0,1.0
45,2011,100.0,1.0
45,2011,440.0,1.0
45,2011,490.0,0.46938777
45,2011,400.0,1.0
45,2011,325.0,1.0
45,2011,220.0,1.0
45,2011,135.0,1.0
45,2011,1005.0,0.85074627
45,2011,1055.0,1.0
45,2011,1200.0,0.90833336
45,2011,1505.0,0.70764118
45,2011,440.0,1.0
45,2011,690.0,1.0
45,2011,500.0,1.0
45,2011,1264.0,1.0
45,2011,400.0,1.0
45,2011,710.0,1.0
45,2011,320.0,1.0
45,2011,200.0,1.0
45,2011,230.0,0.86956519
45,2011,560.0,0.89285713
45,2011,430.0,0.6511628
45,2011,795.0,1.0
45,2011,420.0,1.0
45,2011,245.0,1.0
45,2011,1140.0,1.0
45,2011,450.0,0.33333334
45,2011,60.0,1.0
45,2011,525.0,1.0
45,2011,1268.0,1.0
45,2011,210.0,1.0
45,2011,700.0,1.0
45,2011,510.0,0.94117647
45,2011,550.0,1.0
45,2011,1140.0,1.0
45,2011,560.0,1.0
45,2011,1530.0,1.0
45,2011,120.0,1.0
45,2011,490.0,1.0
45,2011,100.0,1.0
45,2011,180.0,1.0
45,2011,75.0,1.0
45,2011,800.0,1.0
45,2011,280.0,1.0
45,2011,150.0,1.0
45,2011,530.0,1.0
45,2011,687.0,1.0
45,2011,580.0,1.0
45,2011,775.0,1.0
45,2011,190.0,1.0
45,2011,400.0,1.0
45,2011,630.0,1.0
45,2011,80.0,1.0
45,2011,1000.0,1.0
45,2011,400.0,1.0
45,2011,515.0,1.0
45,2011,260.0,1.0
45,2011,1132.0,1.0
45,2011,440.0,1.0
45,2011,450.0,1.0
45,2011,1655.0,1.0
45,2011,1090.0,1.0
45,2011,580.0,1.0
45,2011,425.0,1.0
45,2011,830.0,1.0
45,2011,675.0,0.77777779
45,2011,1145.0,0.78165936
45,2011,2875.0,0.60347825
52,2011,300.0,1.0
52,2011,945.0,1.0
52,2011,310.0,1.0
52,2011,2760.0,0.98913044
52,2011,100.0,1.0
52,2011,820.0,0.96341461
52,2011,1020.0,0.82352942
52,2011,640.0,0.875
52,2011,200.0,1.0
52,2011,820.0,0.597561
52,2011,150.0,1.0
52,2011,480.0,1.0
52,2011,1745.0,0.82808024
52,2011,325.0,1.0
52,2011,880.0,1.0
52,2011,440.0,1.0
52,2011,975.0,1.0
52,2011,650.0,1.0
52,2011,1010.0,0.83168316
52,2011,280.0,1.0
52,2011,225.0,1.0
52,2011,1495.0,1.0
52,2011,840.0,0.88095236
52,2011,1150.0,1.0
52,2011,1220.0,1.0
52,2011,1030.0,0.96601939
52,2011,150.0,1.0
52,2011,780.0,0.92307693
52,2011,1005.0,1.0
52,2011,745.0,1.0
52,2011,805.0,1.0
52,2011,620.0,1.0
52,2011,162.0,1.0
52,2011,150.0,1.0
52,2011,460.0,0.47826087
52,2011,30.0,1.0
52,2011,645.0,1.0
52,2011,650.0,1.0
52,2011,1270.0,1.0
52,2011,2005.0,0.98503739
52,2011,1570.0,0.96178347
52,2011,2090.0,0.41148326
52,2011,360.0,1.0
52,2011,1000.0,0.64999998
52,2011,325.0,1.0
52,2011,450.0,1.0
52,2011,220.0,1.0
52,2011,1200.0,1.0
52,2011,555.0,1.0
52,2011,50.0,0.0
52,2011,1470.0,1.0
52,2011,900.0,1.0
52,2011,580.0,1.0
52,2011,430.0,1.0
52,2011,1030.0,0.5825243
52,2011,1760.0,0.88068181
52,2011,2690.0,1.0
52,2011,110.0,1.0
52,2011,1340.0,1.0
52,2011,700.0,1.0
52,2011,690.0,1.0
52,2011,1351.0,1.0
52,2011,1080.0,0.91666669
52,2011,40.0,1.0
52,2011,500.0,0.69999999
52,2011,1035.0,1.0
52,2011,370.0,0.67567569
52,2011,1530.0,0.94771242
52,2011,610.0,0.50819671
52,2011,800.0,1.0
52,2011,110.0,1.0
52,2011,860.0,1.0
52,2011,620.0,1.0
52,2011,880.0,0.11363637
52,2011,350.0,1.0
52,2011,200.0,1.0
52,2011,750.0,0.85333335
52,2011,1425.0,1.0
52,2011,250.0,1.0
52,2011,200.0,1.0
52,2011,1820.0,1.0
52,2011,1730.0,0.95375723
52,2011,600.0,1.0
52,2011,507.0,1.0
52,2011,880.0,0.48863637
52,2011,900.0,1.0
52,2011,250.0,1.0
52,2011,600.0,1.0
52,2011,1460.0,0.9041096
52,2011,300.0,1.0
52,2011,150.0,1.0
52,2011,750.0,1.0
52,2011,1060.0,1.0
52,2011,1055.0,0.98578197
52,2011,1050.0,1.0
52,2011,350.0,1.0
52,2011,229.0,0.0
52,2011,1415.0,1.0
52,2011,950.0,1.0
52,2011,250.0,1.0
52,2011,1590.0,0.918239
52,2011,515.0,1.0
52,2011,675.0,1.0
52,2011,325.0,1.0
52,2011,600.0,0.18333334
52,2011,1170.0,0.87179488
52,2011,1060.0,0.76415092
52,2011,520.0,0.90384614
52,2011,250.0,1.0
52,2011,200.0,1.0
52,2011,100.0,1.0
52,2011,775.0,1.0
52,2011,600.0,1.0
52,2011,800.0,1.0
52,2011,1450.0,1.0
52,2011,1230.0,0.27642277
52,2011,580.0,0.48275861
52,2011,1505.0,0.86378735
52,2011,660.0,0.72727275
52,2011,910.0,1.0
52,2011,305.0,0.83606559
52,2011,390.0,1.0
52,2011,250.0,0.40000001
52,2011,810.0,1.0
52,2011,300.0,0.83333331
52,2011,310.0,1.0
52,2011,550.0,0.85454547
52,2011,530.0,1.0
52,2011,40.0,1.0
52,2011,250.0,1.0
52,2011,1440.0,0.41666666
52,2011,100.0,1.0
52,2011,1455.0,0.86941582
52,2011,630.0,1.0
52,2011,325.0,1.0
52,2011,375.0,1.0
52,2011,335.0,1.0
52,2011,275.0,0.63636363
52,2011,490.0,1.0
52,2011,1425.0,1.0
52,2011,1125.0,1.0
52,2011,785.0,1.0
52,2011,360.0,1.0
52,2011,500.0,1.0
52,2011,150.0,1.0
52,2011,1020.0,0.88235295
52,2011,600.0,1.0
52,2011,300.0,1.0
52,2011,1025.0,0.97073174
52,2011,630.0,1.0
52,2011,1500.0,0.83999997
52,2011,495.0,1.0
52,2011,795.0,0.75471699
52,2011,750.0,1.0
52,2011,930.0,1.0
52,2011,550.0,1.0
52,2011,200.0,0.25
52,2011,1850.0,0.93513513
52,2011,300.0,1.0
52,2011,1875.0,1.0
52,2011,1030.0,1.0
52,2011,900.0,1.0
52,2011,1075.0,0.54418606
52,2011,380.0,0.92105263
52,2011,1600.0,1.0
52,2011,180.0,1.0
52,2011,300.0,1.0
52,2011,2315.0,0.95680344
52,2011,200.0,1.0
52,2011,775.0,0.80645162
52,2011,1095.0,0.92237443
52,2011,840.0,1.0
52,2011,530.0,0.66037738
52,2011,470.0,1.0
52,2011,1260.0,0.67460316
52,2011,50.0,1.0
52,2011,50.0,1.0
52,2011,800.0,1.0
52,2011,240.0,1.0
52,2011,930.0,0.88172042
52,2011,765.0,0.83006537
52,2011,100.0,1.0
52,2011,1135.0,1.0
52,2011,1040.0,1.0
52,2011,450.0,1.0
52,2011,1580.0,1.0
52,2011,1735.0,1.0
52,2011,1080.0,1.0
52,2011,940.0,1.0
52,2011,340.0,1.0
52,2011,225.0,0.77777779
52,2011,900.0,1.0
52,2011,1405.0,1.0
52,2011,200.0,1.0
52,2011,475.0,1.0
52,2011,1100.0,1.0
52,2011,2370.0,0.84388185
52,2011,270.0,0.8888889
52,2011,1690.0,1.0
52,2011,300.0,1.0
52,2011,730.0,0.82191783
52,2011,1000.0,1.0
52,2011,650.0,1.0
52,2011,550.0,1.0
52,2011,90.0,0.0
52,2011,1090.0,1.0
52,2011,350.0,1.0
52,2011,1140.0,0.82456142
