T1,wave,total_杂粮,ratio_杂粮
45,2011,120.0,0.083333336
45,2011,6.0,1.0
45,2011,220.5,1.0
45,2011,110.0,1.0
45,2011,100.0,1.0
45,2011,49.5,1.0
45,2011,557.0,0.99640936
45,2011,4.5,1.0
45,2011,114.0,1.0
45,2011,150.0,1.0
45,2011,7.2,1.0
45,2011,330.0,1.0
45,2011,212.2,1.0
45,2011,16.0,1.0
45,2011,837.5,0.84477609
45,2011,272.6,1.0
45,2011,100.0,0.0
45,2011,250.0,0.60000002
45,2011,167.0,1.0
45,2011,100.0,1.0
45,2011,180.0,1.0
45,2011,5.0,1.0
45,2011,64.0,1.0
45,2011,300.0,0.0
45,2011,264.0,1.0
45,2011,3.5,1.0
45,2011,500.0,1.0
45,2011,361.0,1.0
45,2011,100.0,1.0
45,2011,3.8,1.0
45,2011,900.0,1.0
45,2011,100.0,1.0
45,2011,28.0,1.0
45,2011,200.0,1.0
45,2011,50.0,1.0
45,2011,4.0,1.0
45,2011,120.0,1.0
45,2011,1.0,1.0
45,2011,288.0,1.0
45,2011,8.0,0.0
45,2011,60.0,1.0
45,2011,200.0,1.0
45,2011,0.5,1.0
45,2011,476.0,1.0
45,2011,654.0,1.0
45,2011,50.0,1.0
45,2011,500.0,1.0
45,2011,292.0,1.0
45,2011,4.0,0.125
45,2011,463.0,1.0
45,2011,9.0,0.0
45,2011,4.8,0.0625
45,2011,100.0,1.0
45,2011,9.0,1.0
45,2011,300.0,0.0
45,2011,357.0,1.0
45,2011,50.0,1.0
45,2011,104.0,1.0
45,2011,411.2,1.0
45,2011,100.0,1.0
45,2011,7.8,1.0
45,2011,297.7,1.0
45,2011,230.0,1.0
45,2011,255.0,1.0
45,2011,7.0,1.0
45,2011,356.0,1.0
45,2011,12.5,0.75999999
45,2011,13.1,1.0
45,2011,103.2,1.0
45,2011,230.0,1.0
45,2011,500.0,1.0
45,2011,5.0,1.0
45,2011,72.0,1.0
45,2011,695.0,0.8705036
45,2011,5.0,1.0
45,2011,113.0,1.0
45,2011,13.0,1.0
45,2011,100.0,1.0
45,2011,5.0,1.0
45,2011,115.0,0.47826087
45,2011,5.0,1.0
45,2011,167.0,1.0
45,2011,298.5,1.0
45,2011,613.5,0.82885087
45,2011,654.0,1.0
45,2011,420.0,0.71428573
45,2011,465.0,1.0
45,2011,46.0,0.95652175
45,2011,159.5,1.0
45,2011,81.3,1.0
45,2011,150.0,1.0
45,2011,103.5,1.0
45,2011,210.0,0.97619045
45,2011,150.0,1.0
45,2011,10.4,1.0
45,2011,236.0,1.0
45,2011,7.5,0.46666667
45,2011,27.0,0.77777779
45,2011,10.0,0.69999999
45,2011,210.9,0.98814607
45,2011,3.2,1.0
45,2011,7.8,0.70512819
45,2011,100.0,1.0
45,2011,4.0,1.0
45,2011,409.0,1.0
45,2011,1.0,0.0
45,2011,100.0,0.0
45,2011,425.0,1.0
45,2011,150.0,1.0
45,2011,9.5,1.0
45,2011,100.0,1.0
45,2011,181.0,1.0
45,2011,25.0,1.0
45,2011,380.0,1.0
45,2011,80.0,1.0
45,2011,8.0,1.0
45,2011,250.0,1.0
45,2011,80.0,1.0
45,2011,705.0,0.85815603
45,2011,240.0,1.0
45,2011,9.5,1.0
45,2011,110.0,1.0
45,2011,255.0,1.0
45,2011,10.5,1.0
45,2011,50.0,1.0
45,2011,807.0,0.94547707
45,2011,9.0,0.33333334
52,2011,610.0,1.0
52,2011,250.0,1.0
52,2011,2433.0,0.99958897
52,2011,150.0,1.0
52,2011,300.0,1.0
52,2011,565.0,0.73008847
52,2011,300.0,0.33333334
52,2011,180.0,1.0
52,2011,100.0,1.0
52,2011,303.6,0.67061925
52,2011,10.0,1.0
52,2011,260.0,1.0
52,2011,400.0,1.0
52,2011,565.5,0.8938992
52,2011,75.0,1.0
52,2011,265.5,0.99811673
52,2011,200.0,1.0
52,2011,650.0,0.84615386
52,2011,100.0,1.0
52,2011,175.0,1.0
52,2011,200.0,1.0
52,2011,34.0,1.0
52,2011,150.0,1.0
52,2011,576.5,0.99566346
52,2011,200.0,1.0
52,2011,6.4,0.15625
52,2011,100.0,1.0
52,2011,102.0,1.0
52,2011,300.0,1.0
52,2011,160.0,0.9375
52,2011,290.0,1.0
52,2011,1350.0,1.0
52,2011,1700.0,1.0
52,2011,1220.0,1.0
52,2011,352.0,0.97727275
52,2011,485.0,0.44329897
52,2011,100.0,1.0
52,2011,851.0,1.0
52,2011,95.0,1.0
52,2011,100.0,1.0
52,2011,150.0,1.0
52,2011,1000.0,1.0
52,2011,185.0,1.0
52,2011,400.0,1.0
52,2011,350.0,1.0
52,2011,200.0,1.0
52,2011,250.5,0.99800402
52,2011,50.0,1.0
52,2011,110.0,0.54545456
52,2011,313.0,1.0
52,2011,401.5,1.0
52,2011,70.0,1.0
52,2011,732.3,0.99822479
52,2011,300.0,1.0
52,2011,50.0,1.0
52,2011,1040.0,1.0
52,2011,40.0,1.0
52,2011,80.0,1.0
52,2011,230.0,0.56521738
52,2011,500.0,1.0
52,2011,350.0,1.0
52,2011,500.0,1.0
52,2011,514.0,0.60311282
52,2011,300.0,1.0
52,2011,100.0,1.0
52,2011,1047.5,0.99331743
52,2011,600.0,1.0
52,2011,1450.0,1.0
52,2011,100.0,1.0
52,2011,50.0,1.0
52,2011,100.0,1.0
52,2011,299.5,0.9699499
52,2011,200.0,1.0
52,2011,230.0,1.0
52,2011,890.0,1.0
52,2011,50.0,1.0
52,2011,1142.0,1.0
52,2011,100.0,1.0
52,2011,150.0,1.0
52,2011,1100.0,1.0
52,2011,18.5,1.0
52,2011,357.9,1.0
52,2011,290.0,1.0
52,2011,1210.0,1.0
52,2011,301.0,0.99667776
52,2011,200.5,1.0
52,2011,500.0,0.60000002
52,2011,100.0,1.0
52,2011,330.0,1.0
52,2011,1660.0,0.93975902
52,2011,400.0,1.0
52,2011,500.0,1.0
52,2011,2962.0,1.0
52,2011,400.0,1.0
52,2011,50.0,1.0
52,2011,100.0,1.0
52,2011,300.0,1.0
52,2011,3.5,0.42857143
52,2011,220.0,1.0
52,2011,500.0,0.89999998
52,2011,190.0,1.0
52,2011,635.0,1.0
52,2011,75.0,1.0
52,2011,150.0,1.0
52,2011,612.0,0.81699347
52,2011,54.0,0.0
52,2011,300.0,1.0
52,2011,40.0,1.0
52,2011,410.0,1.0
52,2011,80.0,1.0
52,2011,80.0,1.0
52,2011,450.0,0.33333334
52,2011,180.0,1.0
52,2011,100.0,1.0
52,2011,300.0,1.0
52,2011,100.0,1.0
52,2011,100.0,1.0
52,2011,95.0,1.0
52,2011,150.0,1.0
52,2011,400.0,1.0
52,2011,485.0,1.0
52,2011,200.0,1.0
52,2011,380.0,1.0
52,2011,180.0,1.0
52,2011,2621.0,1.0
52,2011,410.0,1.0
52,2011,306.3,0.98694092
52,2011,125.0,1.0
52,2011,139.0,0.9856115
52,2011,290.0,1.0
52,2011,660.0,1.0
52,2011,1737.0,1.0
52,2011,1094.0,0.99817187
52,2011,200.0,1.0
52,2011,761.5,1.0
52,2011,100.0,1.0
52,2011,207.3,0.99276412
52,2011,50.0,1.0
52,2011,200.0,1.0
52,2011,195.0,0.79487181
52,2011,50.0,0.0
52,2011,100.0,1.0
52,2011,150.0,1.0
52,2011,225.0,1.0
52,2011,1215.0,1.0
52,2011,420.0,1.0
52,2011,400.0,1.0
52,2011,620.0,1.0
52,2011,135.0,0.97777778
52,2011,1003.0,0.90029913
52,2011,300.0,1.0
52,2011,3435.0,1.0
52,2011,380.0,1.0
52,2011,352.0,0.91477275
52,2011,45.0,1.0
52,2011,780.0,1.0
52,2011,30.0,1.0
52,2011,652.0,1.0
52,2011,200.0,1.0
52,2011,474.5,1.0
52,2011,204.0,1.0
52,2011,300.0,1.0
52,2011,400.0,1.0
52,2011,2000.0,1.0
52,2011,262.5,0.61142856
52,2011,250.0,1.0
52,2011,652.0,1.0
52,2011,314.0,1.0
52,2011,160.0,1.0
52,2011,270.0,0.81481481
52,2011,205.0,0.97560978
52,2011,160.0,1.0
52,2011,1251.6,0.76030684
52,2011,316.0,1.0
52,2011,100.0,1.0
52,2011,180.0,1.0
52,2011,520.0,0.92307693
52,2011,100.0,1.0
