T1,wave,total_蔬菜,ratio_蔬菜
43,2009,5281.0,0.99981064
43,2009,1155.0,1.0
43,2009,400.0,1.0
43,2009,4819.0,1.0
43,2009,950.0,1.0
43,2009,3240.0,1.0
43,2009,3230.0,1.0
43,2009,4945.0,0.91547018
43,2009,1546.0,1.0
43,2009,9136.0,0.78097636
43,2009,1470.0,1.0
43,2009,2850.0,0.31578946
43,2009,3787.0,1.0
43,2009,4610.0,1.0
43,2009,540.0,0.2962963
43,2009,300.0,0.0
43,2009,3860.0,0.91450775
43,2009,2215.0,1.0
43,2009,3871.0,1.0
43,2009,4735.0,0.93558604
43,2009,3146.0,1.0
43,2009,4525.0,1.0
43,2009,3890.0,0.95629817
43,2009,3470.0,0.79538906
43,2009,1615.0,1.0
43,2009,1120.0,1.0
43,2009,4140.0,1.0
43,2009,5980.0,1.0
43,2009,2970.0,0.79797977
43,2009,1785.0,1.0
43,2009,1650.0,0.39393941
43,2009,2790.0,1.0
43,2009,4700.0,1.0
43,2009,2925.0,1.0
43,2009,1565.0,1.0
43,2009,240.0,1.0
43,2009,1080.0,1.0
43,2009,2500.0,0.88
43,2009,1040.0,0.0
43,2009,659.0,1.0
43,2009,4205.0,1.0
43,2009,815.0,1.0
43,2009,3000.0,1.0
43,2009,685.0,1.0
43,2009,2900.0,1.0
43,2009,4004.0,1.0
43,2009,3340.0,0.88323355
43,2009,4155.0,1.0
43,2009,3335.0,0.96701652
43,2009,2925.0,1.0
43,2009,1525.0,1.0
43,2009,540.0,1.0
43,2009,2600.0,1.0
43,2009,1890.0,1.0
43,2009,1080.0,0.76851851
43,2009,2505.0,1.0
43,2009,5515.0,0.99093384
43,2009,3810.0,1.0
43,2009,3428.0,0.83372229
43,2009,1583.0,1.0
43,2009,3455.0,1.0
43,2009,1275.0,0.65882355
43,2009,3770.0,1.0
43,2009,3415.0,0.99121523
43,2009,2800.0,1.0
43,2009,2032.0,1.0
43,2009,2985.0,1.0
43,2009,2320.0,1.0
43,2009,2550.0,0.70588237
43,2009,4600.0,0.95217389
43,2009,450.0,1.0
43,2009,1650.0,1.0
43,2009,1160.0,1.0
43,2009,1690.0,1.0
43,2009,5608.0,0.98930103
43,2009,2251.0,0.99955577
43,2009,1538.0,1.0
43,2009,1596.0,0.90601504
43,2009,5320.0,1.0
43,2009,2695.0,0.75139147
43,2009,1370.0,1.0
43,2009,1761.0,1.0
43,2009,4410.0,0.90702945
43,2009,3343.0,0.85043377
43,2009,1878.0,1.0
43,2009,880.0,0.70454544
43,2009,1927.0,1.0
43,2009,600.0,1.0
43,2009,6440.0,1.0
43,2009,550.0,1.0
45,2009,5295.0,0.98111427
45,2009,630.0,1.0
45,2009,1699.0,1.0
45,2009,700.0,0.71428573
45,2009,1200.0,1.0
45,2009,2770.0,1.0
45,2009,4013.0,1.0
45,2009,3865.0,1.0
45,2009,3120.0,0.93589741
45,2009,800.0,1.0
45,2009,1530.0,1.0
45,2009,3635.0,0.98624486
45,2009,1127.0,0.48802128
45,2009,610.0,1.0
45,2009,2993.0,0.73671901
45,2009,1850.0,0.8108108
45,2009,3760.0,0.97074467
45,2009,1630.0,1.0
45,2009,1620.0,0.69135803
45,2009,5675.0,0.81938326
45,2009,5070.0,1.0
45,2009,2271.0,1.0
45,2009,3730.0,0.97319037
45,2009,300.0,1.0
45,2009,3045.0,0.94417077
45,2009,1050.0,1.0
45,2009,800.0,1.0
45,2009,4165.0,0.97118849
45,2009,4420.0,1.0
45,2009,3025.0,1.0
45,2009,2150.0,1.0
45,2009,2705.0,1.0
45,2009,1950.0,1.0
45,2009,870.0,1.0
45,2009,4240.0,0.95754719
45,2009,2586.0,1.0
45,2009,1120.0,1.0
45,2009,1010.0,1.0
45,2009,1430.0,0.69930071
45,2009,2230.0,1.0
45,2009,1485.0,1.0
45,2009,1100.0,0.90909094
45,2009,2068.0,1.0
45,2009,650.0,1.0
45,2009,1370.0,1.0
45,2009,2475.0,1.0
45,2009,1010.0,1.0
45,2009,2810.0,0.48398575
45,2009,1130.0,1.0
45,2009,4865.0,1.0
45,2009,1950.0,1.0
45,2009,650.0,1.0
45,2009,900.0,1.0
45,2009,3305.0,1.0
45,2009,4695.0,1.0
45,2009,4335.0,0.82698959
45,2009,360.0,0.58333331
45,2009,350.0,1.0
45,2009,1560.0,0.51923078
45,2009,1160.0,0.43965518
45,2009,1810.0,1.0
45,2009,3800.0,1.0
45,2009,1530.0,1.0
45,2009,5000.0,1.0
45,2009,3900.0,0.88461536
45,2009,6150.0,1.0
45,2009,1627.0,1.0
45,2009,5310.0,1.0
45,2009,5500.0,1.0
45,2009,4745.0,1.0
45,2009,3850.0,1.0
45,2009,945.0,0.78835976
45,2009,2897.0,1.0
45,2009,6105.0,0.96642095
45,2009,4230.0,1.0
45,2009,3010.0,1.0
45,2009,2575.0,1.0
45,2009,1440.0,1.0
45,2009,1590.0,1.0
45,2009,1400.0,1.0
45,2009,3000.0,0.80000001
45,2009,1881.0,1.0
45,2009,1500.0,1.0
45,2009,5400.0,1.0
45,2009,1420.0,1.0
45,2009,1673.0,1.0
45,2009,4790.0,0.96868473
45,2009,2500.0,1.0
45,2009,962.0,1.0
45,2009,3895.0,0.94865209
45,2009,2975.0,1.0
45,2009,2290.0,1.0
45,2009,1590.0,1.0
45,2009,2884.0,1.0
45,2009,1120.0,1.0
45,2009,2782.0,1.0
45,2009,2300.0,1.0
45,2009,1873.0,1.0
45,2009,1900.0,1.0
45,2009,1800.0,0.83333331
45,2009,3285.0,0.86301368
45,2009,2540.0,1.0
45,2009,1435.0,1.0
45,2009,2885.0,1.0
45,2009,2945.0,1.0
45,2009,4480.0,0.6160714
45,2009,835.0,1.0
45,2009,1050.0,1.0
45,2009,2380.0,1.0
45,2009,1980.0,1.0
45,2009,1800.0,1.0
45,2009,730.0,0.4520548
45,2009,1680.0,0.59523809
45,2009,700.0,1.0
45,2009,2650.0,1.0
45,2009,4250.0,0.93882352
45,2009,1150.0,1.0
45,2009,2290.0,1.0
45,2009,1935.0,0.94832039
45,2009,2580.0,1.0
45,2009,2806.0,1.0
45,2009,1200.0,1.0
45,2009,1070.0,0.67289722
45,2009,5120.0,1.0
45,2009,1460.0,1.0
45,2009,3680.0,1.0
45,2009,5815.0,1.0
45,2009,2850.0,0.87719297
45,2009,900.0,1.0
45,2009,3920.0,1.0
45,2009,5544.0,0.91883117
45,2009,1890.0,1.0
45,2009,2770.0,1.0
45,2009,1350.0,1.0
45,2009,1770.0,1.0
45,2009,5075.0,1.0
45,2009,4894.0,1.0
45,2009,5926.0,0.91562605
45,2009,2470.0,0.7368421
45,2009,4244.0,1.0
45,2009,3380.0,0.84319526
45,2009,1930.0,0.55440414
45,2009,1220.0,1.0
45,2009,3300.0,1.0
45,2009,5200.0,1.0
45,2009,2200.0,1.0
45,2009,1700.0,1.0
45,2009,2520.0,0.90079367
45,2009,1406.0,1.0
45,2009,2215.0,0.57562077
45,2009,790.0,1.0
45,2009,5750.0,1.0
45,2009,1580.0,1.0
45,2009,1130.0,1.0
45,2009,3780.0,1.0
45,2009,1100.0,1.0
45,2009,2685.0,0.78584731
45,2009,4542.0,1.0
45,2009,4120.0,0.76941746
45,2009,4550.0,0.96703297
45,2009,2286.0,1.0
45,2009,2585.0,1.0
45,2009,930.0,1.0
45,2009,4780.0,0.89330542
45,2009,2670.0,1.0
45,2009,1550.0,1.0
45,2009,1877.0,1.0
45,2009,770.0,1.0
45,2009,4405.0,1.0
45,2009,3022.0,1.0
45,2009,6420.0,1.0
45,2009,1400.0,1.0
45,2009,610.0,1.0
45,2009,2935.0,0.94889265
45,2009,4155.0,1.0
45,2009,1120.0,1.0
45,2009,2739.0,1.0
45,2009,724.0,1.0
45,2009,683.0,1.0
45,2009,4225.0,1.0
45,2009,1990.0,1.0
45,2009,450.0,1.0
45,2009,3120.0,1.0
45,2009,2700.0,1.0
45,2009,3890.0,1.0
45,2009,1700.0,1.0
45,2009,1770.0,0.90960455
45,2009,1950.0,0.74358976
45,2009,2620.0,0.92366409
45,2009,2859.0,1.0
45,2009,1980.0,1.0
45,2009,2035.0,1.0
45,2009,1520.0,1.0
45,2009,2770.0,1.0
45,2009,1880.0,1.0
45,2009,2465.0,1.0
45,2009,1150.0,1.0
45,2009,2170.0,1.0
45,2009,1250.0,1.0
45,2009,1772.0,1.0
45,2009,850.0,1.0
45,2009,3258.0,1.0
45,2009,4300.0,1.0
45,2009,2606.0,1.0
45,2009,2460.0,1.0
45,2009,360.0,1.0
45,2009,1650.0,1.0
45,2009,1300.0,1.0
45,2009,3380.0,1.0
45,2009,2760.0,1.0
45,2009,1425.0,1.0
45,2009,5330.0,1.0
45,2009,3050.0,1.0
45,2009,2680.0,1.0
45,2009,2450.0,1.0
45,2009,950.0,0.63157892
45,2009,2730.0,1.0
45,2009,2640.0,1.0
45,2009,5375.0,1.0
45,2009,1030.0,0.51456308
45,2009,1713.0,1.0
45,2009,374.0,1.0
45,2009,670.0,1.0
45,2009,2340.0,1.0
45,2009,3690.0,1.0
45,2009,1940.0,1.0
45,2009,4110.0,1.0
45,2009,4839.0,0.97933459
45,2009,1005.0,0.9004975
45,2009,2650.0,0.93962264
45,2009,2685.0,1.0
45,2009,2830.0,1.0
45,2009,2938.0,0.94894487
45,2009,5790.0,1.0
45,2009,743.0,1.0
45,2009,6825.0,1.0
45,2009,1230.0,0.98780489
45,2009,6851.0,0.70792586
45,2009,1345.0,0.97397768
45,2009,4115.0,1.0
45,2009,2080.0,1.0
45,2009,2783.0,1.0
45,2009,1467.0,1.0
45,2009,2885.0,1.0
45,2009,6680.0,1.0
45,2009,5261.0,0.94297659
45,2009,3146.0,1.0
45,2009,1690.0,0.60946745
45,2009,4330.0,0.95381063
45,2009,3840.0,1.0
45,2009,2950.0,0.52542371
45,2009,720.0,1.0
45,2009,1659.0,1.0
45,2009,1050.0,0.71428573
45,2009,1260.0,0.40476191
45,2009,1900.0,1.0
45,2009,4260.0,0.95774651
45,2009,2120.0,0.5754717
45,2009,1950.0,0.82051283
45,2009,892.0,1.0
45,2009,4790.0,0.70772445
45,2009,2745.0,1.0
45,2009,5005.0,1.0
45,2009,920.0,1.0
45,2009,3360.0,1.0
45,2009,1400.0,1.0
45,2009,2530.0,1.0
45,2009,490.0,1.0
45,2009,2550.0,1.0
45,2009,3202.0,0.75015616
45,2009,400.0,1.0
45,2009,2550.0,0.94117647
45,2009,5893.0,0.91175973
45,2009,1180.0,1.0
45,2009,1370.0,1.0
45,2009,4316.0,1.0
45,2009,2780.0,1.0
45,2009,4125.0,0.79393941
45,2009,3890.0,1.0
45,2009,2665.0,1.0
45,2009,1970.0,1.0
45,2009,5675.0,1.0
45,2009,780.0,1.0
45,2009,3380.0,0.97041422
45,2009,2670.0,1.0
45,2009,4530.0,1.0
45,2009,1230.0,1.0
45,2009,850.0,1.0
45,2009,3810.0,1.0
45,2009,1915.0,1.0
45,2009,1210.0,1.0
45,2009,1796.0,1.0
45,2009,3270.0,1.0
45,2009,3990.0,1.0
45,2009,1170.0,0.61538464
45,2009,3846.0,1.0
45,2009,2279.0,1.0
45,2009,1450.0,0.75862068
45,2009,6675.0,1.0
45,2009,5600.0,0.94999999
45,2009,3270.0,0.9847095
45,2009,5650.0,1.0
45,2009,1690.0,0.85207099
45,2009,5530.0,1.0
45,2009,1050.0,1.0
52,2009,5460.0,0.89926738
52,2009,4036.0,1.0
52,2009,2120.0,1.0
52,2009,2905.0,1.0
52,2009,6780.0,0.97787613
52,2009,2100.0,1.0
52,2009,5590.0,1.0
52,2009,6741.0,1.0
52,2009,5450.0,1.0
52,2009,2750.0,0.92727274
52,2009,4330.0,0.83833718
52,2009,1100.0,1.0
52,2009,3470.0,1.0
52,2009,2550.0,0.98823529
52,2009,3030.0,0.49834985
52,2009,3410.0,1.0
52,2009,3630.0,1.0
52,2009,5410.0,0.94269872
52,2009,850.0,1.0
52,2009,3200.0,1.0
52,2009,1430.0,1.0
52,2009,3050.0,1.0
52,2009,3350.0,1.0
52,2009,3040.0,0.84539473
52,2009,4650.0,0.87096775
52,2009,2980.0,1.0
52,2009,1280.0,1.0
52,2009,718.0,0.69637883
52,2009,2890.0,1.0
52,2009,2692.0,1.0
52,2009,5915.0,1.0
52,2009,6940.0,0.89769453
52,2009,2600.0,1.0
52,2009,2140.0,0.79205608
52,2009,1850.0,1.0
52,2009,710.0,1.0
52,2009,3160.0,1.0
52,2009,5900.0,1.0
52,2009,1950.0,1.0
52,2009,1750.0,1.0
52,2009,4400.0,0.90568179
52,2009,3525.0,1.0
52,2009,2530.0,1.0
52,2009,2483.0,0.97986305
52,2009,4136.0,1.0
52,2009,6367.0,1.0
52,2009,2175.0,1.0
52,2009,4985.0,0.99699098
52,2009,2840.0,0.94823945
52,2009,2875.0,0.78434783
52,2009,3150.0,1.0
52,2009,3581.0,1.0
52,2009,4895.0,1.0
52,2009,2110.0,0.77251184
52,2009,2550.0,1.0
52,2009,1020.0,1.0
52,2009,5950.0,1.0
52,2009,3480.0,0.62643677
52,2009,3730.0,0.83914208
52,2009,1320.0,0.83712119
52,2009,2795.0,1.0
52,2009,2400.0,0.875
52,2009,5550.0,0.83783782
52,2009,2110.0,1.0
52,2009,3700.0,1.0
52,2009,3729.0,1.0
52,2009,4880.0,1.0
52,2009,5440.0,1.0
52,2009,1520.0,0.60526317
52,2009,5130.0,1.0
52,2009,4000.0,0.64999998
52,2009,884.0,0.83031672
52,2009,2850.0,1.0
52,2009,2025.0,1.0
52,2009,3250.0,1.0
52,2009,4320.0,1.0
52,2009,4835.0,1.0
52,2009,3100.0,1.0
52,2009,1585.0,0.31861198
52,2009,2405.0,1.0
52,2009,1027.0,1.0
52,2009,2738.0,0.88641346
52,2009,3050.0,0.90163934
52,2009,4235.0,1.0
52,2009,1797.0,1.0
52,2009,5655.0,1.0
52,2009,4860.0,1.0
52,2009,2885.0,0.90294629
52,2009,1250.0,1.0
52,2009,1650.0,0.90909094
52,2009,5515.0,1.0
52,2009,3470.0,0.81268013
52,2009,1420.0,0.77464789
52,2009,7022.0,1.0
52,2009,2900.0,0.80689657
52,2009,1563.0,0.87204093
52,2009,865.0,0.60115606
52,2009,962.0,1.0
52,2009,3895.0,1.0
52,2009,1690.0,1.0
52,2009,1710.0,0.0
52,2009,4840.0,0.96900827
52,2009,2050.0,1.0
52,2009,4015.0,0.82565379
52,2009,3626.0,0.64837289
52,2009,5751.0,1.0
52,2009,3920.0,1.0
52,2009,3355.0,0.78837556
52,2009,1145.0,1.0
52,2009,1230.0,0.93495935
52,2009,2220.0,1.0
52,2009,6480.0,0.96913582
52,2009,4490.0,0.85523385
52,2009,2370.0,0.89451474
52,2009,1400.0,1.0
52,2009,3815.0,0.46920052
52,2009,5620.0,0.91814947
52,2009,3440.0,1.0
52,2009,3155.0,1.0
52,2009,4805.0,1.0
52,2009,2305.0,1.0
52,2009,3360.0,0.92559522
52,2009,4955.0,1.0
52,2009,1860.0,1.0
52,2009,1220.0,0.81557375
52,2009,1975.0,0.79746836
52,2009,4950.0,1.0
52,2009,700.0,1.0
52,2009,1645.0,1.0
52,2009,6175.0,1.0
52,2009,5390.0,0.9814471
52,2009,4440.0,1.0
52,2009,3605.0,1.0
52,2009,3145.0,1.0
52,2009,4386.0,1.0
52,2009,2240.0,0.8214286
52,2009,4555.0,1.0
52,2009,1360.0,1.0
52,2009,5870.0,1.0
52,2009,3065.0,1.0
52,2009,2720.0,1.0
52,2009,1880.0,0.8643617
52,2009,610.0,1.0
52,2009,2850.0,0.87719297
52,2009,2210.0,1.0
52,2009,4575.0,1.0
52,2009,1250.0,1.0
52,2009,970.0,1.0
52,2009,5217.0,1.0
52,2009,4990.0,0.83366734
52,2009,4530.0,1.0
52,2009,2430.0,1.0
52,2009,3330.0,1.0
52,2009,3315.0,0.94871795
52,2009,6290.0,1.0
52,2009,850.0,1.0
52,2009,800.0,1.0
52,2009,3930.0,0.8854962
52,2009,3712.0,1.0
52,2009,2250.0,1.0
52,2009,2770.0,0.67509025
52,2009,2271.0,1.0
11,2011,540.0,1.0
11,2011,700.0,1.0
11,2011,550.0,0.58181816
11,2011,730.0,0.52054793
11,2011,190.0,1.0
11,2011,380.0,0.0
11,2011,340.0,1.0
11,2011,1129.0,0.84056687
11,2011,480.0,0.39583334
11,2011,1050.0,1.0
11,2011,300.0,1.0
11,2011,1712.0,1.0
11,2011,780.0,1.0
11,2011,280.0,0.25
11,2011,500.0,0.56
11,2011,470.0,0.85106385
11,2011,600.0,1.0
11,2011,90.0,1.0
11,2011,840.0,1.0
11,2011,200.0,1.0
11,2011,485.0,0.79381442
11,2011,1020.0,0.85294116
11,2011,510.0,1.0
11,2011,970.0,1.0
11,2011,400.0,0.69999999
11,2011,750.0,1.0
11,2011,320.0,1.0
11,2011,1200.0,0.58333331
11,2011,1880.0,0.65425533
11,2011,700.0,0.85714287
11,2011,155.0,1.0
11,2011,550.0,0.81818181
11,2011,420.0,0.54761904
11,2011,243.0,1.0
11,2011,970.0,1.0
11,2011,450.0,1.0
11,2011,1022.0,0.49119374
11,2011,360.0,0.83333331
11,2011,440.0,0.47727272
11,2011,620.0,1.0
11,2011,330.0,0.5151515
11,2011,500.0,1.0
11,2011,525.0,1.0
11,2011,850.0,1.0
11,2011,200.0,0.5
11,2011,750.0,0.73333335
11,2011,2200.0,1.0
11,2011,290.0,0.51724136
11,2011,560.0,1.0
11,2011,670.0,0.67164177
11,2011,620.0,1.0
11,2011,850.0,0.58823532
11,2011,630.0,1.0
11,2011,490.0,1.0
11,2011,1290.0,1.0
11,2011,700.0,1.0
11,2011,490.0,1.0
11,2011,270.0,0.7037037
11,2011,640.0,0.765625
11,2011,600.0,0.58333331
11,2011,980.0,0.48979592
11,2011,387.0,1.0
11,2011,270.0,1.0
11,2011,800.0,0.8125
11,2011,940.0,1.0
11,2011,860.0,1.0
11,2011,1200.0,0.75
11,2011,790.0,1.0
11,2011,330.0,0.0
11,2011,750.0,1.0
11,2011,750.0,1.0
11,2011,700.0,1.0
11,2011,720.0,0.27777779
11,2011,450.0,0.77777779
11,2011,660.0,1.0
11,2011,460.0,1.0
11,2011,410.0,1.0
11,2011,1250.0,0.68000001
11,2011,1210.0,0.88429755
11,2011,450.0,1.0
11,2011,498.0,0.437751
11,2011,1195.0,1.0
11,2011,1100.0,1.0
11,2011,1100.0,1.0
11,2011,800.0,1.0
11,2011,1060.0,1.0
11,2011,860.0,0.74418604
11,2011,550.0,0.0
11,2011,550.0,1.0
11,2011,480.0,1.0
11,2011,1550.0,1.0
11,2011,1045.0,1.0
11,2011,240.0,0.625
11,2011,330.0,0.93939394
11,2011,650.0,1.0
11,2011,510.0,1.0
11,2011,480.0,1.0
11,2011,550.0,0.90909094
11,2011,270.0,0.81481481
11,2011,550.0,1.0
11,2011,1700.0,1.0
11,2011,320.0,0.84375
11,2011,850.0,0.87058824
11,2011,1175.0,1.0
11,2011,1720.0,1.0
11,2011,2400.0,0.95833331
11,2011,1410.0,1.0
11,2011,695.0,1.0
11,2011,490.0,0.6122449
11,2011,350.0,0.5714286
11,2011,700.0,1.0
11,2011,720.0,1.0
11,2011,740.0,1.0
11,2011,1230.0,0.87804878
11,2011,902.0,1.0
11,2011,670.0,1.0
11,2011,1352.0,0.62869823
11,2011,160.0,1.0
11,2011,1020.0,0.80392158
11,2011,590.0,1.0
11,2011,600.0,0.33333334
11,2011,2000.0,1.0
11,2011,640.0,0.6875
11,2011,1200.0,1.0
11,2011,400.0,1.0
11,2011,470.0,0.0
11,2011,900.0,0.77777779
11,2011,1700.0,0.52941179
11,2011,1296.0,0.84567899
11,2011,540.0,0.8425926
11,2011,435.0,0.77011496
11,2011,850.0,0.64705884
11,2011,1750.0,0.94285715
11,2011,470.0,0.42553192
11,2011,500.0,0.60000002
11,2011,980.0,1.0
11,2011,460.0,0.73913044
11,2011,1200.0,1.0
11,2011,640.0,1.0
11,2011,1090.0,1.0
11,2011,2100.0,0.76190478
11,2011,300.0,1.0
11,2011,420.0,1.0
11,2011,1130.0,1.0
11,2011,540.0,1.0
11,2011,640.0,0.796875
11,2011,770.0,0.67532468
11,2011,570.0,0.0
11,2011,200.0,1.0
11,2011,1410.0,0.85106385
11,2011,85.0,0.58823532
11,2011,1100.0,0.0
11,2011,545.0,0.26605505
11,2011,477.0,1.0
11,2011,1300.0,0.57692307
11,2011,475.0,0.68421054
11,2011,380.0,1.0
11,2011,1125.0,0.55555558
11,2011,1090.0,0.40366971
11,2011,580.0,1.0
11,2011,950.0,0.57894737
11,2011,550.0,1.0
11,2011,800.0,0.75
11,2011,350.0,0.085714288
11,2011,220.0,0.27272728
11,2011,660.0,0.86363637
11,2011,500.0,1.0
11,2011,1331.0,1.0
11,2011,1730.0,1.0
11,2011,900.0,0.16666667
11,2011,480.0,0.47916666
11,2011,670.0,0.5970149
11,2011,800.0,1.0
11,2011,930.0,0.69892472
11,2011,2130.0,1.0
11,2011,200.0,1.0
11,2011,250.0,1.0
11,2011,450.0,0.0
11,2011,700.0,0.40000001
11,2011,570.0,1.0
11,2011,820.0,0.4512195
11,2011,525.0,0.85714287
11,2011,680.0,1.0
11,2011,200.0,1.0
11,2011,540.0,0.8888889
11,2011,985.0,1.0
11,2011,1190.0,1.0
11,2011,2130.0,1.0
11,2011,450.0,1.0
11,2011,1220.0,0.95081967
11,2011,2500.0,1.0
11,2011,630.0,1.0
11,2011,300.0,1.0
11,2011,1320.0,0.66666669
11,2011,1250.0,0.80000001
11,2011,895.0,1.0
11,2011,390.0,0.76923078
11,2011,400.0,1.0
11,2011,1000.0,0.72000003
11,2011,680.0,0.85294116
11,2011,440.0,1.0
11,2011,860.0,1.0
11,2011,800.0,0.625
11,2011,646.0,1.0
11,2011,950.0,1.0
11,2011,630.0,1.0
11,2011,340.0,0.0
11,2011,570.0,1.0
11,2011,1100.0,1.0
11,2011,1443.0,0.73458076
11,2011,980.0,0.73469388
11,2011,1532.0,1.0
11,2011,1010.0,0.8019802
11,2011,1650.0,1.0
11,2011,970.0,1.0
11,2011,390.0,0.0
11,2011,1050.0,0.72380954
11,2011,550.0,0.45454547
11,2011,425.0,0.82352942
11,2011,660.0,1.0
11,2011,640.0,0.84375
11,2011,1000.0,0.80000001
11,2011,890.0,1.0
11,2011,830.0,1.0
11,2011,140.0,0.0
11,2011,810.0,1.0
11,2011,700.0,0.71428573
11,2011,600.0,0.83333331
11,2011,470.0,1.0
11,2011,670.0,1.0
11,2011,570.0,1.0
11,2011,1070.0,1.0
11,2011,630.0,0.0
11,2011,670.0,1.0
11,2011,300.0,1.0
11,2011,710.0,1.0
11,2011,1310.0,0.46564886
11,2011,750.0,1.0
11,2011,840.0,1.0
11,2011,945.0,0.9100529
11,2011,1380.0,0.57608694
11,2011,490.0,0.3877551
11,2011,570.0,1.0
11,2011,325.0,0.0
11,2011,1070.0,0.83177572
11,2011,250.0,0.80000001
11,2011,310.0,0.83870965
11,2011,550.0,1.0
11,2011,825.0,1.0
11,2011,525.0,1.0
11,2011,510.0,0.82352942
11,2011,740.0,1.0
11,2011,1690.0,0.23668639
11,2011,794.0,1.0
11,2011,600.0,1.0
11,2011,1850.0,1.0
11,2011,1950.0,1.0
11,2011,1530.0,1.0
11,2011,600.0,0.083333336
11,2011,700.0,0.78571427
11,2011,430.0,0.76744187
11,2011,780.0,0.80769229
11,2011,450.0,0.66666669
11,2011,450.0,1.0
11,2011,450.0,1.0
11,2011,1470.0,0.47619048
11,2011,770.0,1.0
11,2011,650.0,1.0
11,2011,700.0,0.85714287
11,2011,150.0,1.0
11,2011,595.0,1.0
11,2011,1275.0,0.7019608
11,2011,430.0,1.0
11,2011,470.0,1.0
11,2011,290.0,0.65517241
11,2011,2050.0,0.9512195
11,2011,1300.0,0.84615386
11,2011,530.0,0.71698111
11,2011,595.0,1.0
11,2011,277.0,1.0
11,2011,300.0,0.5
11,2011,680.0,1.0
11,2011,530.0,1.0
11,2011,480.0,1.0
11,2011,200.0,0.0
11,2011,436.0,1.0
11,2011,910.0,1.0
11,2011,430.0,0.69767439
11,2011,3450.0,1.0
11,2011,1530.0,0.6405229
11,2011,864.0,1.0
11,2011,750.0,0.53333336
11,2011,325.0,0.0
11,2011,720.0,0.93055558
11,2011,670.0,0.92537314
11,2011,940.0,1.0
11,2011,1590.0,1.0
11,2011,350.0,1.0
11,2011,675.0,1.0
11,2011,745.0,1.0
11,2011,350.0,0.2857143
11,2011,350.0,0.5714286
11,2011,710.0,0.80281693
11,2011,1030.0,1.0
11,2011,510.0,0.0
11,2011,510.0,0.94117647
11,2011,225.0,0.82222223
11,2011,1280.0,1.0
11,2011,970.0,1.0
11,2011,818.0,0.98777509
11,2011,2343.0,1.0
11,2011,950.0,1.0
11,2011,200.0,1.0
11,2011,810.0,1.0
11,2011,700.0,1.0
11,2011,740.0,1.0
11,2011,790.0,0.41772151
11,2011,980.0,1.0
11,2011,2200.0,1.0
11,2011,1050.0,1.0
11,2011,1400.0,1.0
11,2011,1160.0,1.0
11,2011,890.0,0.88764048
11,2011,360.0,0.66666669
11,2011,890.0,1.0
11,2011,530.0,1.0
11,2011,466.0,1.0
11,2011,680.0,1.0
11,2011,790.0,0.92405063
11,2011,460.0,1.0
11,2011,1050.0,1.0
11,2011,575.0,1.0
11,2011,1250.0,1.0
11,2011,1050.0,0.47619048
11,2011,690.0,0.92753625
11,2011,990.0,0.49494949
11,2011,500.0,1.0
11,2011,1060.0,0.81132078
11,2011,150.0,1.0
11,2011,780.0,1.0
11,2011,240.0,0.75
11,2011,750.0,1.0
11,2011,570.0,0.0
11,2011,725.0,0.48275861
11,2011,660.0,1.0
11,2011,2140.0,1.0
11,2011,500.0,1.0
11,2011,750.0,0.66666669
11,2011,1300.0,1.0
11,2011,410.0,0.0
11,2011,580.0,0.82758623
11,2011,1500.0,0.66666669
11,2011,510.0,0.15686275
11,2011,1040.0,1.0
11,2011,1150.0,1.0
11,2011,1190.0,1.0
11,2011,280.0,0.71428573
11,2011,920.0,1.0
11,2011,1390.0,0.58273381
11,2011,950.0,1.0
11,2011,1005.0,1.0
11,2011,900.0,0.77777779
11,2011,1240.0,0.096774191
11,2011,850.0,0.23529412
11,2011,240.0,0.0
11,2011,1525.0,0.86885244
11,2011,1030.0,0.27184466
11,2011,100.0,1.0
11,2011,1275.0,1.0
11,2011,445.0,1.0
11,2011,1070.0,1.0
11,2011,1240.0,1.0
11,2011,800.0,0.8125
11,2011,1025.0,1.0
11,2011,785.0,0.41401273
11,2011,1000.0,1.0
11,2011,1070.0,1.0
11,2011,770.0,1.0
11,2011,1300.0,1.0
11,2011,470.0,0.0
11,2011,350.0,0.71428573
11,2011,620.0,1.0
11,2011,410.0,0.43902439
11,2011,1280.0,0.6875
11,2011,760.0,1.0
11,2011,1090.0,1.0
11,2011,490.0,0.6122449
11,2011,510.0,0.19607843
11,2011,450.0,0.2888889
11,2011,670.0,0.40298507
11,2011,705.0,1.0
11,2011,700.0,1.0
11,2011,1650.0,1.0
11,2011,1100.0,1.0
11,2011,600.0,1.0
11,2011,1580.0,0.65189874
11,2011,1000.0,1.0
11,2011,610.0,0.57377046
11,2011,560.0,1.0
11,2011,770.0,0.66233766
11,2011,1245.0,0.91967869
11,2011,750.0,1.0
11,2011,450.0,1.0
11,2011,960.0,1.0
11,2011,275.0,1.0
11,2011,460.0,0.5869565
11,2011,1250.0,1.0
11,2011,1100.0,1.0
11,2011,360.0,0.72222221
11,2011,160.0,0.8125
11,2011,350.0,1.0
11,2011,300.0,1.0
11,2011,670.0,1.0
11,2011,1150.0,1.0
11,2011,840.0,0.77380955
11,2011,1250.0,0.47999999
11,2011,300.0,1.0
11,2011,735.0,1.0
11,2011,756.0,0.82804233
11,2011,750.0,1.0
11,2011,1600.0,0.75
