T1,wave,total_蛋类,ratio_蛋类
45,2011,275.0,1.0
45,2011,185.0,1.0
45,2011,100.0,1.0
45,2011,300.0,1.0
45,2011,118.0,1.0
45,2011,290.0,1.0
45,2011,60.0,1.0
45,2011,95.0,1.0
45,2011,93.0,1.0
45,2011,490.0,1.0
45,2011,120.0,1.0
45,2011,210.0,1.0
45,2011,190.0,1.0
45,2011,150.0,1.0
45,2011,62.0,1.0
45,2011,220.0,1.0
45,2011,373.0,1.0
45,2011,100.0,0.0
45,2011,210.0,1.0
45,2011,150.0,1.0
45,2011,200.0,1.0
45,2011,96.0,1.0
45,2011,420.0,1.0
45,2011,270.0,1.0
45,2011,50.0,1.0
45,2011,165.0,1.0
45,2011,142.0,1.0
45,2011,200.0,1.0
45,2011,180.0,1.0
45,2011,80.0,1.0
45,2011,200.0,1.0
45,2011,130.0,1.0
45,2011,90.0,1.0
45,2011,50.0,1.0
45,2011,150.0,1.0
45,2011,50.0,1.0
45,2011,50.0,1.0
45,2011,70.0,1.0
45,2011,30.0,1.0
45,2011,112.0,0.0
45,2011,75.0,1.0
45,2011,290.0,1.0
45,2011,110.0,1.0
45,2011,50.0,1.0
45,2011,440.0,1.0
45,2011,150.0,1.0
45,2011,490.0,1.0
45,2011,380.0,1.0
45,2011,100.0,1.0
45,2011,365.0,1.0
45,2011,440.0,1.0
45,2011,240.0,1.0
45,2011,80.0,1.0
45,2011,30.0,1.0
45,2011,210.0,1.0
45,2011,240.0,1.0
45,2011,300.0,1.0
45,2011,480.0,1.0
45,2011,50.0,1.0
45,2011,110.0,1.0
45,2011,240.0,1.0
45,2011,315.0,1.0
45,2011,100.0,1.0
45,2011,240.0,1.0
45,2011,120.0,1.0
45,2011,200.0,1.0
45,2011,20.0,1.0
45,2011,180.0,1.0
45,2011,132.0,1.0
45,2011,35.0,1.0
45,2011,190.0,1.0
45,2011,60.0,1.0
45,2011,295.0,1.0
45,2011,200.0,1.0
45,2011,490.0,1.0
45,2011,65.0,1.0
45,2011,120.0,0.5
45,2011,100.0,1.0
45,2011,60.0,1.0
45,2011,200.0,1.0
45,2011,100.0,1.0
45,2011,25.0,1.0
45,2011,470.0,1.0
45,2011,30.0,1.0
45,2011,80.0,1.0
45,2011,150.0,1.0
45,2011,615.0,1.0
45,2011,235.0,1.0
45,2011,60.0,1.0
45,2011,50.0,1.0
45,2011,90.0,1.0
45,2011,100.0,1.0
45,2011,60.0,1.0
45,2011,50.0,1.0
45,2011,245.0,1.0
45,2011,220.0,0.68181819
45,2011,50.0,1.0
45,2011,350.0,1.0
45,2011,450.0,1.0
45,2011,100.0,1.0
45,2011,150.0,1.0
45,2011,100.0,1.0
45,2011,125.0,1.0
45,2011,210.0,1.0
45,2011,120.0,0.0
45,2011,60.0,1.0
45,2011,120.0,1.0
45,2011,75.0,1.0
45,2011,62.0,1.0
45,2011,190.0,1.0
45,2011,120.0,1.0
45,2011,200.0,1.0
45,2011,130.0,1.0
45,2011,270.0,1.0
45,2011,260.0,1.0
45,2011,60.0,1.0
45,2011,185.0,1.0
45,2011,60.0,1.0
45,2011,220.0,1.0
45,2011,180.0,1.0
45,2011,190.0,1.0
45,2011,290.0,1.0
45,2011,270.0,1.0
45,2011,160.0,1.0
45,2011,75.0,0.0
45,2011,60.0,1.0
45,2011,100.0,1.0
45,2011,310.0,1.0
45,2011,225.0,1.0
45,2011,62.0,1.0
45,2011,170.0,1.0
45,2011,100.0,1.0
45,2011,340.0,1.0
45,2011,200.0,1.0
45,2011,50.0,1.0
45,2011,275.0,1.0
45,2011,115.0,1.0
45,2011,170.0,1.0
45,2011,200.0,1.0
45,2011,56.0,1.0
45,2011,380.0,1.0
45,2011,113.0,1.0
45,2011,100.0,1.0
45,2011,50.0,1.0
45,2011,60.0,1.0
45,2011,100.0,1.0
45,2011,140.0,1.0
45,2011,115.0,1.0
45,2011,120.0,1.0
45,2011,230.0,1.0
45,2011,150.0,1.0
45,2011,50.0,1.0
45,2011,620.0,1.0
45,2011,380.0,1.0
45,2011,100.0,1.0
45,2011,400.0,1.0
52,2011,200.0,1.0
52,2011,60.0,1.0
52,2011,480.0,1.0
52,2011,200.0,1.0
52,2011,415.0,1.0
52,2011,210.0,0.85714287
52,2011,590.0,0.084745765
52,2011,50.0,1.0
52,2011,250.0,1.0
52,2011,670.0,0.92537314
52,2011,50.0,1.0
52,2011,340.0,1.0
52,2011,50.0,1.0
52,2011,50.0,1.0
52,2011,120.0,1.0
52,2011,150.0,1.0
52,2011,200.0,1.0
52,2011,150.0,1.0
52,2011,150.0,0.33333334
52,2011,380.0,1.0
52,2011,160.0,1.0
52,2011,100.0,0.0
52,2011,160.0,1.0
52,2011,610.0,1.0
52,2011,30.0,1.0
52,2011,20.0,0.0
52,2011,120.0,1.0
52,2011,290.0,1.0
52,2011,282.0,1.0
52,2011,550.0,0.63636363
52,2011,120.0,1.0
52,2011,85.0,1.0
52,2011,120.0,1.0
52,2011,370.0,1.0
52,2011,180.0,1.0
52,2011,100.0,1.0
52,2011,300.0,1.0
52,2011,220.0,1.0
52,2011,180.0,1.0
52,2011,50.0,1.0
52,2011,1030.0,0.88349515
52,2011,740.0,1.0
52,2011,50.0,1.0
52,2011,150.0,1.0
52,2011,480.0,1.0
52,2011,290.0,0.65517241
52,2011,50.0,1.0
52,2011,80.0,1.0
52,2011,50.0,0.0
52,2011,50.0,1.0
52,2011,300.0,1.0
52,2011,50.0,1.0
52,2011,100.0,1.0
52,2011,50.0,1.0
52,2011,220.0,1.0
52,2011,180.0,1.0
52,2011,50.0,1.0
52,2011,150.0,1.0
52,2011,240.0,0.0
52,2011,220.0,1.0
52,2011,200.0,1.0
52,2011,100.0,1.0
52,2011,380.0,1.0
52,2011,480.0,1.0
52,2011,60.0,0.0
52,2011,200.0,0.25
52,2011,262.0,1.0
52,2011,115.0,1.0
52,2011,100.0,1.0
52,2011,130.0,1.0
52,2011,200.0,1.0
52,2011,500.0,1.0
52,2011,200.0,1.0
52,2011,450.0,0.62222224
52,2011,255.0,1.0
52,2011,350.0,1.0
52,2011,50.0,0.0
52,2011,315.0,1.0
52,2011,170.0,0.41176471
52,2011,120.0,1.0
52,2011,30.0,1.0
52,2011,85.0,1.0
52,2011,300.0,1.0
52,2011,225.0,1.0
52,2011,50.0,1.0
52,2011,340.0,0.0
52,2011,175.0,1.0
52,2011,50.0,1.0
52,2011,150.0,1.0
52,2011,30.0,1.0
52,2011,110.0,1.0
52,2011,240.0,1.0
52,2011,240.0,0.5
52,2011,520.0,0.88461536
52,2011,120.0,1.0
52,2011,260.0,1.0
52,2011,50.0,1.0
52,2011,180.0,1.0
52,2011,320.0,1.0
52,2011,340.0,1.0
52,2011,100.0,0.0
52,2011,50.0,1.0
52,2011,80.0,1.0
52,2011,300.0,0.33333334
52,2011,70.0,1.0
52,2011,290.0,0.62068963
52,2011,560.0,0.89285713
52,2011,60.0,1.0
52,2011,175.0,0.5714286
52,2011,60.0,0.0
52,2011,160.0,1.0
52,2011,360.0,0.72222221
52,2011,150.0,1.0
52,2011,500.0,1.0
52,2011,280.0,1.0
52,2011,240.0,1.0
52,2011,50.0,1.0
52,2011,120.0,1.0
52,2011,80.0,1.0
52,2011,280.0,0.78571427
52,2011,140.0,1.0
52,2011,710.0,1.0
52,2011,110.0,1.0
52,2011,160.0,1.0
52,2011,270.0,1.0
52,2011,75.0,1.0
52,2011,220.0,1.0
52,2011,120.0,1.0
52,2011,530.0,1.0
52,2011,460.0,1.0
52,2011,750.0,1.0
52,2011,300.0,1.0
52,2011,120.0,1.0
52,2011,630.0,1.0
52,2011,220.0,0.90909094
52,2011,156.0,1.0
52,2011,150.0,1.0
