diet_pathway,source_scenario,year,world_commodity,source_commodities,baseline_kg_per_capita,pathway_kg_per_capita,preference_multiplier_vs_baseline,mapping_note
CGS,B1,2036,PLM,CHKM,19.895524191128864,23.23104416157572,1.1676517762690626,poultry meat
CGS,B1,2037,PLM,CHKM,20.155727155977942,23.840823933677388,1.182831249360631,poultry meat
CGS,B1,2038,PLM,CHKM,20.41402931103828,24.46025436778899,1.198208055602371,poultry meat
CGS,B1,2039,PLM,CHKM,20.670272904465996,25.089262243202608,1.2137847603251455,poultry meat
CGS,B1,2040,PLM,CHKM,20.92429987767223,25.727765064047777,1.2295639622093735,poultry meat
CGS,B1,2041,PLM,CHKM,21.170709703899558,26.36914134849338,1.245548293718103,poultry meat
CGS,B1,2042,PLM,CHKM,21.42206776941745,27.029088817565988,1.2617404215363948,poultry meat
CGS,B1,2043,PLM,CHKM,21.670879444232387,27.698483884376277,1.278143047016401,poultry meat
CGS,B1,2044,PLM,CHKM,21.91698714831456,28.377214316723208,1.294758906627613,poultry meat
CGS,B1,2045,PLM,CHKM,22.160233593123056,29.065157895273945,1.3115907724137745,poultry meat
CGS,B1,2046,PLM,CHKM,22.39903691511954,29.76028894050109,1.3286414524551562,poultry meat
CGS,B1,2047,PLM,CHKM,22.63679148289091,30.467169848444417,1.3459137913370707,poultry meat
CGS,B1,2048,PLM,CHKM,22.87125476089481,31.182912791574324,1.3634106706244538,poultry meat
CGS,B1,2049,PLM,CHKM,23.102272118005374,31.90735681753675,1.381135009342605,poultry meat
CGS,B1,2050,PLM,CHKM,23.32968999371331,32.640330478322895,1.3990897644640172,poultry meat
CGS,B1,2023,PRK,PIGM,32.252583938084726,32.252583938084726,1.0,pigmeat
CGS,B1,2024,PRK,PIGM,31.5574317607294,31.5574317607294,1.0,pigmeat
CGS,B1,2025,PRK,PIGM,31.817360809477293,30.3251265875096,0.9530999999998993,pigmeat
CGS,B1,2026,PRK,PIGM,32.074566244892274,29.1365234677793,0.9083996099999997,pigmeat
CGS,B1,2027,PRK,PIGM,32.3408108237547,28.000533920225458,0.8657956682909984,pigmeat
CGS,B1,2028,PRK,PIGM,32.603191474330266,26.90382272943826,0.8251898514481524,pigmeat
CGS,B1,2029,PRK,PIGM,32.864950568080474,25.847903946667973,0.7864884474152324,pigmeat
CGS,B1,2030,PRK,PIGM,33.123450160674466,24.82940909916811,0.7496021392314565,pigmeat
CGS,B1,2031,PRK,PIGM,33.38328522697736,23.850547883943943,0.7144457989014839,pigmeat
CGS,B1,2032,PRK,PIGM,33.65296148837184,22.91559008072681,0.6809382909330244,pigmeat
CGS,B1,2033,PRK,PIGM,33.92253004506831,22.01579951522512,0.6490022850882786,pigmeat
CGS,B1,2034,PRK,PIGM,34.192023053001115,21.149957211917776,0.6185640779176239,pigmeat
CGS,B1,2035,PRK,PIGM,34.46188642513829,20.31712309337352,0.5895534226632805,pigmeat
CGS,B1,2036,PRK,PIGM,34.73145174028984,19.51571967854234,0.5619033671403761,pigmeat
CGS,B1,2037,PRK,PIGM,35.00567545581268,18.7472929636762,0.5355500992215027,pigmeat
CGS,B1,2038,PRK,PIGM,35.274980464517675,18.005507033212186,0.5104327995680544,pigmeat
CGS,B1,2039,PRK,PIGM,35.53922481620588,17.289601913196112,0.48649350126826785,pigmeat
CGS,B1,2040,PRK,PIGM,35.79826898801365,16.59883239653584,0.4636769560587869,pigmeat
CGS,B1,2041,PRK,PIGM,36.05733942157171,15.934838285142796,0.44193050681963514,pigmeat
CGS,B1,2042,PRK,PIGM,36.31948259996378,15.29791011598028,0.4212039660497679,pigmeat
CGS,B1,2043,PRK,PIGM,36.57650554164088,14.6836198629771,0.4014495000420527,pigmeat
CGS,B1,2044,PRK,PIGM,36.828274901370925,14.091290466132635,0.38262151849007975,pigmeat
CGS,B1,2045,PRK,PIGM,37.07465981640215,13.52025974880524,0.36467656927289616,pigmeat
CGS,B1,2046,PRK,PIGM,37.317226063416186,12.970469102532658,0.3475732381739974,pigmeat
CGS,B1,2047,PRK,PIGM,37.5565326597901,12.44142968917377,0.331272053303637,pigmeat
CGS,B1,2048,PRK,PIGM,37.79020285960859,11.931704589358134,0.31573539400369643,pigmeat
CGS,B1,2049,PRK,PIGM,38.018115056497145,11.440692669872808,0.30092740402493046,pigmeat
CGS,B1,2050,PRK,PIGM,38.24015057527197,10.967807058682384,0.2868139087761523,pigmeat
CGS,B1,2023,RBO,SOYO+RAPO+GRDO,21.60228989763562,21.60228989763562,1.0,total vegetable-oil multiplier
CGS,B1,2024,RBO,SOYO+RAPO+GRDO,22.17847303093135,22.17847303093135,1.0,total vegetable-oil multiplier
CGS,B1,2025,RBO,SOYO+RAPO+GRDO,22.242006901130008,21.741561745854717,0.977500000000006,total vegetable-oil multiplier
CGS,B1,2026,RBO,SOYO+RAPO+GRDO,22.314617873578104,21.321756844565588,0.95550625,total vegetable-oil multiplier
CGS,B1,2027,RBO,SOYO+RAPO+GRDO,22.39009698942575,20.91251536524369,0.9340073593750003,total vegetable-oil multiplier
CGS,B1,2028,RBO,SOYO+RAPO+GRDO,22.463007608462064,20.508550595550222,0.9129921937890643,total vegetable-oil multiplier
CGS,B1,2029,RBO,SOYO+RAPO+GRDO,22.534825000013715,20.111201628863295,0.8924498694288088,total vegetable-oil multiplier
CGS,B1,2030,RBO,SOYO+RAPO+GRDO,22.604816447378603,19.719758013469374,0.8723697473666592,total vegetable-oil multiplier
CGS,B1,2031,RBO,SOYO+RAPO+GRDO,22.68410063086834,19.343672366017117,0.8527414280509056,total vegetable-oil multiplier
CGS,B1,2032,RBO,SOYO+RAPO+GRDO,22.767063058029336,18.977593462675042,0.8335547459197707,total vegetable-oil multiplier
CGS,B1,2033,RBO,SOYO+RAPO+GRDO,22.850008686724543,18.618181688461764,0.8147997641365713,total vegetable-oil multiplier
CGS,B1,2034,RBO,SOYO+RAPO+GRDO,22.933010722839796,18.265380964033337,0.7964667694434991,total vegetable-oil multiplier
CGS,B1,2035,RBO,SOYO+RAPO+GRDO,23.01641032819969,17.919340343775577,0.7785462671310136,total vegetable-oil multiplier
CGS,B1,2036,RBO,SOYO+RAPO+GRDO,23.10742102265488,17.58541696165787,0.7610289761205654,total vegetable-oil multiplier
CGS,B1,2037,RBO,SOYO+RAPO+GRDO,23.199059290130656,17.257915320911668,0.7439058241578584,total vegetable-oil multiplier
CGS,B1,2038,RBO,SOYO+RAPO+GRDO,23.287554783606836,16.933963312157168,0.7271679431143089,total vegetable-oil multiplier
CGS,B1,2039,RBO,SOYO+RAPO+GRDO,23.37287576279929,16.613595858256183,0.7108066643942332,total vegetable-oil multiplier
CGS,B1,2040,RBO,SOYO+RAPO+GRDO,23.454992129580265,16.296845512842083,0.6948135144453668,total vegetable-oil multiplier
CGS,B1,2041,RBO,SOYO+RAPO+GRDO,23.543927381417976,15.990569551855591,0.6791802103703451,total vegetable-oil multiplier
CGS,B1,2042,RBO,SOYO+RAPO+GRDO,23.63308303579926,15.689972056024352,0.6638986556369845,total vegetable-oil multiplier
CGS,B1,2043,RBO,SOYO+RAPO+GRDO,23.719284421871556,15.392889016944332,0.6489609358851715,total vegetable-oil multiplier
CGS,B1,2044,RBO,SOYO+RAPO+GRDO,23.802502427271257,15.099339130949936,0.634359314827762,total vegetable-oil multiplier
CGS,B1,2045,RBO,SOYO+RAPO+GRDO,23.882709366237627,14.809339218926633,0.620086230244137,total vegetable-oil multiplier
CGS,B1,2046,RBO,SOYO+RAPO+GRDO,23.96279599320222,14.52467233727957,0.6061342900636444,total vegetable-oil multiplier
CGS,B1,2047,RBO,SOYO+RAPO+GRDO,24.040772368854682,14.244067921298921,0.5924962685372125,total vegetable-oil multiplier
CGS,B1,2048,RBO,SOYO+RAPO+GRDO,24.11574669338684,13.96699890542187,0.5791651024951253,total vegetable-oil multiplier
CGS,B1,2049,RBO,SOYO+RAPO+GRDO,24.187695300522627,13.693473974723574,0.5661338876890721,total vegetable-oil multiplier
CGS,B1,2050,RBO,SOYO+RAPO+GRDO,24.256595962325573,13.423500152331103,0.5533958752159609,total vegetable-oil multiplier
CGS,B1,2023,RIC,RICE,112.08,112.08,1.0,paddy-equivalent rice
CGS,B1,2024,RIC,RICE,111.12846877041495,111.12846877041495,1.0,paddy-equivalent rice
CGS,B1,2025,RIC,RICE,110.18845953606186,108.53563264299784,0.9849999999997905,paddy-equivalent rice
CGS,B1,2026,RIC,RICE,109.39690449540774,106.13961166405475,0.9702249999999797,paddy-equivalent rice
CGS,B1,2027,RIC,RICE,108.60779538894644,103.79338830702191,0.9556716249999996,paddy-equivalent rice
CGS,B1,2028,RIC,RICE,107.83266261714954,101.50682667273688,0.9413365506249995,paddy-equivalent rice
CGS,B1,2029,RIC,RICE,107.06792030309136,99.27514257899388,0.9272165023656253,paddy-equivalent rice
CGS,B1,2030,RIC,RICE,106.3138099046672,97.09728018837866,0.9133082548301759,paddy-equivalent rice
CGS,B1,2031,RIC,RICE,105.66392080434566,95.05617514170942,0.8996086310077566,paddy-equivalent rice
CGS,B1,2032,RIC,RICE,105.01348862334564,93.05397512673174,0.8861145015426602,paddy-equivalent rice
CGS,B1,2033,RIC,RICE,104.3688829686696,91.09553899771312,0.8728227840194381,paddy-equivalent rice
CGS,B1,2034,RIC,RICE,103.73001791348076,89.1798541763085,0.8597304422591705,paddy-equivalent rice
CGS,B1,2035,RIC,RICE,103.09604072329152,87.30528261590496,0.8468344856252166,paddy-equivalent rice
CGS,B1,2036,RIC,RICE,102.55397318440752,85.54354751348215,0.8341319683408261,paddy-equivalent rice
CGS,B1,2037,RIC,RICE,102.01632374589828,83.81865077512991,0.8216199888157601,paddy-equivalent rice
CGS,B1,2038,RIC,RICE,101.4898450361884,82.1352940633934,0.8092956889835262,paddy-equivalent rice
CGS,B1,2039,RIC,RICE,100.97432130592752,80.49231168696048,0.7971562536487712,paddy-equivalent rice
CGS,B1,2040,RIC,RICE,100.46954112175558,78.88857416133374,0.7851989098440431,paddy-equivalent rice
CGS,B1,2041,RIC,RICE,100.0386181240892,77.37196068493844,0.7734209261963741,paddy-equivalent rice
CGS,B1,2042,RIC,RICE,99.61138331049504,75.88590541458443,0.7618196123031764,paddy-equivalent rice
CGS,B1,2043,RIC,RICE,99.19335002440708,74.43392786678486,0.750392318118805,paddy-equivalent rice
CGS,B1,2044,RIC,RICE,98.78436097429022,73.01512024100928,0.7391364333470996,paddy-equivalent rice
CGS,B1,2045,RIC,RICE,98.3842620111677,71.62860163261381,0.7280493868468838,paddy-equivalent rice
CGS,B1,2046,RIC,RICE,98.00936231545944,70.28532129693951,0.7171286460441862,paddy-equivalent rice
CGS,B1,2047,RIC,RICE,97.64130889850706,68.9710589536432,0.7063717163535255,paddy-equivalent rice
CGS,B1,2048,RIC,RICE,97.28148309345114,67.68613485940566,0.6957761406082242,paddy-equivalent rice
CGS,B1,2049,RIC,RICE,96.92975215110134,66.42978772896846,0.6853394985000348,paddy-equivalent rice
CGS,B1,2050,RIC,RICE,96.58598593439967,65.20127829486489,0.6750594060213767,paddy-equivalent rice
CGS,B1,2023,SBO,SOYO+RAPO+GRDO,21.60228989763562,21.60228989763562,1.0,total vegetable-oil multiplier
CGS,B1,2024,SBO,SOYO+RAPO+GRDO,22.17847303093135,22.17847303093135,1.0,total vegetable-oil multiplier
CGS,B1,2025,SBO,SOYO+RAPO+GRDO,22.242006901130008,21.741561745854717,0.977500000000006,total vegetable-oil multiplier
CGS,B1,2026,SBO,SOYO+RAPO+GRDO,22.314617873578104,21.321756844565588,0.95550625,total vegetable-oil multiplier
CGS,B1,2027,SBO,SOYO+RAPO+GRDO,22.39009698942575,20.91251536524369,0.9340073593750003,total vegetable-oil multiplier
CGS,B1,2028,SBO,SOYO+RAPO+GRDO,22.463007608462064,20.508550595550222,0.9129921937890643,total vegetable-oil multiplier
CGS,B1,2029,SBO,SOYO+RAPO+GRDO,22.534825000013715,20.111201628863295,0.8924498694288088,total vegetable-oil multiplier
CGS,B1,2030,SBO,SOYO+RAPO+GRDO,22.604816447378603,19.719758013469374,0.8723697473666592,total vegetable-oil multiplier
CGS,B1,2031,SBO,SOYO+RAPO+GRDO,22.68410063086834,19.343672366017117,0.8527414280509056,total vegetable-oil multiplier
CGS,B1,2032,SBO,SOYO+RAPO+GRDO,22.767063058029336,18.977593462675042,0.8335547459197707,total vegetable-oil multiplier
CGS,B1,2033,SBO,SOYO+RAPO+GRDO,22.850008686724543,18.618181688461764,0.8147997641365713,total vegetable-oil multiplier
CGS,B1,2034,SBO,SOYO+RAPO+GRDO,22.933010722839796,18.265380964033337,0.7964667694434991,total vegetable-oil multiplier
CGS,B1,2035,SBO,SOYO+RAPO+GRDO,23.01641032819969,17.919340343775577,0.7785462671310136,total vegetable-oil multiplier
CGS,B1,2036,SBO,SOYO+RAPO+GRDO,23.10742102265488,17.58541696165787,0.7610289761205654,total vegetable-oil multiplier
CGS,B1,2037,SBO,SOYO+RAPO+GRDO,23.199059290130656,17.257915320911668,0.7439058241578584,total vegetable-oil multiplier
CGS,B1,2038,SBO,SOYO+RAPO+GRDO,23.287554783606836,16.933963312157168,0.7271679431143089,total vegetable-oil multiplier
CGS,B1,2039,SBO,SOYO+RAPO+GRDO,23.37287576279929,16.613595858256183,0.7108066643942332,total vegetable-oil multiplier
CGS,B1,2040,SBO,SOYO+RAPO+GRDO,23.454992129580265,16.296845512842083,0.6948135144453668,total vegetable-oil multiplier
CGS,B1,2041,SBO,SOYO+RAPO+GRDO,23.543927381417976,15.990569551855591,0.6791802103703451,total vegetable-oil multiplier
CGS,B1,2042,SBO,SOYO+RAPO+GRDO,23.63308303579926,15.689972056024352,0.6638986556369845,total vegetable-oil multiplier
CGS,B1,2043,SBO,SOYO+RAPO+GRDO,23.719284421871556,15.392889016944332,0.6489609358851715,total vegetable-oil multiplier
CGS,B1,2044,SBO,SOYO+RAPO+GRDO,23.802502427271257,15.099339130949936,0.634359314827762,total vegetable-oil multiplier
CGS,B1,2045,SBO,SOYO+RAPO+GRDO,23.882709366237627,14.809339218926633,0.620086230244137,total vegetable-oil multiplier
CGS,B1,2046,SBO,SOYO+RAPO+GRDO,23.96279599320222,14.52467233727957,0.6061342900636444,total vegetable-oil multiplier
CGS,B1,2047,SBO,SOYO+RAPO+GRDO,24.040772368854682,14.244067921298921,0.5924962685372125,total vegetable-oil multiplier
CGS,B1,2048,SBO,SOYO+RAPO+GRDO,24.11574669338684,13.96699890542187,0.5791651024951253,total vegetable-oil multiplier
CGS,B1,2049,SBO,SOYO+RAPO+GRDO,24.187695300522627,13.693473974723574,0.5661338876890721,total vegetable-oil multiplier
CGS,B1,2050,SBO,SOYO+RAPO+GRDO,24.256595962325573,13.423500152331103,0.5533958752159609,total vegetable-oil multiplier
CGS,B1,2023,SBS,SOYS,10.995481211914845,10.995481211914845,1.0,edible soybean use
CGS,B1,2024,SBS,SOYS,11.89394154571534,11.89394154571534,1.0,edible soybean use
CGS,B1,2025,SBS,SOYS,11.934029825622805,11.934029825622924,1.00000000000001,edible soybean use
CGS,B1,2026,SBS,SOYS,11.975798598988437,11.975798598988447,1.0000000000000009,edible soybean use
CGS,B1,2027,SBS,SOYS,12.02002777219392,12.02002777219392,1.0,edible soybean use
CGS,B1,2028,SBS,SOYS,12.063804666130313,12.063804666130313,1.0,edible soybean use
CGS,B1,2029,SBS,SOYS,12.107906224150424,12.107906224150424,1.0,edible soybean use
CGS,B1,2030,SBS,SOYS,12.151707144889851,12.15170714488983,0.9999999999999982,edible soybean use
CGS,B1,2031,SBS,SOYS,12.197704861431085,12.197704861431212,1.0000000000000104,edible soybean use
CGS,B1,2032,SBS,SOYS,12.246547793048794,12.246547793048917,1.00000000000001,edible soybean use
CGS,B1,2033,SBS,SOYS,12.295959823663573,12.295959823663583,1.0000000000000009,edible soybean use
CGS,B1,2034,SBS,SOYS,12.346031198889335,12.34603119888938,1.0000000000000036,edible soybean use
CGS,B1,2035,SBS,SOYS,12.396939619121357,12.396939619121245,0.999999999999991,edible soybean use
CGS,B1,2036,SBS,SOYS,12.448939953447049,12.448939953446908,0.9999999999999887,edible soybean use
CGS,B1,2037,SBS,SOYS,12.501974650342756,12.50197465034275,0.9999999999999994,edible soybean use
CGS,B1,2038,SBS,SOYS,12.553869085157766,12.553869085157764,0.9999999999999999,edible soybean use
CGS,B1,2039,SBS,SOYS,12.604605846953811,12.60460584695381,0.9999999999999999,edible soybean use
CGS,B1,2040,SBS,SOYS,12.65416783043698,12.654167830436966,0.9999999999999989,edible soybean use
CGS,B1,2041,SBS,SOYS,12.704508857933623,12.704508857933604,0.9999999999999984,edible soybean use
CGS,B1,2042,SBS,SOYS,12.75551200720272,12.755512007201927,0.9999999999999379,edible soybean use
CGS,B1,2043,SBS,SOYS,12.805344882803864,12.805344882803611,0.9999999999999803,edible soybean use
CGS,B1,2044,SBS,SOYS,12.853990688390708,12.853990688390711,1.0000000000000002,edible soybean use
CGS,B1,2045,SBS,SOYS,12.901432946599607,12.901432946599607,1.0,edible soybean use
CGS,B1,2046,SBS,SOYS,12.948212903715874,12.948212903715875,1.0000000000000002,edible soybean use
CGS,B1,2047,SBS,SOYS,12.99427167222366,12.994271672223668,1.0000000000000007,edible soybean use
CGS,B1,2048,SBS,SOYS,13.039092960953054,13.039092960953065,1.0000000000000009,edible soybean use
CGS,B1,2049,SBS,SOYS,13.082661367013465,13.08266136701672,1.000000000000249,edible soybean use
CGS,B1,2050,SBS,SOYS,13.124961843529428,13.124961843528602,0.999999999999937,edible soybean use
CGS,B1,2023,SUG,SUGA,4.103939219817404,4.103939219817404,1.0,sugar
CGS,B1,2024,SUG,SUGA,4.402462578464511,4.402462578464511,1.0,sugar
CGS,B1,2025,SUG,SUGA,4.418277765894623,4.418277765894628,1.000000000000001,sugar
CGS,B1,2026,SUG,SUGA,4.432400246191654,4.432400246191654,1.0,sugar
CGS,B1,2027,SUG,SUGA,4.44653458243347,4.446534582433472,1.0000000000000004,sugar
CGS,B1,2028,SUG,SUGA,4.460291899724353,4.4602918997243535,1.0000000000000002,sugar
CGS,B1,2029,SUG,SUGA,4.473780619278082,4.473780619278082,1.0,sugar
CGS,B1,2030,SUG,SUGA,4.486976374213362,4.486976374213351,0.9999999999999977,sugar
CGS,B1,2031,SUG,SUGA,4.499101601091473,4.499101601091348,0.9999999999999721,sugar
CGS,B1,2032,SUG,SUGA,4.511296757092116,4.51129675709212,1.0000000000000009,sugar
CGS,B1,2033,SUG,SUGA,4.5233328050635615,4.523332805063565,1.0000000000000009,sugar
CGS,B1,2034,SUG,SUGA,4.535207435158668,4.535207435158668,1.0,sugar
CGS,B1,2035,SUG,SUGA,4.546942408909372,4.546942408909346,0.9999999999999943,sugar
CGS,B1,2036,SUG,SUGA,4.557706539002015,4.557706539002002,0.9999999999999971,sugar
CGS,B1,2037,SUG,SUGA,4.568400120708355,4.56840012070836,1.000000000000001,sugar
CGS,B1,2038,SUG,SUGA,4.578783058805568,4.57878305880561,1.000000000000009,sugar
CGS,B1,2039,SUG,SUGA,4.588856395781561,4.588856395781559,0.9999999999999997,sugar
CGS,B1,2040,SUG,SUGA,4.598621295988527,4.59862129598853,1.0000000000000007,sugar
CGS,B1,2041,SUG,SUGA,4.607706084746891,4.607706084746898,1.0000000000000016,sugar
CGS,B1,2042,SUG,SUGA,4.616717363477314,4.6167173634772665,0.9999999999999896,sugar
CGS,B1,2043,SUG,SUGA,4.6254565950916655,4.625456595091657,0.9999999999999981,sugar
CGS,B1,2044,SUG,SUGA,4.633924566631326,4.6339245666313245,0.9999999999999997,sugar
CGS,B1,2045,SUG,SUGA,4.642122159942491,4.642122159942491,1.0,sugar
CGS,B1,2046,SUG,SUGA,4.64997088784341,4.649970887843411,1.0000000000000002,sugar
CGS,B1,2047,SUG,SUGA,4.657613428884875,4.657613428884875,1.0,sugar
CGS,B1,2048,SUG,SUGA,4.664996667536248,4.664996667536249,1.0000000000000002,sugar
CGS,B1,2049,SUG,SUGA,4.672121605498867,4.672121605498984,1.000000000000025,sugar
CGS,B1,2050,SUG,SUGA,4.678989330155679,4.67898933015565,0.9999999999999938,sugar
CGS,B1,2023,WDM,MILK,37.05427511403377,37.05427511403377,1.0,common dairy-food multiplier
CGS,B1,2024,WDM,MILK,35.49446339894381,35.49446339894381,1.0,common dairy-food multiplier
CGS,B1,2025,WDM,MILK,35.924228811772124,37.00195567612533,1.0300000000000011,common dairy-food multiplier
CGS,B1,2026,WDM,MILK,36.34660570111934,38.56011398831753,1.0609000000000008,common dairy-food multiplier
CGS,B1,2027,WDM,MILK,36.78983409802401,40.201245044431495,1.0927270000000004,common dairy-food multiplier
CGS,B1,2028,WDM,MILK,37.2307397738459,41.903525618280966,1.1255088100000001,common dairy-food multiplier
CGS,B1,2029,WDM,MILK,37.67563260849735,43.67638411588267,1.1592740743000003,common dairy-food multiplier
CGS,B1,2030,WDM,MILK,38.12050271847346,45.51787381583289,1.1940522965289913,common dairy-food multiplier
CGS,B1,2031,WDM,MILK,38.56987453831741,47.43608068735181,1.2298738654238097,common dairy-food multiplier
CGS,B1,2032,WDM,MILK,39.04444247821292,49.460331575859925,1.2667700813876173,common dairy-food multiplier
CGS,B1,2033,WDM,MILK,39.52715655677596,51.57397390830094,1.304773183829229,common dairy-food multiplier
CGS,B1,2034,WDM,MILK,40.01881518358706,53.78194120716756,1.3439163793441138,common dairy-food multiplier
CGS,B1,2035,WDM,MILK,40.52128733750941,56.09093841793112,1.384233870724273,common dairy-food multiplier
CGS,B1,2036,WDM,MILK,41.00623388512871,58.4650843902797,1.4257608868460998,common dairy-food multiplier
CGS,B1,2037,WDM,MILK,41.5007538537791,60.94525616792941,1.468533713451561,common dairy-food multiplier
CGS,B1,2038,WDM,MILK,41.98687376587926,63.50891383705823,1.5125897248551263,common dairy-food multiplier
