period,item_code,households,module_observed_households,consumer_households,participation_total,participation_purchase,participation_own,participation_gift,quantity_total_sum,quantity_household_mean_all,quantity_household_sd_all,quantity_household_mean_winsor_p99,quantity_household_mean_excl_top1pct_consumers,quantity_consumer_mean_excl_top1pct_consumers,quantity_percap_mean_all,purchase_quantity_share,own_quantity_share,gift_quantity_share,top1pct_quantity_share,outer_fence_3iqr,share_consumers_above_outer_fence,quantity_consumer_n,quantity_consumer_mean,quantity_consumer_sd,quantity_consumer_p01,quantity_consumer_p10,quantity_consumer_p25,quantity_consumer_p50,quantity_consumer_p75,quantity_consumer_p90,quantity_consumer_p95,quantity_consumer_p99,quantity_consumer_max,quantity_pc_consumer_n,quantity_pc_consumer_mean,quantity_pc_consumer_sd,quantity_pc_consumer_p01,quantity_pc_consumer_p10,quantity_pc_consumer_p25,quantity_pc_consumer_p50,quantity_pc_consumer_p75,quantity_pc_consumer_p90,quantity_pc_consumer_p95,quantity_pc_consumer_p99,quantity_pc_consumer_max,item_order,module,item_name,analytic_family,family_order,previous_six_group,community_categories,community_mapping_count,quantity_unit,price_unit,fixed_questionnaire_item
2024,shuiguo_1,1803,1803,1349,0.7481974486966168,0.6411536328341653,0.07709373266777593,0.05379922351636162,29361.32124257412,16.28470396149424,33.75278189949292,15.567898637035007,14.515886664379048,19.452375462602333,6.165254944557808,0.6869129301303137,0.2569400704893099,0.05614699938037625,0.1155397596713392,117.37609329446065,0.028910303928836176,1349,21.76524925320542,37.464255609380594,0.132500867754252,0.43478260869565216,0.8746355685131195,5.294117647058823,30.0,60.0,85.71428571428571,150.0,450.0,1349,8.167020449165902,14.52374957431066,0.04835891381345927,0.1457725947521866,0.3488372093023256,2.0,10.714285714285714,21.428571428571427,39.88571428571426,66.51428571428563,192.85714285714286,54,水果干果,瓜果类（西瓜/甜瓜/哈密瓜等）,鲜果,15,水果,瓜果类（西瓜/甜瓜/哈密瓜等）,1,斤/月,元/斤,1
pooled_2023_2024,shuiguo_1,3565,3565,2930,0.8218793828892006,0.726507713884993,0.06339410939691445,0.06086956521739131,55070.04736443222,15.44741861554901,35.012855150444445,14.769273816980553,13.439774827348947,16.382622074027076,5.954197438640208,0.7689380745120492,0.18223011872630934,0.048831806761641415,0.13728775825670916,83.14285714285714,0.06723549488054607,2930,18.795238008338643,37.79851310330925,0.1346951682266633,0.4310344827586207,0.8571428571428572,2.521028184043688,21.428571428571427,55.071428571428505,85.71428571428571,171.42857142857142,514.2857142857142,2929,7.210494474174402,14.794293008525116,0.05113466516875885,0.1652892561983471,0.33994334277620397,1.0,7.653061224489796,21.428571428571427,35.84821428571426,64.28571428571429,257.1428571428571,54,水果干果,瓜果类（西瓜/甜瓜/哈密瓜等）,鲜果,15,水果,瓜果类（西瓜/甜瓜/哈密瓜等）,1,斤/月,元/斤,1
2023,shuiguo_2,1762,1762,1104,0.626560726447219,0.6152099886492622,0.00170261066969353,0.01362088535754824,3979.4900228281012,2.258507390935358,5.712834970634827,2.126109142192047,1.9349738905956495,3.100919696467387,0.9439527971582823,0.9823850094396325,0.003577496907463942,0.014037493652903459,0.14908586549592212,13.51,0.042572463768115944,1104,3.6046105279240046,6.873816935515344,0.1,0.35289795918367356,0.8300000000000001,1.6669,4.0,8.0,12.0,30.0,128.16,1103,1.5062166119660716,3.4569618238993307,0.04,0.13755677655677653,0.30000000000000004,0.6666666666666666,1.5,3.3160000000000016,5.0,12.659540000000012,64.08,55,水果干果,柑橘类（橘/柑/橙/柚等）,鲜果,15,水果,柑橘类（橘/柑/橙/柚等）,1,斤/月,元/斤,1
2024,shuiguo_2,1803,1803,980,0.5435385468663338,0.5185801442041043,0.014975041597337771,0.014975041597337771,7095.015617867217,3.9351168152341747,17.565798907620508,3.4002294193859846,2.991044307391484,5.5288066424257005,1.489361899040388,0.9486481456551318,0.03665027113033717,0.01470158321453102,0.24412535052811515,23.014285714285712,0.04591836734693878,980,7.239811854966547,23.323750119766398,0.16,0.41500000000000004,0.8999999999999999,2.4974999999999996,6.428571428571429,15.0,21.428571428571427,76.76712000000008,507.0,980,2.715805830188952,8.649207581199835,0.04154048476454294,0.13870590684194514,0.32456521739130434,0.8341666666666667,2.48125,5.726190476190479,10.0,23.498510000000227,169.0,55,水果干果,柑橘类（橘/柑/橙/柚等）,鲜果,15,水果,柑橘类（橘/柑/橙/柚等）,1,斤/月,元/斤,1
pooled_2023_2024,shuiguo_2,3565,3565,2084,0.5845722300140253,0.5663394109396914,0.008415147265077139,0.014305750350631136,11074.505640695317,3.1064531951459515,13.146823426726423,2.6999022344967827,2.419524397850178,4.156468475996622,1.218733193285523,0.960771080726706,0.024765968632577365,0.014462950640716624,0.2257176307291438,17.495,0.051343570057581576,2084,5.314062207627312,16.8519847175833,0.1326828717948718,0.4132231404958678,0.8350000000000001,2.0,5.0,10.767285714285718,17.947058823529378,50.017,507.0,2083,2.0752984333095297,6.470453340370172,0.041415917081411804,0.13833333333333334,0.3125,0.75,1.9884666666666666,4.285714285714286,7.142857142857142,20.0,169.0,55,水果干果,柑橘类（橘/柑/橙/柚等）,鲜果,15,水果,柑橘类（橘/柑/橙/柚等）,1,斤/月,元/斤,1
2023,shuiguo_3,1762,1762,947,0.5374574347332577,0.45232690124858116,0.0641316685584563,0.04880817253121453,11087.53011837068,6.292582360028763,204.21390616997195,1.3544438810276278,1.215403687915424,2.272558443146022,1.811275801799007,0.1722679881405552,0.8079917590389799,0.019740252820464703,0.8079475556328195,7.259436619718309,0.1119324181626188,947,11.708057147170729,278.51065194688636,0.055723042872928175,0.16666666666666666,0.2535211267605634,0.6000000000000001,2.005,8.571428571428571,12.857142857142858,25.714285714285715,8571.42857142857,946,3.3698154452074545,69.68666511324219,0.017133620689655172,0.048813561340414896,0.08620689655172414,0.25,0.8345833333333335,2.857142857142857,5.267857142857142,12.471428571428532,2142.8571428571427,56,水果干果,浆果类（葡萄/草莓等）,鲜果,15,水果,浆果类（葡萄/草莓等）,1,斤/月,元/斤,1
2024,shuiguo_3,1803,1803,984,0.5457570715474209,0.48807542983915697,0.048252911813643926,0.03105934553521908,5789.799405922478,3.211203220145579,9.511860264811794,2.988102831903759,2.76371172348477,5.087613059762005,1.1889149943198012,0.8233873540545565,0.11987180303525959,0.05674084291018393,0.14412663154801164,32.79811097992916,0.024390243902439025,984,5.883942485693575,12.252107631701936,0.08283411716359983,0.2481393543673805,0.49586776859504134,2.0,8.571428571428571,12.857142857142858,21.428571428571427,43.22142857142848,250.0,984,2.159137291513704,4.573544199338186,0.021728408865036773,0.08271311812246017,0.1875,0.6666666666666666,2.142857142857143,5.357142857142857,8.571428571428571,19.407142857142826,83.33333333333333,56,水果干果,浆果类（葡萄/草莓等）,鲜果,15,水果,浆果类（葡萄/草莓等）,1,斤/月,元/斤,1
pooled_2023_2024,shuiguo_3,3565,3565,1931,0.5416549789621319,0.4704067321178121,0.056100981767180924,0.03983169705469846,16877.32952429316,4.734173779605374,143.71517889442904,2.190545248248933,1.9796516893029263,3.672352296482927,1.4977266721217188,0.39563570235903966,0.5719309233043288,0.032433374336631196,0.584183906080794,16.14385714285714,0.06317969963749352,1931,8.740201721539698,195.20605901884488,0.08,0.17045454545454544,0.333,1.0,4.285714285714286,12.5,17.142857142857142,39.57142857142863,8571.42857142857,1930,2.7525577751376873,48.88814176601887,0.020175274725274726,0.05830903790087463,0.125,0.41250000000000003,1.5,4.285714285714286,6.428571428571429,17.142857142857142,2142.8571428571427,56,水果干果,浆果类（葡萄/草莓等）,鲜果,15,水果,浆果类（葡萄/草莓等）,1,斤/月,元/斤,1
2023,shuiguo_7,1762,1762,1372,0.7786606129398411,0.619750283768445,0.15550510783200908,0.08342792281498297,9029.967075069157,5.124839429664674,29.518743350280733,4.168922452203996,3.6834561560546013,4.741297025613728,2.0646579724851915,0.5691264837649873,0.38983054740281337,0.041042968832199364,0.2869651342849297,15.893722793826672,0.10131195335276968,1372,6.58160865529822,33.31111994205877,0.08083416102799677,0.22092063617661017,0.41637811634349026,1.0,4.285714285714286,16.0,25.714285714285715,64.78285714285707,1071.4285714285713,1371,2.650472670732266,12.686620299836797,0.02167630057803468,0.07211538461538461,0.16502321622039934,0.42,1.6666666666666667,6.428571428571428,10.714285714285714,25.564285714285706,357.1428571428571,57,水果干果,核果类（苹果/梨/桃/鲜枣等）,鲜果,15,水果,核果类（苹果/梨/桃/鲜枣/杏/杨梅/石榴/樱桃/枇杷/李子等）,1,斤/月,元/斤,1
2024,shuiguo_7,1803,1803,1424,0.7897947864669994,0.6550194120909595,0.15806988352745424,0.064891846921797,15417.823497423626,8.551205489419647,19.661642611755436,8.022123007841326,7.3703431193644455,9.352855569498672,3.5052183187379624,0.6794088751886928,0.2524913395346585,0.06809978527664887,0.14526369434533049,49.17857142857143,0.04002808988764045,1424,10.827123242572773,21.56113412900572,0.08269713711702661,0.2631578947368421,0.75,3.1112818261633013,12.857142857142858,28.58142857142857,42.857142857142854,85.71428571428571,428.57142857142856,1424,4.398753606449956,14.254702098536383,0.02398502781529727,0.1032311576218134,0.2517006302521008,1.119402985074627,4.285714285714286,10.714285714285714,17.142857142857142,37.25357142857141,428.57142857142856,57,水果干果,核果类（苹果/梨/桃/鲜枣等）,鲜果,15,水果,核果类（苹果/梨/桃/鲜枣/杏/杨梅/石榴/樱桃/枇杷/李子等）,1,斤/月,元/斤,1
pooled_2023_2024,shuiguo_7,3565,3565,2796,0.7842917251051893,0.6375876577840113,0.15680224403927068,0.07405329593267883,24447.790572492784,6.857725265776377,25.078651049494027,6.146022200258451,5.548365604727553,7.089800991301067,2.790420966213328,0.638675281673849,0.3032185625730005,0.0581061557531505,0.1972865979144239,32.84571428571428,0.060801144492131615,2796,8.743844983008865,28.026477412432136,0.082633275815094,0.2535211267605634,0.48,1.6700000000000002,8.571428571428571,21.428571428571427,38.57142857142857,81.64285714285792,1071.4285714285713,2795,3.541188968571977,13.534144830597073,0.021925988440488976,0.08498583569405099,0.196711108199299,0.6559766763848396,3.2142857142857144,8.571428571428571,13.489285714285627,30.128571428571313,428.57142857142856,57,水果干果,核果类（苹果/梨/桃/鲜枣等）,鲜果,15,水果,核果类（苹果/梨/桃/鲜枣/杏/杨梅/石榴/樱桃/枇杷/李子等）,1,斤/月,元/斤,1
2023,shuiguo_6,1762,1762,1122,0.6367763904653803,0.5885357548240636,0.044835414301929624,0.027809307604994324,4560.23219090945,2.5880999948407775,48.12300993500954,1.3008484154666895,1.0095962478666247,1.59170579618612,1.125163854108371,0.9078176815190254,0.0803807638430683,0.011801554637906254,0.6125650274368508,5.28,0.07130124777183601,1122,4.064378066764216,60.265795774097455,0.04027768595041323,0.08695652173913043,0.24,0.5,1.5,4.0,8.571428571428571,43.77512285714281,2000.0,1121,1.7665373623824556,29.97128173428444,0.010676190476190476,0.04143646408839779,0.08403361344537816,0.20750000000000002,0.5566666666666668,1.6666666666666667,3.642857142857143,13.114285714285652,1000.0,58,水果干果,干果（花生/瓜子/核桃等）,干果,16,水果,干果（花生/瓜子/南瓜子/西瓜子/核桃/杏仁/开心果等）,1,斤/月,元/斤,1
2024,shuiguo_6,1803,1803,1118,0.620077648363838,0.5790349417637272,0.03716028840820854,0.02329450915141431,3453.3596774405237,1.9153409192681774,11.508778035376341,1.5437833633400408,1.3283838726224475,2.1511171029537097,0.8029599407337403,0.6915338629637591,0.24815088100656413,0.06031525602967677,0.31106639965457855,7.61142857142857,0.08407871198568873,1118,3.088872698962901,14.493101065452544,0.041228090091726455,0.16,0.32,0.8300000000000001,2.142857142857143,6.349624060150383,10.0,33.69215735294085,428.57142857142856,1118,1.2834431253051823,5.531443440691192,0.012380102584396212,0.04155124653739612,0.1,0.29575000000000007,0.8571428571428572,2.142857142857143,4.285714285714286,19.635957142856988,142.85714285714286,58,水果干果,干果（花生/瓜子/核桃等）,干果,16,水果,干果（花生/瓜子/南瓜子/西瓜子/核桃/杏仁/开心果等）,1,斤/月,元/斤,1
pooled_2023_2024,shuiguo_6,3565,3565,2240,0.6283309957924264,0.5837307152875175,0.04095371669004207,0.025525946704067323,8013.591868349975,2.2478518564796564,34.80444002501836,1.4403708204329562,1.1782141374487523,1.8823791045753184,0.962835578607817,0.8146128078304168,0.15267924961698667,0.03270794255259632,0.4792304695069572,6.606357927786498,0.07589285714285714,2240,3.5774963697990954,43.857094506113796,0.04120879120879121,0.12362637362637363,0.25,0.7,1.8390894819466246,4.771777173913072,8.571428571428571,41.81250000000034,2000.0,2239,1.5253138889334197,21.56083720109719,0.010945092322643343,0.0415,0.08547008547008547,0.25,0.7142857142857143,2.142857142857143,4.285714285714286,18.74339999999984,1000.0,58,水果干果,干果（花生/瓜子/核桃等）,干果,16,水果,干果（花生/瓜子/南瓜子/西瓜子/核桃/杏仁/开心果等）,1,斤/月,元/斤,1
2023,shuiguo_4,1762,1762,362,0.2054483541430193,0.17593643586833144,0.012485811577752554,0.0170261066969353,1577.0639035902661,0.8950419430137719,12.473986761292332,0.5691330732229496,0.41731247563236334,2.049260704362276,0.4231508384609413,0.44728478569822155,0.5108786649005282,0.04183654940125028,0.5348093818573003,3.4989999999999997,0.143646408839779,362,4.3565301204150995,27.274800438126995,0.026852715083798884,0.08498583569405099,0.167,0.4,1.0,7.889655172413831,8.978571428571424,67.2942857142856,428.57142857142856,361,2.0630068578705174,14.061327458600879,0.011509852315023284,0.02849002849002849,0.0670391061452514,0.16759776536312848,0.4143646408839779,2.142857142857143,4.928571428571428,24.04285714285669,214.28571428571428,59,水果制品,罐头/果脯/糖渍水果,水果制品,17,水果,罐头/果脯/糖渍水果,1,斤/月,元/斤,1
2024,shuiguo_4,1803,1803,104,0.057681641708264,0.04936217415418746,0.0016638935108153079,0.0066555740432612314,478.1036330548726,0.26517117751240854,2.496562392743222,0.25192468357373493,0.2069267416026103,3.6536770747676584,0.0848006888609398,0.6995515022229283,0.14532522799830952,0.15512326977876215,0.2205140562411732,16.14568180039139,0.09615384615384616,104,4.597150317835314,9.430591353655434,0.083,0.13250000000000003,0.3323917808219178,0.8328846153846154,4.285714285714286,13.097142857142858,25.071428571428548,40.77257142857141,64.28571428571428,104,1.4571041441778787,2.5021794708998417,0.01670238095238095,0.041550000000000004,0.08799751243781095,0.28846153846153844,1.5714285714285714,4.285714285714286,6.643406593406592,10.70142857142857,12.857142857142856,59,水果制品,罐头/果脯/糖渍水果,水果制品,17,水果,罐头/果脯/糖渍水果,1,斤/月,元/斤,1
pooled_2023_2024,shuiguo_4,3565,3565,466,0.13071528751753156,0.11192145862552595,0.0070126227208976155,0.011781206171107995,2055.167536645139,0.5764845825091555,8.951755317466318,0.41202856167164786,0.322318328913161,2.489052605056081,0.2526879917354824,0.5059708205439107,0.42583818856839184,0.06819099088769735,0.4416741066258962,5.792599665791359,0.12875536480686695,466,4.4102307653329165,24.438569543229516,0.026934860335195532,0.0853486790986791,0.1691334447362139,0.498,1.5750000000000002,8.571428571428571,16.15714285714286,64.28571428571428,428.57142857142856,465,1.92749313265754,12.444189954065884,0.012562700121408336,0.028588269967580314,0.07584269662921349,0.17094017094017092,0.5,2.857142857142857,5.897142857142847,14.014285714285759,214.28571428571428,59,水果制品,罐头/果脯/糖渍水果,水果制品,17,水果,罐头/果脯/糖渍水果,1,斤/月,元/斤,1
2023,shuiguo_5,1762,1762,208,0.11804767309875142,0.1061293984108967,0.0028376844494892167,0.009648127128263337,325.202645244184,0.18456449786843587,3.4149340841161524,0.09453612102394102,0.06947279434007049,0.5961104646057757,0.06762534835894987,0.9465274631473444,0.004342450802995712,0.04913008604965995,0.6242261647274546,1.9470207691896992,0.08653846153846154,208,1.5634742559816535,9.851055099305608,0.016867339121552603,0.04344056295551646,0.0867073626510527,0.249,0.5517857142857143,1.5,2.8499999999999903,14.79000000000002,128.0,207,0.5749788073031485,3.0893961980243234,0.006852881355932203,0.015615361069906528,0.042134831460674156,0.08379888268156424,0.21277665995975856,0.5,1.3857142857142841,5.939999999999998,32.0,60,水果制品,其他水果干（不含果脯）,水果制品,17,水果,其他除果脯以外的水果干（苹果干/草莓干/香蕉干/干枣等）,1,斤/月,元/斤,1
2024,shuiguo_5,1803,1803,135,0.07487520798668885,0.06655574043261231,0.0011092623405435386,0.007210205213533,651.7058201212371,0.3614563616867649,10.181360437086472,0.13944542752940803,0.10009841681991428,1.3554680352832005,0.12759599721027795,0.9128354357145828,0.06602009810957567,0.021144466175841398,0.723376340786509,3.188998703543648,0.14074074074074075,135,4.827450519416572,37.044244063661196,0.012268271840756002,0.08265054945054945,0.16776966292134832,0.4285714285714286,0.9230769230769231,4.285714285714286,6.795918367346935,35.5714285714285,428.57142857142856,135,1.6889929408501236,12.349680098001674,0.004089423946918668,0.02668668540761564,0.05421487603305786,0.13333333333333333,0.3076923076923077,1.4285714285714286,3.878571428571428,10.714285714285714,142.85714285714286,60,水果制品,其他水果干（不含果脯）,水果制品,17,水果,其他除果脯以外的水果干（苹果干/草莓干/香蕉干/干枣等）,1,斤/月,元/斤,1
pooled_2023_2024,shuiguo_5,3565,3565,343,0.09621318373071529,0.08611500701262272,0.0019635343618513326,0.008415147265077139,976.9084653654211,0.27402762001835096,7.627696491563885,0.12704304778833653,0.08915470203225208,0.9365188611706481,0.09783892306921863,0.9240511604556672,0.045488252222627756,0.030460587321705042,0.6750157203130659,2.564747459113656,0.09329446064139942,343,2.848129636633881,24.47370640491407,0.01422,0.05699397674744362,0.1450841802954479,0.2571428571428571,0.75,2.142857142857143,4.285714285714286,33.85714285714251,428.57142857142856,342,1.0147212284401126,8.123767887326744,0.004230491379310346,0.020553590245371067,0.042492917847025496,0.10457238599388081,0.25,0.8571428571428572,2.0,10.714285714285714,142.85714285714286,60,水果制品,其他水果干（不含果脯）,水果制品,17,水果,其他除果脯以外的水果干（苹果干/草莓干/香蕉干/干枣等）,1,斤/月,元/斤,1
2023,tiaoliao_1,1762,1762,1720,0.9761634506242906,0.9114642451759364,0.0028376844494892167,0.06356413166855845,10563.445501251219,5.995145006385481,68.6578918000364,4.0214498845001785,2.7359569852084866,2.8034717874286725,2.637897119549073,0.9596300892443685,0.000912739693925195,0.03945717106170632,0.5482999385344086,6.714195686660302,0.07790697674418605,1720,6.141538082122802,69.48510974257967,0.007234389772296817,0.02898550724637681,0.060785345825876407,0.25,1.7241379310344829,4.8,11.634238095238084,128.57142857142856,2750.0,1719,2.7008138047739196,34.497368178797004,0.002519883689764574,0.010775862068965518,0.02506764300452638,0.09339975093399751,0.6984320557491288,2.075,4.285714285714286,48.449999999999704,1375.0,61,调料,盐,调料,18,未纳入原六类,盐,1,斤/月,元/斤,1
2024,tiaoliao_1,1803,1803,1706,0.9462007764836384,0.9406544647809207,0.0,0.006100942872989462,9051.38055659377,5.020177790678741,25.19531886423448,4.0547233892842485,2.809897070520719,2.971366274217703,1.9458232085406457,0.970048417184561,0.0,0.029951582815439023,0.44586726416826433,9.098180364974045,0.053341148886283704,1706,5.305615801051447,25.872837769999215,0.008704393538504386,0.04132231404958678,0.08818867726808309,0.8,2.340686599194574,5.0,10.153061224489797,127.50000000000095,428.57142857142856,1706,2.0382098907749904,10.092748904040267,0.0033163224335089297,0.01380524861878453,0.04132231404958678,0.26785714285714285,0.9785064935064934,2.142857142857143,4.285714285714286,53.03571428571477,214.28571428571428,61,调料,盐,调料,18,未纳入原六类,盐,1,斤/月,元/斤,1
pooled_2023_2024,tiaoliao_1,3565,3565,3426,0.9610098176718093,0.9262272089761571,0.001402524544179523,0.03450210378681627,19614.826057844984,5.502054995187934,51.48183705493792,4.043687708738993,2.8089933942364054,2.924136444014895,2.2892261077159577,0.9644376899170423,0.0004915504213585066,0.03507075966159918,0.4944769506284413,8.142658450197253,0.06859311150029189,3426,5.72528489721103,52.50394239826551,0.008504619495235642,0.03342241804137446,0.08264462809917356,0.4650751766536922,2.0976480836236933,5.0,10.607142857142856,128.57142857142856,2750.0,3425,2.370769344253577,25.454919729281883,0.002899636869350228,0.012501463840118052,0.029069767441860465,0.19047619047619044,0.8300000000000001,2.142857142857143,4.285714285714286,49.82857142857126,1375.0,61,调料,盐,调料,18,未纳入原六类,盐,1,斤/月,元/斤,1
2023,tiaoliao_2,1762,1762,1366,0.775255391600454,0.7690124858115778,0.0011350737797956867,0.006242905788876277,600.8218269834356,0.3409885510689192,1.6380955493875187,0.27014469456173945,0.2311183934884353,0.29881283418475213,0.1390551208239489,0.8856144342278898,0.0011406439796578895,0.1132449217924523,0.3275960797793671,1.086446921134421,0.07613469985358712,1366,0.43984028329680497,1.8488684688408947,0.0013646179401993292,0.005722566067393648,0.014214662652162646,0.041666988171205024,0.28227272727272723,0.8571428571428572,1.7857142857142858,5.142857142857142,42.857142857142854,1366,0.17916325962675703,0.826888281091246,0.0004314096265162713,0.002121644980073943,0.004885070702109808,0.01694915254237288,0.10897596327930308,0.3876623376623376,0.7142857142857143,1.8642857142856752,21.428571428571427,62,调料,味精/鸡精,调料,18,未纳入原六类,味精/鸡精,1,斤/月,元/斤,1
2024,tiaoliao_2,1803,1803,1448,0.8031059345535219,0.7964503605102606,0.0,0.007210205213533,1137.8117671818752,0.6310658719810733,4.943261790350585,0.4773506920655132,0.42742434360489306,0.5333110442188058,0.26970170684216777,0.992697945902034,0.0,0.007302054097966027,0.3283293876821116,2.540869834710744,0.0531767955801105,1448,0.7857816071698035,5.505374713840474,0.0011049691770768776,0.009074029611844739,0.03304338842975207,0.15565344634963796,0.66,1.7142857142857144,2.790942857142831,6.428571428571429,200.0,1448,0.33284319760148745,2.864218115156518,0.000489921023488955,0.004132231404958678,0.010932944606413994,0.05533333333333334,0.2142857142857143,0.5543294117647055,1.024374999999995,2.7676190476190423,100.0,62,调料,味精/鸡精,调料,18,未纳入原六类,味精/鸡精,1,斤/月,元/斤,1
pooled_2023_2024,tiaoliao_2,3565,3565,2814,0.7893408134642356,0.7828892005610099,0.0005610098176718093,0.006732117812061711,1738.633594165311,0.48769525783038176,3.7016146874384694,0.375795286862231,0.32966917354746983,0.41856739592957026,0.20487565908573555,0.9556929602973764,0.0003941737937743705,0.0439128659088492,0.3295250928223947,1.7134238310708898,0.08031272210376687,2814,0.6178513127808496,4.15687151305923,0.001130788542656286,0.008264462809917356,0.017094017094017096,0.083,0.4411764705882353,1.257441000000003,2.142857142857143,6.0,200.0,2814,0.2582423464026666,2.1348704850769553,0.00044318577054882095,0.002762430939226519,0.007042253521126759,0.03302892561983471,0.167,0.5,0.8571428571428572,2.281071428571425,100.0,62,调料,味精/鸡精,调料,18,未纳入原六类,味精/鸡精,1,斤/月,元/斤,1
2023,tiaoliao_3,1762,1762,1657,0.9404086265607264,0.9205448354143019,0.00340522133938706,0.02043132803632236,2637.4171845378332,1.4968315462757282,5.905861984946579,1.2477670494762276,1.083243748525566,1.1525977690104343,0.6493551329082397,0.9257542226171229,0.0034219520039866984,0.07082382537889044,0.2832911106142082,4.112803622890079,0.09474954737477369,1657,1.5916820667096157,6.077802776607126,0.008297571630476678,0.032786000127040596,0.057636887608069176,0.16853932584269662,1.0714285714285714,3.8038095238095244,6.857142857142858,18.135600000000036,140.0,1656,0.6901358900474045,3.0393846333539205,0.0028744126900241943,0.01056338028169014,0.02148997134670487,0.07193854771278971,0.46142261904761905,1.49925,2.8571428571428568,8.571428571428571,70.0,63,调料,酱油类（生抽/老抽/味极鲜/蚝油等）,调料,18,未纳入原六类,酱油类,1,斤/月,元/斤,1
2024,tiaoliao_3,1803,1803,1615,0.8957293399889074,0.8907376594564614,0.0,0.005546311702717693,3149.936453383753,1.7470529414219373,12.199840658214038,1.444638714051968,1.2562725012037999,1.4040692660513057,0.6867958833935185,0.9965693451226382,0.0,0.0034306548773618533,0.2876990630272124,6.460003896480464,0.05448916408668731,1615,1.9504250485348316,12.875393300493869,0.007440362861963106,0.03305785123966942,0.08269021256034242,0.45454545454545453,1.6770186335403727,4.285714285714286,7.285714285714286,21.234171428571287,500.0,1615,0.7599407081264505,3.579901921581717,0.0023497686399041413,0.01065340909090909,0.02892561983471074,0.17910447761194032,0.5714285714285714,1.6664,2.7321428571428488,8.571428571428571,125.0,63,调料,酱油类（生抽/老抽/味极鲜/蚝油等）,调料,18,未纳入原六类,酱油类,1,斤/月,元/斤,1
pooled_2023_2024,tiaoliao_3,3565,3565,3272,0.91781206171108,0.9054698457223002,0.0016830294530154279,0.012903225806451613,5787.353637921586,1.6233811046063353,9.617848835449673,1.350012855070715,1.1756548777823044,1.2820046398045999,0.6682180088927882,0.9642974238428679,0.0015594545598252723,0.03414312159730692,0.2825022820243008,5.12491771682728,0.06907090464547677,3272,1.7687511118342254,10.026553589329202,0.008055123156125285,0.03305785123966942,0.07036076105757351,0.27236363636363636,1.334,4.285714285714286,7.0,20.011599999999998,500.0,3271,0.7246008185700763,3.3169556430840235,0.0025722236921048745,0.01059322033898305,0.025104214618178095,0.11384678691447771,0.5,1.5,2.8571428571428568,8.571428571428571,125.0,63,调料,酱油类（生抽/老抽/味极鲜/蚝油等）,调料,18,未纳入原六类,酱油类,1,斤/月,元/斤,1
2023,tiaoliao_4,1762,1762,1613,0.9154370034052214,0.8870601589103292,0.00681044267877412,0.02213393870601589,3399.4928542832845,1.9293376017498778,19.69899668410719,1.3240298314626082,1.1281689677658462,1.2334930130021313,0.8087856189184467,0.9688951551818852,0.007379420205857708,0.023725424612257122,0.4208974887913235,3.7948717948717947,0.10849349039057657,1613,2.10755911610867,20.580155820852525,0.00778806437829369,0.030096525316914542,0.06837606837606838,0.20718232044198895,1.0,4.15,7.79220779220779,21.428571428571427,800.0,1612,0.8830413705313065,10.146643883820213,0.002939209302325581,0.01065644425019425,0.02512215807410404,0.08450704225352113,0.4,1.4285714285714284,2.857142857142857,10.478571428571154,400.0,64,调料,醋,调料,18,未纳入原六类,醋,1,斤/月,元/斤,1
2024,tiaoliao_4,1803,1803,1343,0.7448696616749861,0.7354409317803661,0.0,0.009428729894620078,1481.6847714763012,0.8217885587777599,3.3180761946789072,0.6849309405224706,0.5924932843834632,0.79756996671333,0.3707120780673751,0.9731944978603301,0.0,0.026805502139669934,0.2846180873507282,3.8005540166204987,0.08041697691734921,1343,1.1032649080240517,3.8042933409407786,0.0037694860106631443,0.01749271137026239,0.0664819944598338,0.25,1.0,2.2467532467532405,4.285714285714286,12.497142857142794,85.71428571428571,1343,0.4932706504142959,2.744351260400331,0.0011445361711076335,0.006890857342891495,0.02209961615652877,0.09,0.3333333333333333,1.0,1.5,6.428571428571429,85.71428571428571,64,调料,醋,调料,18,未纳入原六类,醋,1,斤/月,元/斤,1
pooled_2023_2024,tiaoliao_4,3565,3565,2956,0.829172510518934,0.8103786816269285,0.0033660589060308557,0.01570827489481066,4881.177625759586,1.36919428492555,14.057455369064675,1.0274645298174283,0.8543292520345088,1.0321441920512606,0.5880815260227982,0.9702002235613661,0.005139392208588835,0.024660384230044796,0.381285800786235,3.796610169491525,0.09573748308525033,2956,1.6512779518807803,15.423107138499311,0.006210599769527305,0.025495750708215296,0.06779661016949153,0.22641831852358163,1.0,3.0,5.0,21.428571428571427,800.0,2955,0.7058968435881101,7.720534125834919,0.0017203934034265447,0.008670520231213874,0.02394444903113753,0.0847457627118644,0.34807692307692306,1.0714285714285714,2.142857142857143,7.653061224489797,400.0,64,调料,醋,调料,18,未纳入原六类,醋,1,斤/月,元/斤,1
