base_ssp,diet_pathway,group_system,group_code,group_name,covered_production_mt,emissions_mtco2e,covered_production_mt_baseline,emissions_mtco2e_baseline,covered_production_mt_change,covered_production_mt_change_percent,emissions_mtco2e_change,emissions_mtco2e_change_percent
SSP3,MTS,UN_REGION,009,Oceania,160.97084415369338,140.71625815469852,161.29143851051563,145.04902460589378,-0.3205943568222551,-0.19876712600672697,-4.332766451195255,-2.9871048515959453
SSP3,MTS,UN_REGION,019,Americas,2914.2363576325247,1685.4559891170136,2917.7690189565938,1745.0692748354586,-3.5326613240690676,-0.12107405696329954,-59.61328571844501,-3.416098522740074
SSP3,MTS,UN_REGION,142,Asia,4162.379450805679,2792.9169686223827,4198.593347860228,2856.156819161527,-36.21389705454931,-0.8625245184319952,-63.2398505391443,-2.214158904541852
SSP3,MTS,UN_REGION,150,Europe,1377.350873832995,602.5680454425143,1381.0464919172764,617.6704579683663,-3.6956180842814774,-0.2675954868942121,-15.10241252585206,-2.445059874731048
SSP3,MTS,UN_REPORTING_AREA,005,South America,1722.5287564641524,1079.1240244457408,1724.2801379597724,1118.7573457107478,-1.7513814956200804,-0.10157174910641054,-39.633321265007,-3.5426199807276237
SSP3,MTS,UN_REPORTING_AREA,011,Western Africa,88.74284286832417,184.88724224908995,89.42152078619202,189.0513869815745,-0.6786779178678444,-0.758964857565525,-4.164144732484544,-2.2026523047357416
SSP3,MTS,UN_REPORTING_AREA,013,Central America,230.93175579311372,173.34594566942656,230.90943475365037,179.55076526345184,0.022321039463349734,0.009666577499167772,-6.204819594025281,-3.4557466713779017
SSP3,MTS,UN_REPORTING_AREA,014,Eastern Africa,150.51365121783863,330.0370699471584,150.61094720816885,336.2989653727025,-0.09729599033022396,-0.06460087539038595,-6.2618954255441395,-1.8620025841008525
SSP3,MTS,UN_REPORTING_AREA,015,Northern Africa,130.7861068196102,88.21592829013369,130.91292971935582,88.01834505944791,-0.1268228997456049,-0.09687576316371738,0.19758323068577965,0.22447960201061878
SSP3,MTS,UN_REPORTING_AREA,017,Middle Africa,18.290508374444745,28.771334817211226,18.363093991664005,29.548717999981783,-0.07258561721926071,-0.3952798872140617,-0.7773831827705564,-2.630852488324653
SSP3,MTS,UN_REPORTING_AREA,018,Southern Africa,56.393905609298564,29.684478268208697,56.40325747374152,30.64058889406087,-0.009351864442955105,-0.016580362308526997,-0.9561106258521725,-3.1204055155659827
SSP3,MTS,UN_REPORTING_AREA,021,Northern America,945.9087005456249,412.93181761527666,947.6944752765625,426.18172410284393,-1.7857747309375327,-0.18843359094358192,-13.249906487567273,-3.1089804508768415
SSP3,MTS,UN_REPORTING_AREA,029,Caribbean,14.867144829633531,20.054201386569527,14.884970966608176,20.57943975841498,-0.017826136974644413,-0.11975929959577858,-0.5252383718454539,-2.5522481564673405
SSP3,MTS,UN_REPORTING_AREA,030,Eastern Asia,1338.4151241138989,817.3455581903906,1359.7735759295076,845.4289284321053,-21.35845181560876,-1.5707359073372729,-28.083370241714647,-3.3217896025626636
SSP3,MTS,UN_REPORTING_AREA,034,Southern Asia,2014.1584899550253,1203.74056915907,2020.8510525721517,1218.7277617133395,-6.692562617126441,-0.33117545247127733,-14.98719255426954,-1.2297408022608702
SSP3,MTS,UN_REPORTING_AREA,035,South-eastern Asia,543.0085145525582,565.8145015344584,551.484640272301,584.247356299039,-8.476125719742868,-1.536964967067389,-18.43285476458061,-3.154974441193026
SSP3,MTS,UN_REPORTING_AREA,039,Southern Europe,119.13399121478646,101.63824945037173,119.73733670019757,105.29658268767885,-0.6033454854111113,-0.5038908514574558,-3.6583332373071187,-3.47431335749816
SSP3,MTS,UN_REPORTING_AREA,053,Australia and New Zealand,157.85267072070556,137.84174425513052,158.16319822907758,141.98487090660947,-0.3105275083720187,-0.19633360468739314,-4.143126651478951,-2.9180057178092578
SSP3,MTS,UN_REPORTING_AREA,054,Melanesia,3.1018389883087973,2.6702682262513364,3.111151258285998,2.8408071814781026,-0.009312269977200582,-0.2993191010047802,-0.1705389552267662,-6.003186571009477
SSP3,MTS,UN_REPORTING_AREA,057,Micronesia,0.0030826166404058,0.025781916466113088,0.0033131163892157,0.02891275782038303,-0.00023049974880990027,-6.957188390971847,-0.003130841354269942,-10.82858084213174
SSP3,MTS,UN_REPORTING_AREA,061,Polynesia,0.013251828038622326,0.17846375685055646,0.013775906762851241,0.19443375998582363,-0.0005240787242289154,-3.8043138157857648,-0.01597000313526717,-8.213595795520057
SSP3,MTS,UN_REPORTING_AREA,143,Central Asia,70.67601909639629,87.33042818802375,70.71490845500196,88.54898891307639,-0.03888935860567244,-0.05499456826761895,-1.2185607250526402,-1.3761430141780995
SSP3,MTS,UN_REPORTING_AREA,145,Western Asia,196.12130308780047,118.68591155043998,195.76917063126623,119.2037838039667,0.3521324565342354,0.17987125112639557,-0.5178722535267184,-0.43444279787155926
SSP3,MTS,UN_REPORTING_AREA,151,Eastern Europe,719.6307622797733,224.1515934104995,722.1802152339593,228.15867209498649,-2.5494529541859947,-0.35302171125805026,-4.0070786844869986,-1.7562684107921056
SSP3,MTS,UN_REPORTING_AREA,154,Northern Europe,140.98315326607806,96.81709316515463,140.9917270629077,99.38578066970277,-0.008573796829637104,-0.0060810637675268175,-2.568687504548137,-2.5845623863285594
SSP3,MTS,UN_REPORTING_AREA,155,Western Europe,397.6029670723571,179.96110941648845,398.1372129202118,184.8294225159983,-0.5342458478547201,-0.13418636352432456,-4.868313099509834,-2.6339492020478805
SSP3,MTS,UN_SPECIAL_GROUP,LDC,Least developed countries,365.2912545042403,691.173640999035,368.79416126436354,703.7997164890854,-3.50290676012321,-0.9498270656221774,-12.626075490050425,-1.7939870099743405
SSP3,MTS,UN_SPECIAL_GROUP,LLDC,Landlocked developing countries,299.73299350285936,504.4089283576534,300.33512247973215,514.0063257422835,-0.6021289768727911,-0.2004857014062389,-9.597397384630085,-1.8671749556331552
SSP3,MTS,UN_SPECIAL_GROUP,PACIFIC_ISLANDS,Pacific island countries and areas,3.1181734329878257,2.874513899568006,3.128240281438065,3.0641536992843097,-0.01006684845023953,-0.3218054735108722,-0.18963979971630351,-6.188978045082971
SSP3,MTS,UN_SPECIAL_GROUP,SIDS,Small island developing States,26.324242945628963,28.660541171552467,26.411202914713584,29.557216237638016,-0.08695996908462078,-0.32925410238007213,-0.8966750660855496,-3.0336925469446885
SSP3,MTS,UN_SUBREGION,015,Northern Africa,130.7861068196102,88.21592829013369,130.91292971935582,88.01834505944791,-0.1268228997456049,-0.09687576316371738,0.19758323068577965,0.22447960201061878
SSP3,MTS,UN_SUBREGION,021,Northern America,945.9087005456249,412.93181761527666,947.6944752765625,426.18172410284393,-1.7857747309375327,-0.18843359094358192,-13.249906487567273,-3.1089804508768415
SSP3,MTS,UN_SUBREGION,030,Eastern Asia,1338.4151241138989,817.3455581903906,1359.7735759295076,845.4289284321053,-21.35845181560876,-1.5707359073372729,-28.083370241714647,-3.3217896025626636
SSP3,MTS,UN_SUBREGION,034,Southern Asia,2014.1584899550253,1203.74056915907,2020.8510525721517,1218.7277617133395,-6.692562617126441,-0.33117545247127733,-14.98719255426954,-1.2297408022608702
SSP3,MTS,UN_SUBREGION,035,South-eastern Asia,543.0085145525582,565.8145015344584,551.484640272301,584.247356299039,-8.476125719742868,-1.536964967067389,-18.43285476458061,-3.154974441193026
SSP3,MTS,UN_SUBREGION,039,Southern Europe,119.13399121478646,101.63824945037173,119.73733670019757,105.29658268767885,-0.6033454854111113,-0.5038908514574558,-3.6583332373071187,-3.47431335749816
SSP3,MTS,UN_SUBREGION,053,Australia and New Zealand,157.85267072070556,137.84174425513052,158.16319822907758,141.98487090660947,-0.3105275083720187,-0.19633360468739314,-4.143126651478951,-2.9180057178092578
SSP3,MTS,UN_SUBREGION,054,Melanesia,3.1018389883087973,2.6702682262513364,3.111151258285998,2.8408071814781026,-0.009312269977200582,-0.2993191010047802,-0.1705389552267662,-6.003186571009477
SSP3,MTS,UN_SUBREGION,057,Micronesia,0.0030826166404058,0.025781916466113088,0.0033131163892157,0.02891275782038303,-0.00023049974880990027,-6.957188390971847,-0.003130841354269942,-10.82858084213174
SSP3,MTS,UN_SUBREGION,061,Polynesia,0.013251828038622326,0.17846375685055646,0.013775906762851241,0.19443375998582363,-0.0005240787242289154,-3.8043138157857648,-0.01597000313526717,-8.213595795520057
SSP3,MTS,UN_SUBREGION,143,Central Asia,70.67601909639629,87.33042818802375,70.71490845500196,88.54898891307639,-0.03888935860567244,-0.05499456826761895,-1.2185607250526402,-1.3761430141780995
SSP3,MTS,UN_SUBREGION,145,Western Asia,196.12130308780047,118.68591155043998,195.76917063126623,119.2037838039667,0.3521324565342354,0.17987125112639557,-0.5178722535267184,-0.43444279787155926
SSP3,MTS,UN_SUBREGION,151,Eastern Europe,719.6307622797733,224.1515934104995,722.1802152339593,228.15867209498649,-2.5494529541859947,-0.35302171125805026,-4.0070786844869986,-1.7562684107921056
SSP3,MTS,UN_SUBREGION,154,Northern Europe,140.98315326607806,96.81709316515463,140.9917270629077,99.38578066970277,-0.008573796829637104,-0.0060810637675268175,-2.568687504548137,-2.5845623863285594
SSP3,MTS,UN_SUBREGION,155,Western Europe,397.6029670723571,179.96110941648845,398.1372129202118,184.8294225159983,-0.5342458478547201,-0.13418636352432456,-4.868313099509834,-2.6339492020478805
SSP3,MTS,UN_SUBREGION,202,Sub-Saharan Africa,313.94090806990613,573.3801252816683,314.7988194597664,585.5396592483197,-0.8579113898602486,-0.27252687647701945,-12.159533966651452,-2.07663712860392
SSP3,MTS,UN_SUBREGION,419,Latin America and the Caribbean,1968.3276570868998,1272.5241715017369,1970.074543680031,1318.8875507326145,-1.7468865931311939,-0.08867109108816607,-46.36337923087763,-3.515339818404062
SSP3,MTS,WB_DEVELOPMENT_STATUS,DEVELOPING_ECONOMIES,"Developing economies (World Bank FY25 LIC, LMC and UMC)",6675.644925848793,4645.3924068634515,6714.621204357749,4763.751223290697,-38.97627850895606,-0.580468760972852,-118.35881642724598,-2.4845717351605567
SSP3,MTS,WB_INCOME_FY25,HIC,High income,2370.9648524123772,1187.3689389691765,2376.777833104783,1221.956676644522,-5.812980692405745,-0.24457400314997768,-34.58773767534558,-2.830520781663315
SSP3,MTS,WB_INCOME_FY25,LIC,Low income,136.3856836461567,350.1914954028318,136.49709711423947,354.3726001688392,-0.11141346808275898,-0.08162332418653051,-4.181104766007422,-1.1798611867890885
SSP3,MTS,WB_INCOME_FY25,LMC,Lower middle income,2527.3430629832633,1857.554997895686,2539.527855168631,1891.6071771853294,-12.184792185367769,-0.47980541582044456,-34.05217928964339,-1.8001718168733305
SSP3,MTS,WB_INCOME_FY25,NCL,Not classified,13.054763053237654,50.49196907578246,13.013008961204568,51.79568094379354,0.04175409203308611,0.32086423791428675,-1.303711868011085,-2.5170281464700017
SSP3,MTS,WB_INCOME_FY25,UMC,Upper middle income,4011.9161792193736,2437.6459135649343,4038.596252074878,2517.7714459365293,-26.680072855504477,-0.660627386107171,-80.125532371595,-3.182398962420152
SSP3,PTS,ECONOMIC,EU27,European Union (27),770.0171337085037,405.729138191437,768.2039772069562,402.5371156222675,1.8131565015474962,0.23602539889728824,3.1920225691695236,0.7929759630326494
SSP3,PTS,FOCUS,CHINA_MAINLAND,China mainland,1328.841122984056,800.5548674197083,1329.2272165029422,798.7743879361105,-0.38609351888612764,-0.029046465050719394,1.7804794835977873,0.22290142379228772
SSP3,PTS,FOCUS,USA,United States,830.4562174185783,368.70472042709304,829.2347801089458,366.3415529910756,1.2214373096325062,0.14729692228683255,2.36316743601742,0.6450721783327173
SSP3,PTS,GLOBAL,WORLD,World,9106.180427405983,6059.258733388064,9104.412046423737,6037.5035808790135,1.7683809822465264,0.019423340828916835,21.755152509050276,0.3603335752536685
SSP3,PTS,UN_REGION,002,Africa,445.7605817852458,676.3294182109372,445.71174917912225,673.5580043077676,0.04883260612353979,0.010956095775682684,2.7714139031695595,0.41145883286144436
SSP3,PTS,UN_REGION,009,Oceania,161.40489530242505,145.90792275598082,161.29143851051563,145.04902460589378,0.11345679190941382,0.07034272429904398,0.8588981500870432,0.5921433476858695
SSP3,PTS,UN_REGION,019,Americas,2920.33052988151,1755.6018625651673,2917.7690189565938,1745.0692748354586,2.5615109249160923,0.08779005151793307,10.532587729708666,0.6035627285170042
SSP3,PTS,UN_REGION,142,Asia,4195.381275938605,2859.310022700726,4198.593347860228,2856.156819161527,-3.2120719216236466,-0.07650352524043447,3.1532035391992395,0.11040022445703013
SSP3,PTS,UN_REGION,150,Europe,1383.303144498199,622.1095071552518,1381.0464919172764,617.6704579683663,2.2566525809224913,0.16340163739090308,4.439049186885427,0.718675975128602
SSP3,PTS,UN_REPORTING_AREA,005,South America,1725.2317490262449,1125.2635445180008,1724.2801379597724,1118.7573457107478,0.9516110664724238,0.05518888987483539,6.506198807252986,0.5815558514272512
SSP3,PTS,UN_REPORTING_AREA,011,Western Africa,89.2799548946321,189.63954210292545,89.42152078619202,189.0513869815745,-0.14156589155992094,-0.15831299928169562,0.588155121350951,0.3111085989590201
SSP3,PTS,UN_REPORTING_AREA,013,Central America,231.20506233840217,180.72890991618345,230.90943475365037,179.55076526345184,0.2956275847517986,0.12802750353928527,1.1781446527316177,0.6561624234811436
SSP3,PTS,UN_REPORTING_AREA,014,Eastern Africa,150.71263225098662,337.86471735130925,150.61094720816885,336.2989653727025,0.10168504281776336,0.06751504103963413,1.5657519786067269,0.4655833469102477
SSP3,PTS,UN_REPORTING_AREA,015,Northern Africa,130.94358989115324,88.30053467688359,130.91292971935582,88.01834505944791,0.030660171797421754,0.02342027778550193,0.2821896174356766,0.32060318476232474
SSP3,PTS,UN_REPORTING_AREA,017,Middle Africa,18.36203352871825,29.70970185246696,18.363093991664005,29.548717999981783,-0.0010604629457553472,-0.005774968783778256,0.16098385248517744,0.5448082467918836
SSP3,PTS,UN_REPORTING_AREA,018,Southern Africa,56.46237121975556,30.81492222735199,56.40325747374152,30.64058889406087,0.059113746014041624,0.10480555319267726,0.17433333329111989,0.5689620845535037
SSP3,PTS,UN_REPORTING_AREA,021,Northern America,948.9965570179627,428.9330923551061,947.6944752765625,426.18172410284393,1.3020817414002295,0.13739467469411348,2.751368252262182,0.6455856965837947
SSP3,PTS,UN_REPORTING_AREA,029,Caribbean,14.89716149889974,20.676315775876887,14.884970966608176,20.57943975841498,0.012190532291564082,0.0818982604595675,0.09687601746190566,0.4707417626482968
SSP3,PTS,UN_REPORTING_AREA,030,Eastern Asia,1359.5087556906856,847.4401988475253,1359.7735759295076,845.4289284321053,-0.26482023882203976,-0.019475318796435825,2.011270415419972,0.23789940795495568
SSP3,PTS,UN_REPORTING_AREA,034,Southern Asia,2019.5293793055816,1220.610801922165,2020.8510525721517,1218.7277617133395,-1.3216732665700874,-0.06540181498719821,1.8830402088253777,0.1545086825771591
SSP3,PTS,UN_REPORTING_AREA,035,South-eastern Asia,549.5008561832726,582.5243879590456,551.484640272301,584.247356299039,-1.9837840890284042,-0.35971701551812396,-1.722968339993372,-0.2949039172222667
SSP3,PTS,UN_REPORTING_AREA,039,Southern Europe,120.1976681397477,106.23290964952793,119.73733670019757,105.29658268767885,0.46033143955013145,0.3844510427877035,0.9363269618490762,0.8892282521896444
SSP3,PTS,UN_REPORTING_AREA,053,Australia and New Zealand,158.27316565966112,142.79898753480234,158.16319822907758,141.98487090660947,0.10996743058353786,0.06952782430731386,0.8141166281928633,0.5733826590076374
SSP3,PTS,UN_REPORTING_AREA,054,Melanesia,3.1144051394095404,2.8811828102558987,3.111151258285998,2.8408071814781026,0.0032538811235425236,0.10458768646739447,0.0403756287777961,1.4212731170578197
SSP3,PTS,UN_REPORTING_AREA,057,Micronesia,0.0033819515878116,0.02968155611460545,0.0033131163892157,0.02891275782038303,6.883519859589987e-05,2.077657121251786,0.0007687982942224218,2.659027890035559
SSP3,PTS,UN_REPORTING_AREA,061,Polynesia,0.013942551766576734,0.1980708548079939,0.013775906762851241,0.19443375998582363,0.00016664500372549212,1.2096844628396886,0.0036370948221702837,1.8706086959566326
SSP3,PTS,UN_REPORTING_AREA,143,Central Asia,70.7963791649965,88.95437785005294,70.71490845500196,88.54898891307639,0.08147070999453376,0.1152100904526776,0.40538893697655,0.4578131743260272
SSP3,PTS,UN_REPORTING_AREA,145,Western Asia,196.04590559406842,119.78025612193736,195.76917063126623,119.2037838039667,0.27673496280218046,0.1413577847369174,0.576472317970655,0.4836023652728061
SSP3,PTS,UN_REPORTING_AREA,151,Eastern Europe,722.6544386303872,229.41936700105697,722.1802152339593,228.15867209498649,0.4742233964278739,0.06566552038180795,1.2606949060704835,0.5525518247869288
SSP3,PTS,UN_REPORTING_AREA,154,Northern Europe,141.38990190566116,100.13543745933333,140.9917270629077,99.38578066970277,0.3981748427534626,0.2824100754335701,0.7496567896305635,0.7542897832859552
SSP3,PTS,UN_REPORTING_AREA,155,Western Europe,399.06113582240283,186.32179304533346,398.1372129202118,184.8294225159983,0.9239229021910091,0.2320614281228206,1.4923705293351759,0.8074312568963515
SSP3,PTS,UN_SPECIAL_GROUP,LDC,Least developed countries,367.9398762226628,705.6312147129883,368.79416126436354,703.7997164890854,-0.8542850417007344,-0.2316427783921382,1.8314982239028268,0.26023003149806545
SSP3,PTS,UN_SPECIAL_GROUP,LLDC,Landlocked developing countries,300.4622480132454,516.5172892268301,300.33512247973215,514.0063257422835,0.12712553351326505,0.04232789440796747,2.5109634845466644,0.488508284585909
SSP3,PTS,UN_SPECIAL_GROUP,PACIFIC_ISLANDS,Pacific island countries and areas,3.131729642763929,3.108935221178498,3.128240281438065,3.0641536992843097,0.003489361325863971,0.11154390366265865,0.04478152189418827,1.4614646094498474
SSP3,PTS,UN_SPECIAL_GROUP,SIDS,Small island developing States,26.411467464089647,29.696056590455424,26.411202914713584,29.557216237638016,0.00026454937606246176,0.0010016559144121473,0.13884035281740736,0.4697341985833159
SSP3,PTS,UN_SUBREGION,015,Northern Africa,130.94358989115324,88.30053467688359,130.91292971935582,88.01834505944791,0.030660171797421754,0.02342027778550193,0.2821896174356766,0.32060318476232474
SSP3,PTS,UN_SUBREGION,021,Northern America,948.9965570179627,428.9330923551061,947.6944752765625,426.18172410284393,1.3020817414002295,0.13739467469411348,2.751368252262182,0.6455856965837947
SSP3,PTS,UN_SUBREGION,030,Eastern Asia,1359.5087556906856,847.4401988475253,1359.7735759295076,845.4289284321053,-0.26482023882203976,-0.019475318796435825,2.011270415419972,0.23789940795495568
SSP3,PTS,UN_SUBREGION,034,Southern Asia,2019.5293793055816,1220.610801922165,2020.8510525721517,1218.7277617133395,-1.3216732665700874,-0.06540181498719821,1.8830402088253777,0.1545086825771591
SSP3,PTS,UN_SUBREGION,035,South-eastern Asia,549.5008561832726,582.5243879590456,551.484640272301,584.247356299039,-1.9837840890284042,-0.35971701551812396,-1.722968339993372,-0.2949039172222667
SSP3,PTS,UN_SUBREGION,039,Southern Europe,120.1976681397477,106.23290964952793,119.73733670019757,105.29658268767885,0.46033143955013145,0.3844510427877035,0.9363269618490762,0.8892282521896444
SSP3,PTS,UN_SUBREGION,053,Australia and New Zealand,158.27316565966112,142.79898753480234,158.16319822907758,141.98487090660947,0.10996743058353786,0.06952782430731386,0.8141166281928633,0.5733826590076374
SSP3,PTS,UN_SUBREGION,054,Melanesia,3.1144051394095404,2.8811828102558987,3.111151258285998,2.8408071814781026,0.0032538811235425236,0.10458768646739447,0.0403756287777961,1.4212731170578197
SSP3,PTS,UN_SUBREGION,057,Micronesia,0.0033819515878116,0.02968155611460545,0.0033131163892157,0.02891275782038303,6.883519859589987e-05,2.077657121251786,0.0007687982942224218,2.659027890035559
SSP3,PTS,UN_SUBREGION,061,Polynesia,0.013942551766576734,0.1980708548079939,0.013775906762851241,0.19443375998582363,0.00016664500372549212,1.2096844628396886,0.0036370948221702837,1.8706086959566326
SSP3,PTS,UN_SUBREGION,143,Central Asia,70.7963791649965,88.95437785005294,70.71490845500196,88.54898891307639,0.08147070999453376,0.1152100904526776,0.40538893697655,0.4578131743260272
SSP3,PTS,UN_SUBREGION,145,Western Asia,196.04590559406842,119.78025612193736,195.76917063126623,119.2037838039667,0.27673496280218046,0.1413577847369174,0.576472317970655,0.4836023652728061
SSP3,PTS,UN_SUBREGION,151,Eastern Europe,722.6544386303872,229.41936700105697,722.1802152339593,228.15867209498649,0.4742233964278739,0.06566552038180795,1.2606949060704835,0.5525518247869288
SSP3,PTS,UN_SUBREGION,154,Northern Europe,141.38990190566116,100.13543745933333,140.9917270629077,99.38578066970277,0.3981748427534626,0.2824100754335701,0.7496567896305635,0.7542897832859552
SSP3,PTS,UN_SUBREGION,155,Western Europe,399.06113582240283,186.32179304533346,398.1372129202118,184.8294225159983,0.9239229021910091,0.2320614281228206,1.4923705293351759,0.8074312568963515
SSP3,PTS,UN_SUBREGION,202,Sub-Saharan Africa,314.81699189409255,588.0288835340536,314.7988194597664,585.5396592483197,0.01817243432617488,0.005772713619878189,2.4892242857339397,0.4251162575271916
SSP3,PTS,UN_SUBREGION,419,Latin America and the Caribbean,1971.3339728635472,1326.6687702100612,1970.074543680031,1318.8875507326145,1.259429183516204,0.06392799640786428,7.781219477446712,0.5899835412901178
SSP3,PTS,WB_DEVELOPMENT_STATUS,DEVELOPING_ECONOMIES,"Developing economies (World Bank FY25 LIC, LMC and UMC)",6712.562631017858,4777.023542490898,6714.621204357749,4763.751223290697,-2.0585733398911543,-0.0306580710547788,13.2723192002004,0.2786106699969926
SSP3,PTS,WB_INCOME_FY25,HIC,High income,2380.5719975549123,1230.1391226311307,2376.777833104783,1221.956676644522,3.7941644501293013,0.15963479620528798,8.182445986608627,0.6696183377857157
SSP3,PTS,WB_INCOME_FY25,LIC,Low income,136.5673411839403,355.9680233683909,136.49709711423947,354.3726001688392,0.07024406970083419,0.051461951342490764,1.5954231995517034,0.4502106536429684
SSP3,PTS,WB_INCOME_FY25,LMC,Lower middle income,2537.256417475686,1894.3428330564827,2539.527855168631,1891.6071771853294,-2.2714376929452555,-0.08944330688566149,2.7356558711533125,0.14462071745910965
SSP3,PTS,WB_INCOME_FY25,NCL,Not classified,13.045798833213116,52.09606826603469,13.013008961204568,51.79568094379354,0.032789872008548215,0.25197763335369494,0.30038732224114995,0.5799466611262849
SSP3,PTS,WB_INCOME_FY25,UMC,Upper middle income,4038.738872358232,2526.712686066024,4038.596252074878,2517.7714459365293,0.14262028335406285,0.003531432073233809,8.941240129494872,0.3551251700755209
SSP4,CGS,ECONOMIC,EU27,European Union (27),780.0524899629037,396.08277457000855,781.8440105733738,414.31678736935226,-1.7915206104701156,-0.2291404149986742,-18.234012799343702,-4.400983342991738
SSP4,CGS,FOCUS,CHINA_MAINLAND,China mainland,1357.4754597140322,797.0909231141802,1393.35716635062,842.4250618249204,-35.88170663658775,-2.5751980542481068,-45.33413871074015,-5.381385332071453
SSP4,CGS,FOCUS,USA,United States,823.8881062901163,349.4629661356233,825.0141662470413,367.8047181215799,-1.126059956925019,-0.13648977229656634,-18.34175198595665,-4.986818026595752
SSP4,CGS,GLOBAL,WORLD,World,9239.463044222162,5964.764816768961,9308.127854206869,6215.806816181782,-68.66480998470615,-0.737686579516339,-251.0419994128206,-4.03876772294911
SSP4,CGS,UN_REGION,002,Africa,448.91995452285045,657.0537331454528,450.1731116968964,675.5038025293637,-1.2531571740459526,-0.27837228423578386,-18.450069383910886,-2.7313050370443848
SSP4,CGS,UN_REGION,009,Oceania,160.25886297692318,139.4802457188684,160.62411210821605,146.4631432722348,-0.3652491312928703,-0.22739371225086735,-6.982897553366399,-4.767682433516473
SSP4,CGS,UN_REGION,019,Americas,2922.2314740299817,1677.9606015414142,2927.1004472575437,1775.6419955476176,-4.868973227562037,-0.16634117329741294,-97.68139400620339,-5.501187415657959
SSP4,CGS,UN_REGION,142,Asia,4302.431921353061,2878.3148667702912,4359.774770264534,2981.4571238012054,-57.342848911473084,-1.3152709012074437,-103.14225703091415,-3.459458001509441
SSP4,CGS,UN_REGION,150,Europe,1405.6208313393465,611.9553695929346,1410.455412879678,636.7407510313603,-4.8345815403315555,-0.3427674137150505,-24.785381438425702,-3.8925389019439427
SSP4,CGS,UN_REPORTING_AREA,005,South America,1727.082394498319,1072.5192079760934,1729.6249596302705,1137.119141849734,-2.5425651319515055,-0.1470009505699421,-64.59993387364057,-5.681017185987813
SSP4,CGS,UN_REPORTING_AREA,011,Western Africa,88.69984307501535,184.54891079861508,89.73429701674618,191.1813150595942,-1.0344539417308312,-1.1527966185969962,-6.632404260979115,-3.469169703593522
SSP4,CGS,UN_REPORTING_AREA,013,Central America,237.99625075724458,177.56617426659164,237.84284753305425,188.06511077640965,0.1534032241903276,0.06449772435095369,-10.498936509818009,-5.582607250475169
SSP4,CGS,UN_REPORTING_AREA,014,Eastern Africa,149.666737688966,324.5841623774094,149.70443801687267,334.21441792992675,-0.03770032790666278,-0.025183173195186814,-9.630255552517326,-2.8814602350687557
SSP4,CGS,UN_REPORTING_AREA,015,Northern Africa,137.96894513806274,91.41660084931507,138.04817058605076,90.88110770225289,-0.07922544798802278,-0.0573897123385958,0.5354931470621835,0.5892238338649936
SSP4,CGS,UN_REPORTING_AREA,017,Middle Africa,17.572465445436613,27.690096570091132,17.679976034388133,28.897217095162315,-0.10751058895151999,-0.6080923907499036,-1.2071205250711827,-4.177289879146418
SSP4,CGS,UN_REPORTING_AREA,018,Southern Africa,55.01196317536974,28.813962550022218,55.00623004283869,30.32974474242751,0.0057331325310556736,0.010422696713785484,-1.5157821924052932,-4.997675401748114
SSP4,CGS,UN_REPORTING_AREA,021,Northern America,941.5424237917441,406.93512619522943,944.006412904222,428.6391052778994,-2.4639891124778615,-0.2610140226587454,-21.703979082669946,-5.063462202917446
SSP4,CGS,UN_REPORTING_AREA,029,Caribbean,15.610404982673659,20.940093103499862,15.62622718999731,21.818637643574572,-0.015822207323651583,-0.10125417435233874,-0.8785445400747101,-4.026578352078891
SSP4,CGS,UN_REPORTING_AREA,030,Eastern Asia,1388.2772965251713,844.4298053651104,1424.696385333188,892.4813601190365,-36.41908880801657,-2.5562701767857243,-48.0515547539261,-5.384040149311032
SSP4,CGS,UN_REPORTING_AREA,034,Southern Asia,2087.101214338347,1249.82036877181,2095.344001345324,1272.3337500780249,-8.242787006977323,-0.3933858593951678,-22.513381306214796,-1.7694556404586614
SSP4,CGS,UN_REPORTING_AREA,035,South-eastern Asia,548.2668661877028,568.628654150861,561.9752378261645,598.7998845641283,-13.7083716384617,-2.439319513701088,-30.171230413267267,-5.038616604816005
SSP4,CGS,UN_REPORTING_AREA,039,Southern Europe,119.3688291501368,101.07335421464033,120.21976164986677,107.14558202040045,-0.8509324997299643,-0.7078141630393997,-6.0722278057601216,-5.667268487658195
SSP4,CGS,UN_REPORTING_AREA,053,Australia and New Zealand,156.99927591252148,136.67592852021605,157.3479111299407,143.33963160490006,-0.3486352174192291,-0.22156965091917336,-6.663703084684016,-4.648890896449198
SSP4,CGS,UN_REPORTING_AREA,054,Melanesia,3.2437395477279654,2.6116426547469667,3.2590532805069308,2.8979549332856416,-0.015313732778965417,-0.4698828604785321,-0.2863122785386749,-9.879804383778323
SSP4,CGS,UN_REPORTING_AREA,057,Micronesia,0.0029385274258702998,0.023694583158605273,0.0033410984433215,0.029166775792477857,-0.0004025710174512002,-12.049061836411823,-0.005472192633872584,-18.761733119928426
SSP4,CGS,UN_REPORTING_AREA,061,Polynesia,0.012908989247874014,0.16897996074675964,0.013806599325065312,0.1963899582566099,-0.0008976100771912986,-6.5013118441246025,-0.027409997509850265,-13.956924148858674
SSP4,CGS,UN_REPORTING_AREA,143,Central Asia,71.9403929049828,89.18105085093154,71.8758915062694,91.02590259940179,0.06450139871340355,0.08973996337531265,-1.8448517484702478,-2.026732716498625
