study_id,author_year,lang,Target,Path,crop,dep_var,x_var,beta,se,t_stat,p_report,N,df,model,endog,micro,region,data_years,spec_type,mean_y,mean_x,elast_reported,table_source,notes,part,t_use,df_use,PCC,SE_PCC,elasticity,elast_type
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,cgrn,ln主粮单产,"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",0.742,0.204,,***,1682.0,,2SLS,1.0,1.0,湖北5县市,2016调查,robust,7.174,4.137,,表3列(1),"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);IV=家庭收入对数+村级平均机械化水平;正文注明1%显著,表中星号OCR损坏",cn_g5.csv,3.6372549019607847,1682.0,0.08834042238579169,0.024287663297441378,0.742,full
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,cgrn,ln主粮单产,"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",0.748,0.204,,,1682.0,,IVGMM,1.0,1.0,湖北5县市,2016调查,robust,7.174,4.137,,表3列(2),"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);IV=家庭收入对数+村级平均机械化水平;正文称与2SLS基本一致;表中星号OCR缺失",cn_g5.csv,3.666666666666667,1682.0,0.08904912340492778,0.024286124564980298,0.748,full
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,cgrn,ln主粮单产,"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",1.219,0.4,,***,1682.0,,IVTobit,1.0,1.0,湖北5县市,2016调查,baseline,7.174,4.137,,表3列(3),"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);IV=家庭收入对数+村级平均机械化水平;论文主结果(摘要引用);表中星号OCR缺失,据正文显著",cn_g5.csv,3.0475,1682.0,0.07410286957952798,0.024315953922732725,1.219,full
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,rice,ln水稻单产,"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",1.2207,0.095,,***,1682.0,,IVTobit,1.0,1.0,湖北5县市,2016调查,subgroup,7.075,4.137,,表4水稻列,"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);分作物IVTobit;马铃薯列(1.3798**)因crop编码无对应值未提取",cn_g5.csv,12.849473684210524,1682.0,0.2989778952020762,0.0232677152815575,1.2207,full
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,whea,ln小麦单产,"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",0.8076,0.078,,***,1682.0,,IVTobit,1.0,1.0,湖北5县市,2016调查,subgroup,6.28,4.137,,表4小麦列,"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);分作物IVTobit;马铃薯列(1.3798**)因crop编码无对应值未提取",cn_g5.csv,10.353846153846154,1682.0,0.24477778712789972,0.023641242441773375,0.8076,full
51农业机械化水平对农户主粮生产的影响-彭继权,彭继权等2021,cn,Yield,AML,maiz,ln玉米单产,"农业机械化水平(耕种收综合机械化率;表1/表中变量名为'农业机械投入额取对数',口径以原文为准)",1.1064,0.089,,***,1682.0,,IVTobit,1.0,1.0,湖北5县市,2016调查,subgroup,6.248,4.137,,表4玉米列,"x变量口径存疑:正文称耕种收综合机械化率,表1却列'农业机械投入额取对数'(均值4.137);分作物IVTobit;马铃薯列(1.3798**)因crop编码无对应值未提取",cn_g5.csv,12.431460674157304,1682.0,0.29008269461070224,0.023334562382820407,1.1064,full
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积(极值化0-1,level)","机械化水平(农户耕种收综合机械化率,0-1)",0.115,0.0153,,***,1682.0,,OLS,0.0,1.0,湖北5县市,2016调查,robust,0.105,0.636,,表3列(1),双方均为0-1比例的level回归,cn_g5.csv,7.516339869281047,1682.0,0.18026841529806895,0.023983536991830038,0.6965714285714287,converted
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积(极值化0-1,level)","机械化水平(农户耕种收综合机械化率,0-1)",0.2,0.0208,,***,1682.0,,Tobit,0.0,1.0,湖北5县市,2016调查,robust,0.105,0.636,,表3列(2),双方均为0-1比例的level回归;样本选择修正,cn_g5.csv,9.615384615384617,1682.0,0.2282622477728174,0.023739273768373006,1.2114285714285715,converted
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积(极值化0-1,level)","机械化水平(农户耕种收综合机械化率,0-1)",0.325,0.0305,,***,1682.0,,2SLS,1.0,1.0,湖北5县市,2016调查,robust,0.105,0.636,,表3列(3),双方均为0-1比例的level回归;IV=家庭收入对数+村级平均机械化水平,cn_g5.csv,10.655737704918034,1682.0,0.2514695504434893,0.023599450118542843,1.9685714285714289,converted
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积(极值化0-1,level)","机械化水平(农户耕种收综合机械化率,0-1)",0.325,0.0304,,***,1682.0,,IVGMM,1.0,1.0,湖北5县市,2016调查,robust,0.105,0.636,,表3列(4),双方均为0-1比例的level回归,cn_g5.csv,10.69078947368421,1682.0,0.2522442011969717,0.02359453451196289,1.9685714285714289,converted
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积(极值化0-1,level)","机械化水平(农户耕种收综合机械化率,0-1)",0.435,0.0389,,***,1682.0,,IVTobit,1.0,1.0,湖北5县市,2016调查,baseline,0.105,0.636,,表3列(5),双方均为0-1比例的level回归;论文主结果(摘要引用),cn_g5.csv,11.182519280205657,1682.0,0.26305994358808027,0.023524211047301884,2.6348571428571432,converted
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,MCI,cgrn,"家庭粮食作物种植面积(极值化0-1,level)",ln农业机械投入金额(代理变量Invest),0.0129,0.0013,,***,1682.0,,OLS,0.0,1.0,湖北5县市,2016调查,robust,0.105,4.137,,表3列(6),以机械投入金额替代机械化率的稳健性检验,cn_g5.csv,9.923076923076923,1682.0,0.23516860235365786,0.023699161477500407,0.5082599999999999,converted
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积比例(0-1,level,趋粮化)","机械化水平(农户耕种收综合机械化率,0-1)",0.756,0.0403,,***,1682.0,,OLS,0.0,1.0,湖北5县市,2016调查,robust,0.725,0.636,,表5列(1),"表中标***但正文称'并不显著',矛盾,照抄表值",cn_g5.csv,18.759305210918114,1682.0,0.4159591863341877,0.022173485726544657,0.6631944827586207,converted
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积比例(0-1,level,趋粮化)","机械化水平(农户耕种收综合机械化率,0-1)",0.896,0.0543,,***,1682.0,,Tobit,0.0,1.0,湖北5县市,2016调查,robust,0.725,0.636,,表5列(2),样本选择修正,cn_g5.csv,16.500920810313076,1682.0,0.3732628289587446,0.022620727246048914,0.786008275862069,converted
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积比例(0-1,level,趋粮化)","机械化水平(农户耕种收综合机械化率,0-1)",0.941,0.0871,,***,1682.0,,2SLS,1.0,1.0,湖北5县市,2016调查,robust,0.725,0.636,,表5列(3),IV=家庭收入对数+村级平均机械化水平,cn_g5.csv,10.803673938002296,1682.0,0.2547356701216337,0.023578615162161844,0.8254841379310345,converted
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积比例(0-1,level,趋粮化)","机械化水平(农户耕种收综合机械化率,0-1)",0.958,0.087,,***,1682.0,,IVGMM,1.0,1.0,湖北5县市,2016调查,robust,0.725,0.636,,表5列(4),,cn_g5.csv,11.011494252873563,1682.0,0.2593091992600672,0.023548956509004012,0.8403972413793103,converted
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,AML,cgrn,"家庭粮食作物种植面积比例(0-1,level,趋粮化)","机械化水平(农户耕种收综合机械化率,0-1)",1.104,0.113,,***,1682.0,,IVTobit,1.0,1.0,湖北5县市,2016调查,baseline,0.725,0.636,,表5列(5),论文主结果(摘要引用),cn_g5.csv,9.76991150442478,1682.0,0.23173508444010657,0.02371926136026453,0.9684744827586209,converted
52机械化水平对农户种植结构的影响研究_基于IVGMM和IVTobit的估计方法-彭继权,彭继权等2020,cn,Area,MCI,cgrn,"家庭粮食作物种植面积比例(0-1,level,趋粮化)",ln农业机械投入金额(代理变量Invest),0.0464,0.0034,,***,1682.0,,OLS,0.0,1.0,湖北5县市,2016调查,robust,0.725,4.137,,表5列(6),以机械投入金额替代机械化率的稳健性检验,cn_g5.csv,13.647058823529411,1682.0,0.31573481518554336,0.023135740767906195,0.26476799999999995,converted
54中国小麦生产技术效率测算与影响因素分析_基于农机服务视角的研究-刘成,刘成2019,cn,Efficiency,AMS,whea,"小麦生产技术效率TE(level,SFA时不变测得)","农机服务比例ser=机械费/(人工费+机械费)(level,0-1)",0.0916,0.0242,3.79,0.000,180.0,,FE,0.0,0.0,中国15个小麦主产省,2004-2015,baseline,0.7191,0.895,,表5技术效率影响因素估计,"两步法:SFA测TE后固定效应回归;N=180原文明示;mean_x取表1的ser均值0.895,但表4/正文另报全国机械化程度均值0.3008,原文口径自相矛盾",cn_g6.csv,3.79,180.0,0.2718511560144602,0.0717285372069816,0.11400639688499514,converted
56农业机械化服务对粮食生产成本效率的影响_来自中国小麦主产区的经验证据-虞松波,虞松波2019,cn,Efficiency,MCI,whea,"小麦生产成本效率ce(level,SFA测得)","ln农机总动力(小麦面积占比折算,log)",0.1,,3.948,***,345.0,,SDM,0.0,0.0,中国15个小麦主产省,1994-2016,baseline,0.827,851.05,,表5模型1,"SDM点估计系数;总样本15省x23年=345(由面板维度推算,原文未直接报N);另有W×lnmec空间滞后项0.345**未提取(邻地机械化对本地效应,估计量不同)",cn_g6.csv,3.948,345.0,0.20790852128560552,0.05266173284843099,102.9081015719468,converted
56农业机械化服务对粮食生产成本效率的影响_来自中国小麦主产区的经验证据-虞松波,虞松波2019,cn,Efficiency,MCI,whea,"小麦生产成本效率ce(level,SFA测得)","ln农机总动力(小麦面积占比折算,log)",0.078,,2.409,**,345.0,,SDM,0.0,0.0,中国15个小麦主产省,1994-2016,baseline,0.827,851.05,,表6直接效应,"偏微分法直接效应,原文称其为直接影响弹性;与表5模型1同一模型,分析时避免与表5行重复计入;间接(溢出)效应0.524*未单列",cn_g6.csv,2.409,345.0,0.12861895499596632,0.053391014942285736,80.2683192261185,converted
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;原文以弹性系数解读,疑为对数形式)","农业机械总动力(万千瓦;原文以弹性解读,疑为对数形式)",-0.0411,0.0245,,*,304.0,,OLS(混合),0.0,0.0,湖北省16市州,1996-2014,robust,105.74,147.46,,表4混合回归,不含空间因素;总产而非单产,cn_g6.csv,-1.6775510204081632,304.0,-0.09577188284374107,0.05709029512583105,-0.0411,full
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;原文以弹性系数解读,疑为对数形式)","农业机械总动力(万千瓦;原文以弹性解读,疑为对数形式)",-0.0832,0.0639,,,304.0,,FE(双向),0.0,0.0,湖北省16市州,1996-2014,robust,105.74,147.46,,表4双向固定效应,不显著;LSDV双向固定效应,cn_g6.csv,-1.302034428794992,304.0,-0.07446944065562655,0.05719467858046318,-0.0832,full
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;原文以弹性系数解读,疑为对数形式)","农业机械总动力(万千瓦;原文以弹性解读,疑为对数形式)",-0.0598,0.0069,,***,304.0,,FGLS,0.0,0.0,湖北省16市州,1996-2014,baseline,105.74,147.46,,表4FGLS,作者首选的非空间模型;负号系未考虑空间效应所致(正文自述),cn_g6.csv,-8.666666666666666,304.0,-0.4451115223086355,0.05135902180484255,-0.0598,full
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;疑为对数形式)",农业机械总动力(万千瓦;疑为对数形式),-0.0146,0.0569,,,304.0,,SDM,0.0,0.0,湖北省16市州,1996-2014,baseline,105.74,147.46,,表5第1列,"空间Durbin(随机效应,MLE);全期不显著;OCR中表5星号排版错位,该行未见星号",cn_g6.csv,-0.2565905096660808,304.0,-0.014714881671003151,0.05734772377260818,-0.0146,full
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;疑为对数形式)",农业机械总动力(万千瓦;疑为对数形式),0.0796,0.0794,,,80.0,,SDM,0.0,0.0,湖北省16市州,1996-2000,subgroup,105.74,147.46,,表5第2列,"分时段SDM;OCR星号错位,正文称该期不显著",cn_g6.csv,1.0025188916876575,80.0,0.11138751979133328,0.11110765165115404,0.0796,full
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;疑为对数形式)",农业机械总动力(万千瓦;疑为对数形式),-0.0182,0.0731,,,80.0,,SDM,0.0,0.0,湖北省16市州,2001-2005,subgroup,105.74,147.46,,表5第3列,分时段SDM;正文称不显著,cn_g6.csv,-0.24897400820793436,80.0,-0.02782536218582275,0.11176010855954081,-0.0182,full
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;疑为对数形式)",农业机械总动力(万千瓦;疑为对数形式),0.1847,0.075,,,80.0,,SDM,0.0,0.0,湖北省16市州,2006-2010,subgroup,105.74,147.46,,表5第4列,"分时段SDM;正文明确称2006年后农机总动力对本地水稻产量显著为正,但OCR表中星号错位无法确认星级",cn_g6.csv,2.462666666666667,80.0,0.2654562983079049,0.10779221642172641,0.1847,full
57农技推广率_农业机械化与湖北省水稻生产-陈实,陈实2019,cn,Yield,MCI,rice,"水稻产量(市州总产,万吨;疑为对数形式)",农业机械总动力(万千瓦;疑为对数形式),0.2548,0.0551,,,64.0,,SDM,0.0,0.0,湖北省16市州,2011-2014,subgroup,105.74,147.46,,表5第5列,"分时段SDM;正文称显著为正,OCR星号错位无法确认星级;W×农机总动力显著为负(空间挤出)未提取",cn_g6.csv,4.62431941923775,64.0,0.5004477455149068,0.10822084292728162,0.2548,full
66农机服务对小麦生产技术效率有影响吗_-胡祎,胡祎2018,cn,Efficiency,AMS,whea,"小麦生产技术效率TE(level,Translog-SFA测得)",农机服务使用水平lev=ln(每亩农机服务费用/每亩用工量)(log比值),0.0179,0.0036,5.01,***,240.0,,Tobit,0.0,0.0,中国15个小麦主产省,2000-2015,baseline,0.873,1.916,,表5,"面板Tobit;表报系数/标准误/z值;15省x16年=240(由面板维度推算);正文第(三)节称全样本系数为0.0154,与表5的0.0179不一致,以表为准",cn_g6.csv,5.01,240.0,0.3077037436534043,0.061417912904871114,0.0179,full
66农机服务对小麦生产技术效率有影响吗_-胡祎,胡祎2018,cn,Efficiency,AMS,whea,"小麦生产技术效率TE(level,Translog-SFA测得)",农机服务使用水平lev=ln(每亩农机服务费用/每亩用工量)(log比值),0.0016,0.0074,0.22,,90.0,,Tobit,0.0,0.0,中国15个小麦主产省,2000-2005,subgroup,0.873,1.916,,表6第1栏,分时期Tobit;不显著,cn_g6.csv,0.22,90.0,0.023183803145383645,0.10538092338810749,0.0016,full
66农机服务对小麦生产技术效率有影响吗_-胡祎,胡祎2018,cn,Efficiency,AMS,whea,"小麦生产技术效率TE(level,Translog-SFA测得)",农机服务使用水平lev=ln(每亩农机服务费用/每亩用工量)(log比值),0.0079,0.0046,1.71,*,75.0,,Tobit,0.0,0.0,中国15个小麦主产省,2006-2010,subgroup,0.873,1.916,,表6第2栏,分时期Tobit,cn_g6.csv,1.71,75.0,0.1937136449165802,0.11328283328454981,0.0079,full
66农机服务对小麦生产技术效率有影响吗_-胡祎,胡祎2018,cn,Efficiency,AMS,whea,"小麦生产技术效率TE(level,Translog-SFA测得)",农机服务使用水平lev=ln(每亩农机服务费用/每亩用工量)(log比值),0.015,0.0071,2.12,**,75.0,,Tobit,0.0,0.0,中国15个小麦主产省,2011-2015,subgroup,0.873,1.916,,表6第3栏,分时期Tobit,cn_g6.csv,2.12,75.0,0.23777576797496433,0.11215838112026617,0.015,full
66农机服务对小麦生产技术效率有影响吗_-胡祎,胡祎2018,cn,Efficiency,AMS,whea,"小麦生产技术效率TE(level,Translog-SFA测得)",农机服务使用水平lev=ln(每亩农机服务费用/每亩用工量)(log比值),0.0353,0.006,5.91,***,80.0,,Tobit,0.0,0.0,甘肃黑龙江内蒙古宁夏新疆(第二象限:规模大剩余劳动力少),2000-2015,subgroup,0.873,1.916,,表7第二象限,分地区Tobit;5省x16年=80(推算),cn_g6.csv,5.91,80.0,0.5512827043824317,0.09327964541157897,0.0353,full
66农机服务对小麦生产技术效率有影响吗_-胡祎,胡祎2018,cn,Efficiency,AMS,whea,"小麦生产技术效率TE(level,Translog-SFA测得)",农机服务使用水平lev=ln(每亩农机服务费用/每亩用工量)(log比值),0.0087,0.0086,1.02,,64.0,,Tobit,0.0,0.0,安徽河南四川云南(第四象限:规模小剩余劳动力多),2000-2015,subgroup,0.873,1.916,,表7第四象限,分地区Tobit;不显著;4省x16年=64(推算),cn_g6.csv,1.02,64.0,0.12647613049668543,0.12399620636929945,0.0087,full
67农村劳动力老龄化对农业生产的影响研究_基于耕地地形的实证分析-王善高,王善高2018,cn,Area,MCI,cgrn,"粮食作物播种面积占农作物总播种面积比重(level,0-1)",ln农业机械总动力(log),0.063,,1.959,*,156.0,,FE,0.0,0.0,江苏省13市,2000-2011,baseline,,,,表7江苏FE列,机械化仅为控制变量(核心变量为老龄化率);市级面板;Hausman支持FE,cn_g6.csv,1.959,156.0,0.15495116684644544,0.07909707342850712,,none
