town_code,county_code,省,区县名称,镇,year,ten_enter,yi_enter,has_yi_by,qz_pre2020,park_pre,tqz_pre,brand_pre,mte_pre,gi_pre,grain800,grain720,light_mean_2019,light_sum_2019,light_sum_2015,agri_firms_pre,coop_pre
220323111,220323,吉林省,伊通满族自治县,黄岭子镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.0902434980928017,73.27772045135498,50.92504943907261,16452.0,3622.0
220323200,220323,吉林省,伊通满族自治县,新兴乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.2456254475937154,106.35581880807877,26.98998899757862,16452.0,3622.0
220323201,220323,吉林省,伊通满族自治县,莫里青乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.09594494818917536,63.227720856666565,38.70912803709507,16452.0,3622.0
220323202,220323,吉林省,伊通满族自治县,三道乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.08114843751894481,54.126007825136185,61.79380723834038,16452.0,3622.0
220382001,220382,吉林省,双辽市,郑家屯街道,2022,0,0,0,0,0,0,0,0,0,1,1,10.281895126615252,647.7593929767609,423.7655566930771,11550.0,3926.0
220382002,220382,吉林省,双辽市,辽西街道,2022,0,0,0,0,0,0,0,0,0,1,1,14.23274338344733,853.9646030068398,562.6993290781975,11550.0,3926.0
220382003,220382,吉林省,双辽市,辽南街道,2022,0,0,0,0,0,0,0,0,0,1,1,6.414888640565257,795.4461914300919,334.4890998005867,11550.0,3926.0
220382004,220382,吉林省,双辽市,辽北街道,2022,0,0,0,0,0,0,0,0,0,1,1,9.89542076177895,316.6534643769264,196.92266064882278,11550.0,3926.0
220382005,220382,吉林省,双辽市,辽东街道,2022,0,0,0,0,0,0,0,0,0,1,1,0.6369829714882608,324.861315459013,293.34581542015076,11550.0,3926.0
220382006,220382,吉林省,双辽市,红旗街道,2022,0,0,0,0,0,0,0,0,0,1,1,0.12444785781646972,81.76224258542061,51.913795590400696,11550.0,3926.0
220382100,220382,吉林省,双辽市,茂林镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.09451949937063453,266.2614297270775,111.34287199378014,11550.0,3926.0
220382101,220382,吉林省,双辽市,双山镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.09414849590909212,220.58992591500282,248.65379433333874,11550.0,3926.0
220382102,220382,吉林省,双辽市,卧虎镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.11578393638385735,246.73556843400002,130.27946085482836,11550.0,3926.0
220382103,220382,吉林省,双辽市,服先镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.05937101725476011,137.26579189300537,53.96575904637575,11550.0,3926.0
220382104,220382,吉林省,双辽市,王奔镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.1951661121750635,172.136510938406,84.24902133643627,11550.0,3926.0
220382105,220382,吉林省,双辽市,玻璃山镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.07989601678242866,56.0071077644825,32.53569144755602,11550.0,3926.0
220382106,220382,吉林省,双辽市,兴隆镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.06040572068116195,68.62089869379997,38.978390127420425,11550.0,3926.0
220382107,220382,吉林省,双辽市,东明镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.11962450961559867,74.28682047128677,35.62232203781605,11550.0,3926.0
220382200,220382,吉林省,双辽市,那木乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.4617082414503622,713.3392330408096,462.15901604294777,11550.0,3926.0
220382201,220382,吉林省,双辽市,柳条乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.08915708232653792,96.37880599498749,49.09281815588474,11550.0,3926.0
220382202,220382,吉林省,双辽市,新立乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.018829415341717514,7.494107306003571,9.9572174847126,11550.0,3926.0
220382203,220382,吉林省,双辽市,永加乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.10923894113737699,95.69331243634224,78.24673959612846,11550.0,3926.0
220382402,220382,吉林省,双辽市,吉林双辽经济开发区,2022,0,0,0,0,0,0,0,0,0,1,1,8.203498919804892,221.49447083473206,142.38023781776428,11550.0,3926.0
220402001,220402,吉林省,龙山区,东吉街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,7636.0,462.0
220402002,220402,吉林省,龙山区,南康街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,7636.0,462.0
220402003,220402,吉林省,龙山区,北寿街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,7636.0,462.0
220402004,220402,吉林省,龙山区,西宁街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,7636.0,462.0
220402005,220402,吉林省,龙山区,站前街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,7636.0,462.0
220402006,220402,吉林省,龙山区,向阳街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,7636.0,462.0
220402007,220402,吉林省,龙山区,新兴街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,7636.0,462.0
220402008,220402,吉林省,龙山区,福镇街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,7636.0,462.0
220402070,220402,吉林省,龙山区,辽源高新技术产业开发区特殊街道,2022,0,0,0,0,0,0,0,0,0,0,0,7.03737334988334,1161.166602730751,2153.6613656282425,7636.0,462.0
220402100,220402,吉林省,龙山区,寿山镇,2022,0,0,0,0,0,0,0,0,0,0,0,0.7831079986622435,811.2998866140842,584.241122752428,7636.0,462.0
220402200,220402,吉林省,龙山区,工农乡,2022,0,0,0,0,0,0,0,0,0,0,0,2.157909353462498,768.2157298326492,825.2874231040478,7636.0,462.0
220403001,220403,吉林省,西安区,太安街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,2618.0,272.0
220403002,220403,吉林省,西安区,仙城街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,2618.0,272.0
220403003,220403,吉林省,西安区,东山街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,2618.0,272.0
220403004,220403,吉林省,西安区,先锋街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,2618.0,272.0
220403005,220403,吉林省,西安区,富国街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,2618.0,272.0
220403006,220403,吉林省,西安区,安家街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,2618.0,272.0
220403100,220403,吉林省,西安区,灯塔镇,2022,0,0,0,0,0,0,0,0,0,0,0,0.5911053280237363,582.2387481033802,669.9051307439804,2618.0,272.0
220421001,220421,吉林省,东丰县,吉鹿街道,2022,0,0,0,0,0,0,0,0,0,1,1,,,,10434.0,2520.0
220421002,220421,吉林省,东丰县,祥鹿街道,2022,0,0,0,0,0,0,0,0,0,1,1,,,,10434.0,2520.0
220421003,220421,吉林省,东丰县,福鹿街道,2022,0,0,0,0,0,0,0,0,0,1,1,,,,10434.0,2520.0
220421100,220421,吉林省,东丰县,东丰镇,2022,0,0,0,0,0,0,0,0,0,1,1,1.7454612028861916,1818.7705734074116,1401.0734582692385,10434.0,2520.0
220421101,220421,吉林省,东丰县,大阳镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.055091883213127496,104.72966998815536,71.8255475461483,10434.0,2520.0
220421102,220421,吉林省,东丰县,横道河镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.6783735132982246,1226.49931204319,269.40306700766087,10434.0,2520.0
220421103,220421,吉林省,东丰县,那丹伯镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.060133920111212054,58.750839948654175,43.346216946840286,10434.0,2520.0
220421104,220421,吉林省,东丰县,猴石镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.02194506058862798,17.24881762266159,13.215596377849579,10434.0,2520.0
220421105,220421,吉林省,东丰县,杨木林镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.05085434110298648,43.429607301950455,18.86022625118494,10434.0,2520.0
220421106,220421,吉林省,东丰县,小四平镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.03378785586198874,45.816332548856735,8.486012443900108,10434.0,2520.0
220421107,220421,吉林省,东丰县,黄河镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.031546729611715674,40.28517371416092,14.489119403064251,10434.0,2520.0
220421108,220421,吉林省,东丰县,拉拉河镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.05122644081711769,33.604545176029205,29.090350285172462,10434.0,2520.0
220421109,220421,吉林省,东丰县,沙河镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.03309278300410204,34.87979328632355,29.765339210629463,10434.0,2520.0
220421110,220421,吉林省,东丰县,南屯基镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.05918756941428482,62.62044844031334,59.22997526824474,10434.0,2520.0
220421111,220421,吉林省,东丰县,大兴镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.04278927373080393,27.855817198753357,24.42980493605137,10434.0,2520.0
220421200,220421,吉林省,东丰县,三合满族朝鲜族乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.5872747433136113,566.1328525543213,404.182865023613,10434.0,2520.0
220421201,220421,吉林省,东丰县,二龙山乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.04041260854826227,63.77109628915787,43.720746755599976,10434.0,2520.0
220422100,220422,吉林省,东辽县,白泉镇,2022,0,0,0,0,1,0,0,0,0,1,1,1.3400676726264293,1395.010447204113,452.0120646953583,10362.0,2610.0
220422101,220422,吉林省,东辽县,渭津镇,2022,0,0,0,0,1,0,0,0,0,1,1,0.14011138125961903,178.64201110601425,113.16847839951515,10362.0,2610.0
220422102,220422,吉林省,东辽县,安石镇,2022,0,0,0,0,1,0,0,0,0,1,1,0.046916055258797724,61.17853605747223,40.78344862908125,10362.0,2610.0
220422103,220422,吉林省,东辽县,辽河源镇,2022,0,0,0,1,1,0,0,0,0,1,1,0.02119173365121678,50.9025442302227,18.176336869597435,10362.0,2610.0
220422104,220422,吉林省,东辽县,泉太镇,2022,0,0,0,0,1,0,0,0,0,1,1,0.13292959250485628,82.15048816800117,46.444789439439774,10362.0,2610.0
220422105,220422,吉林省,东辽县,建安镇,2022,0,0,0,0,1,0,0,0,0,1,1,0.04311273362325586,49.57964366674423,58.05299773812294,10362.0,2610.0
220422106,220422,吉林省,东辽县,安恕镇,2022,0,0,0,0,1,0,0,0,0,1,1,0.146201751554819,194.44832956790924,219.14329773187637,10362.0,2610.0
220422107,220422,吉林省,东辽县,平岗镇,2022,0,0,0,0,1,0,0,0,0,1,1,0.15022184653128867,88.78111129999161,115.38395217061043,10362.0,2610.0
220422108,220422,吉林省,东辽县,云顶镇,2022,0,0,0,0,1,0,0,0,0,1,1,0.0469857228563187,33.12493461370468,28.287782579660416,10362.0,2610.0
220422200,220422,吉林省,东辽县,凌云乡,2022,0,0,0,0,1,0,0,0,0,1,1,0.05121472511127244,50.5489336848259,31.48779261112213,10362.0,2610.0
220422201,220422,吉林省,东辽县,甲山乡,2022,0,0,0,0,1,0,0,0,0,1,1,0.03324668902371611,18.61814585328102,6.256859660148621,10362.0,2610.0
220422202,220422,吉林省,东辽县,足民乡,2022,0,0,0,0,1,0,0,0,0,1,1,0.02179854438889282,23.389838129281998,29.293356366455555,10362.0,2610.0
220422203,220422,吉林省,东辽县,金州乡,2022,0,0,0,0,1,0,0,0,0,1,1,0.03975692880311835,32.95849397778511,26.419269643723965,10362.0,2610.0
220502001,220502,吉林省,东昌区,东昌街道,2022,0,0,0,0,0,0,0,0,0,0,0,69.35592803955078,346.7796401977539,106.94366264343262,7608.0,240.0
220502002,220502,吉林省,东昌区,民主街道,2022,0,0,0,0,0,0,0,0,0,0,0,43.23956378300985,518.8747653961182,129.99140167236328,7608.0,240.0
220502003,220502,吉林省,东昌区,老站街道,2022,0,0,0,0,0,0,0,0,0,0,0,10.977126859849498,340.2909326553345,136.47795474529266,7608.0,240.0
220502004,220502,吉林省,东昌区,团结街道,2022,0,0,0,0,0,0,0,0,0,0,0,17.133148686091104,513.9944605827332,205.78590083122253,7608.0,240.0
220502005,220502,吉林省,东昌区,新站街道,2022,0,0,0,0,0,0,0,0,0,0,0,17.436615640702456,802.0843194723129,240.85226720571518,7608.0,240.0
220502006,220502,吉林省,东昌区,光明街道,2022,0,0,0,0,0,0,0,0,0,0,0,26.165736198425293,470.9832515716553,164.62828588485718,7608.0,240.0
220502007,220502,吉林省,东昌区,龙泉街道,2022,0,0,0,0,0,0,0,0,0,0,0,25.62377627690633,384.35664415359497,139.04144263267517,7608.0,240.0
220502008,220502,吉林省,东昌区,陆港街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,7608.0,240.0
220502009,220502,吉林省,东昌区,滨江街道,2022,0,0,0,0,0,0,0,0,0,0,0,,,,7608.0,240.0
220502100,220502,吉林省,东昌区,金厂镇,2022,0,0,0,0,0,0,0,0,0,0,0,0.43155938543771444,483.7780710756779,245.2980735823512,7608.0,240.0
220502120,220502,吉林省,东昌区,通化经济开发区特殊乡镇,2022,0,0,0,0,0,0,0,0,0,0,0,3.038156057789118,732.1956099271774,303.16995295882225,7608.0,240.0
220502200,220502,吉林省,东昌区,环通乡,2022,0,0,0,0,0,0,0,0,0,0,0,4.30303023794764,1962.1817885041237,513.8206185996532,7608.0,240.0
220502201,220502,吉林省,东昌区,江东乡,2022,0,0,0,0,0,0,0,0,0,0,0,0.6822407081924969,352.71844613552094,160.51369002461433,7608.0,240.0
220503001,220503,吉林省,二道江区,桃园街道,2022,0,0,0,0,0,0,0,0,0,0,0,11.00145452672785,121.01599979400635,111.59574913978577,3044.0,228.0
220503002,220503,吉林省,二道江区,东通化街道,2022,0,0,0,0,0,0,0,0,0,0,0,12.793936299114693,524.5513882637024,485.162669301033,3044.0,228.0
220503100,220503,吉林省,二道江区,鸭园镇,2022,0,0,0,0,0,0,0,0,0,0,0,0.13530652916965563,132.87101164460182,98.27820789068937,3044.0,228.0
220503101,220503,吉林省,二道江区,铁厂镇,2022,0,0,0,0,0,0,0,0,0,0,0,0.10681635385808133,33.86078417301178,31.089891612529755,3044.0,228.0
220503102,220503,吉林省,二道江区,五道江镇,2022,0,0,0,0,0,0,0,0,0,0,0,0.35309769554197973,112.63816487789154,97.39101162552834,3044.0,228.0
220503200,220503,吉林省,二道江区,二道江乡,2022,0,0,0,0,0,0,0,0,0,0,0,0.6850186339334438,416.4913294315338,338.8927515298128,3044.0,228.0
220521001,220521,吉林省,通化县,茂山街道,2022,0,0,0,0,0,0,0,0,0,1,0,,,,10192.0,984.0
220521002,220521,吉林省,通化县,东安街道,2022,0,0,0,0,0,0,0,0,0,1,0,,,,10192.0,984.0
220521100,220521,吉林省,通化县,快大茂镇,2022,0,0,0,0,0,0,0,0,0,1,0,0.310245521665232,603.7377851605415,363.97073147445917,10192.0,984.0
220521101,220521,吉林省,通化县,二密镇,2022,0,0,0,0,0,0,0,0,0,1,0,0.4410826201906224,861.8754398524761,168.18250573426485,10192.0,984.0
220521102,220521,吉林省,通化县,果松镇,2022,0,0,0,0,0,0,0,0,0,1,0,0.015108393019379818,34.17518500983715,41.38646850734949,10192.0,984.0
220521103,220521,吉林省,通化县,石湖镇,2022,0,0,0,0,0,0,0,0,0,1,0,0.004734781572348538,8.186437338590622,0.7115473970770836,10192.0,984.0
220521104,220521,吉林省,通化县,大安镇,2022,0,0,0,0,0,0,0,0,0,1,0,0.111149110079032,120.26333710551262,135.09133329242468,10192.0,984.0
220521105,220521,吉林省,通化县,光华镇,2022,0,0,0,0,0,0,0,0,0,1,0,0.06315443824974915,133.06640139222145,68.06054998934269,10192.0,984.0
220521106,220521,吉林省,通化县,兴林镇,2022,0,0,0,0,0,0,0,0,0,1,0,0.07000914225360615,111.94461846351624,50.28924810886383,10192.0,984.0
220521107,220521,吉林省,通化县,英额布镇,2022,0,0,0,1,0,0,0,0,0,1,0,0.03928468077334642,45.020244166255,31.11020152270794,10192.0,984.0
220521108,220521,吉林省,通化县,三棵榆树镇,2022,0,0,0,0,0,0,0,0,0,1,0,0.03623142715099452,50.76022943854332,27.659364633262157,10192.0,984.0
220521109,220521,吉林省,通化县,西江镇,2022,0,0,0,0,0,0,0,0,0,1,0,0.016064813729763566,14.345878660678864,3.8710691556334496,10192.0,984.0
220521120,220521,吉林省,通化县,通化聚鑫经济开发区特殊乡镇,2022,0,0,0,0,0,0,0,0,0,1,0,0.6254349381082198,265.8098486959934,146.96784730255604,10192.0,984.0
220521200,220521,吉林省,通化县,富江乡,2022,0,0,0,0,0,0,0,0,0,1,0,0.028403319494028103,25.193744391202927,4.553475692868233,10192.0,984.0
220521201,220521,吉林省,通化县,四棚乡,2022,0,0,0,0,0,0,0,0,0,1,0,0.02564149752823822,44.66748869419098,0.6609744876623154,10192.0,984.0
220521202,220521,吉林省,通化县,东来乡,2022,0,0,0,0,0,0,0,0,0,1,0,0.008652594145182725,9.448632806539536,0.0,10192.0,984.0
220521203,220521,吉林省,通化县,大泉源满族朝鲜族乡,2022,0,0,0,0,0,0,0,0,0,1,0,0.041686896420657746,86.87549214065075,104.89655615389347,10192.0,984.0
220521204,220521,吉林省,通化县,金斗朝鲜族满族乡,2022,0,0,0,0,0,0,0,0,0,1,0,0.041109163794049455,26.803174793720245,10.43394424021244,10192.0,984.0
220521401,220521,吉林省,通化县,东宝新村,2022,0,0,0,0,0,0,0,0,0,1,0,3.2281748830003942,151.72421950101852,82.20361164212227,10192.0,984.0
220523001,220523,吉林省,辉南县,东凤街道,2022,0,0,0,0,0,0,0,0,0,1,1,,,,13854.0,2832.0
220523002,220523,吉林省,辉南县,朝辉街道,2022,0,0,0,0,0,0,0,0,0,1,1,,,,13854.0,2832.0
220523003,220523,吉林省,辉南县,西凤街道,2022,0,0,0,0,0,0,0,0,0,1,1,,,,13854.0,2832.0
220523100,220523,吉林省,辉南县,朝阳镇,2022,0,0,0,0,0,0,0,0,0,1,1,2.0651033487934343,2348.0225075781345,690.4756981432438,13854.0,2832.0
220523101,220523,吉林省,辉南县,辉南镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.11545417683823535,159.0958556830883,108.0997862815857,13854.0,2832.0
220523102,220523,吉林省,辉南县,样子哨镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.1360377856743373,216.980268150568,50.21065743267536,13854.0,2832.0
220523103,220523,吉林省,辉南县,杉松岗镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.03781252582969959,29.455957621335983,32.15739654004574,13854.0,2832.0
220523104,220523,吉林省,辉南县,石道河镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.010470175030168472,22.584167540073395,32.593007266521454,13854.0,2832.0
220523105,220523,吉林省,辉南县,辉发城镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.03548774392219819,35.381280690431595,42.75105608999729,13854.0,2832.0
220523106,220523,吉林省,辉南县,抚民镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.05159108118063709,114.27424481511116,59.55760995298624,13854.0,2832.0
220523107,220523,吉林省,辉南县,金川镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.036624026417983735,69.43915408849716,20.069466300308704,13854.0,2832.0
220523108,220523,吉林省,辉南县,团林镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.10240407647045274,59.08715212345123,52.7964124083519,13854.0,2832.0
220523109,220523,吉林省,辉南县,庆阳镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.01812896828360969,14.285627007484436,14.204326182603836,13854.0,2832.0
220523200,220523,吉林省,辉南县,楼街朝鲜族乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.06026528467323497,45.13869822025299,44.09799027442932,13854.0,2832.0
220524001,220524,吉林省,柳河县,采胜街道,2022,0,0,0,0,0,0,0,0,0,1,1,,,,17860.0,2682.0
220524002,220524,吉林省,柳河县,中岗街道,2022,0,0,0,0,0,0,0,0,0,1,1,,,,17860.0,2682.0
220524003,220524,吉林省,柳河县,导航街道,2022,0,0,0,0,0,0,0,0,0,1,1,,,,17860.0,2682.0
220524100,220524,吉林省,柳河县,柳河镇,2022,0,0,0,0,0,0,0,0,0,1,1,1.0736929856996291,2212.8812435269356,1487.2333056479692,17860.0,2682.0
220524101,220524,吉林省,柳河县,三源浦朝鲜族镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.10677386965123838,204.36518651247025,110.01678815484047,17860.0,2682.0
220524102,220524,吉林省,柳河县,五道沟镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.08169484423775958,95.58296775817871,57.246737480163574,17860.0,2682.0
220524103,220524,吉林省,柳河县,驼腰岭镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.10071057070211824,81.77698341012001,47.40582558512688,17860.0,2682.0
220524104,220524,吉林省,柳河县,孤山子镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.021377240084986815,46.40998822450638,35.77690830081701,17860.0,2682.0
220524105,220524,吉林省,柳河县,圣水镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.03272549994680913,46.76473942399025,25.524664029479027,17860.0,2682.0
220524106,220524,吉林省,柳河县,罗通山镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.03929561009357566,30.296915382146835,8.574487626552582,17860.0,2682.0
220524107,220524,吉林省,柳河县,安口镇,2022,0,0,0,1,0,0,0,0,0,1,1,0.03226203906419373,52.71617183089256,43.70799174159765,17860.0,2682.0
220524108,220524,吉林省,柳河县,向阳镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.017020196842834318,28.525849908590317,19.732168279588223,17860.0,2682.0
220524109,220524,吉林省,柳河县,红石镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.04148352535147416,39.40934908390045,6.380477547645569,17860.0,2682.0
220524110,220524,吉林省,柳河县,凉水河子镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.13123443166510335,464.4386536628008,62.095571137964725,17860.0,2682.0
220524111,220524,吉林省,柳河县,亨通镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.026607372876410816,18.651768386363983,13.201102703809738,17860.0,2682.0
220524200,220524,吉林省,柳河县,柳南乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.09499017935340696,86.15609267354012,17.88135902583599,17860.0,2682.0
220524201,220524,吉林省,柳河县,时家店乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.02571128324553393,16.995158225297928,15.339981108903885,17860.0,2682.0
220524202,220524,吉林省,柳河县,姜家店朝鲜族乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.037271055949810616,21.878109842538834,6.136493928730488,17860.0,2682.0
220581001,220581,吉林省,梅河口市,新华街道,2022,0,0,0,0,0,0,0,0,0,1,1,30.321404481756275,879.320729970932,441.1187176704407,34264.0,3074.0
220581002,220581,吉林省,梅河口市,光明街道,2022,0,0,0,0,0,0,0,0,0,1,1,37.74225154393156,2679.6998596191406,838.8106023073196,34264.0,3074.0
220581070,220581,吉林省,梅河口市,和平街道,2022,0,0,0,0,0,0,0,0,0,1,1,13.220594806330544,1110.5299637317657,554.1580901145935,34264.0,3074.0
220581071,220581,吉林省,梅河口市,解放街道,2022,0,0,0,0,0,0,0,0,0,1,1,30.95859567221109,2383.811866760254,1214.0057553648949,34264.0,3074.0
220581072,220581,吉林省,梅河口市,福民街道,2022,0,0,0,0,0,0,0,0,0,1,1,24.273636247487676,3616.7718008756638,646.27329403162,34264.0,3074.0
220581100,220581,吉林省,梅河口市,山城镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.41925750226385683,414.2264122366905,227.75993637740612,34264.0,3074.0
220581101,220581,吉林省,梅河口市,红梅镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.09346430263576935,54.11583122611046,163.71517837047577,34264.0,3074.0
220581102,220581,吉林省,梅河口市,海龙镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.15589869627834174,138.12624490261078,94.3862833082676,34264.0,3074.0
220581103,220581,吉林省,梅河口市,新合镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.05018326720850439,46.319155633449554,29.46016313135624,34264.0,3074.0
220581104,220581,吉林省,梅河口市,曙光镇,2022,0,0,0,0,0,0,0,0,0,1,1,1.0999111219426783,584.0528057515621,97.36297400295734,34264.0,3074.0
220581105,220581,吉林省,梅河口市,中和镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.01972429576703316,8.165858447551727,46.32923783361912,34264.0,3074.0
220581106,220581,吉林省,梅河口市,黑山头镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.4191165827698522,129.08790749311447,62.05931547284126,34264.0,3074.0
220581107,220581,吉林省,梅河口市,水道镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.06499144337122044,33.66556766629219,10.101092383265495,34264.0,3074.0
220581108,220581,吉林省,梅河口市,进化镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.03345952459896916,18.636955201625824,35.183691933751106,34264.0,3074.0
220581109,220581,吉林省,梅河口市,一座营镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.1371734680080608,67.35217279195786,37.05192697048187,34264.0,3074.0
220581110,220581,吉林省,梅河口市,康大营镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.06845127249506885,46.13615766167641,41.97920100390911,34264.0,3074.0
220581111,220581,吉林省,梅河口市,牛心顶镇,2022,0,0,0,0,0,0,0,0,0,1,1,0.101085228218211,117.96646133065224,65.97444336116314,34264.0,3074.0
220581112,220581,吉林省,梅河口市,杏岭镇,2022,0,0,0,0,0,0,0,0,0,1,1,,,,34264.0,3074.0
220581113,220581,吉林省,梅河口市,湾龙镇,2022,0,0,0,0,0,0,0,0,0,1,1,,,,34264.0,3074.0
220581114,220581,吉林省,梅河口市,兴华镇,2022,0,0,0,0,0,0,0,0,0,1,1,,,,34264.0,3074.0
220581115,220581,吉林省,梅河口市,双兴镇,2022,0,0,0,0,0,0,0,0,0,1,1,,,,34264.0,3074.0
220581201,220581,吉林省,梅河口市,李炉乡,2022,0,0,0,0,0,0,0,0,0,1,1,3.3459045804733605,1478.8898245692253,241.2868359386921,34264.0,3074.0
220581205,220581,吉林省,梅河口市,小杨满族朝鲜族乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.019713887963888996,23.104676693677902,1.4737823456525803,34264.0,3074.0
220581206,220581,吉林省,梅河口市,吉乐乡,2022,0,0,0,0,0,0,0,0,0,1,1,0.01839935258551911,10.524429678916931,0.0,34264.0,3074.0
220582001,220582,吉林省,集安市,团结街道,2022,0,0,0,0,1,0,0,0,1,0,0,47.55001237657335,427.95011138916016,149.24648761749268,10718.0,784.0
220582002,220582,吉林省,集安市,黎明街道,2022,0,0,0,0,1,0,0,0,1,0,0,32.74621025721232,491.1931538581848,160.239111661911,10718.0,784.0
220582003,220582,吉林省,集安市,通胜街道,2022,0,0,0,0,1,0,0,0,1,0,0,0.7176908440576623,257.65101301670074,86.75801721215248,10718.0,784.0
220582004,220582,吉林省,集安市,城东街道,2022,0,0,0,0,1,0,0,0,1,0,0,,,,10718.0,784.0
220582100,220582,吉林省,集安市,青石镇,2022,0,0,0,0,1,0,0,0,1,0,0,0.03175502456615141,54.015296787023544,49.988184712827206,10718.0,784.0
220582101,220582,吉林省,集安市,榆林镇,2022,0,0,0,0,1,0,0,0,1,0,0,0.022424648911268375,38.189177095890045,13.63994886353612,10718.0,784.0
220582102,220582,吉林省,集安市,花甸镇,2022,0,0,0,0,1,0,0,0,1,0,0,0.02431712806908505,23.320125818252563,24.421116024255753,10718.0,784.0
220582103,220582,吉林省,集安市,头道镇,2022,0,0,0,0,1,0,0,0,1,0,0,0.03727801011089565,78.91754740476608,26.012567803263664,10718.0,784.0
220582104,220582,吉林省,集安市,清河镇,2022,0,0,0,0,1,0,0,0,1,0,0,0.0446332163653573,138.80930289626122,38.35619016736746,10718.0,784.0
220582105,220582,吉林省,集安市,台上镇,2022,0,0,0,0,1,0,0,0,1,0,0,0.0011953516013752464,3.13062584400177,10.020290479063988,10718.0,784.0
